longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Akron city, Ohio, USA",2299.2692519862903,1841.9735857847297,1327.6313892612175,1155.342648648009
"Shreveport city, Louisiana, USA",1969.077293485991,1141.0486273045242,736.5135449266155,616.2299136951418
"Mobile city, Alabama, USA",1802.092422235694,1165.2078295479428,899.862038881922,787.0828375403858
"Brownsville city, Texas, USA",2813.2871728144005,1977.3526536782579,1315.305852421937,1052.847687237401
"Newport News city, Virginia, USA",3074.832582695652,1874.3261529092456,1243.6494728272185,994.275673482242
"Fort Lauderdale city, Florida, USA",3518.0727884343796,2685.709368571269,2160.5259686980744,1889.926342567771
"Chattanooga city, Tennessee, USA",1909.8295998158947,1099.750495041376,718.8635994490323,619.3770554551635
"Tempe city, Arizona, USA",4218.706517427964,3247.3435326360727,2149.319263641607,1896.0495109841538
"Aurora city, Illinois, USA",2935.8228809024336,2406.445846473651,1763.0872992985926,1456.160724484664
"Santa Rosa city, California, USA",3205.887387034275,2457.948080509064,1860.549306202562,1465.11625845546
"Elk Grove city, California, USA",3177.901889608808,2603.888064145861,1938.0785871739915,1620.9141566889725
"Salem city, Oregon, USA",3010.6185020719354,2229.75584896597,1581.5772156026726,1238.2835136855117
"Eugene city, Oregon, USA",3382.858685071994,2404.6223657594387,1622.520799902705,1282.0620683987554
"Ontario city, California, USA",4272.57704228314,3510.978156801203,2498.379330969847,2084.658627635868
"Cary town, North Carolina, USA",2471.993229229834,1512.256957801799,1107.6379650860515,972.534972410351
"Rancho Cucamonga city, California, USA",3922.8114623861993,2842.5465303531614,2086.0476458962426,1823.033169822456
"Oceanside city, California, USA",3952.3086102529187,2557.2096434918217,1787.7052441384983,1506.079089612793
"Lancaster city, California, USA",3324.0976885644927,2402.2517143624427,1684.7885308365815,1287.0938002508221
"Garden Grove city, California, USA",4948.956742230609,4335.1426065853875,3965.9035607271794,3893.420912704795
"Pembroke Pines city, Florida, USA",4164.47820533928,2744.633909195723,2161.113821342315,1923.2336419655908
"Fort Collins city, Colorado, USA",2681.6689012409724,2082.448392734644,1470.5470393678634,1174.0708859117167
"Palmdale city, California, USA",3297.132139548147,2580.0053326606467,1752.3960571934192,1219.85155095405
"Springfield city, Missouri, USA",1904.510932845833,1448.7906896500094,1099.1116791380584,984.3060563700682
"Clarksville city, Tennessee, USA",2089.923444026054,1104.448727028897,680.9980914583456,551.5581142614657
"Bayamón zona urbana, Puerto Rico, USA",3846.1963005054004,3162.977075711865,2639.214858086509,2383.989551092461
"Salinas city, California, USA",6192.0528221634795,4788.038974738959,2965.269580285055,1972.9393358458503
"Hayward city, California, USA",5006.367201568269,4186.869580543566,3244.716553786478,2648.519007936959
"Paterson city, New Jersey, USA",10410.053547237292,8835.586300495335,6401.126332082258,4498.186731031071
"Alexandria city, Virginia, USA",7082.929534054162,5677.752457390188,3809.1409239320974,3019.9104852115424
"Macon-Bibb County, Georgia, USA",1646.4184763553603,855.0598821978743,539.8995971432151,442.3743213312306
"Corona city, California, USA",3577.2779030172424,2766.5003871169174,1872.1112784814418,1471.880185853735
"Kansas City city, Kansas, USA",1985.5643825300867,1482.9988714545082,1022.015184560337,782.8808519122467
"Lakewood city, Colorado, USA",2747.1078690740956,2219.0836807715364,1687.8700598077744,1600.8350405171284
"Springfield city, Massachusetts, USA",3668.9499049441824,3000.196334248177,2144.399050962759,1709.7022536552292
"Sunnyvale city, California, USA",5178.940987986345,4463.333389578349,3437.5781719718557,2924.7218582121136
"Jackson city, Mississippi, USA",1617.9330855606802,1071.9350552945366,730.4357147559936,617.9750733010485
"Murfreesboro city, Tennessee, USA",2658.1802120056886,1612.396662731825,1035.5840970162244,773.1702994284145
"Killeen city, Texas, USA",2395.7701489156375,1763.3115499631595,1267.0738508392515,1019.8968108166271
"Hollywood city, Florida, USA",3885.170888218453,2910.5663737896284,2435.6863801693557,2204.143296496724
"Pasadena city, Texas, USA",3382.906858770143,2404.99004539795,1884.8751836080646,1615.2273605543369
"Bellevue city, Washington, USA",3916.74656134685,2787.646358187302,1760.5844467917066,1417.4116171198705
"Pomona city, California, USA",4294.692347011926,3614.9738239724834,2774.3602374974766,2383.450521634721
"Escondido city, California, USA",4963.67435179835,3818.422602699354,2547.252401481412,1843.4425417014581
"Charleston city, South Carolina, USA",2615.099629958316,1617.9724378917088,934.8165654107124,641.2599576613196
"Joliet city, Illinois, USA",2645.3512676409514,2027.217168936218,1442.5129567781833,1113.9076699175127
"Mesquite city, Texas, USA",2970.0188525674102,2225.9809793268355,1567.8091003414454,1476.6296957909615
"Naperville city, Illinois, USA",2275.9703177498186,1780.2812719269702,1314.119676890599,1202.7333239115237
"Bridgeport city, Connecticut, USA",5906.595443788404,4901.662885058006,3367.676609780364,2521.587162406908
"Syracuse city, New York, USA",3835.1205386447537,3198.206676832095,2375.034836356378,1890.6894094527804
"Rockford city, Illinois, USA",1904.9508331917455,1554.5397226279956,1221.9577315326953,1059.7494387893958
"Savannah city, Georgia, USA",2594.0080508130372,1791.5094603403115,1178.771517514132,875.2699954435859
"Roseville city, California, USA",2802.468986504301,2103.746378704065,1470.940051310791,1262.6389397275448
"Torrance city, California, USA",4737.356928299301,3948.9646940971106,3076.195653059391,3002.5497450541125
"Fullerton city, California, USA",4415.850529156508,3571.1696984449454,2762.780122738277,2773.5618600174453
"Metairie CDP, Louisiana, USA",3600.572874441134,2928.8560096349756,2295.738704593697,1907.033102464523
"Surprise city, Arizona, USA",2493.027008345357,1935.5869602554346,1333.7650011803917,1119.555285002184
"McAllen city, Texas, USA",2526.3971933528555,1909.9499110997385,1362.6377781814617,1219.2054137567213
"Thornton city, Colorado, USA",3112.2352366100245,2496.1520071750965,1901.9043369126323,1619.6907155142987
"Visalia city, California, USA",2604.01810296231,2235.6123860675166,1647.0385740237211,1281.0014828374244
"Gainesville city, Florida, USA",4301.69027007187,2482.8927086639496,1441.6514444720497,1094.7361474683048
"Olathe city, Kansas, USA",2236.828299141179,1661.6686481119289,1214.053879685877,1035.6913844036822
"West Valley City city, Utah, USA",3272.0255144479693,2762.0358477374616,2185.285955407577,1866.693316955726
"Waco city, Texas, USA",2621.232245399186,1743.0971551066104,1059.6342713298689,808.2935327400454
"Orange city, California, USA",4382.443094036608,3130.2946663844136,2522.7724861091783,2350.3888626370654
"Denton city, Texas, USA",2869.2391394800215,1851.5632190671245,1206.8497254814422,953.5443630414389
"Warren city, Michigan, USA",2319.1813687179515,2027.6109102812827,1688.0071053032261,1631.5249248831683
"Pasadena city, California, USA",4491.386629395351,3967.334914436574,3236.8406990086587,2592.1296836645015
"Carolina zona urbana, Puerto Rico, USA",5002.250332249615,3622.196678744841,2346.328353296142,2032.1777211533
"Cedar Rapids city, Iowa, USA",2069.7639529224243,1428.6204585019323,1010.4429717670604,818.6739251836282
"Columbia city, South Carolina, USA",2565.059662725076,1559.7600292030775,1044.2119956914987,864.317133998322
"Dayton city, Ohio, USA",2620.8810627993967,2029.1177615029765,1494.3350607143443,1231.7929961118764
"Elizabeth city, New Jersey, USA",9680.481649393547,8805.682131280566,5476.867077713135,3674.1823731389272
"Hampton city, Virginia, USA",2485.9154811424137,1674.7202487168815,1203.64509803265,1017.7615990744362
"Kent city, Washington, USA",3753.2455333262433,2516.953874966341,1846.7166305745648,1513.6492907816848
"Stamford city, Connecticut, USA",5460.770975682649,4259.5855565099355,2923.5780557508315,1861.3383233966892
"Victorville city, California, USA",3224.8170310616283,2042.007490358967,1312.3957502893854,1069.002683518237
"Miramar city, Florida, USA",4950.832924626709,2915.8675230962726,2232.424782548512,2127.7885541723963
"Coral Springs city, Florida, USA",4174.775513094778,2706.978317118984,2192.333220869699,1961.1591849867825
"Sterling Heights city, Michigan, USA",2464.6981513462074,1927.3384738394388,1512.4753908644627,1374.1984562552122
"New Haven city, Connecticut, USA",5421.797677230762,4529.258314048499,2881.535113137689,2152.5221288519137
"Carrollton city, Texas, USA",3424.70602082625,2224.382033819496,1801.74557490071,1667.6743341472895
"Midland city, Texas, USA",2066.5578194029667,1605.0609411139103,1121.899749923045,904.4935208066253
"Norman city, Oklahoma, USA",2912.050277367611,1678.463437753244,1064.2714857564677,811.7822025142486
"Santa Clara city, California, USA",5409.072049694745,4481.140006555277,3336.027408146824,2852.676052339248
"Athens-Clarke County unified government (balance), Georgia, USA",2500.3852667533015,1325.8222665842002,888.2448095586543,692.6868373945495
"Thousand Oaks city, California, USA",3334.5250608343163,1753.2845965879146,1124.1803831438144,867.3126528871808
"Topeka city, Kansas, USA",1696.1465587437951,1328.3050007866702,963.1365838852554,804.5991594337013
"Simi Valley city, California, USA",3263.5884475463026,2320.0826163192137,1613.353054785798,1108.8743335142858
"Vallejo city, California, USA",3119.2531380263663,2637.9704453277236,1880.2383803903215,1467.6388743563205
"Fargo city, North Dakota, USA",2675.808485369429,1983.3361551440964,1366.0309776236336,1118.2195011753806
"Allentown city, Pennsylvania, USA",6251.407315486856,5246.376458221105,3339.3391367588165,2188.685147803408
"Pearland city, Texas, USA",2808.2684922811336,1701.1047027378545,1139.7173526611707,975.0693638446302
"Lewisville city, Texas, USA",3937.442090313823,2435.1432542548405,1735.2383323944991,1442.10085904585
"Columbia city, Missouri, USA",2472.2742836957705,1589.8616963623444,935.5649380347814,735.3964369151481
"Concord city, California, USA",4148.682158225626,3282.4840067839377,2204.338968709064,1706.076156879853
"Abilene city, Texas, USA",2268.584748798955,1409.9523872621344,867.65033283044,670.2853332906066
"Arvada city, Colorado, USA",2376.6044269318013,1871.9982559256528,1491.582440001709,1346.7333540648006
"Berkeley city, California, USA",8940.103714201889,7381.98589539982,4965.847590621764,3397.175051054536
"Ann Arbor city, Michigan, USA",4604.348522656045,3329.4195782628717,1988.6305285126823,1439.0396370656954
"Independence city, Missouri, USA",1805.292323055361,1287.7135871684702,997.1779305084528,848.1560077291875
"Rochester city, Minnesota, USA",2372.9718315930113,1470.515629497035,971.9975423435349,783.8087677064623
"Lafayette city, Louisiana, USA",2042.339642550787,1306.1034778523901,962.4874671898064,810.6989984421365
"Hartford city, Connecticut, USA",5354.420287041869,4659.931233588218,3099.786099874936,2220.1254850634205
"College Station city, Texas, USA",5606.258217980467,2721.9368152133175,1606.5598184057274,1217.3200712976932
"Clovis city, California, USA",2740.1919619198325,2251.807540129551,1657.0423717629303,1425.4794109055936
"Palm Bay city, Florida, USA",1463.9126099347293,1055.0256681610933,796.5053065509913,691.5091016650923
"Round Rock city, Texas, USA",3135.5148345745993,1926.2244071831767,1308.534576979229,1143.400290438125
"Fairfield city, California, USA",3447.0236201141092,2515.6879024885216,1716.166914683999,1220.8025557329408
"Richardson city, Texas, USA",3907.692624132954,2404.623238191703,1733.8812939652632,1722.2801136348771
"East Los Angeles CDP, California, USA",7126.702848532457,6435.92683105771,4877.875384940045,3900.919745454507
"Cambridge city, Massachusetts, USA",9903.33846463407,8611.773539083806,7041.752730121881,6721.308842460607
"Meridian city, Idaho, USA",2175.8816315812865,1751.9970759499627,1390.286455984691,1140.9961243679206
"West Palm Beach city, Florida, USA",3847.922513999254,2417.9101547226433,1459.4086866238865,1221.5856800302513
"Clearwater city, Florida, USA",2814.250330339592,1942.4474210243277,1499.1565032148897,1350.1705707010453
"Evansville city, Indiana, USA",2045.4050452291315,1469.0293283761102,1074.2996255266705,838.345523359049
"West Jordan city, Utah, USA",3089.1912376619553,2396.1570177940284,1711.514597150788,1610.8197881035421
"Billings city, Montana, USA",1938.009716343919,1496.61004274132,1036.7313658780984,749.9144834892938
"Richmond city, California, USA",4776.3349727929,3905.6854094286527,3009.9980480340246,2145.403730401433
"Westminster city, Colorado, USA",2885.7465348893347,2085.3090192094833,1708.6382985308692,1630.7751265703682
"Manchester city, New Hampshire, USA",3859.197383646425,2834.6855869409897,1909.5333655938023,1393.516363053172
"Lowell city, Massachusetts, USA",5634.41040782458,4631.971881753001,3385.66336179837,2208.8436241824443
"North Charleston city, South Carolina, USA",2794.2769707686316,1541.9303012749324,880.1694735885734,701.3251220346064
"Wilmington city, North Carolina, USA",2130.386126844854,1274.941741594294,939.2024045305373,793.9587886135912
"Antioch city, California, USA",3319.1368721288986,2583.712867350972,1928.453974379007,1440.472703661121
"Beaumont city, Texas, USA",1997.4709034481302,1276.4891318784246,843.6387567371272,645.7253506196689
"Provo city, Utah, USA",4839.9024330366165,3762.4424349987003,2509.3827349527223,1755.4538780282821
"Elgin city, Illinois, USA",2743.2703912974484,2195.21672599409,1604.0747066346419,1243.8179070316623
"Carlsbad city, California, USA",2810.5789911583342,1847.4809510844216,1334.073680001715,1096.8432130145525
"Brandon CDP, Florida, USA",3218.2632708050405,1765.0132067644654,1372.1649532608087,1258.3785614396522
"Odessa city, Texas, USA",2261.1665286436996,1727.5635740758985,1158.3159245655836,851.8167495772193
"Gresham city, Oregon, USA",3296.4100635272603,2630.383633645721,2044.2132367761646,1696.597971995972
"Waterbury city, Connecticut, USA",3474.365515375713,2599.243457044242,1809.258258442599,1405.2007867537616
"League City city, Texas, USA",2585.3819475689384,1649.9420264711662,1119.160572366122,924.9024554105725
"Downey city, California, USA",4864.422336760023,4224.180515565322,3638.4953299559147,3584.391920821312
"Lehigh Acres CDP, Florida, USA",1116.9840299047069,797.5873329960937,613.5282926815224,525.8560255351244
"High Point city, North Carolina, USA",1989.6018035268062,1211.7934481224443,824.8464852327193,693.7173227472764
"Springfield city, Illinois, USA",1697.2349192477511,1308.5186468161505,916.0539107155943,761.6488063668832
"The Woodlands CDP, Texas, USA",2585.5987060748116,1471.2050350348893,1013.3925019843819,866.4725991545158
