longname,Never Married % [StatCan],Married (not divorced) % [StatCan],Divorced % [StatCan]
"Quispamsis - Rothesay Population Center, NB, Canada",0.2786606955809604,0.6309003953823434,0.09043890903669612
"Whitehorse Population Center, YT, Canada",0.4599386759978787,0.417771811945033,0.12228951205708839
"Duncan Population Center, BC, Canada",0.34029589505524604,0.5062296186222349,0.15347448632251906
"Hudson Population Center, QC, Canada",0.37089477754400485,0.5264954377016292,0.10260978475436586
"Tsawwassen Population Center, BC, Canada",0.26321741545239324,0.6264529298077701,0.11032965473983686
"Truro Population Center, NS, Canada",0.36350862610707546,0.5027207320489115,0.13377064184401302
"Alliston Population Center, ON, Canada",0.30795797534483144,0.5782710689584211,0.11377095569674756
"Fergus Population Center, ON, Canada",0.2901163808180107,0.5978428826880123,0.11204073649397692
"Rouyn-Noranda Population Center, QC, Canada",0.5512339563328031,0.3223886161708574,0.12637742749633946
"Ladner Population Center, BC, Canada",0.2949459347381356,0.595630418697481,0.10942364656438328
"Collingwood Population Center, ON, Canada",0.30655318166694734,0.5468783605420059,0.14656845779104669
"Lindsay Population Center, ON, Canada",0.31997847067981644,0.5382199103609315,0.14180161895925197
"Owen Sound Population Center, ON, Canada",0.34620734442095613,0.5064368294138683,0.1473558261651755
"Brockville Population Center, ON, Canada",0.3322220614248756,0.4997197945000491,0.16805814407507527
"Magog Population Center, QC, Canada",0.4272239143877996,0.40261776439605357,0.1701583212161467
"Squamish Population Center, BC, Canada",0.4313654027308314,0.4688111907050501,0.09982340656411853
"Wasaga Beach Population Center, ON, Canada",0.2601271058412934,0.6013541078241795,0.13851878633452713
"Port Alberni Population Center, BC, Canada",0.3441468519534,0.5036122721441199,0.1522408759024802
"Chestermere Population Center, AB, Canada",0.28238366970529494,0.6399739546166299,0.07764237567807518
"Sept-Îles Population Center, QC, Canada",0.5817092313533836,0.3138147437939569,0.10447602485265936
"Fort St. John Population Center, BC, Canada",0.4426173637361452,0.4423808084701694,0.1150018277936854
"Beaumont Population Center, AB, Canada",0.29284598031584363,0.6173823180983908,0.08977170158576554
"Varennes Population Center, QC, Canada",0.5212674854689967,0.36620414216236635,0.11252837236863697
"Alma Population Center, QC, Canada",0.4902000228277428,0.36480381014418006,0.1449961670280771
"Cranbrook Population Center, BC, Canada",0.3315321452069517,0.5339777506407842,0.13449010415226414
"Cobourg Population Center, ON, Canada",0.2802545453797715,0.5724147746125221,0.14733068000770633
"Yellowknife Population Center, NT, Canada",0.47016676351989584,0.4334832842108431,0.0963499522692611
"Les Coteaux Population Center, QC, Canada",0.5048997986874393,0.3690890589334039,0.12601114237915675
"New Glasgow Population Center, NS, Canada",0.35255975913227316,0.49983948600041533,0.14760075486731164
"Corner Brook Population Center, NL, Canada",0.36060382066717667,0.5236966304438343,0.11569954888898891
"Rivière-du-Loup Population Center, QC, Canada",0.5444336296732069,0.3365965767189435,0.11896979360784968
"Tillsonburg Population Center, ON, Canada",0.2742887404115878,0.5956663803751895,0.13004487921322272
"Camrose Population Center, AB, Canada",0.30730198661668906,0.5671811721759933,0.12551684120731768
"Steinbach Population Center, MB, Canada",0.3023627518652127,0.6174893650676846,0.08014788306710277
"Buckingham Population Center, QC, Canada",0.49879510151752454,0.3598902905232904,0.14131460795918505
"Stony Plain Population Center, AB, Canada",0.30768255336401285,0.5648785487813941,0.12743889785459303
"Valley East Population Center, ON, Canada",0.31819796041706344,0.5752337412976702,0.10656829828526634
"Thetford Mines Population Center, QC, Canada",0.45336142313290634,0.4074913421208721,0.13914723474622162
"Glace Bay Population Center, NS, Canada",0.39236747673822836,0.4705881971976896,0.13704432606408193
"Pembroke Population Center, ON, Canada",0.3679126603176211,0.49213633230386905,0.1399510073785099
"L'Assomption Population Center, QC, Canada",0.5108710960545653,0.358507217656616,0.13062168628881876
"Swift Current Population Center, SK, Canada",0.3063416664498016,0.594800444123041,0.09885788942715741
"Sylvan Lake Population Center, AB, Canada",0.36484709363877166,0.49344449318399314,0.14170841317723518
"Simcoe Population Center, ON, Canada",0.3177272812742652,0.5394964561204248,0.14277626260530998
"Salmon Arm Population Center, BC, Canada",0.26607581417681436,0.5995481299052973,0.1343760559178884
"Strathroy Population Center, ON, Canada",0.3054995219236871,0.5807435727886305,0.1137569052876823
"Bathurst Population Center, NB, Canada",0.3716559975796666,0.49566518879499466,0.13267881362533862
"Yorkton Population Center, SK, Canada",0.34192240565339593,0.550765258320425,0.10731233602617907
"Laurentides Population Center, QC, Canada",0.6207931024109064,0.27285859835746734,0.10634829923162628
"Port Colborne Population Center, ON, Canada",0.3221569796273087,0.530759601857859,0.14708341851483234
"Fort Erie Population Center, ON, Canada",0.3180292030672013,0.533301598593206,0.14866919833959286
"Winkler Population Center, MB, Canada",0.27717018888005945,0.6751707562043726,0.04765905491556799
"Amherstburg Population Center, ON, Canada",0.29281655538840295,0.5983695985302057,0.1088138460813914
"Paris Population Center, ON, Canada",0.2965126626622228,0.5940727093187703,0.10941462801900696
"Summerside Population Center, PE, Canada",0.3484491273538082,0.5211908374753385,0.13036003517085326
"Kentville Population Center, NS, Canada",0.35997889773706937,0.493392171165121,0.1466289310978096
"Brooks Population Center, AB, Canada",0.35807188834036696,0.544460548473042,0.09746756318659111
"Terrace Population Center, BC, Canada",0.41399949512015277,0.46987773055949394,0.11612277432035314
"Angus - Borden CFB-BFC Population Center, ON, Canada",0.363358865186969,0.5141150376571584,0.12252609715587257
"Petawawa Population Center, ON, Canada",0.4006813402800453,0.4920859486755494,0.10723271104440528
"New Hamburg Population Center, ON, Canada",0.25317019045574607,0.6643677149625672,0.08246209458168674
"High River Population Center, AB, Canada",0.2730041423012635,0.5940351183055168,0.1329607393932196
"Carleton Place Population Center, ON, Canada",0.3155307047301238,0.5504826384324906,0.1339866568373857
"Strathmore Population Center, AB, Canada",0.3151762934303909,0.5601832461075,0.12464046046210914
"North Battleford Population Center, SK, Canada",0.39934634874157354,0.49031711523468424,0.11033653602374219
"Rockland Population Center, ON, Canada",0.32035321420666973,0.5599548466318186,0.11969193916151163
"Ingersoll Population Center, ON, Canada",0.3175233814665193,0.5524013518837102,0.13007526664977045
"Port-Alfred-Bagotville Population Center, QC, Canada",0.4746256032624395,0.4105813119473842,0.11479308479017625
"Cowansville Population Center, QC, Canada",0.4570888660976102,0.3866406255615927,0.15627050834079714
"Beamsville Population Center, ON, Canada",0.30793103746196787,0.5846101752846784,0.10745878725335381
"Canmore Population Center, AB, Canada",0.39955157999509416,0.498702744982425,0.10174567502248075
"Edmundston Population Center, NB, Canada",0.38606936463772207,0.4737376837190391,0.1401929516432389
"Powell River Population Center, BC, Canada",0.3021240192611046,0.5520085911121115,0.14586738962678392
"Aldergrove Population Center, BC, Canada",0.34602125350002466,0.5330813370836633,0.12089740941631215
"Port Hope Population Center, ON, Canada",0.311826042069247,0.547497219089996,0.14067673884075685
"Portage la Prairie Population Center, MB, Canada",0.391554946057128,0.4992985768649146,0.10914647707795731
"Trail - Fruitvale Population Center, BC, Canada",0.32344614675400446,0.5346598893370988,0.14189396390889664
"Lacombe Population Center, AB, Canada",0.2988767429490604,0.5846234713155846,0.11649978573535501
"Duck Lake Population Center, BC, Canada",0.29358933666026493,0.5769816537738387,0.12942900956589645
"Wetaskiwin Population Center, AB, Canada",0.3548725033006798,0.5041606667215357,0.14096682997778454
"Warman Population Center, SK, Canada",0.257845814089575,0.6698053482987503,0.07234883761167461
"Sydney Mines Population Center, NS, Canada",0.37584479714591773,0.4978765295626055,0.12627867329147685
"Thompson Population Center, MB, Canada",0.5,0.4171180931744312,0.08288190682556881
"Caledonia Population Center, ON, Canada",0.3274122420261584,0.5682650352068495,0.1043227227669922
"Sainte-Agathe-des-Monts - Val-David Population Center, QC, Canada",0.47729554248746575,0.3497909571859899,0.17291350032654432
"Quesnel Population Center, BC, Canada",0.36063840644004697,0.4908155871828637,0.1485460063770894
"Grand Falls-Windsor Population Center, NL, Canada",0.3185475095915038,0.5676406019227829,0.11381188848571322
"Williams Lake Population Center, BC, Canada",0.4063773494923699,0.46206112868805677,0.13156152181957323
"Prince Rupert Population Center, BC, Canada",0.45304866591506954,0.4415492296129274,0.10540210447200302
"Uxbridge Population Center, ON, Canada",0.28946394549850846,0.6031886934379537,0.10734736106353777
"Saint-Augustin Population Center, QC, Canada",0.5935407032065532,0.30138487420201115,0.10507442259143562
"Hawkesbury Population Center, QC-ON, Canada",0.40368400626408263,0.4355436084792999,0.16077238525661733
"Dawson Creek Population Center, BC, Canada",0.43467935949736736,0.4396465107161838,0.12567412978644876
"Chatham - Douglastown Population Center, NB, Canada",0.33099753777269514,0.5355359292964867,0.13346653293081803
"Sooke Population Center, BC, Canada",0.32759301125436596,0.527480215883639,0.144926772861995
"Arnprior Population Center, ON, Canada",0.30488278880141706,0.5530190422869568,0.14209816891162608
"Sainte-Anne-des-Plaines Population Center, QC, Canada",0.5485563959594291,0.3429135620787747,0.10853004196179611
"Lavaltrie Population Center, QC, Canada",0.5337965553179094,0.34107127589925773,0.12513216878283284
"Lachute Population Center, QC, Canada",0.46833506692460547,0.3684160107530539,0.16324892232234076
"Saint-Amable Population Center, QC, Canada",0.5946317326821734,0.31209147258292874,0.09327679473489782
"Nelson Population Center, BC, Canada",0.44827588473655083,0.41022637262872347,0.14149774263472578
"Ladysmith Population Center, BC, Canada",0.2512436946526334,0.6026841073669158,0.14607219798045074
"Hauterive Population Center, QC, Canada",0.565692221149374,0.32522966753481414,0.1090781113158118
"Elliot Lake Population Center, ON, Canada",0.27619266870745096,0.5512612826506356,0.1725460486419133
"Kenora Population Center, ON, Canada",0.3904424937378707,0.477481536397275,0.1320759698648544
"Weyburn Population Center, SK, Canada",0.3178668189054821,0.5687814367971041,0.11335174429741375
"Dolbeau Population Center, QC, Canada",0.44914379980513264,0.41229962294469935,0.13855657725016796
"Binbrook Population Center, ON, Canada",0.2605861871061077,0.654839987323716,0.08457382557017644
"Elmira Population Center, ON, Canada",0.2801364499666785,0.6341592928130574,0.08570425722026402
"Sainte-Marie Population Center, QC, Canada",0.49529062219310543,0.398437715460967,0.10627166234592754
"Estevan Population Center, SK, Canada",0.339214063443211,0.5583864858195526,0.10239945073723623
"Martensville Population Center, SK, Canada",0.3150374077116461,0.5973242487402972,0.08763834354805662
"Morinville Population Center, AB, Canada",0.3257575757575757,0.5542929292929293,0.119949494949495
"Matane Population Center, QC, Canada",0.52089713078595,0.34147447983489065,0.13762838937915925
"Wallaceburg Population Center, ON, Canada",0.3368055555555556,0.5179398148148148,0.14525462962962962
"Blackfalds Population Center, AB, Canada",0.3847330499165781,0.49038792668372716,0.1248790233996948
"Castlegar Population Center, BC, Canada",0.34323653562328316,0.5218111327693312,0.13495233160738565
"Marieville Population Center, QC, Canada",0.5442248647324885,0.324259125889642,0.13151600937786959
"Whistler Population Center, BC, Canada",0.60446958789039,0.3111464097442235,0.08438400236538651
"Gander Population Center, NL, Canada",0.3294459855780945,0.5678885433051325,0.10266547111677303
"Bracebridge Population Center, ON, Canada",0.29361015914298483,0.5705774916719687,0.13581234918504653
"Summerland Population Center, BC, Canada",0.24484470925889346,0.6178216721501268,0.13733361859097976
"Selkirk Population Center, MB, Canada",0.3839675088839342,0.4744286911562332,0.14160379995983255
"Port Elgin Population Center, ON, Canada",0.2914340210018752,0.5979512133856845,0.11061476561244032
"Tottenham Population Center, ON, Canada",0.3186921423097318,0.5840535415354071,0.09725431615486109
"Gibsons Population Center, BC, Canada",0.29765317473140557,0.5411955557882884,0.16115126948030603
"Port Perry Population Center, ON, Canada",0.2671898452864934,0.6125271271740614,0.12028302753944516
"Amherst Population Center, NS, Canada",0.35392116054033723,0.4863094215416463,0.15976941791801652
"Listowel Population Center, ON, Canada",0.296964406178312,0.6107557811454599,0.0922798126762282
"Crystal Beach Population Center, ON, Canada",0.26774897771636297,0.5963416746453215,0.13590934763831555
"Smiths Falls Population Center, ON, Canada",0.3665796445095643,0.470023351202097,0.16339700428833864
"Sechelt Population Center, BC, Canada",0.264196609023467,0.5762692180091145,0.15953417296741854
"Acton Population Center, ON, Canada",0.3412074184587231,0.5466851434097202,0.1121074381315567
"Kincardine Population Center, ON, Canada",0.2551193918541707,0.6345817997772175,0.11029880836861186
"Amos Population Center, QC, Canada",0.5627282838732935,0.313998791132968,0.12327292499373851
"Whitecourt Population Center, AB, Canada",0.38797451813501144,0.4974916634308813,0.11453381843410726
"Hinton Population Center, AB, Canada",0.3748317631224764,0.5107671601615074,0.11440107671601614
"Morden Population Center, MB, Canada",0.25762705264887303,0.6550326287773529,0.087340318573774
"Baie-Comeau Population Center, QC, Canada",0.5493713512624856,0.3331054719192816,0.11752317681823278
"Labrador City Population Center, NL, Canada",0.39103281600316747,0.5250062462423406,0.08396093775449195
"Shelburne Population Center, ON, Canada",0.34615384615384603,0.5334757834757836,0.12037037037037036
"Olds Population Center, AB, Canada",0.2984566441236556,0.591886595312232,0.10965676056411243
"Taber Population Center, AB, Canada",0.30553558915127577,0.5846999239864199,0.10976448686230444
"Donnacona Population Center, QC, Canada",0.5166835493281938,0.3571982005434077,0.12611825012839853
"Montmagny Population Center, QC, Canada",0.5069611156284978,0.3743461968784017,0.11869268749310043
"Saint-Sauveur-des-Monts Population Center, QC, Canada",0.36297056377854614,0.4359416165311625,0.20108781969029127
"Campbellton Population Center, NB, Canada",0.4104525974941518,0.45422250303735906,0.13532489946848913
"Bridgewater Population Center, NS, Canada",0.3247256294383472,0.5209812782440285,0.15429309231762434
"Embrun Population Center, ON, Canada",0.3274649414365477,0.5663891486643219,0.10614590989913056
"Coaldale Population Center, AB, Canada",0.27742264929723875,0.6248582260968397,0.09771912460592148
"Oromocto Population Center, NB, Canada",0.42317844584263964,0.4824921948082874,0.09432935934907295
"Shediac Population Center, NB, Canada",0.308549424426735,0.5531764429761468,0.13827413259711824
"Sutton Population Center, ON, Canada",0.34562257399508545,0.5139914415536301,0.1403859844512845
"King Population Center, ON, Canada",0.29747061948634834,0.6339260249378201,0.06860335557583146
"Renfrew Population Center, ON, Canada",0.3254812679895042,0.5126288947293235,0.1618898372811722
"Banff Population Center, AB, Canada",0.5250836120401338,0.38729096989966555,0.0876254180602007
"Essex Population Center, ON, Canada",0.3098826559816829,0.5635832856325127,0.12653405838580425
"Napanee Population Center, ON, Canada",0.33464739930008697,0.5191358269225664,0.14621677377734654
"Edson Population Center, AB, Canada",0.38363388347110877,0.48673169679091594,0.12963441973797526
"Roberval Population Center, QC, Canada",0.47572324582199316,0.39753275896806634,0.12674399520994048
"Dauphin Population Center, MB, Canada",0.38857874104658197,0.4930114991333116,0.11840975982010644
"Aylmer Population Center, ON, Canada",0.27877450935228315,0.6121161786403881,0.10910931200732865
"Port Dover Population Center, ON, Canada",0.2220813645083312,0.6338884431240548,0.14403019236761405
"Farnham Population Center, QC, Canada",0.5253126758623022,0.3324740046938185,0.1422133194438792
"Yarmouth Population Center, NS, Canada",0.36037289960530694,0.48052923748058196,0.15909786291411118
"Contrecoeur Population Center, QC, Canada",0.5662898795452652,0.33059066673043835,0.10311945372429648
"Hanover Population Center, ON, Canada",0.3115322223614338,0.5610321589522667,0.12743561868629957
"Goderich Population Center, ON, Canada",0.290139998004716,0.5710060834647058,0.13885391853057824
"Revelstoke Population Center, BC, Canada",0.47287767188694635,0.42397222355139,0.10315010456166362
"Mont-Laurier Population Center, QC, Canada",0.5099632971430111,0.34295865060233677,0.14707805225465198
"L'Épiphanie Population Center, QC, Canada",0.5876539457036839,0.30676711584612615,0.10557893845018988
"Grand Centre Population Center, AB, Canada",0.4432099425705338,0.45229861403470684,0.10449144339475946
"La Tuque Population Center, QC, Canada",0.5029919767223949,0.36438337205234655,0.1326246512252584
"Stephenville Population Center, NL, Canada",0.3759487789561657,0.48516385859681116,0.13888736244702313
"The Pas Population Center, MB, Canada",0.5064451189666135,0.39999314543952474,0.0935617355938617
"Shawnigan - Mill Bay Population Center, BC, Canada",0.2756479247480687,0.5935165605561171,0.13083551469581417
"St. Marys Population Center, ON, Canada",0.28717295606862486,0.5911638981267014,0.12166314580467359
"Angers Population Center, QC, Canada",0.554078014184397,0.3430851063829788,0.10283687943262411
"Cold Lake Population Center, AB, Canada",0.38803507878046106,0.5132525797235512,0.09871234149598777
"Fort Frances Population Center, ON, Canada",0.3553151703793367,0.509100855324296,0.13558397429636718
"Kingston - Greenwood Population Center, NS, Canada",0.3324877983338069,0.5446869755134565,0.12282522615273643
"Kapuskasing Population Center, ON, Canada",0.34867307510153606,0.5385079084750442,0.11281901642342
"Ponoka Population Center, AB, Canada",0.33675694994466504,0.521363375274668,0.14187967478066693
"Plessisville Population Center, QC, Canada",0.48530521411448324,0.38799195367228384,0.12670283221323286
"Saint-Rémi Population Center, QC, Canada",0.5282598445335025,0.3540606608306425,0.11767949463585498
"Innisfail Population Center, AB, Canada",0.29343812030058525,0.5623172168731916,0.14424466282622303
"Happy Valley-Goose Bay Population Center, NL, Canada",0.41985282252687417,0.48446819468198515,0.09567898279114069
"Iqaluit Population Center, NU, Canada",0.5996799385615086,0.3199173760482661,0.08040268539022533
"Drayton Valley Population Center, AB, Canada",0.3469531072260035,0.5379324460194014,0.11511444675459512
"Sturgeon Falls Population Center, ON, Canada",0.3163608316827817,0.5449097731352295,0.13872939518198873
"Bay Roberts Population Center, NL, Canada",0.2921597167672959,0.6180680550726205,0.08977222816008351
"Parry Sound Population Center, ON, Canada",0.3412892795858134,0.5052640713312748,0.15344664908291186
"Saint-Félicien Population Center, QC, Canada",0.47642009269954694,0.3941529609676716,0.12942694633278146
"Kitimat Population Center, BC, Canada",0.40028061103638046,0.49119091230929496,0.1085284766543246
"New Waterford Population Center, NS, Canada",0.371617014801612,0.48907415781022595,0.13930882738816205
"Huntsville Population Center, ON, Canada",0.3415564195561702,0.5106748554689013,0.14776872497492846
"Enfield - Lantz Population Center, NS, Canada",0.34012273566057444,0.5390651300072955,0.12081213433213016
"Pont-Rouge Population Center, QC, Canada",0.5549662916574886,0.33499517083117264,0.11003853751133885
"Devon Population Center, AB, Canada",0.31280076997112616,0.5620789220404234,0.12512030798845045
"Slave Lake Population Center, AB, Canada",0.42243052629397576,0.47987317551651965,0.0976962981895045
"Rocky Mountain House Population Center, AB, Canada",0.3501328715774934,0.5134147745186844,0.136452353903822
"Nobleton Population Center, ON, Canada",0.2941223077455387,0.6506424688389113,0.055235223415550004
"Drumheller Population Center, AB, Canada",0.31793360707738105,0.5443385872384406,0.13772780568417825
"Chibougamau Population Center, QC, Canada",0.5644207645065173,0.3369880809104663,0.09859115458301633
