longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"Sequoyah Non-Community, Cherokee OTSA, USA",30205.0,32444.0,-0.06901121933177166,29972.0,0.007773922327505672,268.62659746075553,268.023468140802,0.0022502854848393647,244.86817435569986,0.09702536137074212,29.34579393722321,31.521103741078292,29.119421813820694,1029.2786783896463,0.052134868642262175
"Delaware Non-Community, Cherokee OTSA, USA",29283.0,29630.0,-0.01171110361120486,26604.0,0.10069914298601713,132.5895628564065,136.67011499295336,-0.029856945219935226,118.28126881871967,0.12096838477118489,20.124267305985338,20.362737433881282,18.28316796122098,1455.1088769970115,0.04567064607110921
"Cherokee Non-Community, Cherokee OTSA, USA",28802.0,28353.0,0.01583606673015201,25532.0,0.1280745730847564,436.38081694967747,447.7405597019249,-0.025371261338954794,485.08357116531494,-0.10040074970718751,31.35175790022485,30.863009226618818,27.792274241668665,918.6725698654823,0.08509375447856983
"Muskogee Non-Community, Cherokee OTSA, USA",21491.0,22480.0,-0.043994661921708186,21579.0,-0.004078038834051625,295.445531984782,303.2123265087386,-0.025615035554079842,275.95140913632815,0.07064331691389618,19.639552713793485,20.543350472573522,19.719971523472598,1094.27135705113,0.21114027915636951
"County District 10, Choctaw OTSA, USA",19194.0,19496.0,-0.015490356996306935,18867.0,0.01733184926061377,94.79241544761072,90.67643897918053,0.045391906814682324,99.49582191524635,-0.04727240176619817,5.739631098088869,5.829938933434438,5.641847448559065,3344.1173608511263,0.39219461523655186
"County District 5, Choctaw OTSA, USA",19087.0,20938.0,-0.08840385901232209,20207.0,-0.05542633740782897,132.5250616340623,135.61369376176668,-0.022775223076883396,169.01919429038287,-0.21591709042004986,9.662752319122077,10.599817051279826,10.229749888012774,1975.3171114846682,0.19644775575474693
"County District 1, Choctaw OTSA, USA",15785.0,17002.0,-0.071579814139513,17471.0,-0.09650277602884781,187.9796627117214,186.1114020363396,0.010038399877386413,188.17871581231154,-0.0010577875384624746,9.836447502012293,10.594822960355591,10.887081045781233,1604.7460220542814,0.14659312420690654
"County District 12, Choctaw OTSA, USA",15619.0,17133.0,-0.0883674779664974,16843.0,-0.07267113934572225,68.19247722062974,84.02845926979019,-0.18845974550498254,86.92129620142242,-0.2154687032898411,4.683796819537611,5.137812338122664,5.0508476747213,3334.6877761324245,0.3518797635921374
"County District 8, Choctaw OTSA, USA",14204.0,15205.0,-0.06583360736599803,15342.0,-0.07417546604093339,171.1577625990474,174.0308693426758,-0.01650917882833247,209.45732452545923,-0.18285138518398564,6.858494517780567,7.341833930079803,7.407985278216661,2071.008435331733,0.38076804486238625
"Craig Non-Community, Cherokee OTSA, USA",13425.0,14325.0,-0.06282722513089005,14257.0,-0.05835729816932033,224.5963733609139,252.89668238926387,-0.11190462745885113,335.3576054314772,-0.3302779787208222,7.824279972219838,8.348812707787648,8.309181345544747,1715.8128348762518,0.3383561806261367
"County District 7, Choctaw OTSA, USA",12370.0,13432.0,-0.07906491959499702,13711.0,-0.09780468237181825,83.8241165602402,103.55067065564636,-0.1905014614633065,111.51539148485497,-0.24831796360931538,2.996224217370722,3.25345866513529,3.3210372064971683,4128.529476627437,0.38741741241945726
"County District 2, Choctaw OTSA, USA",12311.0,13044.0,-0.05619441888991107,13529.0,-0.09002882696429891,161.42642064213638,154.85915058697844,0.042408020644988303,162.60539026009036,-0.007250495300728947,5.494607169410798,5.821757446007184,6.038221135160318,2240.5605388019294,0.3882511278322733
"Adair Non-Community, Cherokee OTSA, USA",12215.0,13847.0,-0.11785946414385788,12977.0,-0.0587192725591431,158.09494380902197,180.60770073494425,-0.1246500389203309,159.51921989853133,-0.00892855475606846,16.555116745136978,18.76698334587898,17.587863282983427,737.8383485932302,0.0565353659522942
"County District 6, Choctaw OTSA, USA",11955.0,13980.0,-0.14484978540772533,13319.0,-0.10241009084766124,91.73493889858021,113.32362464619922,-0.19050472322095,119.82953592943628,-0.2344546927679004,4.854116608797951,5.67633209460438,5.4079447187436145,2462.858015881179,0.4475089957866068
"Cheyenne and Arapaho District 1, Cheyenne and Arapaho OTSA, USA",11249.0,14519.0,-0.2252221227357256,14317.0,-0.21429070335964237,175.09219758443203,260.6592719363672,-0.328271746162262,241.41322552394047,-0.27471994459115295,2.2278526355784147,2.875472701214597,2.835466813367958,5049.2567687626415,0.22061264320868607
"Polson District, Flathead Reservation, USA",10240.0,9143.0,0.11998250027343323,8475.0,0.20825958702064898,297.9482804165202,302.7750895236683,-0.015941896391614443,285.6484749596866,0.04305923726205601,14.090882689499384,12.581341838876257,11.662131913428446,726.7110390203527,0.3201256985496218
"County District 3, Choctaw OTSA, USA",9510.0,10546.0,-0.0982362981225109,10445.0,-0.08951651507898516,117.72133847173637,136.24106818721893,-0.13593353283191545,132.53823306001058,-0.11179336140361419,3.5255497929634636,3.909615995435614,3.872173247897306,2697.451619880881,0.44421859317095386
"Nowata Non-Community, Cherokee OTSA, USA",9320.0,10536.0,-0.11541381928625664,10569.0,-0.11817579714258682,168.7669453588503,180.18273103248907,-0.0633567135331097,209.0966468818018,-0.1928758883720841,6.195430701771439,7.003761574448914,7.025698185302826,1504.3344762673503,0.7286878859682284
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",8788.0,9265.0,-0.0514840798704803,8736.0,0.005952380952380952,457.2245873446873,503.84304757934444,-0.0925257586834435,481.27798932707185,-0.04997818831485791,9.945714744211484,10.485553835357237,9.886864361109641,883.5966268904618,0.4563168094544447
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",8560.0,9126.0,-0.06202060048213894,8724.0,-0.01879871618523613,303.9147306242067,345.6945119190955,-0.120857519730214,293.9106525926307,0.03403782048499604,19.041024462476784,20.300045472495693,19.40582913675788,449.55564323068717,0.4095155667613025
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",7567.0,8005.0,-0.0547158026233604,8756.0,-0.13579259936043855,150.1930075399198,156.94586055261485,-0.04302663981654499,193.29233331135305,-0.22297483316117542,7.5329103910339885,7.968937185176038,8.716553902985808,1004.5254234016359,0.08338762074606725
"Ottawa Non-Community, Cherokee OTSA, USA",6599.0,6937.0,-0.04872423237710826,6279.0,0.05096352922439879,127.060440773225,135.4955295176334,-0.062253631351805304,144.88022243714514,-0.12299664760420337,14.780162438964016,15.537200612076584,14.063439908206554,446.4768250857291,0.26484612930121926
"Wakpamni District, Pine Ridge Reservation, USA",5889.0,5736.0,0.026673640167364017,5465.0,0.07758462946020128,291.3439741888842,351.6036796487188,-0.17138530950540404,331.2307047751137,-0.12041978600175439,5.43479966074756,5.293600077101036,5.043501468158501,1083.5726002069348,0.2627105310972263
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",5742.0,6211.0,-0.07551118982450492,6315.0,-0.09073634204275534,357.3669305273427,469.9325544564798,-0.239535701158924,442.0368633353812,-0.19154495887325568,4.040650891036424,4.370686639538005,4.443871538992513,1421.058179695198,0.29064489078330613
"Ronan District, Flathead Reservation, USA",5479.0,5274.0,0.03886992794842624,4822.0,0.13625051845707176,173.47505361125232,169.97198695827566,0.02060967054433847,184.0230514770144,-0.057318894459695416,12.414843642925097,11.950334983169732,10.926150035806684,441.3265408398713,0.23648324983249405
"Wagoner Non-Community, Cherokee OTSA, USA",5380.0,5861.0,-0.08206790650059717,5664.0,-0.05014124293785311,94.69500201964264,94.67495126621037,0.00021178519940182546,100.8299391339737,-0.060844399659703285,21.028385057262962,22.908432122791492,22.138433636493943,255.84465879569814,0.2834504474263561
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",5280.0,5856.0,-0.09836065573770492,5754.0,-0.08237747653806048,194.9355665953751,207.8365156663252,-0.06207258156532109,270.5951567971796,-0.2796043768755032,14.99828718825831,16.634463972431945,16.344724333567864,352.04019857237745,0.40758272024321307
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",5221.0,5643.0,-0.07478291688818005,6147.0,-0.15064258988124288,240.73896797515022,238.22694327684826,0.01054467082416737,346.5555258677963,-0.3053379617239544,17.365764249635593,18.76939430390608,20.4457676388642,300.6490198155004,0.5118970656921833
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",4548.0,4587.0,-0.008502289077828646,4477.0,0.015858834040652223,457.9449024382497,475.2579640041754,-0.03642876685339162,436.315971071911,0.04957171591313108,2.8551682441759594,2.8796518768766766,2.8105954769515766,1592.900876954316,0.6788411122839565
"Mission District, Flathead Reservation, USA",4046.0,3859.0,0.048458149779735685,3621.0,0.11737089201877934,75.87088430480505,84.41753049943108,-0.10124255168402059,87.17313131551319,-0.1296528740008312,8.871286566018291,8.461269119689714,7.939428733453345,456.07815392846345,0.2925560378695999
"Pablo District, Flathead Reservation, USA",3968.0,3821.0,0.03847160429207014,3431.0,0.1565141358204605,136.70182257445975,151.76308943555935,-0.09924196270065268,149.26581289720315,-0.08417192174738633,16.289911443090112,15.686429340737734,14.085354375313049,243.58634568778788,0.23384394287097338
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",3781.0,3630.0,0.04159779614325069,3108.0,0.21653796653796653,182.76695324734106,177.97705387417975,0.026913016419226277,165.79674310119557,0.10235550969651777,3.3916870382626243,3.256234844986333,2.7879828920709433,1114.7844589861686,0.6438721391645598
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",3659.0,3258.0,0.1230816451810927,3199.0,0.14379493591747422,362.9511295958276,379.47218311422205,-0.04353692906502606,438.50445542908915,-0.1722977381366182,24.869671017335662,22.14413451065307,21.743120411166107,147.12699647090048,0.42801729129997457
"Park Hill, Cherokee OTSA, USA",3634.0,3909.0,-0.07035047326682016,3940.0,-0.07766497461928934,117.46572036225402,135.89242665916203,-0.1355977426403965,132.050290758167,-0.11044709036364583,40.20101501567484,43.24319419270032,43.5861307544741,90.39572753531375,0.21009869413658022
"Shell Creek Segment, Fort Berthold Reservation, USA",3542.0,2485.0,0.4253521126760563,2159.0,0.6405743399722094,486.59148006935266,388.0169332228311,0.2540470232259477,332.6090621593845,0.4629531646259854,6.339542604241289,4.447702815228572,3.8642214801120676,558.7153870738761,0.3903299238850717
"District 3, Gila River Indian Reservation, USA",3340.0,2687.0,0.24302195757350203,3014.0,0.10816191108161911,341.10144584871693,382.1224298013973,-0.10735036928871312,319.97113850949444,0.06603816655981146,22.091548040927773,17.77245197184818,19.935307124358175,151.1890426968798,0.6414360355670308
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",3295.0,2861.0,0.1516952114645229,2800.0,0.1767857142857143,103.46288510249657,119.06002458324245,-0.13100232034507037,102.18327125220942,0.012522733267452334,14.637953199482512,12.709919303101508,12.438928363748417,225.0997769357868,0.03940832481853694
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",3292.0,3568.0,-0.0773542600896861,3512.0,-0.06264236902050115,190.11183651856697,193.39172282594677,-0.016959807066467405,129.20218219885416,0.47142899046369974,0.8632646865308272,0.9356404621938006,0.9209555222042117,3813.4306329955994,0.43050444534792204
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",3050.0,3152.0,-0.03236040609137056,3311.0,-0.07882814859559045,388.72232901338134,407.5182515195784,-0.04612289740670443,432.10043102340074,-0.10038893482999148,2.4652182046045708,2.5476615675126584,2.676176221457618,1237.2129957109537,0.6345483299966886
"Arlee District, Flathead Reservation, USA",2942.0,2691.0,0.09327387588257154,2574.0,0.14296814296814297,39.66918022428821,37.518574741521086,0.05732108689051806,39.89978560894625,-0.005779614630468973,3.12350291835112,2.8570177951335363,2.7327996301277304,941.8912281833454,0.27287700531498665
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2940.0,2727.0,0.0781078107810781,2867.0,0.025462155563306593,299.02907684322344,262.01397556878334,0.14127147681373575,286.56405406443616,0.043498207824713475,13.530830401549467,12.550535545927005,13.194860803143646,217.281564601041,0.07471338424609357
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2720.0,2751.0,-0.011268629589240277,3066.0,-0.11285061969993476,88.86837540032396,60.622123609051634,0.4659396621179204,69.14093546685059,0.28532214382508064,6.269299183487522,6.340750755064034,7.066790917857626,433.8602960860615,0.36726602775554507
"Birdtown Community, Eastern Cherokee Reservation, USA",2717.0,2656.0,0.02296686746987952,2315.0,0.17365010799136069,176.34602004398846,181.69693974554048,-0.029449696340762655,141.39586392138736,0.24717948003084822,80.63632950430178,78.82594448414632,68.70559543704772,33.694490023321976,0.06818261330322616
"District 4, Gila River Indian Reservation, USA",2683.0,2378.0,0.12825904121110177,2153.0,0.24616813748258246,83.1110316093461,98.41317127018581,-0.1554887365516234,82.55447473600658,0.006741692380931248,8.434871680509248,7.476006282613116,6.768646562853675,318.08426987688523,0.34050109705842685
"District 6, Gila River Indian Reservation, USA",2681.0,2172.0,0.2343462246777164,1968.0,0.3622967479674797,152.61255295080187,128.67252149592105,0.1860539544617514,131.5163285842296,0.16040764362625284,5.841862554270026,4.73275847365703,4.288245246849463,458.9289760061817,0.671638512392684
"Turley, Cherokee OTSA, USA",2669.0,2797.0,-0.04576331784054344,3274.0,-0.1847892486255345,348.2267220583518,359.120809800062,-0.030335439897719585,423.3590514961335,-0.17746716214585964,277.1150289530414,290.4049216866455,339.930537576717,9.631379467521684,0.26171735519151107
"Fruitland Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2665.0,2751.0,-0.031261359505634315,2892.0,-0.0784923928077455,122.94393877511257,141.72322459202883,-0.13250676359485325,153.47104238912314,-0.19891116355755006,7.539175802144415,7.782466278311177,8.181349500863659,353.48691553816496,0.4246439263058393
"Many Farms Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2556.0,2738.0,-0.0664718772826881,2773.0,-0.07825459790840245,78.9886729771382,101.15511512347,-0.219133180949628,98.3432914172828,-0.1968066978561919,5.86880127199006,6.286689312483875,6.367052397194224,435.5233516253111,0.3374257103844927
"District 5, Gila River Indian Reservation, USA",2522.0,1960.0,0.286734693877551,2115.0,0.19243498817966903,59.71225892659336,44.162898259950474,0.3520910374839226,53.948784922613605,0.10683232277144185,11.353197175964972,8.823261881400216,9.521019836306866,222.1400686442003,0.38215514573365317
"Medicine Root District, Pine Ridge Reservation, USA",2463.0,2283.0,0.07884362680683311,2204.0,0.11751361161524501,86.59618515080172,74.74705279569037,0.15852307096975637,94.25756532591029,-0.08128132896938463,1.7104801466450987,1.5854755074262121,1.5306123602134785,1439.9465581818524,0.47540636476359566
"Tonalea Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2451.0,2595.0,-0.055491329479768786,2537.0,-0.03389830508474576,24.271421027651915,26.684181483741032,-0.09041912930922161,26.221357159460155,-0.07436442438696354,3.4293060156416506,3.630782990856827,3.54963254250627,714.7218675792042,0.4505112803442302
"Tsaile-Wheatfields Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2450.0,2250.0,0.08888888888888889,2044.0,0.19863013698630136,122.07482956674183,85.31044480270856,0.43094822502749414,83.38909227698211,0.46391843625378015,3.04161551472861,2.793320370669132,2.537576372287869,805.4929980913786,0.08043275092972171
"Sells District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",2443.0,2963.0,-0.17549780627742154,3260.0,-0.25061349693251533,136.3631474141632,156.07937990203519,-0.126321827394798,129.23557132986795,0.055151813165296625,2.797760878289636,3.3932728130872665,3.7334017450774515,873.1982847274235,0.7213607315106193
"Wolftown Community, Eastern Cherokee Reservation, USA",2424.0,2232.0,0.08602150537634409,1973.0,0.22858590978205778,87.60113931228513,71.10461000564688,0.23200365356519298,65.65976300493547,0.3341677658157307,38.040316461328665,35.02722208815412,30.962683324340535,63.72186736312275,0.42644875926220344
"Oljato Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2390.0,2214.0,0.07949412827461608,2361.0,0.01228293096145701,36.44581604778007,31.115294574375945,0.17131515373130726,35.61174428896443,0.023421255416407848,1.0536917756765078,0.9760977369656019,1.0409063942980064,2268.2154830956465,0.2925898689020671
"Fort Yates District, Standing Rock Reservation, USA",2381.0,2563.0,-0.07101053452984783,2411.0,-0.01244296972210701,134.37503314927926,179.69257514361405,-0.25219484977671486,375.5218304510303,-0.6421645234635638,3.165850391583754,3.4078431556611344,3.205739308739366,752.088603532802,0.5380177380651849
"Huerfano Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2381.0,2633.0,-0.09570831750854539,2366.0,0.006339814032121725,73.02825566427707,66.5388554598936,0.09752798059916988,51.53458582920723,0.4170727190144274,2.0765355089674618,2.2963116317141226,2.063453596899208,1146.6213747454435,0.01609055245978592
"Red Lake District, Red Lake Reservation, USA",2378.0,2416.0,-0.015728476821192054,1922.0,0.2372528616024974,115.18748653385609,96.58228131000789,0.19263580204871725,65.59965968647217,0.7559159160944524,31.406157821795123,31.908022412723724,25.3837827306519,75.7176351686587,0.6019128366297439
"LaCreek District, Pine Ridge Reservation, USA",2234.0,2287.0,-0.023174464363795364,2482.0,-0.0999194198227236,136.3873796571113,168.1896827691356,-0.18908593314655045,160.3484127940816,-0.1494310590260779,0.8858741020528453,0.9068908108302853,0.9842164374642625,2521.8030359202603,0.493153693882422
"San Xavier District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",2210.0,1888.0,0.1705508474576271,2053.0,0.07647345348270823,425.3249497606676,556.7762558002363,-0.2360935917618075,445.9456386023218,-0.04624036442263089,7.655733434074243,6.540282680331298,7.111864588305167,288.67253791304984,0.5053030369923591
"Ganado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2199.0,2504.0,-0.12180511182108626,3030.0,-0.2742574257425743,49.826570724049304,74.03082008274583,-0.3269482808868377,112.89022945298098,-0.5586281384537164,4.557437140298527,5.189550977402233,6.279688283358134,482.50802639835393,0.6408615886421457
"Alamo Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2193.0,2006.0,0.09322033898305085,2072.0,0.0583976833976834,42.179325752657846,34.14817668814074,0.23518529665176044,38.75975912352447,0.08822466151648346,6.3036350707511755,5.766115801152238,5.955828484540098,347.8945045812543,0.03907249676766352
"Red Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2181.0,2028.0,0.07544378698224852,2412.0,-0.09577114427860696,267.7518848484071,246.8579494000958,0.08463950826411253,346.7872716397724,-0.2279074039183995,16.95490290394828,15.765494309586021,18.750676664063846,128.63535771072517,0.3875181089396549
"Red Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2138.0,1866.0,0.1457663451232583,2030.0,0.053201970443349754,32.711477237130666,29.279221422546627,0.11722496869199572,32.1688988670126,0.016866550899398317,14.427985034634776,12.59243221451286,13.699162591351074,148.18424020177952,0.03464198435258002
"Dilcon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2135.0,2110.0,0.011848341232227487,2206.0,-0.03218495013599275,71.80459758051819,67.71492197714379,0.060395485721076586,63.931804746805156,0.12314360379614435,2.3347098836676006,2.307371360439643,2.412351289635001,914.460513888828,0.3566585520728156
"Twin Lakes Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",2119.0,2212.0,-0.042043399638336344,2251.0,-0.05864060417592181,41.66314387103961,42.11965057243362,-0.010838330688640277,45.25076938636124,-0.0792831937218499,9.664515079250197,10.088677373903462,10.266551884564509,219.25569804837002,0.5723081488703615
"White Clay District, Pine Ridge Reservation, USA",2098.0,2174.0,-0.034958601655933765,1993.0,0.05268439538384345,62.56867836171501,62.51348471273531,0.0008829078915265094,51.95638272180771,0.20425393539671868,1.3503279844630587,1.3992435835189179,1.282747222609569,1553.6966012255489,0.560145701274062
"Grandview, Cherokee OTSA, USA",2088.0,1989.0,0.049773755656108594,1460.0,0.4301369863013699,86.66504972049594,81.16453999304906,0.06776986265083183,38.447037800662166,1.254141142676103,49.689480540675405,47.333513790902,34.74456014817341,42.02096655630723,0.3839505770944445
"Lame Deer District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",2078.0,2265.0,-0.08256070640176601,2192.0,-0.05200729927007299,108.40917836861998,131.46985290720636,-0.17540655921219442,132.43956609326202,-0.18144417437701502,5.1427504413528675,5.605548483957769,5.424884007432861,404.06393887807536,0.49565120385844796
"Lake Traverse District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",2017.0,2199.0,-0.08276489313324238,2212.0,-0.08815551537070525,37.72563952008307,43.301290433335765,-0.1287640820274549,39.53230348672633,-0.04570095358217302,2.313053092001638,2.5217668563765994,2.5366749824033827,872.007653855691,0.5517143889511543
"Porcupine District, Pine Ridge Reservation, USA",1948.0,1925.0,0.011948051948051949,1490.0,0.3073825503355705,53.93162964821997,59.8702037302228,-0.0991908113218096,53.06588975037156,0.016314432904469392,2.2929788376945184,2.265905678933238,1.7538698501872856,849.5499251788219,0.5374026503341774
"Aneth Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",1916.0,1989.0,-0.036701860231272,2324.0,-0.17555938037865748,19.641846473648005,21.976505027861585,-0.10623429663878416,24.93719636734527,-0.21234744338106157,2.688821635678222,2.791266301338196,3.26138908210657,712.5798061784461,0.21584550205803174
"Kaibeto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",1896.0,1963.0,-0.03413143148242486,1970.0,-0.03756345177664975,145.5705314671267,127.5092974179422,0.14164640865351563,244.9208758768477,-0.40564261439142013,2.058916360479109,2.131673425960175,2.1392749104134205,920.8727641363738,0.2639555198460885
"Shonto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",1863.0,2124.0,-0.1228813559322034,2419.0,-0.2298470442331542,37.06029209478329,47.32027138505132,-0.21681995876103957,101.56901339318452,-0.6351220627562962,1.3532505230780112,1.5428363451517422,1.757119170867262,1376.6852243755632,0.2581746362833167
"Lukachukai Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",1845.0,2154.0,-0.14345403899721448,2012.0,-0.08300198807157058,34.16957425914943,47.08045569589249,-0.2742301714354363,42.1403054291547,-0.18914744657950996,4.26584250155753,4.98028441645253,4.651964830966802,432.50541934596976,0.5420227556009574
"Rosebud Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",1789.0,1844.0,-0.02982646420824295,1772.0,0.009593679458239277,81.57398089914403,94.79454839336952,-0.13946548317698632,110.75082331708133,-0.2634458286093598,13.766836888945727,14.190076703865802,13.636017309788613,129.94996704264742,0.284056835711294
"Elmo-Dayton District, Flathead Reservation, USA",1788.0,1307.0,0.3680183626625861,1046.0,0.7093690248565966,34.44280312632225,25.328650706197724,0.35983568670297783,19.535280251977465,0.7631077047300493,4.509533164392018,3.2963981240829794,2.6381273433747485,396.4933696725703,0.3878961615841878
"Nahatadziil Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",1757.0,1731.0,0.015020219526285385,1454.0,0.20839064649243466,40.40071687458388,40.83229938019105,-0.010569635121174386,32.45009477940229,0.24501075110043272,1.2190668919175494,1.2010271997207045,1.0088350943927813,1441.2662764028485,0.13877992889019342
"McIntosh Non-Community, Cherokee OTSA, USA",1755.0,2007.0,-0.12556053811659193,1937.0,-0.09395973154362416,20.242876402898403,26.8817218977755,-0.24696503892581634,33.92473475150642,-0.4033003779933895,8.139419114310082,9.308156217903322,8.983507022460756,215.61735246124607,0.15990927072458713
"Five Houses District, Hopi Reservation and Off-Reservation Trust Land, USA",1702.0,2063.0,-0.17498788172564228,1955.0,-0.12941176470588237,72.12842174177588,82.76103329176935,-0.1284736442633431,103.08599989205844,-0.3003082686562511,6.026784059358801,7.3050854961558205,6.9226573654797035,282.40600347328166,0.22838676844063407
"Wounded Knee District, Pine Ridge Reservation, USA",1685.0,1809.0,-0.0685461580983969,1526.0,0.10419397116644823,54.36940654757899,58.219740382264774,-0.06613450711742945,88.63115588403498,-0.3865655253473628,1.6182188672948161,1.73730441005123,1.4655204697281243,1041.2682944531614,0.4414820402641758
"Agency District, Fort Belknap Reservation and Off-Reservation Trust Land, USA",1668.0,1389.0,0.20086393088552915,1443.0,0.15592515592515593,96.31049556281786,109.35583118625028,-0.11929254692613649,113.09133342953545,-0.14838305781559588,1.895135809398904,1.578143668618152,1.63949698618862,880.1480040256606,0.35273499825030136
