longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"Natchitoches SDTSA, USA",7.25518338185676,0.27824094063360366,0.6855630772515608,0.02937340905802892,0.0,0.004058857040792966,0.002763716016013319
"Kickapoo OTSA, USA",6.775348776915703,0.28177864778790984,0.5084284918056998,0.16313131482071844,0.0003306780471698297,0.042704200390754864,0.0036266671477472165
"Kaw/Ponca joint-use OTSA, USA",6.907571832529993,0.697461845171031,0.2566298039425912,0.02147642578643166,0.007821791144470808,0.014086443319217603,0.002523690636257732
"Chickaloon ANVSA, USA",4.103308191410447,0.7108622331759484,0.07203681748004911,0.02129110685914783,0.13566150421137463,0.0568924585050199,0.0032558797684600405
"MaChis Lower Creek SDTSA, USA",6.865989100829961,0.04058693039491621,0.8602830203030537,0.08667888944272968,0.0010903907823934425,0.004401390371498187,0.006959378705408901
"Seminole OTSA, USA",6.7680825017306185,0.3546824646628908,0.46727973783807975,0.1507743427802165,0.0009161348781201743,0.022936062513565666,0.003411257327127165
"Ninilchik ANVSA, USA",3.2251965744146083,0.26896423660198976,0.04821659969581762,0.055767031478264006,0.48567540163752554,0.1395407039495472,0.001836026636855796
"Pawnee OTSA, USA",6.880355114917705,0.3817673976347531,0.37952338503595423,0.19020146193617427,0.001198074523087897,0.0456242942889405,0.0016853865810899178
"Caddo-Wichita-Delaware OTSA, USA",6.284024535839706,0.27290396054890464,0.5089104938698079,0.14861259195212115,0.03588950114721231,0.03355001088054944,0.0001334416014045394
"Bayou Lafourche SDTSA, USA",7.682734721500079,0.2942300348628852,0.6884685243755412,0.007696227997507899,0.0,0.0013481000370618693,0.00825711272700395
"Cherokee Tribe of Northeast Alabama SDTSA, USA",6.792517866265604,0.29216589135398724,0.6586028674585079,0.03771831628403568,0.00010023387499663685,0.008538447201494307,0.0028742438269780046
"Ketchikan ANVSA, USA",3.1836097212731262,0.022887020017722543,0.3941340603215112,0.04088950202295069,0.45768813348861676,0.07521832321306103,0.009182960936137833
"Nanticoke Indian Tribe SDTSA, USA",5.933633743815709,0.18933126768808634,0.47705430338971244,0.2477275102456352,0.04796366250456013,0.03067047781057527,0.007252778361430758
"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, USA",6.708036343005001,0.5026466473985983,0.40187205050280417,0.060203559063724765,0.020490647628220306,0.012550418102576379,0.0022366773040760532
"Grand Caillou/Dulac SDTSA, USA",7.7985339883292655,0.48093092885925787,0.5087485171384332,0.0018605731925276177,0.003498452296374324,0.0,0.004961528513406982
"Occaneechi-Saponi SDTSA, USA",6.55446304785264,0.04607031756509481,0.6366524703407503,0.24598704348511366,0.020845789860380295,0.04322544285339588,0.007218935895265142
"Haliwa-Saponi SDTSA, USA",6.165761190262597,0.027718247384180477,0.6941977893319289,0.2125217749562801,0.03385332275500586,0.029149572610496756,0.002559292962107847
"Meherrin SDTSA, USA",5.900568870857594,0.14907161898279453,0.5940383213201508,0.20599333164903258,0.03438804236739506,0.0132103844940052,0.0032983011866218825
"Iowa OTSA, USA",6.679658668356501,0.16763995748213573,0.47936145326842355,0.2892998441971914,0.0016770409056750732,0.0614673486034358,0.0005543555431384427
"Georgia Tribe of Eastern Cherokee SDTSA, USA",6.505791369242229,0.053895413934793135,0.7473430408064814,0.17720660018617898,0.0,0.021137365427960946,0.00041757964458550786
"Bethel ANVSA, USA",3.620873560667066,0.0065623422513881886,0.016658253407370018,0.019182231196365477,0.9414437152953054,0.011105502271580013,0.005047955577990915
"Wassamasaw SDTSA, USA",6.68804005734492,0.11314014776315769,0.8555489418504701,0.006340443326093843,0.0019438515639829913,0.00393295465143628,0.019093660844859216
"United Cherokee Ani-Yun-Wiya Nation SDTSA, USA",7.169836942637127,0.34335599831338753,0.62958215860565,0.012959366938166506,0.002007574473108946,0.00861118199049818,0.0034837196791887965
"Kaw OTSA, USA",6.891332634675398,0.5283819601532882,0.2171992376750471,0.12211328754115948,0.06751777904909866,0.060686328941902075,0.0041014066395045345
"Douglas ANVSA, USA",3.3616572516756107,0.021213469811600646,0.4158384018197102,0.04240574734566724,0.4619633938726062,0.04831486073141614,0.01026412641899958
"Southeastern Mvskoke Nation SDTSA, USA",6.9310082033698315,0.12369625444660426,0.7954165441213958,0.06773440624718424,0.0001482121398731016,0.009956075495726685,0.003048507549215781
"Ottawa OTSA, USA",7.224542814129648,0.41471757090254685,0.4713456698158262,0.06071431410232586,7.636594709864958e-05,0.048347546938033205,0.004798532294169176
"Nanticoke Lenni Lenape SDTSA, USA",6.291378521976823,0.4877566550889289,0.05941839425864967,0.07154266416848871,0.35796689023567985,0.020699008251699378,0.00261638799655357
"Peoria OTSA, USA",7.146438584500999,0.6089931252743673,0.2872993240474697,0.03903585517652445,0.0005795239556851885,0.06120718725508782,0.0028849842908655874
"Apache Choctaw SDTSA, USA",7.127152416393066,0.13423916668845925,0.7819107696951928,0.0662141529562184,0.0026512971671280566,0.00944632897984287,0.005538284513158589
"Barrow ANVSA, USA",0.0,0.8603508771929824,0.05894736842105266,0.0,0.06385964912280707,0.0168421052631579,0.0
"Quapaw OTSA, USA",6.931469282357404,0.4471216891689461,0.3947829185556172,0.06362318898311461,0.0002577251039848295,0.08962132256800485,0.004593155620332371
"Pointe-au-Chien SDTSA, USA",7.667268605747446,0.46730724172915167,0.5220934235935791,0.0,0.0,0.00898248701463492,0.0016168476626342856
"Sitka ANVSA, USA",3.051184379965199,0.01094259141837701,0.4074142658395308,0.043603859871359056,0.49077348876986393,0.03960228846899829,0.007663505631871086
"Unalaska ANVSA, USA",3.2625782375665855,0.017262638717632544,0.04315659679408136,0.018495684340320586,0.905055487053021,0.016029593094944505,0.0
"Edisto Natchez Kusso SDTSA, USA",6.6006198752993885,0.04069631641271313,0.9134703968014763,0.027768775750509407,0.0,0.004680140006213859,0.013384371029087294
"Seneca-Cayuga OTSA, USA",7.010177551400266,0.17588385594131778,0.5647652014949274,0.1332799421774011,0.000855432228721438,0.12122898178579836,0.0039865863718340265
"Miami/Peoria joint-use OTSA, USA",7.319734019650561,0.674138387813918,0.2929261510849145,0.018393702292879618,0.0017688354573662066,0.010975326341403234,0.001797597009518503
"Tonkawa OTSA, USA",6.982008617183326,0.6991119184291079,0.20813754794410486,0.07972072319111119,0.0004609028918590375,0.010165420275801293,0.0024034872680155834
"Nome ANVSA, USA",2.7628631032378705,0.0,0.01975582133104754,0.004217778148628781,0.9234962274100335,0.05253017311029031,0.0
"Chickahominy TDSA, USA",6.417824070631877,0.009863981671313048,0.8443241995509412,0.0389753770237386,0.06356607799248518,0.039945636310152216,0.003324727451369799
"Mechoopda TDSA, USA",10.866340390357509,0.5398279981784229,0.388110822329111,0.017814648656028123,0.0,0.05206420906974626,0.002182321766691857
"Kotzebue ANVSA, USA",2.839314318107716,0.0021635608048426232,0.0,0.0,0.919725206316859,0.07811123287829852,0.0
"Pee Dee SDTSA, USA",6.556575446817411,0.02882938186871349,0.8183461336199868,0.0791721040445519,0.013374931291301441,0.05437182028210356,0.005905628893342943
"Cayuga Nation TDSA, USA",5.908197909799348,0.3024569473797434,0.15284581301306685,0.20984068210236287,0.1655868412927975,0.1623236518011951,0.006946064410834351
"Petersburg ANVSA, USA",3.2509335627293128,0.03611093952502657,0.5209887114615414,0.012921581507555497,0.3615985745426929,0.06637564362510907,0.0020045493380746846
"Dillingham ANVSA, USA",3.467672690062751,0.01662049861495845,0.0332409972299169,0.004155124653739612,0.8711911357340719,0.07479224376731303,0.0
"Sappony SDTSA, USA",6.353323981325448,0.03931896677855045,0.5628897474120974,0.3183629525715542,0.032816994186343935,0.04569952736824335,0.0009118116832105902
"Adai Caddo SDTSA, USA",7.089247513606509,0.029455099734516797,0.7830850935265167,0.16468658777395967,0.0,0.020324599135449175,0.0024486198295577415
"Ponca OTSA, USA",6.96060130694297,0.3022610089697017,0.2337612283097182,0.3666500799231268,0.044544580776697186,0.04774052693323806,0.005042575087518066
"Creek/Seminole joint-use OTSA, USA",6.748420973688592,0.3193592593071939,0.5138199759338933,0.12024416505517461,0.0010940281553071956,0.03728802893863993,0.008194542609791142
"Wyandotte OTSA, USA",6.832073064533355,0.05450322130965438,0.6091584793020957,0.1324514978544997,0.0,0.20042319642429812,0.0034636051094521607
"Rappahannock TDSA, USA",6.169868638480392,0.012969203655409116,0.6629884052301835,0.18324136523184975,0.11789165034499713,0.02290937553756057,0.0
"Akutan ANVSA, USA",3.16914100272484,0.0,0.0,0.0,1.0,0.0,0.0
"Waccamaw Siouan SDTSA, USA",6.107662216308563,0.015117533126779735,0.6336328415141264,0.31601101423412453,0.004354101918048269,0.03003264419746271,0.0008518650094584428
"Hooper Bay ANVSA, USA",3.1512519808560873,0.0,0.009592326139088727,0.0,0.9640287769784173,0.026378896882494,0.0
"Upper South Carolina Pee Dee SDTSA, USA",6.169480552814859,0.0044605681564989855,0.8368905103513014,0.1195169568558553,0.020734349848928097,0.007581182779534596,0.01081643200788162
"Skagway ANVSA, USA",4.50467622066201,0.0,0.05641025641025641,0.005128205128205128,0.8512820512820513,0.08461538461538462,0.002564102564102564
"Wrangell ANVSA, USA",3.3413942453713483,0.0,0.5958395245170877,0.008915304606240713,0.3358098068350669,0.05943536404160473,0.0
"Craig ANVSA, USA",3.105109541150319,0.008452485166812568,0.08359109036085986,0.09793794377978794,0.40394903219531175,0.40606944849722787,0.0
"Salamatof ANVSA, USA",3.501034971488281,0.7103658536585366,0.10670731707317073,0.05487804878048781,0.06097560975609756,0.05792682926829269,0.009146341463414634
"Beaver Creek SDTSA, USA",6.627192131364022,0.1036594694700676,0.7476170106087779,0.10519646831814013,0.03692373011865499,0.006603321484359244,0.0
"Chevak ANVSA, USA",3.116827737597679,0.0,0.009592326139088725,0.0,0.9640287769784172,0.026378896882493997,0.0
"Hoonah ANVSA, USA",2.994135566895788,0.0,0.02867383512544803,0.007168458781362007,0.5842293906810035,0.3799283154121864,0.0
"Savoonga ANVSA, USA",2.6346318907118373,0.0,0.012811867835468643,0.0,0.9204315576534052,0.0667565745111261,0.0
"Point Hope ANVSA, USA",2.270583768097096,0.012096774193548385,0.004032258064516126,0.008064516129032253,0.9516129032258064,0.02419354838709677,0.0
"Emmonak ANVSA, USA",3.127420650591588,0.0,0.02319587628865979,0.0,0.8414948453608248,0.13530927835051543,0.0
"Togiak ANVSA, USA",3.2558824518129423,0.004615384615384614,0.012307692307692311,0.0,0.9323076923076922,0.05076923076923077,0.0
"Kwethluk ANVSA, USA",3.612551071094007,0.0,0.010000000000000002,0.0,0.6866666666666666,0.30333333333333334,0.0
"Otoe-Missouria OTSA, USA",6.8194767995859245,0.01429440281104357,0.2716870083658655,0.5931552422591061,0.06561686929465796,0.048127523524288125,0.007118953745038787
"Selawik ANVSA, USA",3.043714995160291,0.014084507042253518,0.05633802816901407,0.0,0.8309859154929577,0.08450704225352113,0.014084507042253518
"Unalakleet ANVSA, USA",3.75259096003617,0.0,0.012811867835468645,0.0,0.9204315576534052,0.06675657451112607,0.0
"Ramapough SDTSA, USA",6.850373042377937,0.8026607516452705,0.05745779591342804,0.03476993142544825,0.0929303935053114,0.00671547511984666,0.005465652390695265
"Kwinhagak ANVSA, USA",3.428294511868098,0.008836524300441828,0.10603829160530193,0.0,0.8306332842415316,0.054491899852724596,0.0
"Isle de Jean Charles SDTSA, USA",7.955580534222354,0.24289107800013574,0.7571089219998641,0.0,0.0,0.0,0.0
"King Cove ANVSA, USA",2.800676134316766,0.005347593582887701,0.10695187165775402,0.0,0.8743315508021389,0.013368983957219253,0.0
"Alakanuk ANVSA, USA",3.1369516528395236,0.0,0.023195876288659795,0.0,0.8414948453608248,0.13530927835051546,0.0
"Eastern Shawnee OTSA, USA",6.823416527928233,0.04167053945039908,0.5754967362786123,0.16174677423956169,0.000525471567018791,0.21793312062931433,0.0026273578350939544
"Kipnuk ANVSA, USA",3.0759653654806787,0.0,0.022988505747126436,0.0,0.9463601532567051,0.030651340996168584,0.0
"Noorvik ANVSA, USA",2.824842839601746,0.0,0.011428571428571427,0.0,0.8,0.18857142857142856,0.0
"Akiachak ANVSA, USA",3.591501062096338,0.0,0.010000000000000002,0.0,0.6866666666666668,0.30333333333333334,0.0
"Toksook Bay ANVSA, USA",3.087063024996258,0.0,0.007228915662650601,0.0,0.9783132530120481,0.014457831325301202,0.0
"Yakutat ANVSA, USA",3.1935904507910906,0.0,0.0,0.0,0.8842592592592593,0.11574074074074077,0.0
"Kotlik ANVSA, USA",3.2382311041952296,0.0,0.023195876288659798,0.0,0.8414948453608246,0.13530927835051546,0.0
"Lenape Indian Tribe of Delaware SDTSA, USA",6.4781247253811465,0.3743762079051203,0.17859812552689827,0.24538206600467793,0.10373855212316323,0.09574209222471713,0.0021629562154233425
"Gambell ANVSA, USA",2.4950821178829137,0.0,0.012811867835468645,0.0,0.9204315576534053,0.0667565745111261,0.0
"Stebbins ANVSA, USA",3.468609853628228,0.0,0.012811867835468648,0.0,0.9204315576534053,0.06675657451112613,0.0
"Wainwright ANVSA, USA",0.0,0.023391812865497078,0.023391812865497078,0.0,0.9298245614035087,0.023391812865497078,0.0
"Kasigluk ANVSA, USA",3.5405951487017093,0.0,0.007936507936507934,0.0119047619047619,0.9722222222222221,0.007936507936507934,0.0
"Mountain Village ANVSA, USA",3.437164848726999,0.0,0.007181328545780971,0.0,0.7432675044883305,0.2495511669658887,0.0
"Pilot Station ANVSA, USA",3.5776899769766803,0.0,0.00718132854578097,0.0,0.7432675044883303,0.24955116696588872,0.0
"Scammon Bay ANVSA, USA",3.1132145432370466,0.0,0.009592326139088728,0.0,0.9640287769784173,0.026378896882494004,0.0
"Nunapitchuk ANVSA, USA",3.5262314658047904,0.0,0.007936507936507936,0.011904761904761904,0.9722222222222221,0.007936507936507936,0.0
"Shishmaref ANVSA, USA",2.5899694112577274,0.0,0.012811867835468645,0.0,0.9204315576534053,0.0667565745111261,0.0
"Noatak ANVSA, USA",2.4915895307206872,0.0,0.01195219123505976,0.0,0.896414342629482,0.09163346613545816,0.0
"Buckland ANVSA, USA",2.918923571212038,0.0,0.0,0.0,0.9559748427672956,0.04402515723270441,0.0
"Kake ANVSA, USA",3.127323782724423,0.007299270072992702,0.0024330900243309007,0.09489051094890512,0.3479318734793188,0.5474452554744526,0.0
"Sand Point ANVSA, USA",2.9334117007372362,0.0,0.10579345088161207,0.0,0.8765743073047859,0.017632241813602012,0.0
"New Stuyahok ANVSA, USA",3.4880449357264216,0.004615384615384615,0.01230769230769231,0.0,0.9323076923076923,0.050769230769230754,0.0
"Nuiqsut ANVSA, USA",0.0,0.4208494208494209,0.027027027027027025,0.0,0.552123552123552,0.0,0.0
"Aniak ANVSA, USA",4.101407191339379,0.0,0.005390835579514824,0.0,0.6091644204851752,0.3854447439353099,0.0
"Napaskiak ANVSA, USA",3.6074376041835277,0.008836524300441826,0.10603829160530191,0.0,0.8306332842415317,0.0544918998527246,0.0
"Chefornak ANVSA, USA",3.102546904173028,0.0,0.02298850574712644,0.0,0.9463601532567051,0.030651340996168588,0.0
"Algaaciq ANVSA, USA",3.6065836139102903,0.0,0.007181328545780969,0.0,0.7432675044883303,0.24955116696588867,0.0
"Marshall ANVSA, USA",3.7177522188979393,0.0,0.0,0.0,0.9692307692307693,0.03076923076923077,0.0
"Manokotak ANVSA, USA",3.312073020348083,0.004615384615384616,0.012307692307692308,0.0,0.9323076923076923,0.05076923076923077,0.0
"Kongiganak ANVSA, USA",3.303211631720757,0.0,0.02298850574712644,0.0,0.9463601532567051,0.030651340996168588,0.0
"Galena ANVSA, USA",4.810486498553598,0.01530612244897959,0.0,0.0,0.5663265306122448,0.41836734693877553,0.0
"Naknek ANVSA, USA",3.4879629003015373,0.0063492063492063475,0.0031746031746031737,0.0,0.9428571428571427,0.04761904761904761,0.0
"Tuntutuliak ANVSA, USA",3.3081194574960864,0.0,0.022988505747126433,0.0,0.9463601532567049,0.030651340996168584,0.0
"Klawock ANVSA, USA",3.1380411409379376,0.0,0.04927536231884058,0.07536231884057971,0.4753623188405798,0.3999999999999999,0.0
"Akiak ANVSA, USA",3.6044689066235214,0.0,0.009999999999999998,0.0,0.6866666666666666,0.3033333333333333,0.0
"St. Michael ANVSA, USA",3.462807157648756,0.0,0.012811867835468645,0.0,0.9204315576534052,0.06675657451112608,0.0
"Santee SDTSA, USA",6.433443087750704,0.009242421000316059,0.5386340252745032,0.4166300611280666,0.002569812655882689,0.03255078594613542,0.00037289399509591936
"Copper Center ANVSA, USA",4.142062164222978,0.013100436681222707,0.013100436681222707,0.013100436681222707,0.7510917030567686,0.20742358078602618,0.0021834061135371174
"Kiana ANVSA, USA",2.914925703607092,0.0,0.011428571428571427,0.0,0.8,0.18857142857142853,0.0
"Kivalina ANVSA, USA",2.496304052009045,0.0,0.01195219123505976,0.0,0.8964143426294819,0.09163346613545817,0.0
"Tuluksak ANVSA, USA",3.6870142017149217,0.0,0.009999999999999997,0.0,0.6866666666666666,0.30333333333333334,0.0
"Seldovia ANVSA, USA",2.9750635943531916,0.01827676240208877,0.11227154046997387,0.007832898172323759,0.48563968668407315,0.37075718015665793,0.005221932114882507
"Brevig Mission ANVSA, USA",2.6628419672700616,0.0,0.012811867835468645,0.0,0.9204315576534053,0.0667565745111261,0.0
"Fort Yukon ANVSA, USA",5.895295934657228,0.0,0.0,0.0,0.41275167785234906,0.5872483221476509,0.0
"Anaktuvuk Pass ANVSA, USA",2.5986778705777853,0.4208494208494209,0.02702702702702703,0.0,0.552123552123552,0.0,0.0
"Russian Mission ANVSA, USA",3.667977747164441,0.0,0.0,0.0,0.9692307692307692,0.03076923076923078,0.0
"St. Paul ANVSA, USA",3.243581291514567,0.0,0.04663212435233162,0.005181347150259068,0.8808290155440416,0.06735751295336787,0.0
"Tununak ANVSA, USA",3.065538335363856,0.0,0.007228915662650602,0.0,0.9783132530120481,0.014457831325301203,0.0
"Chilkoot ANVSA, USA",4.360604631433862,0.032338308457711434,0.027363184079601983,0.04228855721393035,0.4228855721393035,0.4701492537313433,0.004975124378109453
"Eek ANVSA, USA",3.369962082652187,0.008836524300441826,0.10603829160530194,0.0,0.8306332842415316,0.05449189985272461,0.0
"False Pass ANVSA, USA",2.911683704107206,0.0,0.0,0.0,1.0,0.0,0.0
"Atmautluak ANVSA, USA",3.562958699612085,0.0,0.007936507936507936,0.011904761904761904,0.9722222222222223,0.007936507936507936,0.0
"Saxman ANVSA, USA",3.1197309057556577,0.0,0.3444108761329305,0.015105740181268881,0.540785498489426,0.09063444108761329,0.009063444108761328
"Hydaburg ANVSA, USA",3.1787038320804264,0.02857142857142857,0.04285714285714286,0.009523809523809525,0.3380952380952381,0.5809523809523809,0.0
"Kwigillingok ANVSA, USA",3.2420948406344876,0.0,0.022988505747126436,0.0,0.9463601532567051,0.030651340996168584,0.0
"Elim ANVSA, USA",3.1628125602269175,0.0,0.012811867835468647,0.0,0.9204315576534052,0.06675657451112608,0.0
"Napakiak ANVSA, USA",3.5502068136808473,0.008836524300441828,0.10603829160530195,0.0,0.8306332842415316,0.05449189985272461,0.0
"Nenana ANVSA, USA",6.9705079972216435,0.0,0.01953125,0.0,0.57421875,0.40624999999999994,0.0
"Angoon ANVSA, USA",3.1074245738229194,0.0,0.015267175572519083,0.0,0.484732824427481,0.5,0.0
"Clifton Choctaw SDTSA, USA",7.010191075766319,0.052913071246114274,0.7163969749155963,0.2297765312255045,0.0,0.0009134226127850508,0.0
"Point Lay ANVSA, USA",2.4396194385434598,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.9516129032258063,0.024193548387096774,0.0
"Koyuk ANVSA, USA",3.3192251024726103,0.0,0.012811867835468647,0.0,0.9204315576534053,0.0667565745111261,0.0
"Newtok ANVSA, USA",3.1747360313884494,0.0,0.007228915662650603,0.0,0.9783132530120483,0.014457831325301205,0.0
"Nightmute ANVSA, USA",3.0831575057604406,0.0,0.007228915662650602,0.0,0.9783132530120483,0.014457831325301203,0.0
"Huslia ANVSA, USA",4.2334908227081005,0.0,0.01785714285714286,0.004464285714285715,0.5714285714285715,0.40624999999999994,0.0
"McGrath ANVSA, USA",5.793992385443041,0.010443864229765011,0.013054830287206269,0.005221932114882506,0.5117493472584856,0.45953002610966054,0.0
"Kaktovik ANVSA, USA",0.0,0.42084942084942073,0.02702702702702703,0.0,0.5521235521235521,0.0,0.0
"Lower Kalskag ANVSA, USA",3.799052115751116,0.0,0.005390835579514823,0.0,0.6091644204851752,0.38544474393531,0.0
"Atqasuk ANVSA, USA",0.0,0.023391812865497078,0.023391812865497078,0.0,0.9298245614035088,0.023391812865497078,0.0
"Ambler ANVSA, USA",3.5291972108621654,0.0,0.06451612903225806,0.0,0.432258064516129,0.503225806451613,0.0
"Shungnak ANVSA, USA",3.7039711448901262,0.0,0.06451612903225806,0.0,0.43225806451612897,0.5032258064516129,0.0
"Tazlina ANVSA, USA",4.131762955557014,0.011953482579850525,0.015900446215583484,0.012132890017838386,0.7312613053696562,0.22622140640646615,0.0025304694106053393
"Goodnews Bay ANVSA, USA",3.257115638113278,0.008836524300441824,0.1060382916053019,0.0,0.8306332842415317,0.054491899852724596,0.0
"Miami OTSA, USA",6.929557557625405,0.1639048976664824,0.3887240598091684,0.2879535218889976,0.0,0.15941752063535158,0.0
"Teller ANVSA, USA",2.6563770049726356,0.0,0.012811867835468643,0.0,0.9204315576534052,0.06675657451112611,0.0
"Nanwalek ANVSA, USA",2.989049711451593,0.01827676240208877,0.11227154046997388,0.007832898172323759,0.48563968668407315,0.370757180156658,0.005221932114882506
"Tanana ANVSA, USA",5.792580926819299,0.0,0.0061349693251533735,0.0,0.4110429447852761,0.5828220858895705,0.0
"Nulato ANVSA, USA",4.069361816546316,0.0,0.0,0.0,0.4559585492227978,0.5440414507772021,0.0
"Modoc OTSA, USA",6.697152411702348,0.039876319672185384,0.5705515992651518,0.16207460076263652,0.0012592986302094934,0.21994168851876927,0.006296493151047467
"Northway ANVSA, USA",4.580381593176896,0.023569023569023576,0.0,0.0,0.2861952861952862,0.6902356902356903,0.0
"Nunam Iqua ANVSA, USA",3.160318300688711,0.0,0.02319587628865979,0.0,0.8414948453608248,0.13530927835051546,0.0
"Old Harbor ANVSA, USA",3.3751312026582556,0.0,0.0,0.02307692307692307,0.9307692307692307,0.04615384615384614,0.0
"Kalskag ANVSA, USA",3.8236304001344323,0.0,0.005390835579514824,0.0,0.6091644204851753,0.38544474393531,0.0
"Shaktoolik ANVSA, USA",3.503464562745357,0.0,0.012811867835468645,0.0,0.9204315576534053,0.0667565745111261,0.0
"Aleknagik ANVSA, USA",3.4599324125613196,0.004615384615384615,0.012307692307692308,0.0,0.9323076923076923,0.05076923076923076,0.0
"Grayling ANVSA, USA",3.990679357015536,0.010443864229765013,0.013054830287206266,0.005221932114882507,0.5117493472584856,0.4595300261096606,0.0
"Mekoryuk ANVSA, USA",2.8867182334019494,0.0,0.007228915662650601,0.0,0.9783132530120482,0.014457831325301202,0.0
"Venetie ANVSA, USA",5.433148282546581,0.0,0.026881720430107524,0.0,0.07526881720430108,0.8978494623655913,0.0
"Cantwell ANVSA, USA",4.075065868957775,0.01735357917570499,0.019522776572668113,0.010845986984815618,0.6876355748373102,0.24728850325379606,0.01735357917570499
"Eastern Chickahominy TDSA, USA",6.278867818902132,0.0,0.8752196836555362,0.11599297012302286,0.0017574692442882249,0.007029876977152899,0.0
"Kobuk ANVSA, USA",3.809306098180774,0.0,0.06451612903225806,0.0,0.432258064516129,0.503225806451613,0.0
"Port Alsworth ANVSA, USA",3.4391923704156415,0.0,0.01567398119122257,0.0031347962382445144,0.9059561128526645,0.0689655172413793,0.006269592476489029
"White Mountain ANVSA, USA",2.8187473097300173,0.0,0.012811867835468648,0.0,0.9204315576534053,0.06675657451112611,0.0
"New Koliganek ANVSA, USA",3.5835182439014384,0.004615384615384614,0.012307692307692308,0.0,0.9323076923076922,0.050769230769230754,0.0
"Deering ANVSA, USA",2.601620304580132,0.0,0.0,0.0,0.9559748427672956,0.04402515723270441,0.0
"Allakaket ANVSA, USA",4.452349923062079,0.0,0.017857142857142856,0.004464285714285714,0.5714285714285714,0.40625,0.0
"Holy Cross ANVSA, USA",4.188359610744197,0.010443864229765011,0.013054830287206269,0.005221932114882506,0.5117493472584858,0.45953002610966054,0.0
"Golovin ANVSA, USA",2.9643326744931757,0.0,0.012811867835468643,0.0,0.9204315576534051,0.0667565745111261,0.0
"Port Lions ANVSA, USA",3.266463244643203,0.0,0.09210526315789473,0.0,0.5921052631578947,0.2631578947368421,0.05263157894736843
"Manley Hot Springs ANVSA, USA",6.3663067667316255,0.0,0.019531249999999997,0.0,0.57421875,0.40625,0.0
"Newhalen ANVSA, USA",3.460754978177608,0.0,0.015673981191222573,0.0031347962382445144,0.9059561128526646,0.06896551724137931,0.006269592476489029
