longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"County District 3, Choctaw OTSA, USA",0.35815695167543016,0.3295125993703434,0.21397369612246436,0.45651370450719225
"Nowata Non-Community, Cherokee OTSA, USA",0.319615179048637,0.26240352811466366,0.15123116501286293,0.5863653068724735
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6218699614018613,0.15814001575663403,0.43094583042658313,0.4109141538167829
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.4096927481847953,0.19606669827937512,0.4270208689126638,0.3769124328079611
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8557708172611366,0.5026717414733769,0.17642712363399132,0.3209011348926316
"Ottawa Non-Community, Cherokee OTSA, USA",0.2022648170675968,0.24366620899593502,0.16534075565816334,0.5909930353459016
"Wakpamni District, Pine Ridge Reservation, USA",0.3565292096219934,0.577284469859727,0.23172336293970786,0.19099216720056517
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6038837542191343,0.31070756924929094,0.3618382272559162,0.32745420349479293
"Ronan District, Flathead Reservation, USA",0.18958032413005582,0.2642541790656216,0.2820581580541702,0.4536876628802082
"Wagoner Non-Community, Cherokee OTSA, USA",0.14283412243591942,0.2637950546628096,0.19402875279701762,0.5421761925401728
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5640199910330673,0.5675475841351814,0.1810411626876821,0.2514112531771365
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.41660894051447556,0.29835493375270095,0.3189659731454633,0.3826790931018358
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.3555927040256076,0.3253329167990995,0.24504034774083186,0.42962673546006863
"Mission District, Flathead Reservation, USA",0.2008105875533014,0.22951524959967742,0.27436223105370466,0.49612251934661805
"Pablo District, Flathead Reservation, USA",0.2098547895965004,0.20827890497846244,0.34861848182890465,0.4431026131926328
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.40501160583056317,0.4096653483577303,0.3022349812171802,0.28809967042508944
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.17560967753127205,0.3197953001374722,0.07508673147267596,0.6051179683898518
"Park Hill, Cherokee OTSA, USA",0.17802473521558015,0.28149488659571986,0.13690419602390397,0.5816009173803761
"Shell Creek Segment, Fort Berthold Reservation, USA",0.07996237064910632,0.28197674418604646,0.11918604651162792,0.5988372093023256
"District 3, Gila River Indian Reservation, USA",0.43659807694889163,0.2973657548125632,0.3801925025329281,0.32244174265450865
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6199578236789055,0.23922658219419268,0.5765484924622323,0.18422492534357507
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.3077192001323936,0.3763026565879142,0.2057729630087355,0.4179243804033504
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.43770246688093734,0.4566376873269605,0.23134986725939385,0.3120124454136457
"Arlee District, Flathead Reservation, USA",0.1301327853936891,0.18091978090343958,0.2915171805522676,0.5275630385442928
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5574353928211471,0.21207387193417288,0.422517828646562,0.365408299419265
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.469546235405754,0.12656857694548088,0.6415098793270927,0.23192154372742632
"Birdtown Community, Eastern Cherokee Reservation, USA",0.2114811600009416,0.386926570966961,0.18653341163795367,0.4265400173950853
"District 4, Gila River Indian Reservation, USA",0.4242533630777514,0.32109035515047907,0.35424824180068276,0.3246614030488382
"District 6, Gila River Indian Reservation, USA",0.42514873728192143,0.41279969468097055,0.3676193959682307,0.2195809093507988
"Turley, Cherokee OTSA, USA",0.18798869899035892,0.2854194452076516,0.2643985327691459,0.45018202202320245
"Fruitland Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6285544117825114,0.3512490537471612,0.4303557910673731,0.21839515518546557
"Many Farms Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8769126788182063,0.5715157613468906,0.14498949980892115,0.2834947388441883
"District 5, Gila River Indian Reservation, USA",0.4856783485612801,0.36253862639637946,0.31021164823212305,0.3272497253714975
"Medicine Root District, Pine Ridge Reservation, USA",0.28619532190080793,0.5444705864206892,0.21626912241498417,0.23926029116432662
"Tonalea Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.580812769209936,0.229141331034664,0.35104813084382025,0.41981053812151575
"Tsaile-Wheatfields Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6843754711870671,0.24088237071393073,0.49451840755625326,0.26459922172981615
"Sells District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.3961019815961393,0.09613804437140507,0.5242399342645852,0.3796220213640098
"Wolftown Community, Eastern Cherokee Reservation, USA",0.21062962864145202,0.4595678591893463,0.2739683632395051,0.2664637775711487
"Oljato Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7742051462729027,0.45876521306180046,0.3405037285615226,0.2007310583766769
"Fort Yates District, Standing Rock Reservation, USA",0.2593127737391067,0.4099290780141845,0.2999999999999999,0.29007092198581563
"Huerfano Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6738157001164409,0.31427789934354483,0.4655361050328228,0.22018599562363234
"Red Lake District, Red Lake Reservation, USA",0.1918697944356036,0.26236559139784954,0.4444444444444444,0.2931899641577061
"LaCreek District, Pine Ridge Reservation, USA",0.2615391440486526,0.3454824146102861,0.16771905227749492,0.48679853311221893
"San Xavier District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.1684460260972717,0.2566889632107023,0.3520066889632107,0.391304347826087
"Ganado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.4940109554079936,0.22354340148943497,0.5232918252364764,0.25316477327408854
"Alamo Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6626273367119597,0.16250329783992906,0.6101541526525864,0.2273425495074845
"Red Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.46381033951807127,0.2523384331646002,0.6056322497491539,0.14202931708624594
"Red Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6695944688364597,0.3033900908259263,0.5742929853768384,0.12231692379723541
"Dilcon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5467041280263952,0.1847014925373136,0.5410447761194027,0.2742537313432837
"Twin Lakes Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7079675584782661,0.3770281768999663,0.45437171954053107,0.1686001035595026
"White Clay District, Pine Ridge Reservation, USA",0.4116541353383456,0.6103698055661456,0.24818909645444143,0.14144109797941284
"Grandview, Cherokee OTSA, USA",0.1472374186993297,0.19722230300177426,0.13120347755869238,0.6715742194395334
"Lame Deer District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.2969920549785022,0.36096938775510207,0.27933673469387754,0.3596938775510204
"Lake Traverse District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.14415909610146527,0.23086092440424733,0.08562791524735208,0.6835111603484005
"Porcupine District, Pine Ridge Reservation, USA",0.5098684210526319,0.6103698055661457,0.24818909645444143,0.14144109797941287
"Aneth Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5394495412844039,0.3866239120476408,0.32157581310123695,0.2918002748511223
"Kaibeto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.43165348941115317,0.23571034011821804,0.41536547706690796,0.3489241828148739
"Shonto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7128843609696155,0.2790254197876832,0.2966201495284922,0.42435443068382456
"Lukachukai Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7440727433293829,0.241174148418868,0.4940157733303736,0.2648100782507584
"Rosebud Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.5098427196681495,0.49960159362549805,0.32390438247011955,0.17649402390438249
"Elmo-Dayton District, Flathead Reservation, USA",0.2366535963231884,0.16842370085865768,0.1890081514056406,0.6425681477357017
"Nahatadziil Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.4700903766254258,0.275827496537631,0.5076543871427907,0.21651811631957835
"McIntosh Non-Community, Cherokee OTSA, USA",0.26804896215617546,0.2489649573422827,0.19622813215798443,0.5548069104997327
"Five Houses District, Hopi Reservation and Off-Reservation Trust Land, USA",0.34797605005315024,0.1588079969822709,0.5118823085628063,0.32930969445492275
"Wounded Knee District, Pine Ridge Reservation, USA",0.4139784946236556,0.6103698055661457,0.2481890964544414,0.14144109797941287
"Agency District, Fort Belknap Reservation and Off-Reservation Trust Land, USA",0.22731867172849346,0.24911472323611014,0.565840470903755,0.18504480586013491
"District 5, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.42978797983392,0.43738223403098053,0.22095906288717354,0.3416587030818459
"District C, Salt River Reservation, USA",0.10357031450138514,0.31134075251722304,0.40805511393746685,0.28060413354531005
"Chi Chil Tah Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7666513576511979,0.28149794223196684,0.6571520336362618,0.061350024131771354
"Fort Thompson District, Crow Creek Reservation, USA",0.3656944810393402,0.523758820250441,0.22638590239840628,0.2498552773511527
"Ramah Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5480965352279965,0.15427657873701048,0.5035971223021583,0.34212629896083124
"Cañoncito Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5983604337513483,0.23254049910376853,0.630165243460129,0.1372942574361024
"Chilchinbeto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8367504036785615,0.329430079836965,0.47702180925669646,0.19354811090633864
"Hot Springs District, Flathead Reservation, USA",0.30874615301224867,0.129062262183726,0.4122908773043956,0.4586468605118785
"Bodaway Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6406623028659039,0.3105072897929642,0.47775259217839533,0.21174011802864065
"Leupp Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.4747810908525489,0.28301886792452824,0.45775225594749785,0.2592288761279739
"LeChee Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.29708397565146133,0.22701542797171828,0.3337766907148785,0.4392078813134032
"Copeland, Cherokee OTSA, USA",0.17651506062005365,0.3846196021347385,0.14176734981768738,0.47361304804757404
"Sanostee Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7304231979473031,0.26293513089721837,0.5241983489871969,0.2128665201155848
"Peggs Community, Cherokee OTSA, USA",0.2064733594194256,0.2573398473701561,0.18563362361048658,0.5570265290193573
"Old Agency District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.28609140054931087,0.42978424221927997,0.1265969194487664,0.44361883833195376
"Thoreau Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.613781461273597,0.2716308406105282,0.47865383064361056,0.24971532874586114
"Torreon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5872600101942573,0.29942582053881356,0.5399965767057034,0.16057760275548308
"Tohatchi Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6300403088751705,0.35900279312502437,0.5096003092570542,0.13139689761792134
"Nenahnezad/San Juan Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.690305200925999,0.3512490537471613,0.43035579106737326,0.21839515518546554
"Kinlichee Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6139093265592606,0.2149100955271801,0.5113364191800794,0.2737534852927405
"Bear Soldier District, Standing Rock Reservation, USA",0.2249999999999999,0.44247787610619466,0.2380530973451326,0.3194690265486728
"Justice, Cherokee OTSA, USA",0.15204678362573107,0.1704035874439462,0.07419486343253158,0.7554015491235222
"Redby District, Red Lake Reservation, USA",0.1801990506291793,0.26236559139784943,0.4444444444444444,0.29318996415770615
"Fort Totten District, Spirit Lake Reservation, USA",0.4439503225141635,0.16569253538337067,0.4260503485870474,0.40825711602958203
"Eagle Nest District, Pine Ridge Reservation, USA",0.35138326585695023,0.4833333333333332,0.26568627450980403,0.2509803921568628
"Heipa District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.18835237012343123,0.11776372984198612,0.0552944463738499,0.826941823784164
"Enemy Swim District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.13411579618978864,0.22830308541366187,0.07936403862396091,0.6923328759623772
"Dennehotso Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.9138828557531278,0.4649644496588258,0.35642092040185636,0.17861462993931787
"Tselani Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6916979349570631,0.2964379713021399,0.4474768916701539,0.25608513702770613
"Whippoorwill Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.609636037210571,0.09989549126645368,0.7419449727436271,0.15815953598991914
"Parshall Segment, Fort Berthold Reservation, USA",0.16092992412225257,0.12930235385562752,0.12020670779529898,0.7504909383490735
"Naschitti Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6650213118690363,0.3509586895326676,0.4875563806648582,0.16148492980247423
"Iyanbito Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.39283177014553167,0.20345892595373338,0.5538011353551825,0.24273993869108407
"Bushyhead, Cherokee OTSA, USA",0.25260713525119155,0.23507637386377608,0.13022922888606636,0.6346943972501575
"Houck Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7274333045987782,0.3042334396922923,0.40439554285446994,0.29137101745323785
"Round Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7555261240412661,0.25466096505675123,0.4808210084927935,0.26451802645045525
"Toreva District, Hopi Reservation and Off-Reservation Trust Land, USA",0.5095334343014616,0.1726748111778741,0.5111025153349764,0.31622267348714944
"District 1, Gila River Indian Reservation, USA",0.31369863013698646,0.2973657548125633,0.3801925025329281,0.3224417426545087
"Nazlini Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7707222077093929,0.2987577012741915,0.4446791784282739,0.2565631202975346
"Mexican Springs Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6639941118877803,0.35830154251512836,0.5094539196752546,0.13224453780961712
"White Cone Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7299734282985894,0.17361192926883323,0.603041096815806,0.22334697391536093
"District B, Salt River Reservation, USA",0.15275500727944025,0.3113407525172231,0.40805511393746674,0.2806041335453101
"Cleora, Cherokee OTSA, USA",0.09961874031482375,0.2389965289444208,0.15842639688081955,0.6025770741747596
"Jeddito Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6712649389366877,0.17468388979555674,0.5141855431192442,0.3111305670851989
"Hays District, Fort Belknap Reservation and Off-Reservation Trust Land, USA",0.23932044873536146,0.37557392102846654,0.436179981634527,0.18824609733700648
"Pinedale Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7520910497598227,0.23823866404166893,0.6076327672518637,0.1541285687064676
"Rock Point Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6815421256786078,0.3675914030882968,0.3935857552369506,0.2388228416747525
"Red Valley Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7664948169302801,0.32111239145720777,0.4472684585994435,0.23161914994334884
"St. Michael District, Spirit Lake Reservation, USA",0.33399123780848233,0.14946004886934572,0.3708542741821362,0.47968567694851816
"District 1, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.2254328027760759,0.40768781501258766,0.20263701097111453,0.38967517401629775
"Steamboat Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6458450900025603,0.23926679507035134,0.5238857022107225,0.2368475027189261
"Sweetwater Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7433333682545334,0.3589519650655022,0.39708879184861706,0.24395924308588066
"St. Francis Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.5334855159048622,0.499601593625498,0.3239043824701196,0.17649402390438246
"Painttown Community, Eastern Cherokee Reservation, USA",0.2012647270689943,0.45968461767331165,0.27402558762273127,0.2662897947039571
"Pass Creek District, Pine Ridge Reservation, USA",0.2880341915023207,0.2832124142835164,0.28572718521958196,0.43106040049690153
"Liberty Community, Cherokee OTSA, USA",0.1849104859335039,0.2698358599474102,0.24019560874477497,0.48996853130781487
"Tachee Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7032388023798792,0.3481663464893357,0.375724330397317,0.2761093231133474
"Briggs, Cherokee OTSA, USA",0.3672039071994391,0.2802450229709036,0.17381316998468607,0.5459418070444102
"Rock Springs Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.4121821677886126,0.38617307037143583,0.4681222550361578,0.14570467459240624
"Red Mesa Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6912496387171876,0.38609973218153154,0.32300622864499573,0.29089403917347284
"Big Cove Community, Eastern Cherokee Reservation, USA",0.28571428571428575,0.3909389842893679,0.17975886006576539,0.4293021556448667
"Mandaree Segment, Fort Berthold Reservation, USA",0.12101928136859029,0.30295044320645315,0.1304288685921067,0.5666206882014403
"New Eucha, Cherokee OTSA, USA",0.21660716734681906,0.3181144167906037,0.23511407418711525,0.4467715090222811
"Tulalip Bay, Tulalip Reservation and Off-Reservation Trust Land, USA",0.07727147954982157,0.10990404122438058,0.20399941116269288,0.6860965476129266
"Inscription House Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6782592707487589,0.2449641551993362,0.39365882408567254,0.3613770207149911
"Greasewood Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7340601997230694,0.1809721344674734,0.5989725405780477,0.22005532495447877
"District D, Salt River Reservation, USA",0.10164330559042428,0.31134075251722315,0.40805511393746674,0.2806041335453101
"Four Bears Segment, Fort Berthold Reservation, USA",0.1350574712643678,0.40774907749077494,0.13653136531365315,0.4557195571955719
"Yellowhill Community, Eastern Cherokee Reservation, USA",0.2857142857142857,0.39093898428936785,0.17975886006576536,0.4293021556448667
"Cherry Tree, Cherokee OTSA, USA",0.5575521780989768,0.38216638454509133,0.2036482406406915,0.4141853748142171
"Rock Creek District, Standing Rock Reservation, USA",0.21358710813555984,0.29813350884198897,0.24417994458872147,0.45768654656928953
"Hogback Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5926942950634322,0.22681364904138152,0.49349062303781377,0.2796957279208047
"Two Grey Hills Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6747375248485729,0.2611286365229583,0.526813880126183,0.21205748335085875
"White Shield Segment, Fort Berthold Reservation, USA",0.03308823529411766,0.08830022075055194,0.20971302428256067,0.7019867549668874
"Moodys, Cherokee OTSA, USA",0.31427518856999465,0.2594254937163375,0.175344105326152,0.5652304009575104
"Gu Achi District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.44065509417686216,0.1259082896127642,0.6196144305382999,0.2544772798489359
"Hard Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.3911785575639862,0.11675266236307356,0.6068486494787316,0.2763986881581948
"Teec Nos Pos Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7376697660968394,0.3566469245308459,0.39202921326113854,0.25132386220801556
"Nageezi Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7310896901654016,0.2958079085415257,0.4592365089480965,0.24495558251037783
"John Sam Lake, Tulalip Reservation and Off-Reservation Trust Land, USA",0.03446871308579336,0.10425318140731148,0.1997111534367465,0.6960356651559422
"Bread Springs Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6531965414011967,0.2580966816105772,0.5493555877541028,0.19254773063532005
"North Oraibi District, Hopi Reservation and Off-Reservation Trust Land, USA",0.6557562076749437,0.18392756083757775,0.5104697226938314,0.30560271646859094
"Pettit, Cherokee OTSA, USA",0.24695127014894291,0.2552513527779759,0.12324895965077777,0.6214996875712462
"Cameron Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8049126542051988,0.30482281215731516,0.47361661578243713,0.2215605720602477
"District 7, Gila River Indian Reservation, USA",0.4220055710306406,0.4141705069124424,0.3692396313364055,0.21658986175115208
"Ponemah District, Red Lake Reservation, USA",0.24691358024691362,0.2623655913978495,0.4444444444444444,0.2931899641577061
"District G, Salt River Reservation, USA",0.08433734939759034,0.31134075251722315,0.4080551139374668,0.28060413354531005
"Brockton District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.2913732192843642,0.44967361733857586,0.2290064640021147,0.32131991865930937
"Kenwood, Cherokee OTSA, USA",0.19552134783447206,0.3164284918132747,0.16957244254182643,0.5139990656448988
"Smith Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8148247094642742,0.2536834406266832,0.5914667093265233,0.1548498500467936
"Cannonball District, Standing Rock Reservation, USA",0.34408470978602984,0.30810092961487384,0.2549800796812749,0.4369189907038513
"Busby District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.21791767554479424,0.41630901287553645,0.3347639484978543,0.2489270386266094
"Sawmill Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6926829268292682,0.5949930458970791,0.14631432545201667,0.2586926286509041
"Teesto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.507685429055952,0.1847014925373134,0.5410447761194029,0.27425373134328374
"Mission Highlands, Tulalip Reservation and Off-Reservation Trust Land, USA",0.06946609790830216,0.10774133803665419,0.20235820452265507,0.6899004574406907
"Mariano Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7291994707161715,0.20119630233822733,0.5502990755845568,0.24850462207721585
"Firetrail, Tulalip Reservation and Off-Reservation Trust Land, USA",0.07057569123517862,0.11301799916282965,0.2063624947676852,0.6806195060694851
"Bird Springs Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.5287644887235283,0.23692026428654858,0.49680607383361275,0.2662736618798387
"Wide Ruins Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7885107418495021,0.2245834630113419,0.5216721067624539,0.25374443022620413
"Woodall, Cherokee OTSA, USA",0.32090555276352545,0.33374938808640114,0.14282332432936576,0.523427287584233
"Brushy, Cherokee OTSA, USA",0.4065410078195523,0.24830444611906557,0.20610399397136395,0.5455915599095704
"Indian Wells Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7532829967467856,0.18165274880047869,0.5580888102128989,0.2602584409866223
"Dixon District, Flathead Reservation, USA",0.19915090698571988,0.17192116091367593,0.35863257956482736,0.46944625952149677
"Limestone, Cherokee OTSA, USA",0.055,0.08125765618619844,0.03389138423846467,0.8848509595753369
"Quilceda, Tulalip Reservation and Off-Reservation Trust Land, USA",0.07061164599275348,0.10132808657156911,0.19749139203148056,0.7011805213969503
"Muddy District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.2179176755447943,0.41630901287553645,0.33476394849785407,0.2489270386266095
"Little Rock District, Red Lake Reservation, USA",0.19639564099192058,0.25352199805331577,0.4229116457668016,0.3235663561798826
"Counselor Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7227414330218067,0.3110504774897681,0.5284220100045476,0.16052751250568448
"Moenkopi Administrative Area, Hopi Reservation and Off-Reservation Trust Land, USA",0.774390243902439,0.14635551714203401,0.41889945260731776,0.4347450302506483
"Parmelee Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.5874053712661328,0.4176014446059683,0.304147118570402,0.2782514368236297
"Welling, Cherokee OTSA, USA",0.3022531231611515,0.28693869734322186,0.16287892511329957,0.5501823775434785
"District A, Salt River Reservation, USA",0.11816329792143931,0.3113407525172231,0.4080551139374669,0.28060413354531005
"Marysville West, Tulalip Reservation and Off-Reservation Trust Land, USA",0.07081545064377681,0.10132808657156911,0.19749139203148056,0.7011805213969503
"Lost City, Cherokee OTSA, USA",0.16821451317828276,0.3368230753520018,0.1997767334800736,0.46340019116792464
"Lupton Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7997316723869168,0.3053622595169872,0.4027834629553827,0.29185427752763
"Brent, Cherokee OTSA, USA",0.18433298124411202,0.255677039529016,0.18166526492851137,0.5626576955424726
"Klagetoh Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7556784429551912,0.22850042963291314,0.5221926551003505,0.24930691526673626
