longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %,Traffic Fatalities Per Capita Per Year,Pedestrian/Cyclist Fatalities Per Capita Per Year,Total Traffic Fatalities In Last Decade,Total Pedestrian/Cyclist Fatalities In Last Decade
"Sac and Fox OTSA, USA",0.9257910236571298,0.0021844360696845946,0.013874947598857629,0.0,0.04958798953947676,0.4343694479812606,0.2398387964671422,0.2246125720189657,0.10117918353263154,0.05121225337693991,0.9487877466230601,0.6350567423311221,0.0001902052846225025,2.227629459542822e-05,111.0,13.0
"Echota Cherokee SDTSA, USA",0.9369094841728453,0.0027976392781579144,0.005402924043405655,0.0,0.04536170557954583,0.1614873946422746,0.3786753372929045,0.4148427741390303,0.04499449392579072,0.03554508151705649,0.9644549184829435,0.7332844860712731,0.00017445073925659803,1.727235042144535e-05,101.0,10.0
"Samish TDSA, USA",0.7628579730976254,0.014283738560480104,0.05049779912759882,0.0098700489295567,0.15109205827688763,0.48212187968693077,0.30371610219903106,0.14954349603028397,0.06461852208375425,0.04147312833130175,0.9585268716686981,0.6815681752610959,5.8449623730547235e-05,9.741603955091205e-06,24.0,4.0
"Kenaitze ANVSA, USA",0.8434140430774016,0.0016595939339509654,0.032882264013733196,0.0012479096195842651,0.07511734650011068,0.4169907730251137,0.3979321456350133,0.13287059051945385,0.05220649082041917,0.056701335428098416,0.9432986645719016,0.633284323486566,0.00010682218436931605,8.661258192106706e-06,37.0,3.0
"Four Winds Cherokee SDTSA, USA",0.9256978380307096,0.0054739443439953675,0.027149453177548348,0.0004037253831842493,0.021155231507998973,0.37489940873624666,0.36458791243436606,0.19580761134707667,0.06470506748231064,0.10595857463057366,0.8940414253694262,0.5498229429045313,0.00015291582678807254,1.737679849864461e-05,44.0,5.0
"Natchitoches SDTSA, USA",0.9412733383309291,0.007723613906145968,0.024911532173629587,0.0007619582703187319,0.021787821019257733,0.49272432332447513,0.33687726749376673,0.11752150363457889,0.052876905547179255,0.11134884131168984,0.8886511586883101,0.507842423069649,0.00010554885404101327,3.769601930036188e-05,28.0,10.0
"Kickapoo OTSA, USA",0.8857423580264652,0.004324798366355035,0.0204014744092791,0.0008370197740835289,0.07880626521376621,0.29542279200227306,0.24819449232821095,0.3687520452678056,0.0876306704017105,0.043524411437567224,0.9564755885624328,0.6536555778819867,0.0002475341787577593,3.427396321261282e-05,65.0,9.0
"Kaw/Ponca joint-use OTSA, USA",0.9368420441160207,0.006696933913448505,0.013121097390443258,2.5387814481528326e-05,0.040208761780539115,0.6581776469181772,0.21674816277270723,0.08392092479198578,0.04115326551712985,0.08301732821628746,0.9169826717837126,0.546379897626892,9.561692037022872e-05,1.912338407404574e-05,25.0,5.0
"Chickaloon ANVSA, USA",0.8404493073311222,0.004258115746486279,0.02184500633472992,0.005190347431809264,0.08223002766681377,0.27169733466419727,0.259396880693059,0.29282205448093085,0.17608373016181286,0.035205457863057274,0.9647945421369428,0.7340272242874849,0.00013340134186055636,7.847137756503315e-06,34.0,2.0
"MaChis Lower Creek SDTSA, USA",0.9468898719122738,0.0024807975068185753,0.00568018327220266,0.0004566354678200287,0.03433829838341773,0.22055218204506305,0.35262705214571977,0.3407851300685923,0.0860356357406248,0.04268635251296722,0.9573136474870327,0.6946723290935379,0.0003438447269601411,1.809709089263901e-05,76.0,4.0
"Seminole OTSA, USA",0.9195554336252537,0.003095811765684473,0.03186441518665397,0.0007762394221526092,0.04061027793447288,0.38414974020366455,0.2736080919104133,0.24216984348490253,0.10007232440101962,0.07402350425782096,0.925976495742179,0.5339459606534416,0.00040635389730328786,3.232360546730698e-05,88.0,7.0
"Ninilchik ANVSA, USA",0.7734152196739696,0.006468797564687979,0.057810893288797044,0.0022088577050154096,0.11267317205970817,0.4749215671835088,0.32008395419424873,0.1601041383036674,0.04489034031857493,0.036510598652140916,0.9634894013478592,0.6569916183380317,0.00013746563359160212,0.0,22.0,0.0
"Pawnee OTSA, USA",0.911799059347088,0.0020934206285114234,0.017222197190518623,0.0014037009181243783,0.054113536875743225,0.2689971052728007,0.2189696236854635,0.39996702209519674,0.11206624894653901,0.03608800273743757,0.9639119972625625,0.6947572915555194,0.0002595380223202699,1.946535167402024e-05,40.0,3.0
"Caddo-Wichita-Delaware OTSA, USA",0.9331006893493584,0.0008444144442325904,0.013880433688284576,0.0016389564674620938,0.043189674860973803,0.3792630994613115,0.2667431435140855,0.23944577696435146,0.1145479800602517,0.04565601407236622,0.9543439859276339,0.6696035472034862,0.000417025220096644,6.619447938041968e-06,63.0,1.0
"Bayou Lafourche SDTSA, USA",0.8970106879210309,0.00016426811934960804,0.011645495050621324,0.003778166745040985,0.02030746367867592,0.3719401738175604,0.18910121636790023,0.2390302486480583,0.19992836116648105,0.06895397832913322,0.9310460216708668,0.6297885095299091,0.00031701303275801337,4.93131384290243e-05,45.0,7.0
"Cherokee Tribe of Northeast Alabama SDTSA, USA",0.9451720558970778,0.00036343238443618933,0.0015073685208318755,0.0023395593555396903,0.04817237010469019,0.3595297183973448,0.2558100576683444,0.2647685925093824,0.11989163142492824,0.040925161849903996,0.959074838150096,0.6909717537195629,6.829046209879354e-05,0.0,9.0,0.0
"Ketchikan ANVSA, USA",0.8461683754409902,0.0033794079511751353,0.06821535001214638,0.03238312683107938,0.028772126607075264,0.5809897057269034,0.34375492790764484,0.05766382201991877,0.017591544345532964,0.11863103685459937,0.8813689631454005,0.5547885730265517,3.918802413982287e-05,1.5675209655929148e-05,5.0,2.0
"Nanticoke Indian Tribe SDTSA, USA",0.8724218492516701,0.004241614826828674,0.0021510417867615325,0.004055376410310514,0.11422549314318761,0.19679087430726394,0.449666824666868,0.27383376577941987,0.07970853524644819,0.014522401081997007,0.985477598918003,0.7088294044836299,0.00017049443385818873,1.0029084344599337e-05,17.0,1.0
"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, USA",0.9247089622367841,0.0,0.023716252087551657,0.012049776206667633,0.024927647127891403,0.46309695896753633,0.23855324013181148,0.2359895018656545,0.062360299034997756,0.10988039183859924,0.8901196081614008,0.5497007931120547,0.00028895768833849325,1.0319917440660474e-05,28.0,1.0
"Grand Caillou/Dulac SDTSA, USA",0.896280156848865,0.0,0.02136871109431954,0.0,0.06161091246527008,0.18621714665151085,0.3123618674085798,0.3136287628735382,0.18779222306637106,0.08907470428306404,0.910925295716936,0.6794925516635468,0.000270148581719946,2.2512381809995496e-05,24.0,2.0
"Occaneechi-Saponi SDTSA, USA",0.9088113904758756,0.00016444743647426972,0.0061691868085998365,0.004849404386042314,0.07120402696359039,0.17732533533609499,0.3687987228974181,0.3945116543177093,0.05936428744877748,0.03149727020561927,0.9685027297943808,0.7926451252944827,0.00021561507035860187,2.2696323195642308e-05,19.0,2.0
"Haliwa-Saponi SDTSA, USA",0.9358994774248572,0.000832306364621906,0.007203604108726329,0.0,0.02188341640008683,0.15525549068798,0.26859809385580524,0.46868474185460846,0.1074616736016062,0.08370059746178724,0.9162994025382128,0.6417380044024312,0.00047502519072981157,2.878940549877645e-05,33.0,2.0
"Meherrin SDTSA, USA",0.9370871698235572,0.000524790389473034,0.01811679583351777,0.01139044983685751,0.017654931995780474,0.428380422778289,0.23811903872417622,0.17285980169664322,0.16064073680089164,0.11658696489944494,0.8834130351005551,0.5390227868524838,0.00024634110998406034,2.898130705694827e-05,17.0,2.0
"Iowa OTSA, USA",0.8914995798045392,0.006516771205186919,0.009097673846985633,0.01013958241185567,0.07916829014040438,0.21606767957312942,0.2674929200872173,0.4199887126770049,0.09645068766264836,0.02357737880865993,0.9764226211913402,0.7173057906511696,0.00043926083005149956,0.0,29.0,0.0
"Georgia Tribe of Eastern Cherokee SDTSA, USA",0.871960716170421,0.0,0.05360887241702025,0.0007788699060764649,0.06644810318107186,0.2654413725819232,0.2829663952105849,0.3743987999605937,0.0771934322468982,0.011292638853420285,0.9887073611465798,0.661128404086516,0.000110410094637224,0.0,7.0,0.0
"Bethel ANVSA, USA",0.6883504812479257,0.0036508463325589115,0.20643876535014935,0.0,0.08164619980086292,0.8283339356704011,0.11890133718829053,0.05276472714130827,0.0,0.2912670368500757,0.7087329631499243,0.3230691569914185,9.486166007905138e-05,4.74308300395257e-05,6.0,3.0
"Wassamasaw SDTSA, USA",0.9274616799223661,0.0,0.0033163635552583585,0.003352712658355427,0.059063099088080856,0.13139133292830507,0.31157269519275343,0.47146385657241036,0.0855721153065312,0.05987459843081343,0.9401254015691864,0.6254918073204137,0.0003668846706013719,0.00011166055192215664,23.0,7.0
"United Cherokee Ani-Yun-Wiya Nation SDTSA, USA",0.9276208005084239,0.001137601065418679,0.004403025214051573,0.0,0.06281016228347762,0.4589879717220934,0.3039973676011085,0.16181122439704368,0.07520343627975447,0.09465738271799852,0.9053426172820014,0.6000848488359336,0.00024263992235522484,0.0,15.0,0.0
"Kaw OTSA, USA",0.9510161765081026,0.002313026569437493,0.01432825836325445,0.0,0.02745188149742044,0.3001800260961557,0.38621110623396426,0.22549021102624028,0.08811865664363983,0.040435785238983314,0.9595642147610168,0.7250158808974425,0.0004743499648629655,5.270555165144061e-05,27.0,3.0
"Douglas ANVSA, USA",0.7676534094866615,0.011019885770007662,0.019086508323465905,0.052189698404959246,0.1415929511736435,0.5343187968338586,0.3666165617912797,0.06658065667814819,0.032483984696713375,0.06662111376836351,0.9333788862316366,0.47625555175948064,0.0,0.0,0.0,0.0
"Southeastern Mvskoke Nation SDTSA, USA",0.9412358882272912,0.0,0.002384119356602825,0.006472573797213362,0.04010353583219805,0.3682143726634152,0.3924619604438745,0.16746236394577932,0.07186130294693106,0.06642116134157348,0.9335788386584263,0.6004427332833249,0.0005112287748767573,5.4774511593938295e-05,28.0,3.0
"Ottawa OTSA, USA",0.9155225554112099,0.004474500427486488,0.024574758922751773,0.004590718843745158,0.03993977634355179,0.5445609378756278,0.25672160984523107,0.1629659728252594,0.03575147945388175,0.09582407427933151,0.9041759257206685,0.5161115059986755,0.00020415738678544916,7.423904974016333e-05,11.0,4.0
"Nanticoke Lenni Lenape SDTSA, USA",0.9200563358124156,0.0016782511195672517,0.0032168152450070668,0.032031847543440295,0.0371890749872085,0.27849812262503126,0.3654379965710897,0.2630463443044217,0.09301753649945736,0.07606930420576456,0.9239306957942355,0.5575142706060107,0.0002320634306710501,7.735447689035002e-05,12.0,4.0
"Peoria OTSA, USA",0.9421569629785951,0.00037079958786431755,0.016024827921187895,0.004242383519977043,0.023397865248931744,0.5701367397582185,0.2187837913432915,0.17599591265479567,0.03508355624369419,0.05157766333120394,0.948422336668796,0.5972639568294495,0.00017605633802816902,5.868544600938967e-05,9.0,3.0
"Apache Choctaw SDTSA, USA",0.8875437056799651,0.0,0.019309898542650986,0.0011152378479788061,0.04634459103194592,0.35235285646286835,0.29168429040093774,0.15083696291357004,0.2051258902226239,0.07550881587788005,0.9244911841221201,0.6382417192207603,0.000257222002374357,0.0,13.0,0.0
"Barrow ANVSA, USA",0.7595446975465017,0.0,0.11043314402576239,0.0,0.06871061254090668,0.8904717518993097,0.06427097330040386,0.045257274800286386,0.0,0.25333333333333324,0.7466666666666666,0.2750877192982456,2.029632636492795e-05,0.0,1.0,0.0
"Quapaw OTSA, USA",0.9628929400522686,0.0005085854620516106,0.007240365289786575,0.0,0.019836862154039937,0.43295299340817434,0.357213222667344,0.17189979777025458,0.03793398615422704,0.04901188859267039,0.9509881114073295,0.6446944665869715,0.0007276507276507277,0.00012474012474012475,35.0,6.0
"Pointe-au-Chien SDTSA, USA",0.9401263611655136,0.0,0.022031767845261122,0.0,0.004079340467843966,0.18805212529643212,0.21889743354137187,0.35497040857444956,0.23808003258774643,0.09588149903736636,0.9041185009626337,0.5763739115436707,0.0002620659532649049,8.735531775496833e-05,12.0,4.0
"Sitka ANVSA, USA",0.661861846975909,0.026418703625860573,0.22369466766954313,0.008559273052657473,0.060056043835594854,0.8251701283977979,0.1240159508364379,0.03793826247179257,0.012875658293971581,0.16096375670643437,0.8390362432935656,0.44065527845063956,0.0,0.0,0.0,0.0
"Unalaska ANVSA, USA",0.7221476510067114,0.0,0.26040268456375837,0.0013422818791946308,0.016107382550335572,0.939631650750341,0.05320600272851297,0.007162346521145975,0.0,0.07644882860665847,0.9235511713933414,0.5437731196054253,2.3507287259050304e-05,0.0,1.0,0.0
"Edisto Natchez Kusso SDTSA, USA",0.9478632707021943,0.0,0.00845490123863804,0.0,0.034501858019799624,0.06843824725677095,0.16003399078501812,0.5115869815858473,0.25994078037236373,0.014033894989624656,0.9859661050103753,0.6857582602681587,0.0005657708628005659,0.0,24.0,0.0
"Seneca-Cayuga OTSA, USA",0.9139684463408454,0.0030400368645741704,0.01033559097637506,0.003564550232173714,0.04960609918232785,0.25081487688421,0.367021964058182,0.2942281692148363,0.0879349898427718,0.02958251862684709,0.9704174813731529,0.6300285529402687,0.00021221410044800754,2.357934449422306e-05,9.0,1.0
"Miami/Peoria joint-use OTSA, USA",0.9578352434038199,0.0018815579672768086,0.017422765709739337,0.0022268674577821217,0.01651215097737741,0.5803249670852418,0.1923973625014159,0.18512298335979088,0.042154687053551354,0.07235868425860437,0.9276413157413956,0.478844213382876,7.44601638123604e-05,4.964010920824026e-05,3.0,2.0
"Tonkawa OTSA, USA",0.8875336173246714,0.007799438886031127,0.045941789377908646,4.266889566243337e-07,0.058700433923659416,0.5129628022318801,0.2914466827547465,0.14424570525378752,0.05134480975958597,0.04910854782091091,0.9508914521790891,0.5938467271228488,0.0003905233012236397,0.0,15.0,0.0
"Nome ANVSA, USA",0.6018144446023053,0.02970968182085022,0.2254737485380774,0.0028398923218984897,0.0776932358136909,0.8229595861378144,0.1469951374675084,0.028197804968353793,0.0018474714263235024,0.23476848090982963,0.7652315190901704,0.3704305442729486,5.271481286241434e-05,2.635740643120717e-05,2.0,1.0
"Chickahominy TDSA, USA",0.9252113033958939,0.005168169301643718,0.002584084650821859,0.0,0.059190663093994005,0.09996103854146707,0.22677529093649246,0.6098555778806992,0.06340809264134128,0.06544113037816034,0.9345588696218398,0.740937188371486,0.00018524235875270144,0.0,6.0,0.0
"Mechoopda TDSA, USA",0.8715689258400576,0.01510098677534797,0.023102944259826376,0.006396099497773527,0.07969893346250131,0.5100906254591312,0.2932117827399128,0.14631929874132144,0.050378293059634476,0.09724642849824607,0.902753571501754,0.505817886761477,0.00018593120545398203,6.197706848466068e-05,6.0,2.0
"Kotzebue ANVSA, USA",0.45528876397436635,0.008004079662000663,0.3668987673167176,0.017763299406072044,0.05208250856216773,0.9329905724470141,0.053115562575239514,0.008471065994961556,0.005422798982784976,0.44622425629290624,0.5537757437070938,0.17963386727688796,6.828269033799932e-05,6.828269033799932e-05,2.0,2.0
"Pee Dee SDTSA, USA",0.9802492294018956,0.0,0.012034489178186577,0.0009317023879886381,0.006784579031929111,0.18841727675479317,0.5096629254753348,0.21333295239234643,0.08858684537752572,0.09447292809684647,0.9055270719031535,0.5572860548183395,0.0005059631369714492,0.0,14.0,0.0
"Cayuga Nation TDSA, USA",0.8656922382026129,0.0010580252221692329,0.050972587045621735,0.0017056941770912295,0.06948188807926332,0.3333055127544383,0.3434054420732337,0.2718698151805765,0.051419229991751476,0.09148151662312265,0.9085184833768774,0.6185367011234069,0.00022753128555176336,0.0,6.0,0.0
"Petersburg ANVSA, USA",0.6686794811169765,0.01631292687700182,0.22179557261468277,0.00645275028219884,0.050741093351610506,0.8900785497699424,0.09236743438666849,0.011517562898519278,0.006036452944869912,0.12551610239471508,0.8744838976052849,0.5202312138728323,8.453085376162298e-05,0.0,2.0,0.0
"Dillingham ANVSA, USA",0.7233009708737863,0.011650485436893204,0.15728155339805827,0.0,0.09029126213592235,0.7491995731056564,0.16755602988260399,0.08217716115261472,0.0010672358591248667,0.08587257617728533,0.9141274238227148,0.47506925207756245,0.0,0.0,0.0,0.0
"Sappony SDTSA, USA",0.9003281859694636,0.0,0.001880672673704293,0.006119713983823114,0.0814968606185351,0.11985007808780555,0.3497708300188894,0.3559454444822101,0.1744336474110949,0.0170178611918607,0.9829821388081392,0.7953182598259789,8.536064874093044e-05,4.268032437046522e-05,2.0,1.0
"Adai Caddo SDTSA, USA",0.9654736393445521,0.0,0.01178355900245129,0.0,0.018185303606568393,0.1811326450955032,0.36310550318236107,0.413577003054316,0.04218484866781973,0.051782660265122266,0.9482173397348777,0.6311302412416452,0.0004442250740375123,0.0,9.0,0.0
"Ponca OTSA, USA",0.9226115336087941,0.0,0.018295425821948427,0.0008748587928857954,0.04307930509346249,0.431034808358786,0.40060491327382197,0.12635726822459717,0.042003010142794964,0.02968337113941109,0.970316628860589,0.7571651411529443,0.0005219206680584551,5.219206680584551e-05,10.0,1.0
"Creek/Seminole joint-use OTSA, USA",0.943061748130579,0.0030078670377503406,0.011187326335213896,0.0,0.03936494501014913,0.3391228671243378,0.3780458714687176,0.19528552974849545,0.08754573165844914,0.0793294728387187,0.9206705271612814,0.4854230540656589,0.00036842105263157896,5.263157894736842e-05,7.0,1.0
"Wyandotte OTSA, USA",0.949018241795583,0.0004571461579291845,0.01902577050486757,0.0033340423768571923,0.02431242276240741,0.3274421495260804,0.32109126752960393,0.2903193437528006,0.06114723919151506,0.0423167939781905,0.9576832060218096,0.6404700842791867,0.00016051364365971105,0.0,3.0,0.0
"Rappahannock TDSA, USA",0.9048154206809125,0.0,0.0,0.0,0.06769734383010538,0.17637675584268897,0.18138554396031684,0.3081785598529724,0.33405914034402195,0.02722755237452725,0.9727724476254729,0.659600787537505,0.00030525030525030525,0.0,5.0,0.0
"Akutan ANVSA, USA",0.16666666666666666,0.004132231404958677,0.568870523415978,0.0,0.20247933884297517,0.9689119170984456,0.031088082901554404,0.0,0.0,0.23960612691466085,0.7603938730853392,0.3884026258205689,0.0,0.0,0.0,0.0
"Waccamaw Siouan SDTSA, USA",0.9368366521444679,0.0,0.014822392199362554,0.00472928397427793,0.035556157178934934,0.2302610178672761,0.3018548389626887,0.38128639953961135,0.08659774363042382,0.09279043379381333,0.9072095662061866,0.667974784287189,0.00020242914979757084,0.0,3.0,0.0
"Hooper Bay ANVSA, USA",0.15620437956204383,0.014598540145985403,0.5182481751824817,0.0,0.014598540145985403,0.991111111111111,0.008888888888888887,0.0,0.0,0.8820936639118456,0.11790633608815428,0.009917355371900827,0.0,0.0,0.0,0.0
"Upper South Carolina Pee Dee SDTSA, USA",0.964282729843188,0.0,0.001272768350837531,0.0,0.022561575052890324,0.24527463132036278,0.4345075358351908,0.2621250446302712,0.058092788214175274,0.09615384615384613,0.903846153846154,0.521853146853147,0.00023219814241486067,7.739938080495357e-05,3.0,1.0
"Skagway ANVSA, USA",0.4408468244084683,0.0647571606475716,0.45579078455790784,0.0,0.03611457036114573,0.9405684754521964,0.04651162790697675,0.010335917312661497,0.0025839793281653744,0.06153846153846153,0.9384615384615385,0.576923076923077,0.0,0.0,0.0,0.0
"Wrangell ANVSA, USA",0.679092382495948,0.03079416531604538,0.16045380875202594,0.008103727714748786,0.0972447325769854,0.9281867145421903,0.016157989228007177,0.025134649910233394,0.030520646319569106,0.10095011876484558,0.8990498812351545,0.5356294536817102,0.0,0.0,0.0,0.0
"Craig ANVSA, USA",0.6575401807998557,0.012776054024457018,0.2658848571874649,0.0025552108048914036,0.031212273807769864,0.7027621475248715,0.2112183728547336,0.021951457566795222,0.0640680220535996,0.07531380753138074,0.9246861924686192,0.5251046025104602,0.0,0.0,0.0,0.0
"Salamatof ANVSA, USA",0.696969696969697,0.005509641873278236,0.038567493112947646,0.005509641873278236,0.12947658402203854,0.27531645569620256,0.3291139240506328,0.27531645569620256,0.12025316455696201,0.03960396039603961,0.9603960396039604,0.7052999417588818,0.0002782931354359926,0.0,3.0,0.0
"Beaver Creek SDTSA, USA",0.9745240550819411,0.0,0.0012454025549862753,0.0,0.024230542363072767,0.06548307071017101,0.15071330851311457,0.558487198689699,0.22531642208701533,0.0684681802239037,0.9315318197760963,0.5813225494702867,9.852216748768472e-05,0.0,1.0,0.0
"Chevak ANVSA, USA",0.15620437956204383,0.014598540145985403,0.5182481751824818,0.0,0.014598540145985403,0.991111111111111,0.008888888888888887,0.0,0.0,0.8820936639118457,0.11790633608815426,0.009917355371900825,0.0,0.0,0.0,0.0
"Hoonah ANVSA, USA",0.4367245657568238,0.027295285359801486,0.3374689826302729,0.049627791563275424,0.04466501240694789,0.7740259740259741,0.1272727272727273,0.05454545454545455,0.044155844155844164,0.3440197287299631,0.6559802712700371,0.3908754623921085,0.0,0.0,0.0,0.0
"Savoonga ANVSA, USA",0.102814474439977,0.004595060310166572,0.49167145318782307,0.0017231476163124643,0.05169442848937392,0.9582071471835252,0.03452453058752271,0.005451241671714113,0.0018170805572380378,0.8583951449763991,0.14160485502360082,0.03978422117329738,0.00023952095808383233,0.0,2.0,0.0
"Point Hope ANVSA, USA",0.275,0.0,0.4214285714285714,0.0,0.007142857142857143,0.9892086330935251,0.01079136690647482,0.0,0.0,0.6179941002949852,0.3820058997050147,0.1327433628318584,0.00012048192771084338,0.0,1.0,0.0
"Emmonak ANVSA, USA",0.027554535017221583,0.03673938002296211,0.2847301951779564,0.0,0.05855338691159587,0.9524390243902439,0.018292682926829267,0.015853658536585363,0.013414634146341461,0.8820936639118458,0.11790633608815429,0.009917355371900829,0.00012121212121212121,0.0,1.0,0.0
"Togiak ANVSA, USA",0.2808219178082193,0.030136986301369868,0.37260273972602737,0.004109589041095891,0.03561643835616438,0.8934659090909092,0.07102272727272727,0.021306818181818184,0.014204545454545452,0.6476923076923077,0.3523076923076922,0.09384615384615383,0.00012239902080783352,0.0,1.0,0.0
"Kwethluk ANVSA, USA",0.10317460317460321,0.015873015873015876,0.5343915343915343,0.0,0.018518518518518524,0.9460916442048518,0.05121293800539083,0.0,0.002695417789757412,0.8869926199261993,0.11300738007380075,0.02260147601476015,0.0,0.0,0.0,0.0
"Otoe-Missouria OTSA, USA",0.9377047654685701,0.0018444402567917221,0.020545434349794535,0.0,0.03586630744761401,0.3891516259700428,0.34150308021728626,0.2240558430049035,0.04528945080776739,0.02029249573300672,0.9797075042669932,0.748363529845873,0.0013580246913580249,0.0001234567901234568,11.0,1.0
"Selawik ANVSA, USA",0.0,0.0,0.5825242718446602,0.06796116504854369,0.019417475728155338,0.9207920792079208,0.029702970297029688,0.029702970297029688,0.019801980198019795,0.873015873015873,0.12698412698412698,0.021541950113378686,0.0,0.0,0.0,0.0
"Unalakleet ANVSA, USA",0.10281447443997702,0.004595060310166571,0.4916714531878231,0.0017231476163124643,0.05169442848937392,0.9582071471835252,0.0345245305875227,0.005451241671714113,0.0018170805572380376,0.8583951449763992,0.14160485502360082,0.03978422117329736,0.0,0.0,0.0,0.0
"Ramapough SDTSA, USA",0.8333074942409836,0.0,0.006520097652241698,0.024335445390310857,0.13432168290134813,0.20485470321257307,0.3551281042102781,0.37006984852089847,0.06994734405625035,0.033725271838320504,0.9662747281616795,0.7123523261782914,0.0002564102564102564,0.0,2.0,0.0
"Kwinhagak ANVSA, USA",0.07919254658385094,0.06055900621118013,0.374223602484472,0.0,0.021739130434782608,0.9174603174603174,0.08095238095238094,0.001587301587301587,0.0,0.8869926199261992,0.11300738007380075,0.02260147601476015,0.0001288659793814433,0.0001288659793814433,1.0,1.0
