longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Shelby County School District, Tennessee, USA",2189.806657873161,1594.2657736100466,1137.8078883074486,984.9475411478219
"Polk County School District, Florida, USA",2413.5711765548363,1128.1445645149577,600.6681010291908,484.3397741626535
"Phoenix Union High School District, Arizona, USA",3764.080863606431,3016.2221982660963,2338.964298639715,2019.2410200297802
"Metropolitan Nashville Public School District, Tennessee, USA",3109.8139452222363,1632.7318011711836,1123.329637442162,966.2869095110234
"Denver County School District 1, Colorado, USA",4424.3555961537095,3542.4017981210013,2731.6401148286977,2376.8667779692987
"DeKalb County School District, Georgia, USA",3161.803602817331,1764.5822210305494,1328.3500533702693,1265.0433635742588
"Cobb County School District, Georgia, USA",2711.3669912207365,1331.8741818475871,997.042910408828,922.9092671497483
"District of Columbia Public Schools, District of Columbia, USA",9496.253972913375,7799.972948879842,5403.862536099548,4475.922009424435
"Albuquerque Public Schools, New Mexico, USA",2490.0510692203266,1967.5763276404255,1470.8352478915438,1236.3229797850306
"Boston School District, Massachusetts, USA",10878.716792927476,8949.237555350262,6296.45519341518,5335.504881798497
"Northside Independent School District (Bexar County), Texas, USA",4233.857677977779,2281.6479821143716,1592.007644645797,1441.543652260436
"Kern High School District, California, USA",2867.9852876127916,2391.0272115577704,1670.6566280464554,1336.551983035749
"Detroit Public Schools Community District, Michigan, USA",2705.458612094592,2491.6404036077834,1990.3632206481357,1818.7615957417206
"Cypress-Fairbanks Independent School District, Texas, USA",3523.643577643279,2269.6655805720584,1688.3831188550585,1510.5303136790844
"Fulton County School District, Georgia, USA",3032.7961083937903,1415.2410179109654,953.9599437113186,870.7614799252356
"Brevard County School District, Florida, USA",2146.7471913005124,1195.6334984864288,722.7241285409419,549.4437299940586
"Jefferson County School District R-1, Colorado, USA",2347.5019705214404,1770.8433001843355,1331.2243143136309,1218.8637100858305
"Anne Arundel County Public Schools, Maryland, USA",3197.5792691070606,1724.6829455639256,1067.0536728530371,825.4459952871958
"Baltimore City Public Schools, Maryland, USA",5385.022725667478,4463.863784234567,3356.6655391039567,2950.832407577672
"Milwaukee School District, Wisconsin, USA",4538.338025782271,3778.7480081534104,2798.905253265647,2405.6191133380507
"Columbus City School District, Ohio, USA",3915.4698915009976,2936.9900830613847,2032.4349756337037,1733.715072052454
"Pasco County School District, Florida, USA",2848.182853727125,1328.0705356224043,761.7812971993926,612.3232526936101
"Volusia County School District, Florida, USA",1890.1017385170946,1103.3885503677554,697.9113723456952,575.9609796763493
"East Side Union High School District, California, USA",5138.078925792419,4290.899049400514,3452.267859011925,2996.547298282852
"Greenville County School District, South Carolina, USA",1888.905835108505,939.1860805273532,661.1495582707317,596.2029279087644
"Guilford County Schools, North Carolina, USA",1876.1622646486028,1165.5070166655496,814.4426581601358,705.6372689853201
"Fort Worth Independent School District, Texas, USA",2818.37870885494,2054.669512794332,1439.0458787993964,1284.4404040339637
"Portland School District 1J, Oregon, USA",4139.647055461645,3506.1358455120862,2690.609265405925,2334.4590321649553
"Long Beach Unified School District, California, USA",6859.912204923844,6048.526147875585,4612.119025027556,3499.8932410670777
"Mesa Unified District, Arizona, USA",2886.3759777896503,2360.0215144322833,1890.5456610696724,1724.6561641271383
"Atlanta City School District, Georgia, USA",3990.8263224243296,2758.7198762887792,2022.408064697961,1803.8998108245316
"Sweetwater Union High School District, California, USA",5087.714100186081,3780.612004736641,2755.199112454348,2187.1994904082794
"Washoe County School District, Nevada, USA",2738.4398911713547,1983.2755086556995,1299.7356023578382,987.7627712569583
"Grossmont Union High School District, California, USA",3935.4373381426476,2794.127766001202,2128.0870652769845,1806.2028536658956
"Tucson Unified District, Arizona, USA",2552.0883385882876,1859.4774810191013,1361.5955264186139,1221.841926230473
"Knox County School District, Tennessee, USA",2136.5706448459805,1113.2502676752672,679.3404511581234,606.579308219116
"Prince William County Public Schools, Virginia, USA",3992.7323660234792,2138.892593062775,1375.8933019696756,1074.1082248965818
"Seminole County School District, Florida, USA",3032.8346383044977,1555.4139848204609,1054.3629178096728,951.2012308539719
"Virginia Beach City Public Schools, Virginia, USA",3170.6677473413934,2061.4942402231254,1475.6789551703412,1256.0557934571825
"Fort Bend Independent School District, Texas, USA",3132.3567115810356,1919.7453396114297,1381.3584370189135,1191.2398095915837
"Jefferson Parish School District, Louisiana, USA",3134.883090279018,2452.6699322180802,1711.6209443557213,1443.368442582911
"Oakland Unified School District, California, USA",6800.550432678412,5973.860463069025,4753.824886798168,3741.572032018222
"Sarasota County School District, Florida, USA",1992.1742774327715,1118.728910440456,781.2536839288123,671.1083988693142
"North East Independent School District, Texas, USA",3537.300069967896,2024.7526160894383,1436.4986734851288,1291.1477740407452
"Minneapolis Public School District, Minnesota, USA",5382.57406435846,4298.637398008488,3347.4077896423437,2924.2179263276557
"Chaffey Joint Union High School District, California, USA",4035.0388294388467,3169.8333474535475,2329.4155598289476,2024.9976797386128
"Loudoun County Public Schools, Virginia, USA",3142.1490998747927,1931.6717596136566,1241.8905815607934,912.9544846934085
"Granite School District, Utah, USA",3058.020942175713,2562.921310253131,2118.4546437710474,1843.557822170579
"Antelope Valley Union Joint High School District, California, USA",2929.4799183677183,2205.884919350113,1521.155568332447,1115.799600648495
"Charleston County School District, South Carolina, USA",2298.464684915484,1308.866717199208,756.5182535014969,570.8765553963112
"Manatee County School District, Florida, USA",2135.731356144652,1323.1056078903596,939.2613927379728,799.1665969797855
"Anaheim Union High School District, California, USA",5728.543246453753,4717.454166742048,3935.228743202326,3640.6275488093106
"Fresno Unified School District, California, USA",3492.468401312055,2887.798889346006,2292.6338291170387,2055.5723503736285
"Alpine School District, Utah, USA",2531.1100315968597,1924.7391332707757,1293.892564496608,1034.9011392224675
"Katy Independent School District, Texas, USA",3323.310278501256,2112.0258242150962,1565.850038992555,1392.9529689322212
"Osceola County School District, Florida, USA",3433.5003850767466,1630.871499579757,929.3003584906112,734.5457365527485
"East Baton Rouge Parish School District, Louisiana, USA",2746.4518458872603,1528.7698294065258,1023.7059339400629,876.6141243877341
"Mobile County School District, Alabama, USA",1539.5939140923117,838.2614540619786,589.6462322948377,515.501525079882
"Orleans Parish School District, Louisiana, USA",3489.6598317027833,2829.335310391923,2057.331610667767,1698.2933096034144
"Lake County School District, Florida, USA",1985.605178451367,967.1727291093512,470.405424470014,356.5261981266433
"Forsyth County Schools, North Carolina, USA",1723.039742441051,912.7607573096726,639.7628243602494,585.2455001620386
"Marion County School District, Florida, USA",1402.0662218334112,715.9839782881764,385.9005780076535,316.1696355135475
"Collier County School District, Florida, USA",2616.3200616920535,1187.9693936110039,670.7893014862608,526.1140022759481
"Cleveland Municipal School District, Ohio, USA",3329.828949859345,2788.0378747751124,2004.7179853955054,1744.7440949577706
"Omaha Public Schools, Nebraska, USA",2538.526539149173,2074.7839767341884,1623.630035966631,1428.9554973105055
"Hamilton County School District, Tennessee, USA",1778.0199726103385,884.1370704830545,573.6862175778889,494.4798372189998
"Chesterfield County Public Schools, Virginia, USA",2433.386912263831,1049.990709007003,664.4684851283815,593.1518499157512
"Arlington Independent School District, Texas, USA",3464.882834446325,2483.405559143945,1791.0091515369998,1585.080619142766
"Davis School District, Utah, USA",2103.647106729057,1718.7099013773534,1232.8568082785905,994.7356697462782
"Plano Independent School District, Texas, USA",3183.9244611309437,2289.8265027277384,1675.4606892185664,1598.2931741495472
"Capistrano Unified School District, California, USA",3919.364749287045,2479.9957019283215,1534.3750065655643,1285.7577027303548
"Elk Grove Unified School District, California, USA",3318.760676188231,2734.8971724494195,2016.9359833081319,1714.7148147424396
"Douglas County School District RE-1, Colorado, USA",2371.784002622443,1587.1015138898126,1048.8305809632234,804.2193908470898
"Glendale Union High School District, Arizona, USA",3612.3174380388573,3026.3521879612035,2465.432724981738,2370.5952853792696
"Sacramento City Unified School District, California, USA",3512.936324726342,2923.5523671695414,2298.7390489217387,1998.9901068348333
"Horry County School District, South Carolina, USA",1947.6618898287163,844.1840751953359,432.8017358479945,335.3801285435213
"San Juan Unified School District, California, USA",2807.1615473786314,2410.7479858098445,1989.304047056948,1865.6246974805845
"Conroe Independent School District, Texas, USA",2899.5736466459534,1395.2930575273308,807.2125719080517,670.046572547919
"Cincinnati City School District, Ohio, USA",3311.124471163948,2493.913145096218,1821.6583331108152,1556.055187900785
"Henrico County Public Schools, Virginia, USA",2175.216193345875,1397.4223038162363,1017.7969026152695,914.6030242066398
"Howard County Public Schools, Maryland, USA",3762.6667501587826,1694.2877170223962,1040.95268786056,902.4780709032799
"Wichita Unified School District 259, Kansas, USA",2031.6373119480047,1547.8868507180057,1162.2298509504083,1007.4191556964898
"St. Lucie County School District, Florida, USA",1838.9773113992687,1206.6851094069375,882.2056637409662,728.9337046944045
"Oxnard Union High School District, California, USA",4554.199178740501,3709.213523568954,2512.025871795245,1843.9025618484452
"Cherry Creek School District 5, Colorado, USA",3209.7900856536594,2429.56408610991,1899.8215397179663,1694.0299506665374
"Durham Public Schools, North Carolina, USA",2611.336716300095,1353.5119843243222,939.5892951047165,824.2719437170597
"Huntington Beach Union High School District, California, USA",4304.937174438795,3600.701994854087,2865.8789351140945,2541.497481130235
"Fayette County School District, Kentucky, USA",2853.8317185674773,1977.1348639775133,1433.507819258785,1194.5676514690294
"Escambia County School District, Florida, USA",2436.878892093234,1104.4277814703487,669.3015955840089,577.4766458123116
"Tempe Union High School District, Arizona, USA",3620.190745076598,2760.9121310150376,1814.8043404151197,1531.141158375955
"El Paso Independent School District, Texas, USA",2930.368799778858,2045.486259737628,1419.0791328651146,1069.5615176928982
"Indianapolis Public Schools, Indiana, USA",2617.288402190757,2115.8647842727282,1573.0844342587375,1375.357084072518
"Lewisville Independent School District, Texas, USA",3182.5040880665465,2013.5777720021204,1492.3092532614535,1297.4995213486934
"Chula Vista Elementary School District, California, USA",4624.773450382379,3440.895934347253,2626.929290746996,2196.3547739283918
"Cumberland County Schools, North Carolina, USA",1699.3402503541222,962.3431005407541,657.7176478633826,566.318830915138
"St. Paul Public School District, Minnesota, USA",3954.88264495088,3160.6864421202567,2452.5431647056294,2171.7020495135444
"Newark City School District, New Jersey, USA",10679.77638493345,8960.557491660185,6709.829164219487,5686.311881922758
"Jordan School District, Utah, USA",2906.975316725542,2180.4988477777583,1558.3396538186887,1384.2429289057409
"Pittsburgh School District, Pennsylvania, USA",4161.867919252992,3464.8057741484536,2486.896942366623,2188.710205729733
"Garland Independent School District, Texas, USA",2900.8446243257526,2212.9931378191727,1640.6999973844252,1464.6882143106857
"St. Louis City School District, Missouri, USA",3389.6989226651394,2974.483874880638,2235.049451981655,1917.1711178579508
"San Antonio Independent School District, Texas, USA",2767.5798100913225,2174.6646911915354,1843.7096739612766,1723.490180842458
"Aldine Independent School District, Texas, USA",4007.4922808281854,2602.1445206390717,1529.843807051774,1363.1261310245013
"Clayton County School District, Georgia, USA",2762.5192994430754,1404.7688832074946,1040.7128041815488,880.6728197866953
"Round Rock Independent School District, Texas, USA",3289.305405941463,2051.5043267104315,1404.267892030558,1200.6597352903113
"Lincoln Public Schools, Nebraska, USA",2494.502427974069,2014.9824759071219,1408.8909119605694,1171.588979538115
"Chatham County School District, Georgia, USA",2408.32467188364,1382.1141809416483,813.2098765635941,599.624700311649
"Jersey City School District, New Jersey, USA",16005.765190037935,13650.358074743854,8706.310201536504,6630.829897903489
"Leon County School District, Florida, USA",2590.8885595215825,1430.2531212998726,959.3405557864188,769.5669133149318
"Beaverton School District 48J, Oregon, USA",3306.332971849519,2586.7949163460294,2092.273964146546,1844.3611858236231
"Oklahoma City Public Schools, Oklahoma, USA",2157.2680670051623,1768.029971907377,1356.4759051370863,1145.3299383331155
"Anchorage School District, Alaska, USA",2852.138776367905,1952.045704610853,1205.1088766894984,924.4969114207413
"William S. Hart Union High School District, California, USA",4358.960659715714,2488.587531250785,1534.6173663404227,1124.6283950287975
"Tulsa Public Schools, Oklahoma, USA",1950.1002563028767,1547.6738359901683,1163.1094263322307,1017.2702040976314
"Modesto City High School District, California, USA",3145.082501983892,2692.985210310796,1874.6211183149815,1498.1034568960213
"Corona-Norco Unified School District, California, USA",3463.180316203296,2561.9355330841104,1731.041604310309,1359.9163551482188
"Alachua County School District, Florida, USA",3177.8352470924187,1709.2886580456825,941.3840722078721,735.2255078064218
"Buffalo City School District, New York, USA",4392.691917766659,3871.9038126347723,2807.1823511545304,2282.1354804476264
"Madison Metropolitan School District, Wisconsin, USA",5124.320996968732,3671.021953705894,1785.6955830110583,1189.5633544251798
"Chandler Unified District, Arizona, USA",2528.781854737018,1921.467423977016,1508.237093183695,1339.8293305286318
"Klein Independent School District, Texas, USA",3473.2042460298944,2042.0904839004502,1404.5555327939776,1293.3130653158457
"Frisco Independent School District, Texas, USA",2968.1882328830875,2189.3035105083677,1628.0460967096576,1459.4068410636967
"Garden Grove Unified School District, California, USA",4943.87198881096,4309.151487039003,3959.335678200236,3934.058458778281
"Alief Independent School District, Texas, USA",5470.07767632743,4294.871586363126,2965.326119156753,2717.1613725817747
"San Bernardino City Unified School District, California, USA",3487.1583692226673,2824.152866945264,2125.2342196055783,1801.7962844168562
"St. Johns County School District, Florida, USA",3217.0310670714825,1112.8282749851635,457.70861172152337,349.60963278801
"Irvine Unified School District, California, USA",5838.185849652551,3995.081021291099,2730.2003777761615,2214.62368716751
"Frederick County Public Schools, Maryland, USA",2430.9893271575957,1409.7722688697243,736.2653059290903,516.573115241925
"Salem-Keizer School District 24J, Oregon, USA",2879.4032555187805,2212.583170191891,1530.1193570729126,1175.5347048615295
"Deer Valley Unified District, Arizona, USA",2574.1197542947584,1739.6910657085114,1166.3943596667648,1007.8398910933433
"San Jose Unified School District, California, USA",4760.456209029212,3917.3592236475165,3250.4878119244922,3094.986698754362
"Paradise Valley Unified District, Arizona, USA",2858.884064856678,2223.6835570155827,1617.7160571205739,1415.8461591164532
"Cherokee County School District, Georgia, USA",2841.48058321362,1025.2599927110937,579.8159766474821,530.1336129397146
"Mount Diablo Unified School District, California, USA",3666.855547452567,2707.5154333666014,1917.7083211699228,1516.9204973334777
"St. Tammany Parish School District, Louisiana, USA",1802.8995723664234,839.6335081939696,467.9196852644336,374.4751043446856
"Fullerton Joint Union High School District, California, USA",4212.334624993169,3547.1884162137944,2767.4481339349895,2596.965866452262
"Harford County Public Schools, Maryland, USA",2719.5423656712983,1304.9158946036675,734.279340135308,539.2683349047965
"Sequoia Union High School District, California, USA",4132.462640054108,3334.816883705418,2365.808711772967,1790.1656709954577
"West Contra Costa Unified School District, California, USA",4266.392329837391,3492.091182779768,2636.0179767505047,1959.589771313907
"Township High School District 214, Illinois, USA",3269.797668826658,2523.6561896417093,1747.80413621919,1579.9183018624901
"Riverside Unified School District, California, USA",3225.5983825876992,2272.7399849783924,1573.0122156799102,1343.0500409366846
"Pasadena Independent School District, Texas, USA",3698.771875438756,2631.4721956345006,1984.750191182959,1728.4788565780245
"Peoria Unified School District, Arizona, USA",2479.314719832451,1946.310872416669,1492.3164159999499,1378.9921141322302
"Forsyth County School District, Georgia, USA",3616.468980077593,1122.6417758569614,581.9665239849246,537.6576258122675
"Meridian Joint School District 2, Idaho, USA",2063.144873475668,1557.654982379691,1206.9241778583355,984.163049769104
"San Mateo Union High School District, California, USA",4360.60914041304,3640.2940063700653,2619.7226186026764,1887.8574415727032
"Chesapeake City Public Schools, Virginia, USA",2602.8208403150643,1470.409776242317,984.323410909661,826.2881532189314
"Anoka-Hennepin Public School District, Minnesota, USA",1776.0463829882012,1226.1227930120108,926.3028181600711,849.9977574321456
"Washington Elementary District, Arizona, USA",3541.555643029258,2871.437738210677,2352.408738512869,2283.3677814149937
"Clear Creek Independent School District, Texas, USA",2812.7013078446744,1806.7759211769217,1217.4932798827485,956.8286135126989
"Corpus Christi Independent School District, Texas, USA",2982.7262557549925,2142.1167503080983,1626.0786922441594,1347.7287604355504
"Santa Ana Unified School District, California, USA",7415.298012908335,6172.99803017888,4975.677106859273,4259.492454928878
"Socorro Independent School District, Texas, USA",3184.05527266832,2326.8354391258654,1643.505912389764,1349.1355115525323
"Lafayette Parish School District, Louisiana, USA",1676.4523510362822,978.3919357805643,676.6713106723348,585.3669777272339
"Colorado Springs School District 11, Colorado, USA",2513.012767414404,1952.3133983520718,1516.8568806313601,1431.6516317646945
"Henry County School District, Georgia, USA",1834.6575345109793,799.544026202626,450.8287533707524,397.40847664948393
"Adams 12 Five Star Schools, Colorado, USA",3160.11683489778,2448.777166540297,1893.079074368521,1668.3348803016015
"Township High School District 211, Illinois, USA",3330.9254418391006,2424.9008820692084,1672.1938576781622,1423.4000092625915
"Spokane Public Schools, Washington, USA",2496.373949522442,2049.398984888048,1611.5946654559853,1360.991854923885
"Richardson Independent School District, Texas, USA",4081.7026417700604,3196.0401528236853,2336.535417935113,2083.9663047168524
"Fremont Union High School District, California, USA",4570.258111971456,3888.512856085131,3066.168697708122,2741.1206344150423
"Jefferson County School District, Alabama, USA",1447.9974327236569,648.7246736502228,389.9772706112218,328.77878522723586
"Boulder Valley School District RE-2, Colorado, USA",3077.5588871832506,2199.2207458549133,1403.003320697096,962.350418001147
"Arlington County Public Schools, Virginia, USA",7947.411987670042,6604.758823482869,4036.019096532101,3590.2271729999156
"Union County Public Schools, North Carolina, USA",1829.481861969366,807.6186107542077,430.3881304418006,356.80141735824117
"Norfolk City Public Schools, Virginia, USA",4402.0354122393655,2621.276077022207,1635.5774693077192,1368.6892318697385
"Caddo Parish School District, Louisiana, USA",1748.2148106733523,961.2400706965743,600.733574249545,500.61455699465637
"Scottsdale Unified District, Arizona, USA",2305.3033622064013,1735.5628309487688,1255.9059070262224,1034.0164318150812
"Adams-Arapahoe School District 28J, Colorado, USA",3779.0774982640764,2985.544861827529,2301.2163130799677,2055.9593356500272
"School District U-46, Illinois, USA",2553.7899435055424,2052.233218306069,1531.8198623161788,1254.7993287129852
"Campbell Union High School District, California, USA",4130.0349166703645,3654.221613761287,3172.6398483031144,2934.7877422919446
"Clovis Unified School District, California, USA",2689.3041007045467,2081.0576885243368,1546.901369485803,1307.0234594693313
"Shawnee Mission Public Schools Unified School District, Kansas, USA",2046.966194791521,1591.4552638201292,1313.7947497516684,1233.250498301071
"Tacoma Public Schools, Washington, USA",3056.0512120638837,2455.3978576677755,1889.8278534665646,1559.4839216589496
"Fremont Unified School District, California, USA",4754.245327815177,3785.331444581805,2772.0833707579122,2249.2942702586156
"Berkeley County School District, South Carolina, USA",2219.3263698892806,1103.3478146604255,588.6927152123768,462.92332797651324
"Gaston County Schools, North Carolina, USA",1431.213999870094,713.5088220485081,473.85645092141584,414.8221869750152
"Killeen Independent School District, Texas, USA",2356.325889016022,1629.8448355230414,1087.3387285518224,887.0188033125933
"Richmond City Public Schools, Virginia, USA",3581.6330443176585,2695.4250538540005,1756.5448496114918,1466.929448867689
"Canyons School District, Utah, USA",2676.8243341900347,1970.0151943654262,1601.5930589442423,1445.3979372343217
"Buncombe County Schools, North Carolina, USA",1908.3308213059727,685.0376801778833,345.44819616339976,301.78098392901535
"Fort Wayne Community Schools, Indiana, USA",2069.4545705678415,1523.6105211886754,1133.4405980904105,956.1695546977513
"New Hanover County Schools, North Carolina, USA",1936.962826653661,1101.7401957385575,781.6300690789542,637.5925812429945
"Orange Unified School District, California, USA",4119.428845463968,2938.2488343398777,2328.4315594597956,2170.52435407926
"Whittier Union High School District, California, USA",4273.231763238263,3631.9646167647866,2895.9657589860985,2548.29356695365
"Poudre School District R-1, Colorado, USA",2348.686100512737,1771.7121927655785,1208.6153106574366,963.9518680818269
"Saddleback Valley Unified School District, California, USA",3965.082386897988,2837.773875005873,1983.4314143190911,1718.229723877802
"Glendale Unified School District, California, USA",6592.03995453091,5840.489338256767,4141.634918173964,2761.664261878446
"Clay County School District, Florida, USA",3028.517517471168,1215.0174731708723,601.8992670345942,466.6629206820142
"Springfield R-XII School District, Missouri, USA",1786.6551983847578,1329.68119415573,1004.3254576459412,897.2007320681187
"Leander Independent School District, Texas, USA",2767.2349742364077,1525.4678220152832,948.8582915894169,810.9431369541513
"Humble Independent School District, Texas, USA",3616.8281846880977,1926.616484481387,1214.5958334176064,959.2625679558282
"Montgomery County School District, Alabama, USA",2061.2859307136314,1166.115458527128,754.5143962452785,648.5997990096781
"Denton Independent School District, Texas, USA",2785.4314143075762,1765.130479577209,1085.2803645135448,855.9301666687471
"Stockton Unified School District, California, USA",3511.370789064943,2941.046073718242,2180.7722290557354,1880.1915052047016
"Baldwin County School District, Alabama, USA",1286.0783718801692,509.5359558067514,249.07196929473727,186.14856081879583
"Calcasieu Parish School District, Louisiana, USA",1643.5732874623206,867.3959830558013,559.2730241686421,431.4712554055438
"Johnston County Schools, North Carolina, USA",2014.4988714632755,677.9421926925118,258.2884009700958,204.55021925205438
"Toledo City School District, Ohio, USA",2383.3418550803594,1894.834741682608,1371.1800546072434,1195.1145994379654
"Huntsville City School District, Alabama, USA",1760.959236476137,1079.1023090076972,678.5199645336282,560.574136979716
"Lake Washington School District, Washington, USA",3382.8317605151656,2273.2443439258172,1494.6855220514371,1247.693080918717
"Clarksville-Montgomery County School System, Tennessee, USA",1879.8099494402768,931.034529374393,557.8124838932125,452.5243692662811
"Des Moines Independent Community School District, Iowa, USA",2287.8649162421366,1787.745570497829,1326.3341081708966,1125.9897905349796
"Boise City Independent School District 1, Idaho, USA",2387.50464908814,1696.2139649479589,1289.1636994331948,1105.2395932825727
"Santa Rosa High School District, California, USA",2991.427060620559,2266.5073956661554,1667.659874934461,1329.6807845700976
"Okaloosa County School District, Florida, USA",2060.016407200145,1095.857229674605,619.8517921571478,436.492937657348
"Yonkers City School District, New York, USA",9507.32867374126,7838.724331499765,4907.28651547719,3921.625518822025
"Gilbert Unified District, Arizona, USA",2701.569584800504,2017.639495692053,1574.6709514798463,1513.6415696868287
"Rochester City School District, New York, USA",3693.406783952739,3336.632214002003,2673.311531357767,2205.074849162952
"Williamson County School District, Tennessee, USA",1788.7974349338235,933.7549998398106,505.4776984320885,401.2606319375744
"Richmond County School District, Georgia, USA",2072.174998005361,1062.6700035093525,685.2680566584701,603.5184460261412
"Worcester School District, Massachusetts, USA",4966.861177394552,3773.794708412299,2674.1768647881995,2100.130401312879
"Kansas City 33 School District, Missouri, USA",2678.021853150971,2224.9801176954106,1658.4963868319417,1374.0725973361627
"Poway Unified School District, California, USA",3700.1598321594383,2139.0562693014417,1339.1445109733722,1172.2440243019578
"Pasadena Unified School District, California, USA",3916.3580804256926,3480.330497480934,2827.3535184040134,2317.4794984609584
"Richland School District 1, South Carolina, USA",2063.9922723440322,1300.3047986781821,900.4607949377692,753.542696764032
"Anaheim Elementary School District, California, USA",5982.85007995847,4836.988778572133,3876.258717221786,3616.0497141977057
"Bakersfield City School District, California, USA",3182.095188372806,2709.129032938441,2011.0679668757323,1718.6069216624192
"Cabarrus County Schools, North Carolina, USA",2002.2759715000595,968.4847945670356,544.5972673890889,451.20401286086036
"Birmingham City School District, Alabama, USA",1933.2870564885882,1302.79560580847,904.6117657466663,788.1795618248448
"Spring Independent School District, Texas, USA",4065.635717847017,2515.834136638498,1610.396670495914,1477.999002486918
"Muscogee County School District, Georgia, USA",2264.028091916204,1266.2469107855823,884.2959834401232,768.0612627460802
"Salt Lake City School District, Utah, USA",3532.673368589713,2866.2680008819116,2170.2379607048188,1748.3368470102757
"Tolleson Union High School District, Arizona, USA",3426.8539532908253,2617.0180039451343,1671.964895657631,1400.9235165353036
"Yuma Union High School District, Arizona, USA",2873.7207482832014,1826.3929101761603,970.3174996653089,632.5687109917034
"Freehold Regional School District, New Jersey, USA",1695.9993146965949,1058.0567215643125,676.4490726900465,573.1937987102907
"Sumner County School District, Tennessee, USA",1545.6353024435018,756.0722224953631,421.6776454771,349.235326525194
"Dysart Unified District, Arizona, USA",2624.0570840907103,2083.990936422704,1413.696347799496,1119.6459540839692
"Newport-Mesa Unified School District, California, USA",4264.864525448477,3132.1786799651745,2325.3382279083157,2041.1470525588088
"Hernando County School District, Florida, USA",1472.0205184253487,833.7225166465796,564.5800696522047,479.0162236154043
"Roseville Joint Union High School District, California, USA",2819.772270273619,2118.237428153292,1520.6831881196867,1302.4580967147904
"Irving Independent School District, Texas, USA",4206.439157867918,2987.0254646600633,2053.164364010437,1654.4183728846617
"Lamar Consolidated Independent School District, Texas, USA",2561.2110723666783,1369.6017948792996,829.6042315471253,681.474847304557
"Brownsville Independent School District, Texas, USA",2749.8627061117922,1983.332981149117,1333.1004790752568,1053.7711870847243
"Grand Rapids Public Schools, Michigan, USA",3015.907467519993,2471.7952580507526,1949.4191327084432,1663.6297693758409
"St. Vrain Valley School District RE 1J, Colorado, USA",2242.6761654971588,1605.8678623753467,954.737464240578,654.6278674472277
