longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Atlanta--Athens-Clarke County--Sandy Springs CSA, GA, USA",2665.8670353431844,2811.7282947325702,-0.05187601506967765,2914.0007879359327,-0.08515225995134626,1261.204134949288,1190.321458435714,0.05954918817201349,1213.0454474264968,0.03970064569712603,851.6067170069501,738.6712425334023,0.15289003818020028,735.4852546025495,0.15788414747641918,769.6172767188543,667.3017577891526,0.15332721326658094,657.5764788665197,0.1703844365684461
"Detroit-Warren-Ann Arbor CSA, MI, USA",2143.6800562287035,2091.226186162443,0.02508282959220083,2429.1091257143066,-0.11750360099679323,1584.7835577444218,1560.400363717739,0.015626242209139496,1830.5236042561266,-0.13424576768108196,1165.8608692702728,1173.1356325117865,-0.00620112716714418,1392.823856638688,-0.16295167998927496,1033.1560094267732,1048.5787299316685,-0.014708214142299414,1250.0872798963633,-0.17353289962887591
"Seattle-Tacoma CSA, WA, USA",3225.7476900285956,2678.420171260565,0.20434714636667245,2929.9026441323645,0.10097436052652188,2293.888430735481,1875.5412993599,0.22305407591843376,1808.1071600578573,0.26866840716568996,1592.7198855264162,1296.2827626443777,0.228682453724306,1200.0694191016507,0.3271897943359778,1260.3593907290685,1043.5238096388666,0.2077916949161346,960.5775439839626,0.3120850040921953
"Minneapolis-St. Paul CSA, MN-WI, USA",2318.5535493258153,2142.2165835036863,0.0823151903407089,2258.769146793389,0.026467690431002097,1631.584076585212,1489.8264140323208,0.09515045593077785,1571.758702822513,0.038062696045688516,1186.0094708143324,1075.1261974918252,0.10313512365449573,1122.6896616587514,0.05640009997244227,1032.088684214338,929.53017007617,0.11033371206204515,962.3150331214202,0.07250603876216699
"Denver-Aurora CSA, CO, USA",3003.467334603498,2781.265444561502,0.07989237074673697,2924.7227254104628,0.02692378614522643,2282.697040298163,2097.6805548003076,0.08820050558912113,2187.209173587689,0.04365740042770799,1673.3730649489014,1526.2343106569156,0.09640639924328197,1546.5903334948264,0.08197563938446738,1426.97605774337,1294.067235124718,0.10270627291312455,1299.0805105666418,0.09845082436110271
"Cleveland-Akron-Canton CSA, OH, USA",2006.3445102713863,2081.11658440586,-0.035928825273294586,2401.8441158854816,-0.16466497679775005,1391.2689363090185,1430.0471778489896,-0.02711675680399545,1676.9347318306404,-0.1703499785049907,966.8597536170923,1002.4534444692922,-0.035506577436165615,1175.5493251943824,-0.17752515109715392,814.2951418607137,839.565171106537,-0.030098948974405126,974.8986137728341,-0.16473864014493658
"Orlando-Deltona-Daytona Beach CSA, FL, USA",3007.267301049843,2886.0626078233527,0.041996557142570765,2976.208108611556,0.010435826832276385,1590.8952726293853,1485.6089642534412,0.0708708084760739,1466.6886430724637,0.08468506942054844,1005.9576788050083,884.1234226053383,0.13780231705732707,860.9787277386029,0.16838854015266883,857.5719657400506,758.2530478685993,0.1309838689743884,728.416774643479,0.17730946841495532
"Portland-Vancouver-Salem CSA, OR-WA, USA",2770.6092635631207,2519.172505232956,0.09980926586324164,2424.688651194528,0.1426659922700484,2106.0807863675545,1901.2213548595792,0.10775148879132275,1725.5398096609435,0.22053445221955478,1524.6528988604873,1367.6690468033783,0.1147820464490469,1237.0557193206637,0.2324852268560379,1252.365175843852,1118.7305423995829,0.11945202922379695,1011.4364769104138,0.23820447891042204
"St. Louis-St. Charles-Farmington CSA, MO-IL, USA",1995.3070744172744,2067.7314052053734,-0.03502598577638068,2391.680289491483,-0.1657300170159805,1337.7704648742542,1377.5368829163328,-0.028867770101291653,1521.9020658984784,-0.12098781199532656,959.0291429957132,979.5155708935886,-0.02091485679925038,1062.87525014255,-0.09770300619278621,807.7466904052153,822.42500872931,-0.017847606977289578,889.1215159800989,-0.09152272677282171
"Charlotte-Concord CSA, NC-SC, USA",2039.9197966796005,1819.0244509719876,0.12143616078914085,1774.8520407689248,0.14934639610625772,1042.9802134244871,886.5753541329296,0.1764146257421304,804.2264720882388,0.2968737658141308,680.9817073165132,566.2426300242981,0.20263235441544103,497.9950921656593,0.367446623530143,597.9794771044894,496.4608614668982,0.20448463014311555,432.00936106355414,0.38418175854416026
"Salt Lake City-Provo-Orem CSA, UT, USA",2583.8032579533674,2431.4164068825175,0.06267410659872748,2560.892673294939,0.008946327543258902,2025.9165433706737,1922.5687939737452,0.053755033224751204,1947.1583109302844,0.04044778074709362,1486.4053462326665,1398.2546190336686,0.06304340139417432,1413.163327733265,0.05182841718436233,1217.6529589933027,1128.0008976650433,0.07947871452393232,1121.4836697773667,0.0857518408939715
"Sacramento-Roseville CSA, CA, USA",2876.6856629562303,2769.1706161258217,0.03882572139264804,2884.089302468699,-0.0025670631995102365,2203.67595873144,2045.6267317043028,0.07726200707959043,2032.060593745198,0.08445386201301484,1577.7276194821436,1434.1503828736343,0.10011309715011958,1409.011559175581,0.11974072122252793,1303.8845361188423,1173.6561050762587,0.11095961626180273,1140.2285642892784,0.14352909316174964
"Pittsburgh-New Castle-Weirton CSA, PA-OH-WV, USA",1956.8140553356986,1965.101592301567,-0.004217358022778802,2106.2216275894057,-0.07093630143030374,1277.410763740527,1289.696511194254,-0.009526076365322933,1403.240154959104,-0.08967060326337667,828.4314213869051,821.9043994933418,0.007941339525116116,900.9452857961911,-0.08048642415083339,702.8200860774014,694.3001383530907,0.012271274703358615,757.2456414671773,-0.07187305203147214
"Columbus-Marion-Zanesville CSA, OH, USA",2333.1798435380083,2113.1929636090454,0.10410165267314507,2261.6340808018076,0.03163454395365137,1580.1822217967147,1433.91714291262,0.10200385678282374,1493.161172410037,0.05827974300069793,1044.0221145817852,921.8405159567172,0.1325409292715495,933.317154285288,0.11861451360686974,870.6875392990833,758.1313687003436,0.14846525977640718,756.4424578899842,0.15102944079550154
"Las Vegas-Henderson CSA, NV-AZ, USA",3743.9608835581025,3582.660865471727,0.045022407686119974,3925.47338063919,-0.04623964538298095,2824.638417109913,2648.4716485219533,0.06651638830503398,2670.7167125644837,0.05763310792990475,2052.7940013022144,1898.656331925562,0.08118250090069248,1906.004808515904,0.0770140726458118,1751.235705689792,1623.674420164476,0.0785633400028524,1616.467945718391,0.08337174908315759
"Kansas City-Overland Park-Kansas City CSA, MO-KS, USA",1800.1352007850755,1748.6046760323486,0.029469511010145347,1855.7422801369073,-0.02996487171038069,1261.844366923794,1231.9807249735902,0.024240348363278177,1294.2400821023616,-0.025030684512524153,885.4816629080806,848.0014399436135,0.04419830108656334,884.7652389503944,0.0008097333915786241,719.9616255002767,681.4933515763373,0.05644702745075914,703.8623477974677,0.02287276447331924
"Indianapolis-Carmel-Muncie CSA, IN, USA",1877.6893253153314,1812.8076361004707,0.03579071928140574,1830.8170466980557,0.02560183645974432,1228.717435364477,1158.891570674389,0.06025228455968028,1186.0710410664476,0.03595602018887861,825.4361384923453,762.5186628777024,0.08251270254448063,785.2710523104743,0.05114805399192393,696.1877631837534,635.0876809112244,0.09620731768070596,644.0398988808994,0.08096992809524306
"San Juan-Carolina CSA, PR, USA",3181.5764426663814,3522.1763437365307,-0.09670154695003745,4170.570081026618,-0.23713631929109993,2121.242724765626,2466.0899261974914,-0.13983561498245586,2803.035739198739,-0.24323379288342817,1417.5306147790625,1629.7407180100645,-0.13021095986980888,1803.8893270757355,-0.21418094031466706,1172.1429948488446,1336.075254269764,-0.12269687571641838,1457.9635804170198,-0.196040963853447
"Raleigh-Durham-Chapel Hill CSA, NC, USA",2157.708699360167,1966.1925035082081,0.09740460077548015,1888.0861130417704,0.14280205995690815,1112.3854365157008,986.5253158786896,0.1275792101948328,925.8541153036332,0.20146945196748928,693.5726947712415,600.0901039510425,0.1557809239057634,547.6060458565271,0.26655412229133363,596.3159489442537,506.62502685395435,0.17703610626435695,452.56196875132343,0.3176448533436558
"Cincinnati-Wilmington-Maysville CSA, OH-KY-IN, USA",2331.073096023842,2409.596651521654,-0.032587842221736454,2694.107514254506,-0.1347512734031033,1332.8175848549536,1321.407230186342,0.008635002448868412,1453.6994448397024,-0.08315464411426418,898.6906570559344,866.7405304964243,0.03686238895648584,947.884803883987,-0.05189886643026469,761.2135702379452,736.6718981667153,0.033314250390580086,803.0487233850765,-0.05209541081241545
"Nashville-Davidson--Murfreesboro CSA, TN, USA",2027.6613443552794,1915.3884099332713,0.058616275341208474,2006.2492761678895,0.010672685813145209,1061.019175693736,957.8907506170191,0.10766199069182733,928.6248023303394,0.14257036106634166,666.1406647023638,565.0397820935395,0.17892701684513868,532.8810650203205,0.2500738127690118,549.5211276585462,461.98482730051626,0.18947873433317003,428.4547445625934,0.2825651591734587
"Milwaukee-Racine-Waukesha CSA, WI, USA",2460.4300000771277,2592.8277607647688,-0.05106307587843382,2742.2119846767337,-0.10275718513892496,1887.0321433068361,1984.2344455546322,-0.04898730715292372,2088.297306417249,-0.09637763861109881,1344.934746792221,1407.429790436212,-0.04440366693149335,1469.3233422371147,-0.0846570607498185,1121.8827677896732,1170.381131867907,-0.04143809461523987,1220.8362171973417,-0.08105382852651175
"Virginia Beach-Norfolk CSA, VA-NC, USA",2851.5923310021767,3709.573155982265,-0.23128828814076904,3935.4573471391345,-0.27541017994385564,1651.5379938403728,1865.1029349433131,-0.11450571284926497,1901.4443975237812,-0.13142977202428704,1077.6059332757302,1089.894869069694,-0.011275340533030876,1057.8842887245762,0.018642534690567262,897.0859536721827,889.4008924584368,0.008640716777901099,872.9008993627713,0.027706529260156314
"Jacksonville-St. Marys-Palatka CSA, FL-GA, USA",3022.1562878904256,3003.5082038622572,0.006208767468718243,3396.3856808842106,-0.11018459861612614,1336.264285750053,1278.6836279802237,0.04503119967273078,1388.8508014188267,-0.03786332960678872,766.6588475964005,695.7961685439656,0.10184402021172859,723.8923110419971,0.059078589317855396,637.298832097344,572.7073147387918,0.11278277000532462,586.0392444500266,0.08746784133103985
"Greensboro--Winston-Salem--High Point CSA, NC, USA",1451.1072831507954,1367.62240203822,0.06104380930595669,1346.9264320794225,0.07734709824539979,784.9970153358553,713.9304694560831,0.09954267105859083,704.8095515997989,0.11377181758397628,523.9373133030119,476.32219620955635,0.09996409462410916,453.68028114666777,0.15486022883509712,454.6629672330037,414.1363710732783,0.09785809455638106,389.59611960635385,0.16701102591163666
"Louisville/Jefferson County--Elizabethtown--Madison CSA, KY-IN, USA",1843.7196568951947,1920.6567674392097,-0.04005770934626409,1898.7240889998081,-0.028969154825221687,1167.9697655516857,1176.9502062037088,-0.0076302638843064275,1216.7635637356852,-0.04010129793350628,793.9181000069316,778.1806279133083,0.020223417968940366,803.1796809870086,-0.011531144523845153,677.4540838092219,662.0606023244292,0.023250864695388458,678.2704252468543,-0.0012035633683059976
"Greenville-Spartanburg-Anderson CSA, SC, USA",1397.723537714017,1334.7071186831797,0.047213668188875235,1301.4921179096743,0.07393930280492207,656.7729236623628,604.3109257277994,0.08681292311798111,590.1573853124612,0.11287758148554178,419.4011825674216,368.9795395815861,0.1366515960289083,348.0276048633953,0.20508021980624552,363.6778227848341,318.0355485421371,0.14351312125930404,292.2487881059009,0.2444117395383339
"New Orleans-Metairie-Hammond CSA, LA-MS, USA",2513.151671337364,2361.737181025266,0.06411149027444553,3147.373696258932,-0.20150833238373453,1783.8063356081395,1707.3865387018154,0.04475834567867022,2250.2784715297753,-0.2072952933707447,1202.1531360126526,1130.9606485857348,0.06294868660191129,1526.1198194663914,-0.21228128966113155,984.5077187376755,925.1242006930147,0.06418977905904566,1240.9682779683637,-0.2066616558890204
"Oklahoma City-Shawnee CSA, OK, USA",2010.591661869998,1934.6126422718864,0.03927350516477894,1964.6645660941306,0.02337655830337146,1302.9748552179203,1270.0030444470724,0.025961993488923505,1279.827564809865,0.018086257121281958,891.2966451645678,859.9234967816501,0.036483650580935285,846.3614142431976,0.05309224896736413,730.6099489115937,692.7310351790197,0.05468054960578619,673.6461240878988,0.08456045806071051
"Grand Rapids-Wyoming-Muskegon CSA, MI, USA",1867.998110879068,1708.9135128409937,0.09309107619706462,1837.7957448617162,0.016434016729984506,1069.282575393786,1010.7018768504416,0.057960413337604544,1100.0117711244748,-0.027935333545818574,703.2739106218984,662.4691907563963,0.06159489442657994,711.4073516122703,-0.011432888586179236,584.5374403875439,549.2319231000314,0.06428161911681592,584.5938948592078,-9.65704092367671e-05
"Hartford-West Hartford CSA, CT, USA",2103.8698028302406,2179.172387358519,-0.03455558861020451,2266.3199571443483,-0.07168014992852169,1348.7688572746174,1386.6671373737606,-0.027330481178720084,1384.8547677712006,-0.026057541437836288,890.7199692462583,900.0522914638495,-0.010368644473326217,892.713556832143,-0.002233177227597055,708.900193190831,712.1034090327686,-0.0044982453409237195,703.5960191825367,0.007538664039709797
"Birmingham-Hoover-Talladega CSA, AL, USA",1422.6918924566075,1457.5999080752777,-0.023948969415595822,1510.7514738306597,-0.05828859537748351,717.6145503958066,719.5666070590736,-0.0027128227520801114,775.5854326092976,-0.07474467644197479,428.03804701099983,430.96242708850144,-0.006785696138891166,475.96377411978614,-0.10069196378950639,362.11741023114325,362.65558756123136,-0.0014839901784147664,400.80481890778015,-0.09652431021678497
"Memphis-Forrest City CSA, TN-MS-AR, USA",1845.8563535854994,1957.9571929611393,-0.057253978676675206,2170.886810331393,-0.1497224337994281,1212.6285593200935,1247.0713346934594,-0.027618929579383122,1389.2507213821364,-0.12713483559420088,815.265136304333,830.1372660267165,-0.017915265741009136,925.0749906179886,-0.11870373259177402,688.7504446344909,698.0445879309851,-0.013314541015269805,768.0355123718458,-0.10323099187498101
"Harrisburg-York-Lebanon CSA, PA, USA",1811.68758719821,1833.3848259553513,-0.011834525108952628,1833.4402245051128,-0.011864383150410277,1201.8389622177347,1175.8564933660007,0.022096632538343777,1152.4212503828494,0.042881638826486455,703.1313893039845,661.15600398218,0.06348786832303484,632.5366521495343,0.11160576531739266,528.7005730860253,490.03775229806064,0.07889763718540688,464.8683804320002,0.13731239925310929
"Buffalo-Cheektowaga CSA, NY, USA",2392.371437826762,2326.4880808877515,0.028318802696754113,2608.6039856294965,-0.08289205605524458,1828.8895988151,1762.633560664114,0.03758922990551852,1963.4403637002113,-0.06852806297184545,1304.2690502967678,1244.7961679985874,0.04777720547919284,1384.3957052724722,-0.057878433651984064,1089.1055927735465,1031.011388409046,0.056346811507238186,1146.7979910129397,-0.05030737644424621
"Albany-Schenectady CSA, NY, USA",1835.8357443806653,1870.3956372384193,-0.0184773168679866,1950.9782323280556,-0.05901782297693474,1229.3027441397176,1250.4308843977801,-0.016896687791135356,1246.7051042646428,-0.01395868202143112,789.0199781947704,770.7240287050007,0.023738651979634276,744.941890105692,0.059169834150184,584.2229573387589,564.0525775329824,0.03575975114588866,538.5137721571995,0.08488025291991283
"Albuquerque-Santa Fe-Las Vegas CSA, NM, USA",1984.0528942897656,2140.6194344117243,-0.07314076365236105,2062.1269333847513,-0.03786092787549011,1489.3187217038806,1517.5057455883884,-0.018574574736505405,1388.5278864367615,0.07258826866327357,1054.740934356731,1043.5318070347669,0.01074152914784198,938.6980155056233,0.12362114006238951,860.651208861596,843.1254250776802,0.020786686372672367,761.8424578086227,0.12969709162336343
"Rochester-Batavia-Seneca Falls CSA, NY, USA",1900.6066355156104,1947.6434381706163,-0.024150623123905392,2178.4346579859102,-0.1275356235505214,1285.0941890972326,1305.15080133072,-0.015367275730159185,1398.2455974779048,-0.08092384384028799,914.5799647922439,908.3208307484334,0.0068908846212996375,960.2055398967681,-0.04751646726536214,760.7492051773825,748.2032874591779,0.016768060136182022,787.6267771162325,-0.034124756445251724
"Tulsa-Muskogee-Bartlesville CSA, OK, USA",1613.3499680062653,1555.8714574945247,0.03694296867191087,1589.451486485374,0.015035678486630627,1057.5883308870891,1019.3565581235964,0.03750578976395531,1045.291879522182,0.01176365339270411,694.5832379129861,655.7281925487599,0.05925480375214597,669.5213231439315,0.03743258639078011,572.7904472052616,533.1714154725884,0.07430824418363835,537.4121348194142,0.065830877447037
"Fresno-Madera CSA, CA, USA",2928.4021000992257,2953.8917982902285,-0.008629191565431337,2916.1458363874303,0.0042028980714416495,2194.1217662656377,2130.972515906739,0.02963400507867579,2045.8943133540527,0.07245117792452337,1501.7684034067004,1433.9104448639252,0.04732370754800847,1359.2521059809515,0.10484905397508808,1206.8613854214454,1145.3112677025267,0.05374095187449533,1091.186403842434,0.1060084520588609
"Knoxville-Morristown-Sevierville CSA, TN, USA",1461.7381347175306,1500.4837863336925,-0.025822106156064308,1401.8339841765014,0.04273269960438251,707.2201011909391,675.6551912241018,0.04671748308430859,661.5818549744324,0.06898352165095341,413.93480672054983,377.6546797331982,0.09606693345619995,354.1986439532989,0.16865158516848278,354.47439378747083,322.243181842633,0.10002139303781414,300.165258003023,0.1809307850807334
"Cape Coral-Fort Myers-Naples CSA, FL, USA",2128.0826882109895,1903.8486768357425,0.11777932464040744,2129.5899680002954,-0.0007077793434203495,1092.3416141632554,1016.7700743567183,0.07432510231415797,1093.7269876370988,-0.0012666538263231295,710.0903452565766,636.2163884412423,0.11611451411418161,616.2358671321686,0.1523028488445292,586.5550441142426,510.6432737054994,0.14865910179896627,463.29491500444664,0.2660511158612931
"Tucson-Nogales CSA, AZ, USA",2417.1490798136174,2442.2183906167534,-0.01026497503231274,2926.5820716951707,-0.17407097405830593,1581.400779300413,1570.9722039345272,0.006638294006582175,1690.3700214380394,-0.0644647271044973,1046.7491627121751,1051.0960423798867,-0.004135568485130468,1078.3549210615388,-0.029309235514269068,876.1627507704717,885.2412028386722,-0.0102553428817919,929.0407570499692,-0.05691677773901306
"Dayton-Springfield-Sidney CSA, OH, USA",1629.4425294795567,1683.8976740382586,-0.03233874919971218,1909.3231838005042,-0.146586317442522,1144.0912167533227,1167.684760281468,-0.020205405029400377,1287.6965683014866,-0.11152111070512837,756.5175297174915,758.5445561236634,-0.002672257535576379,842.6299571472368,-0.10219483261820292,603.2280921797565,602.6213259315015,0.001006878154066447,664.7798017125385,-0.09258962046412779
"El Paso-Las Cruces CSA, TX-NM, USA",2595.786113798261,2762.25268660067,-0.060264788087605825,2870.0520625537333,-0.09556131483950654,1850.2444721706659,1953.8261121571545,-0.0530147689919691,1963.3028547269405,-0.05758580867137739,1253.1209480463872,1293.5932904197543,-0.03128675965862068,1274.6391123526057,-0.016881769983114966,997.8110801000835,1009.6838284379671,-0.011758877386648256,968.9419313788788,0.029794508614279503
"North Port-Sarasota CSA, FL, USA",1936.8986515815516,1681.666376153175,0.15177343083484993,1952.5799216684845,-0.008031051591236927,1117.3572825212568,1032.253690072125,0.08244445456347609,1125.682633339046,-0.007395824161463953,776.0756414875486,713.0249118417888,0.0884271062604191,745.8069613778706,0.04058514022684497,656.0508781170978,598.0929447757798,0.09690455947954044,614.8429596350347,0.06702185954365276
"Omaha-Council Bluffs-Fremont CSA, NE-IA, USA",2025.7896131177035,1984.100742401092,0.02101146873528259,2195.3939498834748,-0.07725462520053557,1572.790671236994,1522.0766285317054,0.03331898128822248,1612.4393234259858,-0.024589236700547183,1128.0362751689333,1072.1633893438307,0.05211228659775183,1090.1231095471232,0.03477879267926042,962.8893530857816,900.0979556079391,0.069760626703604,891.0204061471703,0.0806591481438425
"Chattanooga-Cleveland-Dalton CSA, TN-GA-AL, USA",1315.5244753499644,1354.6695078332514,-0.028896370854244843,1244.6597686117343,0.05693500225950985,624.5563513107749,619.2326173015666,0.008597308766465667,581.8202765069858,0.07345236412240426,378.6089903284984,356.7055413054237,0.06140484653789049,336.3470446157085,0.1256498202952134,318.19926681725093,299.60275679966225,0.062070557081101096,280.63133933601716,0.13386932325563033
"Columbia-Orangeburg-Newberry CSA, SC, USA",1837.175305473867,1807.0048386135218,0.01669639517041602,1629.4783464671627,0.12746223934611195,858.2867044170661,844.4067376698864,0.01643753670829413,777.0088497168715,0.10460351221200477,499.4470640690473,474.86182384818704,0.051773461217889255,450.5790008503085,0.10845614892508892,422.67578528216046,397.0057153277811,0.06465919497704282,374.18976756853357,0.12957601173513272
"McAllen-Edinburg CSA, TX, USA",2360.7420390224447,2300.748008855107,0.02607588051209131,2080.8856035416907,0.1344891016615403,1361.2634700256845,1345.6880764096,0.011574297111735484,1234.159765481271,0.10298804749549442,892.4206670842444,852.1658588679034,0.047238231615872664,733.6038082279783,0.21648859653535413,749.5083530624743,699.3828446664469,0.07167105795958362,566.3982528628356,0.3232886035119573
"Little Rock-North Little Rock CSA, AR, USA",1565.6572510158028,1582.554298261002,-0.010677072669017837,1636.4147795469753,-0.043239360469942104,837.0284150153132,851.3390514294532,-0.016809561819244128,873.4312596929511,-0.04167797325050531,504.99607156421723,505.46164597009647,-0.0009210875040492819,516.1541690790162,-0.021617761093954965,392.11107351824677,384.6046370024068,0.01951728032803988,388.3098446441425,0.00978916431435778
"Madison-Janesville-Beloit CSA, WI, USA",2409.759454510773,1934.40734488403,0.24573526919442146,2058.987046561493,0.17036163900839962,1726.8413779566386,1422.6938302354672,0.21378285422860974,1415.7117218409235,0.2197690753814887,888.4857160435828,756.4327104274149,0.17457336759214526,756.0363987135504,0.1751890749643857,584.7616352082995,508.0859700143346,0.15091080982181354,494.1857610938747,0.1832830511221855
"Boise City-Mountain Home-Ontario CSA, ID-OR, USA",1958.6148262844977,1834.7762186030814,0.067495210819607,2466.538949698757,-0.20592584742125922,1388.3012378589951,1261.205176284413,0.10077350138144439,1371.7796710826242,0.012043892415559662,981.6522260826573,846.7176150541455,0.1593619981791486,791.6576395827459,0.23999589847961383,786.2289703258481,666.578198956162,0.17949997698252795,593.7502262984914,0.32417460322885566
"Des Moines-Ames-West Des Moines CSA, IA, USA",2008.5986397310012,1882.258012614386,0.0671218431638566,1864.0877317971224,0.07752366236247867,1388.6250453839334,1321.9670210604422,0.050423364018582044,1338.4526231853035,0.03748539270611426,871.3210352932564,823.011384403936,0.05869864233325106,836.4223089872339,0.041723810963721096,675.2164425637046,625.1479718112724,0.08009059136409943,626.0726890397333,0.0784952839890648
"Modesto-Merced CSA, CA, USA",2794.097790448863,2635.4180403627893,0.06021046667200859,2604.2959322819115,0.07288029590425435,2236.508919251516,2082.1281253149773,0.07414567435094062,2025.0014219690854,0.1044480734619749,1399.1703777791897,1298.194181930861,0.07778204312866534,1253.6621852663636,0.11606650836477947,988.1135092422135,921.9058620629203,0.07181606051527038,886.2193411429639,0.11497624049576244
"Huntsville-Decatur-Albertville CSA, AL, USA",1187.6811968116078,1206.5296908455375,-0.01562207227633216,1243.7880429113304,-0.045109652259072604,633.6284401111518,599.4245641154029,0.05706118508210471,584.665007004067,0.08374613243570472,389.09056323904457,355.5087176572221,0.09446138424712758,333.2877189023561,0.16743144488032308,315.4931409072226,286.08344557710683,0.10280110850450834,264.73901333213837,0.19171382009877294
