longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Beijing Urban Center, China",,,17380002.0,,,,,,,16425.725,,,,,,,8227.338242502195,,,2112.4696089696913,0.07223831119167991
"Bangkok Urban Center, Thailand",,,17017296.0,,,,,,,9309.6875,,,,,,,6666.2638111923325,,,2552.74865831574,0.13856398474171183
"New York Urban Center, USA",17010185.0,,16474017.0,15897670.0,0.06997975174978471,15541593.0,0.09449430312581214,11822.95749684189,,9509.957,10997.412321687229,0.07506722045209314,10872.2341589703,0.08744507559075901,3162.556159426938,,3062.8710936332604,2955.7158948616284,2889.513586680955,5378.61911140964,0.04655815272063483
"Osaka [Kyoto] Urban Center, Japan",,,15254502.0,,,,,,,6696.1313,,,,,,,4841.903698286371,,,3150.5174308606797,0.04067449014851811
"Moscow Urban Center, Russia",,,14706271.0,,,,,,,13540.077,,,,,,,7795.0586384770095,,,1886.614544168881,0.07607799078001319
"Los Angeles Urban Center, USA",14344885.0,,14621490.0,13926821.0,0.03001862377638084,13324442.0,0.07658429523727898,4155.816103831625,,3580.7063,4147.234551885255,0.0020692227167302267,4197.235049998941,-0.00986815026414266,2553.0201813660556,,2602.24874940733,2478.6155535769435,2371.4076014859293,5618.790287950023,0.06029499414993706
"Istanbul Urban Center, Turkey",,,14239777.0,,,,,,,20357.44,,,,,,,10636.771361748051,,,1338.7311352022734,0.11210335566641313
"Lahore Urban Center, Pakistan",,,13494401.0,,,,,,,20027.445,,,,,,,14173.517633290112,,,952.0855266236073,0.05582105315548469
"Buenos Aires Urban Center, Argentina",,,13430546.0,,,,,,,8380.473,,,,,,,6844.191852960075,,,1962.3275163146343,0.1180752155893755
"Bengaluru Urban Center, India",,,13128328.0,,,,,,,33211.87,,,,,,,21031.652261978714,,,624.217623820909,0.17732563030986798
"Ho Chi Minh City Urban Center, Vietnam",,,12835968.0,,,,,,,18272.043,,,,,,,8804.590498611215,,,1457.8722317664485,0.11998596622441648
"Tehran Urban Center, Iran",,,12630530.0,,,,,,,15308.545,,,,,,,9159.019627975254,,,1379.0264147290814,0.09265327281170434
"Lagos Urban Center, Nigeria",,,11727752.0,,,,,,,16437.85,,,,,,,9870.168094338947,,,1188.2018510633545,0.14060758064051979
"Jieyang Urban Center, China",,,11430905.0,,,,,,,8987.095,,,,,,,4687.170323323832,,,2438.7645874780064,0.04777618768692105
"Chennai Urban Center, India",,,10993400.0,,,,,,,17192.682,,,,,,,11765.173409363473,,,934.4018670605188,0.12554582852602317
"Suzhou (Jiangsu Sheng) Urban Center, China",,,10654720.0,,,,,,,12598.118,,,,,,,5645.848497658827,,,1887.1778093971543,0.06151375714264964
"London Urban Center, United Kingdom",,,10419007.0,,,,,,,7791.935,,,,,,,5581.224213022542,,,1866.795993554527,0.1311434300766244
"Rio de Janeiro Urban Center, Brazil",,,9906128.0,,,,,,,10104.169,,,,,,,7280.768910615279,,,1360.5881633678796,0.08713107296542612
"Bogota Urban Center, Colombia",,,9862554.0,,,,,,,19984.629,,,,,,,18453.8726641907,,,534.4435923814544,0.21952900040103224
"Kinshasa Urban Center, Democratic Republic of the Congo",,,9757514.0,,,,,,,36187.637,,,,,,,25646.20886654513,,,380.4661363702939,0.29638190118709956
"Paris Urban Center, France",,,9713046.0,,,,,,,11232.769,,,,,,,5924.5663050757885,,,1639.452661991222,0.10407649352574914
"Lima Urban Center, Peru",,,9499242.0,,,,,,,13177.781,,,,,,,10910.353215456415,,,870.6631043386084,0.1351022742418019
"New Taipei [Taipei] Urban Center, China",,,9244051.0,,,,,,,16565.105,,,,,,,9155.93872365989,,,1009.6235109254739,0.13286728190959354
"Luanda Urban Center, Angola",,,8932832.0,,,,,,,16369.058,,,,,,,11660.381519424842,,,766.0840243622337,0.19127545250432718
"Hyderabad Urban Center, India",,,8930486.0,,,,,,,14724.771,,,,,,,10274.399933858473,,,869.1978176331534,0.24105713346186403
"Surabaya Urban Center, Indonesia",,,8439546.0,,,,,,,7071.9126,,,,,,,4851.167607572795,,,1739.693756782523,0.06511556953582667
"Bandung Urban Center, Indonesia",,,8422197.0,,,,,,,13346.8,,,,,,,8360.276968272397,,,1007.4064569825368,0.18382885722075654
"Nagoya Urban Center, Japan",,,8066732.5,,,,,,,4197.911,,,,,,,3049.8521450607695,,,2644.958547601745,0.051665499785565734
"Kuala Lumpur Urban Center, Malaysia",,,7743769.0,,,,,,,6408.758,,,,,,,5870.22231662711,,,1319.1611121892545,0.16861444583385704
"Wuhan Urban Center, China",,,7710934.0,,,,,,,20334.225,,,,,,,9231.522844931715,,,835.2829895485177,0.11955657863003255
"Chengdu Urban Center, China",,,7588967.5,,,,,,,10959.7,,,,,,,5741.708823029623,,,1321.7262898392098,0.06550384180091601
"Johannesburg Urban Center, South Africa",,,7551994.0,,,,,,,8604.856,,,,,,,4629.482677342295,,,1631.2824836695293,0.18883258136016154
"Ahmedabad Urban Center, India",,,7373965.0,,,,,,,31132.49,,,,,,,20408.996513447673,,,361.3095330356506,0.37353220534649706
"Singapore Urban Center, Malaysia-Singapore",,,7307231.5,,,,,,,17183.338,,,,,,,8369.089569213014,,,873.1214356793095,0.14703549421056364
"Tianjin Urban Center, China",,,7218177.5,,,,,,,25455.623,,,,,,,10355.505277243756,,,697.0376921985603,0.13625122529050543
"Riyadh Urban Center, Saudi Arabia",,,7106395.0,,,,,,,7470.014,,,,,,,7025.167945408198,,,1011.5622936309862,0.2039177038854425
"Hangzhou Urban Center, China",,,7021969.0,,,,,,,9941.379,,,,,,,4196.14731964668,,,1673.4324286286633,0.0455621528284936
"Chongqing Urban Center, China",,,7005880.0,,,,,,,23224.121,,,,,,,14435.514561409123,,,485.3224989103624,0.14835232438350082
"Chicago Urban Center, USA",6911494.0,,7029381.0,6843632.0,0.009916079648934952,6933834.0,-0.0032218827275068886,3964.597097592597,,3271.2803,3810.2678902459784,0.0405035057355654,4123.26420619386,-0.038480946324738974,1805.9537496172538,,1836.7572878509743,1788.2216017840176,1811.7911281589195,3827.060356038903,0.09760732642931817
"Alexandria Urban Center, Egypt",,,6780748.0,,,,,,,31252.719,,,,,,,11374.538861731675,,,596.1338813314925,0.13041102968312437
"Pune Urban Center, India",,,6703508.5,,,,,,,18293.512,,,,,,,10630.133010874302,,,630.6137931804348,0.1814636849787364
"Dar es Salaam Urban Center, Tanzania",,,6547904.0,,,,,,,16643.18,,,,,,,9986.030944306904,,,655.7063598659284,0.17108119597316343
"Surat Urban Center, India",,,6469032.5,,,,,,,93368.58,,,,,,,28640.117611711383,,,225.87311224429865,0.20350046388768223
"Baghdad Urban Center, Iraq",,,6345990.5,,,,,,,9769.924,,,,,,,8085.0359268069105,,,784.9056649159844,0.15059079907831788
"Santiago Urban Center, Chile",,,6317552.0,,,,,,,10003.668,,,,,,,8797.588928272651,,,718.100385401891,0.1913218995548529
"Nanjing (Jiangsu Sheng) Urban Center, China",,,6234061.0,,,,,,,26187.213,,,,,,,9940.604061956521,,,627.1310034224424,0.15242955586035525
"Amman Urban Center, Jordan",,,6183745.5,,,,,,,18176.926,,,,,,,11442.960000597926,,,540.3973709317241,0.1909133444710837
"Toronto Urban Center, Canada",,5912355.0,6178369.0,,,,,,5267.975863145494,4382.036,,,,,,2929.323586527925,3061.1223510721106,,,2018.334549037585,0.06258423929639333
"Shenyang Urban Center, China",,,5866217.0,,,,,,,23480.941,,,,,,,10712.94937788993,,,547.5818836694098,0.11198408122151712
"Comilla Urban Center, Bangladesh",,,5860805.5,,,,,,,5350.542,,,,,,,2363.6414424409963,,,2479.566229786269,0.05391674577149494
"Madrid Urban Center, Spain",,,5742200.0,,,,,,,12883.336,,,,,,,7360.351705964763,,,780.1529368965579,0.12698255950777554
"Yangon Urban Center, Myanmar",,,5666510.5,,,,,,,13503.95,,,,,,,10874.536451305532,,,521.080647931408,0.1953572258206636
"Miami Urban Center, USA",5642734.0,,5791816.5,5179909.0,0.08935002526106153,4732359.0,0.1923723453778549,2827.0767833739783,,2352.1755,2602.960744271658,0.08610042990296075,2544.6761212259935,0.11097705511219544,1863.8114731773142,,1913.053857090849,1710.9390278213411,1563.1119594497845,3027.5240179633647,0.09290416794240064
"Addis Ababa Urban Center, Ethiopia",,,5620818.5,,,,,,,19434.621,,,,,,,14430.776602251683,,,389.5021491166986,0.16063754282458206
"Hong Kong Urban Center, China",,,5507064.0,,,,,,,33021.832,,,,,,,15809.83745073851,,,348.3314750805837,0.11473445726692494
"Khartoum Urban Center, Sudan",,,5417821.0,,,,,,,7716.677,,,,,,,7265.3958967672625,,,745.7021030898893,0.2217930782401131
"Abidjan Urban Center, Ivory Coast",,,5399223.5,,,,,,,16186.637,,,,,,,12610.156965059448,,,428.16465448925885,0.18368519353214607
"Hanoi Urban Center, Vietnam",,,5317199.5,,,,,,,11893.904,,,,,,,4880.1992700771625,,,1089.545570936477,0.0987905338458024
"Dallas Urban Center, USA",5317040.0,,5747450.0,4701237.0,0.1309874401141657,4049243.0,0.31309481796967975,2037.722518111625,,1870.0044,1907.759025851769,0.06812364166476977,1964.3081159662872,0.03737417849501865,1441.4171865499436,,1558.0987182410652,1274.4767407889535,1097.7251351723992,3688.758570116973,0.09050958354357781
"Xi'an Urban Center, China",,,5297548.0,,,,,,,26511.643,,,,,,,8510.571100501576,,,622.4668048055888,0.19196877157855
"Chattogram Urban Center, Bangladesh",,,5247893.5,,,,,,,22723.734,,,,,,,6599.465401461792,,,795.1997897947284,0.0621273417139708
"Faisalabad Urban Center, Pakistan",,,5099081.0,,,,,,,22775.076,,,,,,,12691.821665507727,,,401.76116040596884,0.15963320325854388
"Hefei Urban Center, China",,,5089232.0,,,,,,,29438.086,,,,,,,9018.857725339587,,,564.2878682630926,0.14728412404514019
"Kabul Urban Center, Afghanistan",,,5046225.0,,,,,,,21094.297,,,,,,,15758.131859648936,,,320.22990065983754,0.17207076035705215
"Nairobi Urban Center, Kenya",,,5028250.0,,,,,,,24641.162,,,,,,,15021.084736807736,,,334.7461310619434,0.25372957031962345
"Yogyakarta Urban Center, Indonesia",,,5003334.0,,,,,,,4361.686,,,,,,,3238.4819249199627,,,1544.9627683574781,0.09060507445360315
"Houston Urban Center, USA",4959658.0,,5687033.0,4400675.0,0.12702210456350446,3567646.0,0.39017660384466396,2146.1095069052753,,2132.821,2009.8331438856062,0.06780481426244485,2023.4102563161623,0.060639828332441255,1456.0006341806245,,1669.5352087999092,1291.9006896892527,1047.3494016184118,3406.3570327983307,0.06198274458830519
"San Jose Urban Center, USA",4928749.0,,4678417.0,4539592.0,0.08572510481118127,4375036.0,0.12656193000469024,4940.3865426262355,,3891.545,4591.410785425281,0.07600621541176932,4570.237055933293,0.08099131011429643,2875.5956197966398,,2729.543629180982,2648.5485202967056,2552.541092689567,1713.9923868532524,0.04419492179009531
"Accra Urban Center, Ghana",,,4920721.0,,,,,,,8482.72,,,,,,,5854.902709506791,,,840.4445375343417,0.1580256029127286
"Zhengzhou Urban Center, China",,,4792817.0,,,,,,,18077.348,,,,,,,7967.071767170175,,,601.5782385379919,0.1663359856670719
"Lucknow Urban Center, India",,,4706646.5,,,,,,,14576.215,,,,,,,12635.013406236749,,,372.50823158420707,0.10372994926335594
"Saint Petersburg Urban Center, Russia",,,4636633.0,,,,,,,12497.346,,,,,,,8768.87191977547,,,528.7604885120413,0.1637425423725591
"Colombo Urban Center, Sri Lanka",,,4524401.0,,,,,,,5474.965,,,,,,,3946.294278289437,,,1146.4935661009927,0.08918226974874374
"Tijuana Urban Center, Mexico-USA",,,4478348.0,,,,,,,3558.8823,,,,,,,2528.6003257372545,,,1771.0778387621478,0.05393322672743846
"Barcelona Urban Center, Spain",,,4466683.0,,,,,,,15923.37,,,,,,,7668.013361987112,,,582.50850502463,0.09572118461019391
"Harbin Urban Center, China",,,4434841.5,,,,,,,21445.645,,,,,,,9702.791962052503,,,457.0685960643709,0.10967726906939737
"Wenzhou Urban Center, China",,,4426237.0,,,,,,,11841.01,,,,,,,6553.083047952441,,,675.4434466358564,0.10008037698938922
"Yaounde Urban Center, Cameroon",,,4381582.0,,,,,,,20877.18,,,,,,,17573.08934809155,,,249.3347591427254,0.3169480874738177
"Medan Urban Center, Indonesia",,,4339942.0,,,,,,,7994.1396,,,,,,,5911.971515063041,,,734.093861741775,0.08392220920077617
"Kano Urban Center, Nigeria",,,4311049.0,,,,,,,17428.639,,,,,,,11009.143674979285,,,391.58804056648046,0.15833155673682048
"Casablanca Urban Center, Morocco",,,4260259.0,,,,,,,22168.908,,,,,,,10868.754164535843,,,391.9730758011801,0.17411658569485308
"Santo Domingo Urban Center, Dominican Republic",,,4243498.0,,,,,,,10007.627,,,,,,,8284.075118647293,,,512.2476485574072,0.1575928094587748
"Jeddah Urban Center, Saudi Arabia",,,4234620.0,,,,,,,8899.028,,,,,,,7924.5637491392545,,,534.3663240086817,0.20205381544821838
"Belo Horizonte Urban Center, Brazil",,,4145263.5,,,,,,,7813.9746,,,,,,,7038.379771199788,,,588.9513829534924,0.26314873184207904
"Kumasi Urban Center, Ghana",,,4135568.0,,,,,,,11956.324,,,,,,,9658.187335025623,,,428.1929783037314,0.23840665214848772
"Sydney Urban Center, Australia",,,4115215.8,,,,,,,3719.1392,,,,,,,3042.59086969896,,,1352.5366788493543,0.11319531120302685
"Quanzhou (Fujian Sheng) Urban Center, China",,,4111013.5,,,,,,,7247.295,,,,,,,3798.5385923985646,,,1082.2618751924078,0.13320644091727984
"Dubai Urban Center, United Arab Emirates",,,4105811.5,,,,,,,6983.516,,,,,,,5383.06904427822,,,762.7268879941556,0.16237207335970225
"Onitsha Urban Center, Nigeria",,,4074286.0,,,,,,,6678.818,,,,,,,5251.140607684028,,,775.8859082992506,0.15930757158202064
"Cape Town Urban Center, South Africa",,,4038828.0,,,,,,,9119.261,,,,,,,5809.299873135272,,,695.2348971822399,0.20000428487801436
"Guadalajara Urban Center, Mexico",,,4035720.0,,,,,,,7920.0435,,,,,,,6851.595231697725,,,589.0190333091244,0.20086981294447895
"Rawalpindi [Islamabad] Urban Center, Pakistan",,,4006060.2,,,,,,,12127.753,,,,,,,10041.29281738533,,,398.9586124870268,0.16651730905979348
"Taiyuan Urban Center, China",,,3954592.8,,,,,,,19982.914,,,,,,,10563.262934241835,,,374.372272527725,0.1302055300798696
"Kozhikode Urban Center, India",,,3944724.0,,,,,,,18273.777,,,,,,,8304.013685283371,,,475.03823446136187,0.13019677553593784
"Varanasi Urban Center, India",,,3865987.5,,,,,,,17886.418,,,,,,,8088.397176119586,,,477.9670700907284,0.11147034528433131
"Monterrey Urban Center, Mexico",,,3791688.0,,,,,,,6416.3306,,,,,,,5708.567431381271,,,664.2100746951405,0.21187771344142248
"Kanpur Urban Center, India",,,3765644.5,,,,,,,19168.732,,,,,,,15559.502712434605,,,242.01573595219273,0.21203358067615272
"Melbourne Urban Center, Australia",,,3762015.0,,,,,,,2884.9688,,,,,,,2340.5572571190974,,,1607.3159451909844,0.07025583820186913
"Dortmund Urban Center, Germany",,,3757924.0,,,,,,,3270.5815,,,,,,,2853.461065047455,,,1316.9704840312945,0.08802639862976532
"Algiers Urban Center, Algeria",,,3757381.0,,,,,,,8577.943,,,,,,,5178.284142634204,,,725.6034810960784,0.11671191346689541
"Jinan Urban Center, China",,,3724910.8,,,,,,,13586.123,,,,,,,7055.23453887764,,,527.9641278364313,0.10123190745848899
"Recife Urban Center, Brazil",,,3686478.5,,,,,,,8981.559,,,,,,,7778.610317966597,,,473.9250777848042,0.1816702411167863
"Qingdao Urban Center, China",,,3673758.0,,,,,,,16389.227,,,,,,,6155.9379382963225,,,596.7828195839033,0.15277296330628903
"Kampala Urban Center, Uganda",,,3666620.8,,,,,,,7147.284,,,,,,,6991.144801080694,,,524.4664292224661,0.196572891065688
"Kuwait City Urban Center, Kuwait",,,3662944.5,,,,,,,10040.695,,,,,,,7722.304260462285,,,474.3330975385219,0.15557666035939977
"Jaipur Urban Center, India",,,3657599.2,,,,,,,12647.834,,,,,,,10768.725266325657,,,339.6501590989136,0.2242340709346493
"Dalian Urban Center, China",,,3632920.2,,,,,,,18141.44,,,,,,,6531.3855084539555,,,556.2250529076408,0.12937033479219254
"Phoenix Urban Center, USA",3614981.0,,4085881.0,3262541.0,0.10802622863590067,2852077.0,0.2674906743401388,2151.532843551169,,2023.3599,1976.908175800446,0.08833220980535322,2061.814147012948,0.04351444414531787,1573.1479927389664,,1778.071722567914,1419.7750487149392,1241.151532383427,2297.9281140015646,0.0977368044302486
"Busan Urban Center, South Korea",,,3584023.2,,,,,,,12107.172,,,,,,,7912.228335913277,,,452.97267695527273,0.08546489586866006
"Washington D.C. Urban Center, USA",3547174.0,,3665275.5,3208903.0,0.10541639931154043,2936757.0,0.20785410573636157,3594.4427496494236,,3026.646,3156.0013234885746,0.13892308057596298,2966.1576351373005,0.21181784375496968,2291.7617278562366,,2368.064863169704,2073.21126164182,1897.3829016038958,1547.7935410493583,0.08540800924157506
"Tashkent Urban Center, Uzbekistan",,,3531569.5,,,,,,,20544.887,,,,,,,7013.263964898813,,,503.5557648586172,0.22619710741470656
"Changchun Urban Center, China",,,3510198.0,,,,,,,24450.443,,,,,,,8584.74709572018,,,408.887758819356,0.10212845764262005
"Berlin Urban Center, Germany",,,3492053.0,,,,,,,6234.2485,,,,,,,5081.6607159424875,,,687.1873576770925,0.19626863101377948
"Ürümqi Urban Center, China",,,3441965.0,,,,,,,22931.045,,,,,,,10659.311986034903,,,322.90686345511097,0.12650388734503695
"Changsha Urban Center, China",,,3433333.0,,,,,,,18680.158,,,,,,,8166.278664703272,,,420.4280971747555,0.16325376573752076
"Ankara Urban Center, Turkey",,,3409319.5,,,,,,,15557.106,,,,,,,9078.114689251792,,,375.5536933275947,0.19411583892270964
"Damascus Urban Center, Syria",,,3404711.5,,,,,,,15618.74,,,,,,,10634.507708715351,,,320.15694503749523,0.223428285000617
"Dakar Urban Center, Senegal",,,3386153.8,,,,,,,16273.419,,,,,,,12296.130435629168,,,275.38368820391725,0.21881114483917455
"Ibadan Urban Center, Nigeria",,,3375307.5,,,,,,,9526.995,,,,,,,7122.224071150289,,,473.91200645767725,0.32641756342603245
"Semarang Urban Center, Indonesia",,,3372432.2,,,,,,,6621.5273,,,,,,,4550.359875704634,,,741.13528206992,0.08643493054296342
"Douala Urban Center, Cameroon",,,3367260.0,,,,,,,15196.428,,,,,,,15132.684094197493,,,222.51571360636206,0.34167700213477864
"Mogadishu Urban Center, Somalia",,,3338186.0,,,,,,,38057.96,,,,,,,34291.78742604709,,,97.34651502780535,0.3880413630612537
"Shijiazhuang Urban Center, China",,,3334775.0,,,,,,,13536.546,,,,,,,5699.99147364607,,,585.049120760679,0.12481626282051693
"Kochi Urban Center, India",,,3313643.5,,,,,,,6681.993,,,,,,,4593.145075488276,,,721.4323618218704,0.17832870691674846
"Detroit Urban Center, Canada-USA",,,3299339.5,,,,,,,1494.555,,,,,,,1297.1920542248474,,,2543.447201402694,0.0917077310041921
"Nanchang (Northern Jiangxi Sheng) Urban Center, China",,,3276140.5,,,,,,,18865.69,,,,,,,7942.28799217063,,,412.4932894941058,0.17800193371795506
"Indore Urban Center, India",,,3260967.5,,,,,,,19812.846,,,,,,,11701.40654624454,,,278.68166849109076,0.17041598497320215
"Philadelphia Urban Center, USA",3246266.0,,3267346.8,3123339.0,0.039357559329935045,3115121.0,0.04209948827027907,4676.456013636427,,3873.4695,4393.801360522972,0.06433032126873675,4378.727716363757,0.06799424777202484,2138.2653051536713,,2152.150869778264,2057.295187742891,2051.8821179951397,1518.1773712437894,0.057566370837868995
"Medellín Urban Center, Colombia",,,3240952.2,,,,,,,14748.069,,,,,,,14183.884154061154,,,228.49539764973653,0.23585780350651797
"Athens Urban Center, Greece",,,3235076.5,,,,,,,10234.351,,,,,,,7398.085318617753,,,437.28564360547773,0.22084803284525997
"Mbuji-Mayi Urban Center, Democratic Republic of the Congo",,,3233267.8,,,,,,,28742.307,,,,,,,24287.794366576494,,,133.12315236205401,0.30541197794766506
"Kathmandu Urban Center, Nepal",,,3229631.5,,,,,,,17695.936,,,,,,,11963.148237651238,,,269.96501554962623,0.28421603671373985
"Sana'a Urban Center, Yemen",,,3214369.0,,,,,,,22914.965,,,,,,,16328.159781250126,,,196.86045721399105,0.274645143304366
"Fortaleza Urban Center, Brazil",,,3211912.0,,,,,,,8949.524,,,,,,,8043.187919715015,,,399.33320370734344,0.3108740914633419
"Nagpur Urban Center, India",,,3210856.5,,,,,,,14672.053,,,,,,,12411.180039446035,,,258.7067861230796,0.25624334105573643
"Asansol Urban Center, India",,,3201943.2,,,,,,,24356.885,,,,,,,9659.285148480898,,,331.48863510914833,0.0974454324634638
"Salvador Urban Center, Brazil",,,3184227.0,,,,,,,14152.65,,,,,,,10401.052601626114,,,306.1446876542259,0.328346426043299
"Naples Urban Center, Italy",,,3183853.5,,,,,,,6791.2183,,,,,,,3545.013927793938,,,898.1215771925929,0.11765596673137688
"Gujranwala Urban Center, Pakistan",,,3172518.8,,,,,,,18589.326,,,,,,,12284.914001523863,,,258.24509228200293,0.10332298279440522
"Xiamen Urban Center, China",,,3157732.2,,,,,,,27959.055,,,,,,,6330.667436716288,,,498.79926272638215,0.1068181085912925
"Montreal Urban Center, Canada",,3135456.0,3172903.0,,,,,,5440.759328429448,4692.814,,,,,,2902.823595283178,2937.492247999902,,,1080.1400419559868,0.1060995398334339
"Bamako Urban Center, Mali",,,3128019.5,,,,,,,12617.489,,,,,,,9479.177995134092,,,329.9884759633898,0.21196670364033526
"Kunming Urban Center, China",,,3126006.0,,,,,,,21374.174,,,,,,,8625.14367118266,,,362.42944108215295,0.23870351099502493
"Milan Urban Center, Italy",,,3105109.8,,,,,,,6228.595,,,,,,,4117.700035652338,,,754.0883801916085,0.18156884521546862
"Fuzhou (Fujian Sheng) Urban Center, China",,,3073141.0,,,,,,,17464.338,,,,,,,8996.677804643612,,,341.5862017881541,0.21712315005383392
"Mashhad Urban Center, Iran",,,3064123.0,,,,,,,21787.945,,,,,,,10660.754179255262,,,287.42084738830863,0.20242957623542715
"Durban Urban Center, South Africa",,,3039973.0,,,,,,,5401.3696,,,,,,,4094.4065451157912,,,742.4697490351507,0.1362084867195372
"Guayaquil Urban Center, Ecuador",,,2984487.0,,,,,,,10904.08,,,,,,,9981.89673863087,,,298.98996935620033,0.23453430385260443
"Nanning Urban Center, China",,,2974186.2,,,,,,,31089.857,,,,,,,13340.193816286655,,,222.9492532836294,0.26250589910534905
"Seattle Urban Center, USA",2971467.0,,2898977.0,2549374.0,0.16556731181850917,2305579.0,0.288815954690774,2671.8574746063946,,2149.0051,2149.506626287193,0.243009647856471,1990.418091769591,0.34235992209604893,1575.4786176466534,,1537.0442534106696,1351.6839410918308,1222.423273014694,1886.0725665947675,0.034323526200666796
"Ningbo Urban Center, China",,,2968048.8,,,,,,,12330.413,,,,,,,5152.490283407071,,,576.0416006136329,0.174121892478633
"Kyiv Urban Center, Ukraine",,,2892483.5,,,,,,,9204.477,,,,,,,5576.966927845623,,,518.6481357022075,0.2100397866879351
"Peshawar Urban Center, Pakistan",,,2852322.0,,,,,,,11096.169,,,,,,,7791.62101808378,,,366.0755564702095,0.10190008409703985
"Pyongyang Urban Center, North Korea",,,2838092.0,,,,,,,16948.834,,,,,,,11277.920715524671,,,251.65028834554687,0.17388523711295736
"Lusaka Urban Center, Zambia",,,2834701.5,,,,,,,10367.889,,,,,,,9226.913530167061,,,307.2209889831573,0.39004657129523934
"Multan Urban Center, Pakistan",,,2817542.2,,,,,,,14007.871,,,,,,,8592.497322686959,,,327.9072595764192,0.23798716053684799
"Patna Urban Center, India",,,2816953.2,,,,,,,23877.598,,,,,,,18133.688109487255,,,155.3436473039489,0.2005334469456873
"Cebu City Urban Center, Philippines",,,2805539.8,,,,,,,10757.706,,,,,,,8042.896178445085,,,348.8220769924682,0.0793377166834421
"Thiruvananthapuram Urban Center, India",,,2804554.0,,,,,,,10626.472,,,,,,,7467.251943816238,,,375.5804707141963,0.21379714799447
"Tel Aviv Urban Center, Israel",,,2796500.8,,,,,,,8952.615,,,,,,,5880.033993808801,,,475.5926161216906,0.2612312738820658
"Agra Urban Center, India",,,2773575.5,,,,,,,17447.156,,,,,,,13196.6594689295,,,210.1725445390302,0.2696241698768929
"Antananarivo Urban Center, Madagascar",,,2763587.0,,,,,,,18754.396,,,,,,,10768.586623631434,,,256.6341430485749,0.23424892325135738
"Changzhou Urban Center, China",,,2762945.5,,,,,,,9094.0205,,,,,,,4580.583518935963,,,603.1863601172395,0.1450620145288413
"Brazzaville Urban Center, Congo",,,2752438.8,,,,,,,30780.432,,,,,,,20677.531553592704,,,133.11254019205043,0.39489904239875956
"Maputo Urban Center, Mozambique",,,2726620.2,,,,,,,8483.9375,,,,,,,6472.81320840181,,,421.2419178821359,0.300587475828907
"Guiyang (Guizhou Sheng) Urban Center, China",,,2724280.0,,,,,,,17992.195,,,,,,,8766.975925949067,,,310.7434106139722,0.13333081624024326
