longname,Population,PW Density (r=1km),AW Density,Population [GHS-POP],PW Density (r=1km) [GHS-POP],AW Density [GHS-POP],Area,Compactness
"Enterprise Neighborhood, Las Vegas City, Nevada, USA",174425.0,2385.446255830633,1401.3716920585198,,,,124.46733510349529,0.2781243479558096
"Paradise Valley Neighborhood, Phoenix City, Arizona, USA",173730.0,1927.3972097667788,1566.312250113877,,,,110.91658128024545,0.524732964193544
"North Mountain Neighborhood, Phoenix City, Arizona, USA",173496.0,2383.820235124963,1932.3188093026524,,,,89.78642611392493,0.5895535912647273
"Williamsburg Neighborhood, New York City, New York, USA",166082.0,22008.37645136596,16716.96402876108,,,,9.93493792977364,0.49474931898908936
"Washington Heights Neighborhood, New York City, New York, USA",150765.0,25272.168561141258,26459.99435667468,,,,5.697847020211805,0.6754652615860427
"Southeast Dallas Neighborhood, Dallas City, Texas, USA",148444.0,1996.6051232542488,1184.997632873176,,,,125.26944854740245,0.18591891849678355
"Alhambra Neighborhood, Phoenix City, Arizona, USA",146541.0,3357.1650877091706,2942.2519908904355,,,,49.80572719593987,0.670813814294564
"Camelback East Neighborhood, Phoenix City, Arizona, USA",145017.0,2308.5429642715144,1533.2972407177745,,,,94.5785305999207,0.34706096879348375
"Hollywood Neighborhood, Los Angeles City, California, USA",141972.0,8606.59036334937,8960.941106520364,,,,15.84342518406857,0.35817895366337005
"East Side Neighborhood, El Paso City, Texas, USA",141480.0,2336.1090418810372,2086.3268087310175,,,,67.81296171238554,0.2372779050627316
"Jamaica Neighborhood, New York City, New York, USA",139284.0,12428.183640038662,12328.133964942293,,,,11.298060225179583,0.5073737697680538
"Roosevelt Neighborhood, Fresno City, California, USA",138434.0,2639.6369060033862,2149.5649521712994,,,,64.40093836669894,0.2210006066832303
"Crown Heights Neighborhood, New York City, New York, USA",137111.0,23855.75926061703,25439.052777259498,,,,5.389784014386196,0.515200573998808
"Flatbush Neighborhood, New York City, New York, USA",134476.0,23972.303452845794,25601.74542264406,,,,5.252610624002986,0.5379231839392254
"North Scottsdale Neighborhood, Scottsdale City, Arizona, USA",132028.0,1066.1290310609643,487.68690532968344,,,,270.7228727225045,0.35411078689173253
"Harlem Neighborhood, New York City, New York, USA",127983.0,29667.906436115318,35467.28014323556,,,,3.608480816209679,0.5971512690995726
"South Mountain Neighborhood, Phoenix City, Arizona, USA",126324.0,2011.2741006881447,1218.9503571544574,,,,103.6334246579929,0.5107734846878744
"East Harlem Neighborhood, New York City, New York, USA",124469.0,27143.804317214395,29074.333793155896,,,,4.2810611202826605,0.6212128546744884
"Williamsbridge Neighborhood, New York City, New York, USA",124223.0,16256.465741183976,19136.903677693466,,,,6.491279994516456,0.5925390836927644
"South Side Neighborhood, Corpus Christi City, Texas, USA",121478.0,1935.6232529442384,1334.569421558245,,,,91.0241146227988,0.3308827582151156
"Bushwick Neighborhood, New York City, New York, USA",119935.0,22775.987470501048,23183.55465719112,,,,5.173279152979171,0.4242013449044666
"Corona Neighborhood, New York City, New York, USA",117226.0,26910.72035736593,33251.797866382316,,,,3.525403362280026,0.5849420270299255
"East Flatbush Neighborhood, New York City, New York, USA",117124.0,18017.714668451405,16399.451096031127,,,,7.141946356262221,0.6087126045507019
"Borough Park Neighborhood, New York City, New York, USA",110677.0,26016.70885127849,25925.979686719726,,,,4.268961147751457,0.655157289014045
"Concourse Neighborhood, New York City, New York, USA",110297.0,34388.72201148358,30940.04545962097,,,,3.5648622476636525,0.5358250225128789
"East San Jose Neighborhood, San Jose City, California, USA",107933.0,4596.9291353656145,3794.7324017806445,,,,28.4428488157303,0.20715489746204727
"Elmhurst Neighborhood, New York City, New York, USA",107203.0,29945.375697191346,27710.08288705456,,,,3.8687361722069222,0.6437944207732427
"Sunset Park Neighborhood, New York City, New York, USA",107194.0,26827.432537277204,17870.898019059103,,,,5.998243618517595,0.4668623864990376
"Bensonhurst Neighborhood, New York City, New York, USA",106853.0,22342.35801619419,23645.36065769543,,,,4.518983725681701,0.5681048454463192
"Bullard Neighborhood, Fresno City, California, USA",106474.0,2013.6996020227875,1594.1662057800754,,,,66.78977362206655,0.3244253037630938
"Van Nuys Neighborhood, Los Angeles City, California, USA",106061.0,5873.743914422438,4777.4936433410785,,,,22.200134195432987,0.45364853595506954
"Alief Neighborhood, Houston City, Texas, USA",104852.0,3319.9431968851686,2859.6891444988823,,,,36.665523664242095,0.5059516868446298
"East Memphis-Colonial-Yorkshire Neighborhood, Memphis City, Tennessee, USA",103672.0,1398.5858832883632,1295.0525678128643,,,,80.05234889814963,0.7151929020534838
"West San Jose Neighborhood, San Jose City, California, USA",100037.0,3985.34962449876,3926.556496625136,,,,25.47703059563297,0.16460310640668496
"Southwest Dallas Neighborhood, Dallas City, Texas, USA",99085.0,1894.1757519507726,935.0904577152573,,,,105.96301051140892,0.11042791391864072
"South Bronx Neighborhood, New York City, New York, USA",98828.0,25506.055132782858,22730.93712612628,,,,4.347730999898371,0.5218667258629844
"East Neighborhood, Arlington City, Texas, USA",94027.0,2716.4191543235956,1842.4104212150119,,,,51.034774292034314,0.3892426987308984
"North Long Beach Neighborhood, Long Beach City, California, USA",93505.0,5106.484972103848,4911.805346027011,,,,19.036788596606936,0.45578219169367984
"Estrella Neighborhood, Phoenix City, Arizona, USA",93258.0,1969.3869520945755,1018.4559428793973,,,,91.56802574722994,0.14947553300713248
"Northeast Neighborhood, El Paso City, Texas, USA",93018.0,1848.9211243171371,589.8148425385731,,,,157.7071197456628,0.21996517407377497
"South Scottsdale Neighborhood, Scottsdale City, Arizona, USA",92781.0,1940.6854275425842,1880.1316878765235,,,,49.348139068274314,0.3620084370783735
"Alafaya Neighborhood, Orlando City, Florida, USA",92484.0,1577.4703723638509,942.1980863583428,,,,98.15770307649075,0.36725455581861577
"Koreatown Neighborhood, Los Angeles City, California, USA",91929.0,15823.048772081685,16532.042477525974,,,,5.560655927721594,0.712401093567064
"Flushing Neighborhood, New York City, New York, USA",91465.0,17135.981593498873,14319.535949852325,,,,6.387427659689158,0.45764016996044593
"Westlake Neighborhood, Los Angeles City, California, USA",90615.0,14237.459679981986,13267.726739730722,,,,6.829730652248804,0.6746482996814962
"Soundview Neighborhood, New York City, New York, USA",90571.0,19698.211948672484,19074.754299586984,,,,4.748213192028434,0.7519482354917154
"Southeast Neighborhood, Arlington City, Texas, USA",90450.0,2087.106955414339,1757.344164735436,,,,51.469713113149375,0.5781563024061929
"Northwest Neighborhood, El Paso City, Texas, USA",89664.0,1446.0746276723255,518.3907049278206,,,,172.96606429794028,0.13116022199470095
"Central City Neighborhood, Corpus Christi City, Texas, USA",89488.0,1788.4006974989618,902.9160641782101,,,,99.1099876835701,0.2184387880661613
"Canarsie Neighborhood, New York City, New York, USA",88899.0,11801.149925568498,10647.246530686956,,,,8.3494826332592,0.6626975776932293
"Downtown Neighborhood, San Jose City, California, USA",87362.0,4727.508679822342,4239.613868586222,,,,20.60612185635964,0.4253157247870031
"Evergreen Neighborhood, San Jose City, California, USA",85594.0,2695.9109660155914,1897.6644913517223,,,,45.104917328684735,0.2632724027818179
"Lower East Side Neighborhood, New York City, New York, USA",85346.0,28164.621308493737,30052.804915537574,,,,2.8398680336115762,0.4190838054217849
"Sun Valley Neighborhood, Los Angeles City, California, USA",84345.0,3552.882439888291,2474.8170855201165,,,,34.08130665231518,0.4789261406217599
"Northwest Raleigh Neighborhood, Raleigh City, North Carolina, USA",83789.0,1314.5164606184637,977.6986119939533,,,,85.70023417453538,0.06319876934468836
"Sylmar Neighborhood, Los Angeles City, California, USA",83262.0,3389.856034933644,2626.4980065774694,,,,31.700766492679293,0.30949325151299634
"Mid City Neighborhood, Los Angeles City, California, USA",82786.0,6595.3461716118945,5772.944287239197,,,,14.340342792324236,0.4747215240941202
"North Raleigh Neighborhood, Raleigh City, North Carolina, USA",82664.0,1289.1865565903022,1243.1375396232465,,,,66.49626237258727,0.15139777308281022
"White Haven-Coro Lake Neighborhood, Memphis City, Tennessee, USA",82119.0,1033.3838647096777,643.0695752617767,,,,127.69846865569954,0.6355993027764486
"North Valley Neighborhood, San Jose City, California, USA",81623.0,4180.840047702731,3529.9097416683267,,,,23.123254126442014,0.5278893142312157
"Northridge Neighborhood, Los Angeles City, California, USA",81313.0,2845.2301870211086,2578.4094542244334,,,,31.536108381381325,0.5248326053955527
"West Neighborhood, Arlington City, Texas, USA",81278.0,1623.9391164793474,1492.7575458234498,,,,54.448225853827196,0.07954717215229944
"Ahwatukee Foothills Neighborhood, Phoenix City, Arizona, USA",80531.0,1571.9145596423782,878.4431260933409,,,,91.67468855740469,0.45000938994641393
"San Pedro Neighborhood, Los Angeles City, California, USA",80473.0,4239.594218494259,3458.7069294698454,,,,23.2667877449608,0.2667792896704516
"Woodland Hills Neighborhood, Los Angeles City, California, USA",80304.0,2648.112375273882,1975.2201342376534,,,,40.65572166263572,0.39793432989985117
"Logan Square Neighborhood, Chicago City, Illinois, USA",79739.0,8791.95953626391,9293.644980922716,,,,8.579949004258514,0.33893767528617375
"Sharpstown Neighborhood, Houston City, Texas, USA",79525.0,4130.66083430732,3492.3253164285165,,,,22.77136085401332,0.5496881436721929
"Preston Hollow Neighborhood, Dallas City, Texas, USA",78157.0,2578.4836809292497,1256.8753139050455,,,,62.18357472323195,0.506976931604966
"South Ozone Park Neighborhood, New York City, New York, USA",77980.0,11234.062886996122,11057.857132837877,,,,7.051999231245928,0.46067069568542407
"Sheepshead Bay Neighborhood, New York City, New York, USA",77747.0,14205.05916342394,12275.234249986626,,,,6.333646952609862,0.3201301781799791
"Northeast Raleigh Neighborhood, Raleigh City, North Carolina, USA",77690.0,1454.6869226649378,1328.9299490469732,,,,58.46056826073826,0.031213582118868294
"North Hollywood Neighborhood, Los Angeles City, California, USA",77425.0,5427.424578704894,5348.448087901086,,,,14.476161818817282,0.5949777889272853
"Gravesend Neighborhood, New York City, New York, USA",77103.0,16873.93359194972,14517.221669481696,,,,5.31114022747803,0.6807411681885603
"Willow Glen Neighborhood, San Jose City, California, USA",77012.0,3361.141333664924,3267.848107016464,,,,23.56657882434803,0.3543786663167006
"Canyon Country Neighborhood, Santa Clarita City, California, USA",76991.0,2499.616106554939,583.8113984733914,,,,131.87649333555973,0.2015938693099263
"Sherman Oaks Neighborhood, Los Angeles City, California, USA",76598.0,3769.6261710968884,2988.221591239305,,,,25.63330652069632,0.3878688375498323
"Boyle Heights Neighborhood, Los Angeles City, California, USA",75200.0,6656.422561400481,6350.373699876141,,,,11.841822789337062,0.6019373402142092
"Pacoima Neighborhood, Los Angeles City, California, USA",75021.0,4561.8070975936,3850.6607768047684,,,,19.482630215547452,0.34338440770693934
"Mira Mesa Neighborhood, San Diego City, California, USA",73835.0,3240.5082042821446,3140.2066622066422,,,,23.512783693069327,0.6247176049685979
"West Anaheim Neighborhood, Anaheim City, California, USA",73797.0,4831.730036832564,4692.142233954509,,,,15.727784095283987,0.22081856015804652
"Forest Hills Neighborhood, New York City, New York, USA",73766.0,15005.799175516975,12018.095101785173,,,,6.1379111560735415,0.27403105771394853
"Far Rockaway Neighborhood, New York City, New York, USA",73435.0,8510.294526243617,7618.573691343938,,,,9.638943321298486,0.20929186717472165
"Little Village Neighborhood, Chicago City, Illinois, USA",72555.0,8518.277807997083,6211.8963488429945,,,,11.680008152987588,0.48019511955876804
"Southwest Neighborhood, Chula Vista City, California, USA",72318.0,3737.1443805858075,2927.5924449396116,,,,24.70220884911859,0.33366273779631367
"Cordova-Appling Neighborhood, Memphis City, Tennessee, USA",72103.0,1294.5722050888667,1109.8397828066643,,,,64.96703498739191,0.18895038004051054
"Central Southwest Neighborhood, Houston City, Texas, USA",70775.0,1699.8779511597593,1151.3301156917187,,,,61.472377935218354,0.5601031254205132
"West Rogers Park Neighborhood, Chicago City, Illinois, USA",69871.0,8045.305420478178,8404.106139789385,,,,8.313912132688872,0.5407984827540435
"Blossom Valley Neighborhood, San Jose City, California, USA",69278.0,3636.5083397110275,3423.716965296029,,,,20.234733391289527,0.3559163786108925
"Santurce Neighborhood, San Juan City, Puerto Rico, USA",68544.0,4951.701967371167,4695.738824467873,,,,14.597063968473051,0.24142884972311626
"Cambrian Park Neighborhood, San Jose City, California, USA",68219.0,3049.6381368839116,3066.5447309517053,,,,22.24621063291262,0.211311751628702
"Jackson Heights Neighborhood, New York City, New York, USA",67948.0,33411.37552759072,35705.60870715509,,,,1.9030063471900374,0.4580982289097976
"East Elmhurst Neighborhood, New York City, New York, USA",67754.0,17829.9066547211,13093.706311633712,,,,5.174547098234577,0.403954090225526
"Reseda Neighborhood, Los Angeles City, California, USA",67108.0,4649.579638865139,4667.071075196101,,,,14.379039641512263,0.7231086216409539
"East Village Neighborhood, New York City, New York, USA",66781.0,34449.77322772321,37048.94919296573,,,,1.802507262815414,0.6303622707987321
"Cedar Crest Neighborhood, Dallas City, Texas, USA",66379.0,1893.9953583145298,1395.922603814102,,,,47.55206328676932,0.6206056168563598
"Midwood Neighborhood, New York City, New York, USA",66309.0,16507.36876703886,17264.205627013293,,,,3.8408370146058934,0.6886585349937534
"Laveen Neighborhood, Phoenix City, Arizona, USA",66268.0,1755.2930789523039,829.9999282963214,,,,79.84097075288109,0.6252164249104982
"Ridgewood Neighborhood, New York City, New York, USA",66168.0,19435.93786140434,15526.459938118034,,,,4.261628231014535,0.3509009799626194
"Bath Beach Neighborhood, New York City, New York, USA",65380.0,14762.789175871645,12917.235194650802,,,,5.061454639075916,0.46042615381049606
"Princess Anne Neighborhood, Virginia Beach City, Virginia, USA",65337.0,939.2839898088032,139.56755631183614,,,,468.1388836100087,0.5226490698726535
"Centennial Hills Neighborhood, Las Vegas City, Nevada, USA",65054.0,2290.6035976568246,1510.086433833597,,,,43.07965328504407,0.4948529016683653
"Far Eastside Neighborhood, Indianapolis City, Indiana, USA",64630.0,1593.002279390338,1369.590178821364,,,,47.1892986671524,0.6347747970584801
"Brentwood Neighborhood, Town of Islip City, New York, USA",64629.0,2768.622047261644,2266.3671754365696,,,,28.516561967744938,0.4761783720507451
"Park Slope Neighborhood, New York City, New York, USA",64610.0,17694.501383350278,22931.004915264046,,,,2.817582580386274,0.7153340743565992
"South Dorchester Neighborhood, Boston City, Massachusetts, USA",64539.0,7204.401155893058,5828.695465063171,,,,11.072632012916554,0.5613783211129376
"Southeast Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",63795.0,2368.268752940839,1902.105226881866,,,,33.539153932392885,0.6986902768589618
"East Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",62734.0,1847.3696836909078,1645.8103762829462,,,,38.11739244328037,0.634487705170152
"Hickory Ridge-South Riverdale Neighborhood, Memphis City, Tennessee, USA",62532.0,1967.37179798736,1702.9433036373075,,,,36.7199541326116,0.4708761726676631
"Panorama City Neighborhood, Los Angeles City, California, USA",62479.0,8396.166708194167,7458.772675143709,,,,8.376579193546236,0.596746968159006
"Northeast Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",62227.0,1878.3029434624257,1625.2097101647626,,,,38.288597225825995,0.5246655188530619
"South Belt - Ellington Neighborhood, Houston City, Texas, USA",61977.0,1886.8562058633538,1133.098801223126,,,,54.69690721859276,0.23134315030597877
"Greater Fondren Southwest Neighborhood, Houston City, Texas, USA",61908.0,3499.17782803032,3036.050379720745,,,,20.39096597787494,0.4327969704284023
"Central Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",61828.0,1608.1850454864393,1404.1066494218028,,,,44.033692188168295,0.5746004029795516
"Brownsville Neighborhood, New York City, New York, USA",61786.0,19839.625618287348,20130.60082299077,,,,3.069257621433504,0.7186822708402826
"Woodward Park Neighborhood, Fresno City, California, USA",61137.0,1940.4903112404054,1777.2357900429045,,,,34.40004997790647,0.5524381584802895
"Summerlin North Neighborhood, Las Vegas City, Nevada, USA",60753.0,2043.4374035557657,761.7805602194513,,,,79.75131313734032,0.2850843439157312
"Clear Lake Neighborhood, Houston City, Texas, USA",60743.0,1779.9654385595823,964.4228618357902,,,,62.98378274066937,0.3109629683028423
"Ozone Park Neighborhood, New York City, New York, USA",60529.0,13598.829209675849,10252.265662502708,,,,5.903963279198142,0.5506531656530959
"Central City Neighborhood, Phoenix City, Arizona, USA",60516.0,2204.3822930436168,1115.7133234195426,,,,54.23973948301065,0.5203204919281277
"Mclane Neighborhood, Fresno City, California, USA",60392.0,2655.4153930995776,1885.2243040430772,,,,32.0343843809368,0.22274635418226754
"Oak Lawn Neighborhood, Dallas City, Texas, USA",59729.0,4829.672587043369,4804.844742817028,,,,12.430994797343137,0.4208281511928896
"Kempsville Neighborhood, Virginia Beach City, Virginia, USA",59527.0,2185.185005649105,1760.9071430497816,,,,33.804735380255735,0.26305344823469184
"Gramercy Neighborhood, New York City, New York, USA",59389.0,34865.89178426691,40037.995025290926,,,,1.4833160342441114,0.582432298525481
"Midtown Neighborhood, Memphis City, Tennessee, USA",59145.0,1569.172006427631,1130.7243046785336,,,,52.30718023419069,0.5658022592378855
"Fresno High Roeding Neighborhood, Fresno City, California, USA",58785.0,2745.069679093751,2806.9178361095733,,,,20.942900160368364,0.3931977186181207
"Roxbury Neighborhood, Boston City, Massachusetts, USA",58663.0,8007.014094507782,6376.954435511712,,,,9.199218936444016,0.5184815930956531
"Lake View Neighborhood, Chicago City, Illinois, USA",58493.0,10720.700916233422,9928.97732866673,,,,5.891140453218709,0.18423871964166136
"Parkway Neighborhood, Sacramento City, California, USA",58397.0,3335.4958860565707,3184.978099097555,,,,18.335133926524158,0.2202460450314324
"Encanto Neighborhood, Phoenix City, Arizona, USA",58305.0,2387.43013502658,2175.8504723776546,,,,26.796418568362085,0.5389021745440516
"Greater Uptown Neighborhood, Houston City, Texas, USA",57978.0,3159.5825372339796,2720.0414077832606,,,,21.315116686863256,0.5298744126574343
"Westwood Neighborhood, Los Angeles City, California, USA",57792.0,6808.877432461152,5514.1537120994335,,,,10.480665396249272,0.5649546515337095
"Fairgrounds Neighborhood, San Jose City, California, USA",57351.0,3902.312859377815,3139.3621153999584,,,,18.268360861803103,0.3301394100620915
"Bay Ridge Neighborhood, New York City, New York, USA",57249.0,16353.5049647365,15590.7309680401,,,,3.6719894735760894,0.6857155221574547
"Mission Neighborhood, San Francisco City, California, USA",57238.0,12057.76869712302,12146.833177444623,,,,4.712174701327493,0.7239356446622013
"Tremont Neighborhood, New York City, New York, USA",57119.0,34634.73409023838,44712.33979876189,,,,1.277477319618636,0.6034960510201244
"Kensington Neighborhood, New York City, New York, USA",57101.0,21715.173188340366,25563.315486704636,,,,2.233708692039496,0.5569907033945217
"Northside-Northline Neighborhood, Houston City, Texas, USA",57059.0,2221.923944240764,2171.643876425333,,,,26.274565834395844,0.2827683453180012
"Northwest Neighborhood, Chula Vista City, California, USA",57001.0,3743.14360428505,2849.2632274801426,,,,20.005522638359764,0.2978653578743748
"Santa Teresa Neighborhood, San Jose City, California, USA",56878.0,2850.257030783937,1864.4710979066965,,,,30.506238505846948,0.3554310932583364
"Maspeth Neighborhood, New York City, New York, USA",56833.0,11236.900131370327,6330.910733159817,,,,8.977065448470494,0.4896828847280646
"Casas Adobes Neighborhood, Tucson City, Arizona, USA",56660.0,1191.6751138919149,1011.0544388276545,,,,56.04050368019632,0.3589854716722204
"Desert View Neighborhood, Phoenix City, Arizona, USA",56651.0,1037.3704525696412,341.57897348280216,,,,165.85037252842577,0.272837590868937
"North Hills Neighborhood, Los Angeles City, California, USA",56623.0,6697.178876406997,4354.875908771514,,,,13.002207453477826,0.40429116347366995
"Winnetka Heights Neighborhood, Dallas City, Texas, USA",56500.0,2160.8393046115593,1712.2979048246216,,,,32.99659471684449,0.33516076502771164
"Briargate Neighborhood, Colorado Springs City, Colorado, USA",56477.0,1496.1012776761193,1070.7562968231186,,,,52.74496182517393,0.302410071529869
"Downtown Neighborhood, Los Angeles City, California, USA",56122.0,8610.235674717924,6335.116910611616,,,,8.858873607524597,0.7152747872755774
"Lake Highlands Neighborhood, Dallas City, Texas, USA",55950.0,4042.681220420216,2557.8451984241697,,,,21.873880418748378,0.5284748882290774
"South Austin Neighborhood, Chicago City, Illinois, USA",55870.0,6215.164115205168,6709.165502587421,,,,8.327414188613096,0.7726919102680073
"Mott Haven Neighborhood, New York City, New York, USA",55641.0,18428.11593263646,21503.290584981314,,,,2.587557461501344,0.52731332430722
"Rogers Park Neighborhood, Chicago City, Illinois, USA",55628.0,9584.650961528874,11600.058185500597,,,,4.795493187226577,0.5598834571901891
"Raleigh Neighborhood, Memphis City, Tennessee, USA",55595.0,1130.5921368818742,813.1022401707493,,,,68.37393534707911,0.35963409442161237
"Richmond Hill Neighborhood, New York City, New York, USA",55511.0,13680.871043388814,13913.982457369182,,,,3.9895838714817433,0.5205112666730047
"The Heights Neighborhood, Jersey City City, New Jersey, USA",55387.0,13015.85561066684,12349.998057798484,,,,4.484778033226129,0.6830273198580636
"Valley Glen Neighborhood, Los Angeles City, California, USA",55361.0,5026.711165036041,4702.006147282322,,,,11.773910596011811,0.5454696986064208
"Queens Village Neighborhood, New York City, New York, USA",54982.0,8070.237776900433,8317.695748532826,,,,6.610244190489702,0.5198803936283846
"Chelsea Neighborhood, New York City, New York, USA",54865.0,25029.674386314487,22848.11254354789,,,,2.40129244354118,0.5341594535145062
"Memorial Neighborhood, Houston City, Texas, USA",54795.0,2045.5078753041241,1969.3018855800617,,,,27.824581086946974,0.1766919700025204
"Archer Heights Neighborhood, Chicago City, Illinois, USA",54620.0,4947.154575603722,3549.8812770096883,,,,15.386430062813318,0.16386943760487985
"Hoover Neighborhood, Fresno City, California, USA",54579.0,2397.8968705724983,2102.101827274357,,,,25.96401339452172,0.6925285744723673
"University Heights Neighborhood, New York City, New York, USA",54522.0,29615.417707277247,25397.328736163003,,,,2.146761203368867,0.6229931269751203
"Little Havana Neighborhood, Miami City, Florida, USA",54489.0,8680.976027404047,9564.257011511245,,,,5.697149285555451,0.6663789703353641
"Flagami Neighborhood, Miami City, Florida, USA",53966.0,4308.267225350579,4621.988036526376,,,,11.675928101397204,0.18316617225737764
"Lone Mountain Neighborhood, Las Vegas City, Nevada, USA",53863.0,2336.1134675828,1993.278519119763,,,,27.022314986761632,0.4681662376606547
"Flatlands Neighborhood, New York City, New York, USA",53469.0,12055.942016612911,12725.07760807404,,,,4.201860424495487,0.6286161892058839
"Albany Park Neighborhood, Chicago City, Illinois, USA",53338.0,9567.769611256099,11460.08174263006,,,,4.654242543627709,0.5677681813231431
"Central City Neighborhood, Los Angeles City, California, USA",53278.0,7220.241484074797,6104.464569625636,,,,8.727710578434456,0.4940272014771402
"Canoga Park Neighborhood, Los Angeles City, California, USA",53251.0,5151.160822727695,5539.920237556447,,,,9.612232255439114,0.6522037505271538
"Bedford Park Neighborhood, New York City, New York, USA",53035.0,23362.048084432223,20891.538527298326,,,,2.5385875688715225,0.5477278296008397
"Michael Way Neighborhood, Las Vegas City, Nevada, USA",52986.0,3670.575235698622,3637.0857379866097,,,,14.568257065430519,0.5429432411396177
"Greenville Neighborhood, Jersey City City, New Jersey, USA",52929.0,9872.816803226575,10242.898335354223,,,,5.16738507667416,0.5434419791441053
"Southwest Neighborhood, Arlington City, Texas, USA",52610.0,1513.725108095886,1275.5946766191198,,,,41.24350858804096,0.3579008566984639
"Woodlake - Briarmeadow Neighborhood, Houston City, Texas, USA",52412.0,3925.1296568151693,3749.978716780468,,,,13.976612657950804,0.3763589559407241
"University City Neighborhood, San Diego City, California, USA",52289.0,4460.8288776563395,2574.7629071079778,,,,20.30827764981747,0.6226169600922553
"Carmel Valley Neighborhood, San Diego City, California, USA",52248.0,2086.4367186021077,1412.7768018341835,,,,36.98248720687325,0.6759881599335612
"Wilmington Neighborhood, Los Angeles City, California, USA",52199.0,4855.26712711768,1988.905235573543,,,,26.24509155407161,0.19111823018140928
"Granada Hills Neighborhood, Los Angeles City, California, USA",52107.0,2373.9042328538444,1344.029413472101,,,,38.769240819952955,0.5418410673939159
"Oxford Circle Neighborhood, Philadelphia City, Pennsylvania, USA",52044.0,8918.599154387795,9428.889128099963,,,,5.519632195578431,0.6694535438961216
"Downtown Neighborhood, Memphis City, Tennessee, USA",51867.0,1272.200371919929,1120.260865402097,,,,46.29903766332434,0.33236715866905375
"Northeast Anaheim Neighborhood, Anaheim City, California, USA",51186.0,3364.1949490396573,2379.102315991321,,,,21.514837615830697,0.08093765172903543
"Woodside Neighborhood, New York City, New York, USA",51022.0,19070.96251661785,16153.243996527026,,,,3.158622503997947,0.5191950598419768
"Rancho Penasquitos Neighborhood, San Diego City, California, USA",50824.0,1843.0244935085493,1517.6604487337913,,,,33.48838670890006,0.43396274511477867
"West Neighborhood, Fresno City, California, USA",50503.0,2025.3995849321118,1984.0209375366614,,,,25.45487249882754,0.05885620844233
"North Highlands Neighborhood, Sacramento City, California, USA",50253.0,2917.1472496224633,1515.7287022436083,,,,33.15435006648263,0.3419068922408591
"Bayside Neighborhood, New York City, New York, USA",50007.0,6081.376167350139,5635.062397941256,,,,8.874258432039692,0.5591479302680769
"Lower Valley Neighborhood, El Paso City, Texas, USA",49897.0,1825.5120264237855,1330.2032543466955,,,,37.51080884590527,0.18196267822324633
"Brighton Neighborhood, Boston City, Massachusetts, USA",49667.0,6850.090288749292,6537.790052097116,,,,7.596909598537567,0.35570646471183187
"North Neighborhood, Arlington City, Texas, USA",49519.0,2005.5936621161052,1323.9156249344571,,,,37.40344102551968,0.22938372316963127
"Winnetka Neighborhood, Los Angeles City, California, USA",49461.0,4731.6012970626125,4244.478897244837,,,,11.653020593907527,0.6696739202007642
"Coney Island Neighborhood, New York City, New York, USA",49340.0,9342.947801970546,11081.50456742904,,,,4.4524639862551725,0.3958541981416826
"Highland Park Neighborhood, Los Angeles City, California, USA",49318.0,4994.773707370014,5656.010211183443,,,,8.719574074050492,0.33826762717974074
