longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Waterloo-Cedar Falls MSA, IA, USA",1422.6576642592313,1026.7887601549646,621.1734795584117,443.4877031716753
"East Stroudsburg MSA, PA, USA",1029.3649486426264,506.24533633258903,269.1655251013369,201.9380584436395
"Pueblo MSA, CO, USA",1607.4751846183924,1296.7829903385873,876.71944430277,634.1124196254389
"Odessa MSA, TX, USA",1769.7007972069664,1325.7705988693424,892.3746841085922,672.1837179609182
"Kahului-Wailuku-Lahaina MSA, HI, USA",2914.8460767330475,1823.5282177496629,777.7895085794518,434.51159343969505
"Janesville-Beloit MSA, WI, USA",1380.8778858789121,1075.3966307607438,682.0083824993749,460.02163900979536
"Bloomington MSA, IN, USA",2321.4059737094735,1419.6298500603637,861.4313640191019,632.5405683646907
"Jackson MSA, MI, USA",1385.7127906307765,739.599092345936,427.74902003294335,331.4782504656833
"Sebastian-Vero Beach MSA, FL, USA",1543.6142744618282,897.3978259662579,567.9992239124435,438.90249472719967
"State College MSA, PA, USA",3668.425042929275,2364.8004477092923,978.9153696290226,580.5111469845435
"Idaho Falls MSA, ID, USA",1551.3179275884968,1127.0678130442316,753.6185275404472,571.435432996022
"Decatur MSA, AL, USA",916.2713546940288,539.3080869794866,344.38938652782076,260.3197344486684
"Madera MSA, CA, USA",2541.065928922494,1635.8229901206641,930.4661529557727,589.4340745633536
"Chambersburg-Waynesboro MSA, PA, USA",1149.326099127169,704.4242276550857,359.3582928843091,232.07052121979967
"Grand Junction MSA, CO, USA",1599.2161805710682,1188.52223011448,787.418436468935,558.2625325442118
"Elizabethtown-Fort Knox MSA, KY, USA",1217.9772127714793,541.09893592956,284.22553587214577,204.03945569182838
"Santa Fe MSA, NM, USA",1488.4850307264576,970.178729892865,637.1772063287709,457.37395749229984
"Monroe MSA, MI, USA",1291.7843025285558,714.4442383728214,404.7176134406922,316.0279234800058
"Niles-Benton Harbor MSA, MI, USA",1031.9218554692166,622.5437657997859,359.1151334478842,249.6241201678736
"Vineland-Bridgeton MSA, NJ, USA",2474.427468666381,1374.3114162455934,694.599642367331,452.7544325737739
"Hattiesburg MSA, MS, USA",1220.8640276032338,635.4507062904809,378.25681157007773,288.8957241088017
"Homosassa Springs MSA, FL, USA",1029.2083131934698,457.38774609774117,249.42334634916762,191.74863371861426
"Concord MSA, NH, USA",1411.5122137221422,657.808056366718,268.86079797594476,186.22035450639038
"Traverse City MSA, MI, USA",902.8859506726661,408.458428883952,179.30569535314004,136.25805901235756
"Hanford-Corcoran MSA, CA, USA",4038.6505064519984,2086.5021367890754,949.6036286534234,540.2570895800336
"Alexandria MSA, LA, USA",1236.0771285071255,581.4567579731771,300.5473376149509,232.20976670583872
"Bangor MSA, ME, USA",1398.394861874261,665.9763433780893,311.1068887265708,197.78991336556948
"Albany MSA, GA, USA",1197.4862624796729,583.1591281231987,331.36575730610224,268.7721929961388
"Dothan MSA, AL, USA",920.236231282304,457.3376664434981,273.8027196780872,227.71616851762198
"Florence-Muscle Shoals MSA, AL, USA",879.1203186284781,508.72147490387863,320.677726934794,239.3669766451193
"Jefferson City MSA, MO, USA",1174.5108889709845,564.2420477958573,257.5048295955601,173.00701930458357
"Ottawa-Peru MSA, IL, USA",1084.167839649876,761.4322290735813,364.54989646695003,175.2600980059245
"Wichita Falls MSA, TX, USA",1958.2180772449508,1080.4748528216332,582.5883018024886,422.3441721531827
"Valdosta MSA, GA, USA",1398.927471576606,739.9248449480403,437.933833052784,321.71702319321133
"Texarkana MSA, TX-AR, USA",1258.2782227124462,607.9600624281708,342.32897409616544,268.69062280410753
"Rapid City MSA, SD, USA",1494.9803896756712,908.2151084935316,476.751672228949,327.83341627487863
"Logan MSA, UT-ID, USA",1980.7118470090682,1384.8157015078216,810.9896900665012,557.7101439016825
"Flagstaff MSA, AZ, USA",2358.5984193128174,1489.9597517658815,722.358761674209,422.76668993086514
"Rocky Mount MSA, NC, USA",1024.5821539491874,506.6685831860099,270.66282393199225,194.7911007816783
"Lebanon MSA, PA, USA",1857.644026185399,1305.0034304645922,744.8628420558074,460.8113453928099
"Pottsville MSA, PA, USA",1696.7585259669713,1005.2953319763353,296.8246274922722,162.04906247506946
"Dalton MSA, GA, USA",1354.7575030166433,613.4491141666247,327.55009130375396,254.05870203511054
"Winchester MSA, VA-WV, USA",1901.9140852451474,892.96620886197,496.18401456773057,341.1825492633608
"Morgantown MSA, WV, USA",2598.5819215972488,1295.2169870117705,674.0640405702947,441.729013887167
"La Crosse-Onalaska MSA, WI-MN, USA",1703.097405134391,1334.8452091486317,715.3822563227441,404.31531837034873
"Wheeling MSA, WV-OH, USA",1449.7636443597246,727.5513787495705,292.6223031238875,193.31500173423922
"Tupelo MSA, MS, USA",716.8216271905249,315.65103374509494,158.92650934417986,117.87173360543258
"Napa MSA, CA, USA",2666.2658958326556,2037.9892519682714,1330.7142135023273,854.0998687773503
"Wausau MSA, WI, USA",980.6070973234918,658.5011190223746,367.63029955857326,265.2281056345544
"Bismarck MSA, ND, USA",1545.531455572034,1093.6685234737502,669.2855409528847,499.69351995468253
"Eureka-Arcata-Fortuna MSA, CA, USA",1577.7441639330143,1122.9340657327068,619.6338323955512,337.92435145360804
"Springfield MSA, OH, USA",1340.611433864857,981.1098831029541,613.0383440272972,450.4509477536827
"Harrisonburg MSA, VA, USA",1830.22860881472,1065.3764998325662,606.7334140031724,423.9556323461103
"Sherman-Denison MSA, TX, USA",1077.5050813463745,638.3616972287475,365.56584773626616,250.70213540716892
"Battle Creek MSA, MI, USA",1248.8422236170584,769.0932134051549,436.4072389841621,333.96607886316184
"Jonesboro MSA, AR, USA",1415.119774534447,755.8215447215998,427.821187784283,314.54254273896254
"Johnstown MSA, PA, USA",1176.461318551179,705.2726551423199,345.15902420602924,245.3984385033288
"Dunn MSA, NC, USA",1913.529802410471,629.7432369310393,198.43092127460238,149.87679203982987
"Hammond MSA, LA, USA",1369.5306363483126,517.007170530169,257.76641449845795,206.71574654736992
"Jackson MSA, TN, USA",955.3857049122329,571.7757354927503,359.57396900811204,268.48368404429107
"The Villages MSA, FL, USA",3392.7168043630663,1253.8019463345274,533.9368539003102,436.5896762888272
"London MSA, KY, USA",812.0747414410594,311.99629037178966,146.1153681105357,111.75007291979263
"Mount Vernon-Anacortes MSA, WA, USA",1630.8422247456854,979.361736926859,585.2151208169146,336.8208330998389
"Pittsfield MSA, MA, USA",1175.7811129035356,777.4849894857819,448.48781791225196,270.59928315098387
"Albany MSA, OR, USA",1699.4624074877934,1161.9837030361293,684.8926428516061,402.4189766966425
"Jamestown-Dunkirk-Fredonia MSA, NY, USA",1191.0557201478632,869.1067650216818,474.4375561157413,263.4890814490653
"Glens Falls MSA, NY, USA",1024.7194700478906,627.9169151363625,327.64769507910137,217.29769393109487
"Lawton MSA, OK, USA",1596.790852616799,983.8116236447374,576.6238509316458,423.73155375437995
"Cleveland MSA, TN, USA",1126.7819175064444,577.953890867622,363.7349232584362,302.2188550318756
"Sierra Vista-Douglas MSA, AZ, USA",1319.9075441265352,840.408994630069,406.44367182334787,245.3935402161921
"Staunton-Waynesboro MSA, VA, USA",1347.395391909069,637.0332328854373,343.46846625682974,225.8478351192036
"San Germán MSA, PR, USA",1662.6413490957718,893.2565726990093,423.6215948717768,317.9539621783218
"Mansfield MSA, OH, USA",1466.7112979040364,799.0888519250957,470.63957382197145,345.7659834625636
"Augusta-Waterville MSA, ME, USA",1071.4670470805777,489.2879091322258,232.4867892503232,149.0934926007996
"Altoona MSA, PA, USA",1512.30892507792,1124.6790749893369,652.7128940938013,413.39492299046395
"New Bern MSA, NC, USA",1178.6760207166765,527.8251908585644,237.94825833613942,171.87918992001286
"Wenatchee MSA, WA, USA",1458.0280394167476,1112.8444839415902,688.3417784686268,468.91667176786035
"Farmington MSA, NM, USA",1140.681599409086,658.9813944275128,335.174925667221,222.5430613816008
"Owensboro MSA, KY, USA",1428.6126231379692,912.2623130278151,597.6120930227094,441.3937845801062
"San Angelo MSA, TX, USA",1502.017040077264,1059.001410609921,718.8741107123926,556.0984985907639
"St. Joseph MSA, MO-KS, USA",1426.9431751953164,866.4964022504399,559.8714385764091,413.8382364554459
"Holland MSA, MI, USA",895.6011462197882,383.7236111996913,191.055372302862,131.01134490299614
"Carbondale-Marion MSA, IL, USA",1057.839003359812,642.2097441132612,342.7798477247145,191.3476335335279
"Morristown MSA, TN, USA",1018.6561225463054,461.6945476929856,270.4605406803952,197.63219654781832
"Bozeman MSA, MT, USA",1673.3683006869956,1104.8315879854374,651.6660045477757,430.7928746717162
"Lawrence MSA, KS, USA",2328.7290483391585,1561.7201139956742,1049.2922947056736,778.2138891795421
"Sheboygan MSA, WI, USA",1396.4298124789302,1103.482099911865,673.3034354365574,403.3576916765766
"Missoula MSA, MT, USA",1747.4866266042116,1156.0303092046406,732.0968418936242,543.400177611797
"Goldsboro MSA, NC, USA",1065.9660920183478,468.67425314286635,241.05628598755624,178.68838818130953
"Weirton-Steubenville MSA, WV-OH, USA",1243.968551457121,658.956231900432,304.2272202700417,209.9072386187596
"Wooster MSA, OH, USA",976.3213551185926,553.204501040029,295.0971723167549,185.35310457632926
"Watertown-Fort Drum MSA, NY, USA",1128.1899227336255,707.2409148873996,363.27772480260626,205.29263889390398
"Lumberton MSA, NC, USA",745.6157205758635,322.18007331071965,148.57689274621333,106.57426244413173
"Anniston-Oxford-Jacksonville MSA, AL, USA",988.8109617630016,508.47546022463666,263.5368010960847,185.40714699152048
"Beckley MSA, WV, USA",1180.5686215359572,492.81749058777257,230.5688190871193,157.17590383241964
"Twin Falls MSA, ID, USA",1323.925670975345,1029.91595082894,623.738329749747,393.17128991884965
"Williamsport MSA, PA, USA",1393.9024408470905,977.5174396543871,482.5000884216353,313.0554649331822
"Cookeville MSA, TN, USA",870.6824020790413,440.27626375281847,264.01395784704215,199.2743098475227
"California-Lexington Park MSA, MD, USA",2202.4025555712115,751.3349657881336,267.6523954624001,199.56760720659318
"Brunswick MSA, GA, USA",1289.7846657704029,617.7485822868607,292.3750626761682,191.15496605008022
"Michigan City-La Porte MSA, IN, USA",1757.6376439524797,954.1352387135611,491.2684076973426,297.94701342823026
"Muncie MSA, IN, USA",1693.8081238524192,1058.3078392448333,695.3809093322952,528.0541589372054
"Roseburg MSA, OR, USA",1172.71475167949,690.2323274201834,288.1619938997083,172.21164477014372
"Lewiston-Auburn MSA, ME, USA",1889.3265007351342,1140.452662964238,616.7665976852365,395.9829501700598
"Longview MSA, WA, USA",1770.1430956541337,1108.5535009590217,618.2396071681106,414.12906828791654
"Richmond-Berea MSA, KY, USA",1453.8081386308206,714.64496142529,390.66770995601405,258.8279381521707
"Ogdensburg-Massena MSA, NY, USA",976.5697202290789,524.9960976982067,203.0711405707334,87.82380795407646
"Kankakee MSA, IL, USA",1381.7532568586203,1052.2765688207203,605.7378099795785,418.6943463858728
"Tullahoma-Manchester MSA, TN, USA",667.392509276681,343.60792125521755,186.48321471177962,127.69024268730175
"Show Low MSA, AZ, USA",781.9034472857306,397.14337097119665,146.08167774613975,73.92908622406424
"Whitewater-Elkhorn MSA, WI, USA",1161.0346133152102,675.7475602830064,292.2680678160551,146.24702344709993
"Ithaca MSA, NY, USA",3368.294600050539,1872.3958871266527,883.8960710801906,481.4523155301036
"Sumter MSA, SC, USA",1037.3887217434612,546.9901182811801,318.2762220395029,268.0243292381289
"Grand Forks MSA, ND-MN, USA",1676.135764515132,1267.614986292876,795.0099681955284,550.0915473907506
"Kalispell MSA, MT, USA",1022.7808558416208,575.3480306946095,312.4073618029511,204.82271383398623
"Fond du Lac MSA, WI, USA",1274.222450359095,981.3122469242271,632.9662706670748,384.83321002915005
"Decatur MSA, IL, USA",1263.226890228828,930.7242237262991,546.7560093261293,438.84796221582326
"Gettysburg MSA, PA, USA",925.0745132969084,594.4238694196589,245.07909039523466,158.80152764996126
"Bay City MSA, MI, USA",1287.0548793087087,840.7903542703599,537.0209781031505,412.1913202899483
"Mankato-North Mankato MSA, MN, USA",1864.6318853691537,1169.8698429837566,713.5410978078177,469.8271538899614
"Gadsden MSA, AL, USA",743.1958160232157,398.40216325431305,216.82694995909225,172.02828185377575
"Danville MSA, VA, USA",934.6993394372183,461.15724546103917,265.6577988409593,195.51840349740925
"Truckee-Grass Valley MSA, CA, USA",1164.7217920117105,547.2763912467974,268.9591055207433,178.475720165601
"Lima MSA, OH, USA",1234.6821848052846,836.8068237262423,523.1687422735656,371.75657520057956
"Salem MSA, OH, USA",1131.3843348102512,563.4044055120348,264.91455960513935,158.60021190981456
"Sebring MSA, FL, USA",935.0572109234078,556.4810679987509,287.28432832532616,194.98788342247664
"Cheyenne MSA, WY, USA",1519.9813900812273,1164.7286444664032,654.0295405026003,501.5819871459634
"Hot Springs MSA, AR, USA",1017.8259987815975,484.4201027323394,276.5487203093868,221.19820866386593
"Bluefield MSA, WV-VA, USA",898.099920563948,419.21588536466936,200.5296478457811,131.09700999386104
"Pinehurst-Southern Pines MSA, NC, USA",850.7743879018143,382.4227093006288,198.23075111885282,156.43193167002244
"Shelby MSA, NC, USA",816.9955152716719,359.6748890331964,204.34357552128955,157.6614977488733
"Adrian MSA, MI, USA",1147.7269115978308,636.8435366330443,334.40964296355537,211.28723639765448
"Dubuque MSA, IA, USA",1806.2352213079082,1195.9040116856252,750.7393915975522,513.4447165081967
"Moses Lake MSA, WA, USA",1336.7673939963165,832.6424651783337,351.41299361659713,205.6663631571653
"Paducah MSA, KY-IL, USA",794.4615210228848,482.02846256949766,284.08110155289586,204.07365920014433
"Rome MSA, GA, USA",1206.0234902558661,586.086560391004,334.34264635358073,257.9488292281281
"Ames MSA, IA, USA",3158.965288971514,2057.7669383147418,916.0571915002631,613.1222363956642
"Sevierville MSA, TN, USA",1092.1649443597464,403.39417990758596,189.5401754995574,150.62105312640213
"Victoria MSA, TX, USA",1614.1065312004548,1008.604103490869,670.584470837885,467.2196437616971
"Albertville MSA, AL, USA",653.0501087538809,340.0377218843499,205.08784931230636,152.91173043793438
"Meridian MSA, MS, USA",800.6885221921323,370.4420046057296,210.3273541245847,156.19936540890018
"Ashtabula MSA, OH, USA",928.636995027429,524.6832376455433,271.010705215979,162.03002014804414
"Cape Girardeau MSA, MO-IL, USA",1214.2882548179969,736.4831577349019,426.15621710950984,290.02041554770295
"Manhattan MSA, KS, USA",2256.619336398019,1337.7110504144105,706.788214408129,444.80306868465055
"Brainerd MSA, MN, USA",626.5796731699277,298.0367474355879,130.32604269521477,84.23258279326618
"Fairbanks MSA, AK, USA",1356.439223389682,729.3848070243786,345.7267048434329,250.7199275566433
"Ocean City MSA, NJ, USA",1147.3488001061141,727.0807045613409,311.89668097768316,173.8354538302397
"Corvallis MSA, OR, USA",2417.9635462986516,1679.5530718582925,964.7518589458175,612.9174219438299
"Cumberland MSA, MD-WV, USA",1422.9716792658394,734.3205986095634,315.19927981639074,188.70637549121224
"Corning MSA, NY, USA",834.4781092645486,550.4247800640201,221.74971072159263,107.47675213436472
"Greenwood MSA, SC, USA",840.8786342126542,447.56631062903307,253.42358125848628,190.52910607144887
"New Philadelphia-Dover MSA, OH, USA",1020.6782834938178,707.6985750758275,350.8086863016954,202.46328335590545
"Talladega-Sylacauga MSA, AL, USA",693.0678215761862,293.7867793766002,150.82776454440813,105.5402132343382
"Hermiston-Pendleton MSA, OR, USA",1609.4861262459349,969.9413709682668,423.8171577219728,216.37072228027108
"Sunbury MSA, PA, USA",1658.6345703972424,1136.9369295319686,387.93274278199993,181.33894398286498
"Ukiah MSA, CA, USA",1073.15650972156,755.0305632677381,337.05512707952516,173.0106785386146
"Clarksburg MSA, WV, USA",916.6616256097054,532.2440621060465,260.57875100749214,154.21174836103998
"Huntsville MSA, TX, USA",3622.880514300415,1364.4009044459635,538.901991867135,300.7571109501853
"Parkersburg-Vienna MSA, WV, USA",1274.609872138627,817.8596423859223,447.161459212904,305.1006854810863
"Beaver Dam MSA, WI, USA",1366.1222242481517,817.58065890725,368.5878399658946,166.3293011080667
"Mayagüez MSA, PR, USA",2466.5370203544976,1541.596557640125,947.5142697433831,664.293289432197
"Grants Pass MSA, OR, USA",1419.0372524941458,855.596290604332,489.11265578409996,350.3056845877811
"Cullman MSA, AL, USA",502.9368221285511,237.39077098144872,132.3617758301703,99.69864405670936
"Pine Bluff MSA, AR, USA",1343.5438360696644,597.0145448278246,261.2682505058963,196.1690549495629
"Branson MSA, MO, USA",877.8276481095037,353.0121432010949,134.2052910012066,108.38351091229123
"Pocatello MSA, ID, USA",2006.7494840441682,1221.752574966059,775.0366890175474,557.3825743478513
"Oak Harbor MSA, WA, USA",1519.5687812732258,761.7828614653046,364.5211222380657,219.19413689216293
"Grand Island MSA, NE, USA",1366.7392406610468,1020.4729356768072,674.4922986025169,428.9345806827223
"Zanesville MSA, OH, USA",992.7656049827847,593.7066635307724,309.12561913159675,217.96176396563496
"Lufkin MSA, TX, USA",980.6789111590515,449.00442162885423,258.62588077834175,201.32521396780024
"New Castle MSA, PA, USA",1081.4906246972698,723.717618620756,415.76325711431616,278.6117702952685
"Watertown-Fort Atkinson MSA, WI, USA",1211.0546453457564,770.4966063769385,388.17507729687765,186.19758301696135
"Great Falls MSA, MT, USA",1413.0955284358288,1171.4507295492297,752.5926454293285,525.5719200693513
"Orangeburg MSA, SC, USA",720.3602124970732,365.46992425616355,191.41615063418908,138.67613459740784
"Elmira MSA, NY, USA",1362.9444363695632,946.1504367553927,592.7610415732977,384.4145928660931
"Meadville MSA, PA, USA",736.1934210582143,460.60298326980455,206.44902006373624,109.09455684887611
"Kokomo MSA, IN, USA",1322.085383516743,945.8892438112001,610.5628475788707,458.0699458578927
"Russellville MSA, AR, USA",939.8072674744528,523.1206444681844,238.78372176642344,167.71944063907787
"Laurel MSA, MS, USA",584.4802528739149,284.2689826515801,147.27624308720294,97.25024148783122
"Midland MSA, MI, USA",1133.9606129759652,658.8347784526053,406.167184249761,286.865603723206
"Indiana MSA, PA, USA",1368.595994840435,911.4257933168775,348.17900670849724,168.8225589510856
"Helena MSA, MT, USA",1145.8193208554353,733.1935462616965,403.75688656384744,260.0944713233227
"Bloomsburg-Berwick MSA, PA, USA",1229.7007240972744,895.2381853930755,354.28631715794035,174.4131565690192
"Opelousas MSA, LA, USA",837.1514299968017,455.06599932809917,252.5991522427991,156.22138359868353
"Key West MSA, FL, USA",2334.3646343778846,1303.957892877008,485.67344200567146,236.92432221862506
"Columbus MSA, IN, USA",1486.9255929569479,974.3823854100016,508.9132210888425,347.41521596351174
"Athens MSA, TX, USA",682.100973832706,323.1001031816325,144.20760874078738,92.79532952798539
"Centralia MSA, WA, USA",950.9695331314997,560.8595628408128,245.60082061257384,152.19802632394018
"Stillwater MSA, OK, USA",1818.5292766022872,1165.159478644173,579.820023096385,363.0335782209165
"Hinesville MSA, GA, USA",1543.0159613559026,686.5830406510634,363.10979978023187,271.2178843222575
"Manitowoc MSA, WI, USA",1145.6072922364597,853.9665936995762,448.0849263517956,266.30379092477784
"Statesboro MSA, GA, USA",1924.2503355287192,1033.4395503192418,432.0396154724919,272.863551955043
"DuBois MSA, PA, USA",1335.9878340724144,603.7210338963883,212.74411160879478,111.39435788698883
"Warsaw MSA, IN, USA",816.665237784392,415.4159818011141,208.97868364884508,156.45862028797188
"Casper MSA, WY, USA",1618.9808597637016,1238.886345891875,738.9277506963017,493.0993045349059
"Plattsburgh MSA, NY, USA",1280.4399668780575,771.326739728168,335.8212833975371,159.4961896944732
"Glenwood Springs MSA, CO, USA",1463.826863212463,847.8827401042107,287.57634844889037,125.20030274802377
"Wilson MSA, NC, USA",1177.1894719346274,666.9373830070862,428.7678135307225,318.79180214556453
"Seneca MSA, SC, USA",619.8380980749921,240.2341615137265,136.470378720003,112.97474528685427
"Minot MSA, ND, USA",1305.2096035692161,928.1007316876122,557.1684409552612,385.82538087871455
"Port Angeles MSA, WA, USA",1061.4762025528582,561.250153539888,321.43747410694726,196.81625816286984
"Chillicothe MSA, OH, USA",1646.2650890021123,700.2404770423394,281.828167084669,193.54236946721275
"Olean MSA, NY, USA",819.1907743196723,498.55755071372147,207.46673056938207,107.18765111770344
"Searcy MSA, AR, USA",1073.39897798214,519.0780605341107,241.22112128266028,153.77618834181266
"Keene MSA, NH, USA",970.6025890228221,537.6619513306085,243.24125873339867,141.2389378597557
"Auburn MSA, NY, USA",1051.0237762217757,773.1447394429708,501.0835017316976,264.5965957698143
"Jefferson MSA, GA, USA",1102.2011499253383,371.664154412607,171.15835046825254,133.05224296777686
"Quincy MSA, IL-MO, USA",1036.1659678578649,795.5092422669059,530.9863623952955,356.84902753609964
"Aberdeen MSA, WA, USA",1319.9291694854417,780.2764968104839,317.7350674146308,161.55364397810962
"Frankfort MSA, KY, USA",1315.4197063357663,751.1710872088072,389.54094197295495,255.37816600697326
"Sandusky MSA, OH, USA",1328.121309205874,883.777350751571,481.3497228368225,276.446387460279
"Findlay MSA, OH, USA",1104.3896268759913,796.4419595999652,525.6709984991786,369.9268181181335
"Hobbs MSA, NM, USA",1541.0298235415491,1113.4097359473,638.9827770486783,388.7861438718831
"Wisconsin Rapids-Marshfield MSA, WI, USA",793.4071422512982,555.7982898343711,352.50538638973063,220.75302691044166
"Danville MSA, IL, USA",1068.0821898460085,690.9603345451483,327.56716987579324,214.39312156783254
"Somerset MSA, PA, USA",1067.1437296330744,452.3076338712846,136.87296011701747,80.4835283143411
"Portsmouth MSA, OH, USA",1142.595202842262,596.7420226852395,268.2930120151126,152.78113498219045
"Palatka MSA, FL, USA",823.3060265263289,363.9405575977433,160.2994191006147,104.66782227814365
"Kapaa MSA, HI, USA",2279.7843863040207,1045.4896212938709,342.4464486312213,165.2424992661852
"Gallup MSA, NM, USA",993.5803083311915,521.08644362356,196.16016256546524,103.82258366900115
"Shawnee MSA, OK, USA",1039.811474790237,570.0413501024766,342.7041561287044,228.05784763956527
"Fort Payne MSA, AL, USA",474.1000117770012,185.62295599521602,80.68275248417929,58.501963080526956
"Mount Airy MSA, NC, USA",690.2738680308229,253.69255552358592,128.34839941768374,103.45499693827549
"Greenfield Town MSA, MA, USA",907.9137794721572,504.6285217155652,244.80131019287245,147.06431487348587
"Stevens Point MSA, WI, USA",976.4742314204374,750.8139472114121,442.4229529448404,266.4445002064853
"Greeneville MSA, TN, USA",588.5046322152378,259.9589905272829,149.86018733194865,114.40922858511924
"Lake City MSA, FL, USA",1405.4343191216126,464.39009245457424,162.76193031234564,122.28035943394727
"LaGrange MSA, GA, USA",1288.7207408612658,556.6134127970727,295.48143688239963,216.86475275244788
"Klamath Falls MSA, OR, USA",1123.7738824908915,788.1777971610636,463.8288518333775,288.807895126985
"Marshall MSA, TX, USA",894.4763507639182,400.8168222581748,206.50605757267903,144.40740270514164
"Guayama MSA, PR, USA",2061.9369741281675,1253.2253025417253,572.4774444816644,348.79710591252933
"Clearlake MSA, CA, USA",1037.1555329808716,649.4195068193586,270.5449574124299,129.77742273058004
"Owosso MSA, MI, USA",744.4033685000994,485.0557445506963,261.3893574433672,155.9697511932035
"Alamogordo MSA, NM, USA",1289.0778721582233,794.9002700279572,415.24369706560464,233.59458731172484
"Morehead City MSA, NC, USA",1046.0480286044537,442.95356153337445,178.53362413087999,112.40630845979517
"Faribault-Northfield MSA, MN, USA",1725.0998620739547,1047.525770561772,551.2097039822478,306.7662098314476
"Farmington MSA, MO, USA",1747.8433996929907,746.0720646010182,336.4107323029518,198.69754692972825
"Ionia MSA, MI, USA",1573.7372663496776,604.7662175013585,226.67239903255253,127.29397771955739
"Marion MSA, IN, USA",1073.242665661046,806.1599801031571,410.3293862336404,246.88831774098495
"Richmond MSA, IN, USA",1210.2013597932018,830.1990928988711,518.1870414444819,334.05588333631107
"Walla Walla MSA, WA, USA",1898.6800075254575,1260.6884446985162,749.219888902626,472.35331296683586
"Muskogee MSA, OK, USA",978.2047284726068,616.7762057581706,345.682842619841,222.80611501097647
"Rexburg MSA, ID, USA",5841.518408252195,3261.393367050248,1421.887185353984,507.812984292736
"Roanoke Rapids MSA, NC, USA",771.7363928529298,398.9642645188091,200.98146800066243,124.99746507849878
"North Wilkesboro MSA, NC, USA",722.2451799462025,226.62682642420032,100.64503421753447,88.73467172583486
"Marquette MSA, MI, USA",1310.117801718019,771.8113817433415,369.7046653573011,195.71733475757654
"Rio Grande City MSA, TX, USA",1464.5904511790154,857.3602228768115,377.2526248053404,198.17287471978176
"Red Bluff MSA, CA, USA",1244.9518056256427,668.0032732509637,308.48855212175874,162.41175830980134
"Baraboo MSA, WI, USA",884.9573788902062,588.774867634047,293.88801357750657,140.85736724076293
"Shelton MSA, WA, USA",1350.788339871637,518.4363840692836,178.55888170870193,108.5365354187636
"Marinette MSA, WI-MI, USA",623.2776477956306,411.5828201540821,200.7296084291465,117.70195525745416
"Marion MSA, OH, USA",1912.2400153735716,1105.9258476811563,642.1817176155132,416.5964661199648
"Roswell MSA, NM, USA",1303.3532418203122,1001.831565305341,570.5256681241821,388.74935430818283
"Somerset MSA, KY, USA",963.0833722961057,375.0988093052376,171.9762730997759,133.65372262822066
"Coos Bay MSA, OR, USA",1112.3023329728371,684.1360273711878,348.6353495384229,202.2708129624618
"Nacogdoches MSA, TX, USA",1385.472657573242,613.2968983615604,294.8619047192173,213.5794824913605
"Forest City MSA, NC, USA",541.5285119687092,208.2710614387381,122.26150156825634,101.1830662481729
"Martinsville MSA, VA, USA",885.2678662581893,345.3467573047904,182.65187708962534,141.1817796198
"Mount Pleasant MSA, MI, USA",1676.6644089664228,924.2001840771314,480.59730028626046,284.72084889048074
"Lewiston MSA, ID-WA, USA",1346.0372406855906,1027.8583473640047,630.5044015980628,419.76847624028136
"Elizabeth City MSA, NC, USA",1268.2436210804042,508.7510144510243,210.5561827260832,141.92793448824074
"Laconia MSA, NH, USA",882.8020747324181,438.0598755977388,207.65018069364126,131.42154609575982
"Georgetown MSA, SC, USA",986.9310776542438,449.2931470579313,209.53916135647935,136.03342797273842
"Sanford MSA, NC, USA",1661.9146215326082,614.8403445144518,253.92955266829807,201.45763065498645
"Enid MSA, OK, USA",1411.8991926509086,968.6019408484697,590.8616727255526,414.2460498435833
"Mount Vernon MSA, OH, USA",836.3604261884709,505.75569187237613,257.90288902330326,152.36138614163335
"Albemarle MSA, NC, USA",689.1079008783415,297.04603824809834,161.42574694814468,115.18108972183907
"Athens MSA, OH, USA",2428.5180854391233,1684.4757473512889,557.5612356726823,224.8077519218551
"Carlsbad-Artesia MSA, NM, USA",1138.289148152436,883.0889858046386,541.8236361674775,310.32361634044275
"Hutchinson MSA, KS, USA",1066.411532912201,818.399247058918,562.1694552777643,388.3957119998618
"Hudson MSA, NY, USA",658.2250985438668,334.6747469913912,134.07056663242986,79.298132584182
"Crossville MSA, TN, USA",618.8014570104228,261.11045599401433,144.2820041110866,106.88597920711338
"Oxford MSA, NC, USA",1431.5947885143664,486.599746844886,156.812132071775,105.096524433439
"Sturgis MSA, MI, USA",768.5793643033367,498.3732741975476,247.59540890807858,120.20662724329404
"Rutland MSA, VT, USA",855.9495987492779,501.81701749748925,269.0415044762885,134.17440263104618
"Fergus Falls MSA, MN, USA",552.3003359676933,329.6829175959725,160.42876011998763,77.66574534170667
"Salina MSA, KS, USA",1489.4369682108834,1177.5355457558355,765.7664774698698,506.7999147293499
"Sayre MSA, PA, USA",552.066831778733,351.473734748819,162.7848831181455,88.46760592069386
"Barre MSA, VT, USA",983.5345888500766,493.1041586835382,206.99472443308935,112.15940193443834
"Marietta MSA, OH, USA",880.0320042907829,482.4087589315146,238.6902141206093,153.20008857595252
"Fernley MSA, NV, USA",1250.139860510271,780.6362014228167,335.4768714146567,171.29507647337448
"Fremont MSA, OH, USA",987.4654082597824,696.7291267758794,381.41982849050777,207.43041265413598
