longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"Columbia SC HSA, Columbia SC HRR, USA",0.1520705769302116,0.42954639433918956,0.3011363069607439,0.2693172987000665,0.6875026141210895,0.22335312987592112,0.08914425600298936
"Lubbock TX HSA, Lubbock TX HRR, USA",0.17323666341921196,0.45720223575464886,0.2995070814236306,0.24329068282172067,0.7213729731461781,0.20043484454315683,0.0781921823106652
"New Orleans LA HSA, New Orleans LA HRR, USA",0.2172113974871871,0.4967646337224575,0.2601914281643993,0.24304393811314332,0.6917047233009578,0.20875265823020983,0.09954261846883239
"Lancaster PA HSA, Lancaster PA HRR, USA",0.08783070956915642,0.3151496608520487,0.34250392877233454,0.34234641037561675,0.6471689296565494,0.2592740543357151,0.09355701600773551
"Winston-Salem NC HSA, Winston-Salem NC HRR, USA",0.14905618336356652,0.4426430757361271,0.3060306779546403,0.25132624630923256,0.7051560893825837,0.20853245950957564,0.08631145110784069
"Augusta GA HSA, Augusta GA HRR, USA",0.15172036238262718,0.4280567172938929,0.31455924879360714,0.2573840339125001,0.7055019392801659,0.20863827614974664,0.08585978457008732
"Dayton OH HSA, Dayton OH HRR, USA",0.16589529331070058,0.4646281534902177,0.3141236516132671,0.22124819489651526,0.7152601709981392,0.22039013476744634,0.06434969423441449
"Oakland CA HSA, Alameda Co. CA HRR, USA",0.1297800483706779,0.3046550222127601,0.23427814992363305,0.461066827863607,0.5334317852659071,0.2438887502706479,0.22267946446344503
"Modesto CA HSA, Modesto CA HRR, USA",0.13504752678787513,0.3565089205452653,0.32449332621160826,0.3189977532431264,0.686858849546003,0.22048398007995113,0.09265717037404606
"Mount Clemens MI HSA, Detroit MI HRR, USA",0.08481567115602005,0.3268746218580115,0.30687927913104024,0.36624609901094823,0.6223002375011277,0.2579829428711138,0.1197168196277586
"Chattanooga TN HSA, Chattanooga TN HRR, USA",0.12383018435550762,0.42021582068534935,0.3078961139869477,0.2718880653277029,0.6918593906730099,0.21613535847931287,0.09200525084767726
"La Mesa CA HSA, San Diego CA HRR, USA",0.12151102511915483,0.3100584619509206,0.28645703422661856,0.4034845038224607,0.6221098260324943,0.2467251415840105,0.1311650323834953
"Lancaster CA HSA, Los Angeles CA HRR, USA",0.1730174390137914,0.39299033284477597,0.30809830408659067,0.29891136306863336,0.6935489296107744,0.21477022530482404,0.09168084508440152
"Flint MI HSA, Flint MI HRR, USA",0.15939361386566295,0.44577056176631236,0.3109667811622279,0.24326265707145983,0.7116269107368544,0.21546172869561328,0.07291136056753246
"Gainesville FL HSA, Gainesville FL HRR, USA",0.18647629983775704,0.4889771214973696,0.29269162867309323,0.21833124982953722,0.7492005956973962,0.18067151639655382,0.07012788790604993
"Oceanside CA HSA, San Diego CA HRR, USA",0.0949610659331715,0.2885140237601508,0.2919380553791296,0.41954792086071957,0.6277513311028406,0.2290552535976656,0.14319341529949375
"Elgin IL HSA, Elgin IL HRR, USA",0.07103228272652849,0.23492568370247288,0.30263435378235776,0.46243996251516933,0.585539436007334,0.2762829955236172,0.13817756846904877
"Akron OH HSA, Akron OH HRR, USA",0.13238090656950946,0.41415375624222417,0.31537586411424573,0.27047037964353,0.6774290382604305,0.22990590537013303,0.09266505636943641
"Upland CA HSA, San Bernardino CA HRR, USA",0.09936705977113694,0.264326129880864,0.31817846753131734,0.41749540258781864,0.6312443995588428,0.2419291197990284,0.12682648064212876
"Huntsville AL HSA, Huntsville AL HRR, USA",0.10699667105401858,0.36480057939359894,0.28058587836213217,0.35461354224426894,0.614782035871713,0.2296731976734228,0.15554476645486426
"Corpus Christi TX HSA, Corpus Christi TX HRR, USA",0.17362562721390687,0.43570224773105215,0.2951887243223402,0.2691090279466076,0.7074518475445191,0.20822045743246606,0.08432769502301497
"West Palm Beach FL HSA, Fort Lauderdale FL HRR, USA",0.13361925185782084,0.399130730743184,0.31383401113308446,0.2870352581237315,0.6972969602793462,0.20846275919192633,0.09424028052872765
"San Bernardino CA HSA, San Bernardino CA HRR, USA",0.1771639947136981,0.39699340720547704,0.3295885520775117,0.27341804071701126,0.746989001218611,0.19281672759838409,0.06019427118300496
"Greensboro NC HSA, Greensboro NC HRR, USA",0.14834118426017062,0.4393119598011402,0.2961572889643965,0.2645307512344633,0.6958441081729961,0.2120149533243434,0.09214093850266039
"Savannah GA HSA, Savannah GA HRR, USA",0.13004721388256388,0.38771825055132286,0.3246457079797765,0.28763604146890076,0.6788496739481612,0.23099566414926428,0.09015466190257432
"Naples FL HSA, Fort Myers FL HRR, USA",0.10135846236691635,0.31923877235731213,0.2999671389116338,0.3807940887310541,0.6204465290969775,0.22294514027139758,0.15660833063162494
"Glendale CA HSA, Los Angeles CA HRR, USA",0.11764847540971866,0.31115552658866125,0.258757234460641,0.4300872389506979,0.5984135625125458,0.23144353796496756,0.17014289952248665
"Lansing MI HSA, Lansing MI HRR, USA",0.13858279922665298,0.39426378367460135,0.3188930317327591,0.28684318459263947,0.6706074570192182,0.24308800583438486,0.08630453714639702
"Plano TX HSA, Dallas TX HRR, USA",0.061999043050088166,0.20128171625240882,0.27472074146562586,0.5239975422819653,0.49579916607766794,0.2635826318184024,0.24061820210392965
"Torrance CA HSA, Los Angeles CA HRR, USA",0.06963335913885917,0.2170684322060287,0.23384994284540317,0.5490816249485683,0.4925689557655457,0.23996042167946108,0.26747062255499326
"Shreveport LA HSA, Shreveport LA HRR, USA",0.20537725505913862,0.5154866723299005,0.2650072943830174,0.2195060332870821,0.7333466211745634,0.19121088737894026,0.07544249144649635
"Chula Vista CA HSA, San Diego CA HRR, USA",0.10328840299866701,0.29874848861336833,0.28861768402814375,0.41263382735848797,0.6476276044775611,0.24207418268995293,0.1102982128324861
"Ocala FL HSA, Ocala FL HRR, USA",0.1314859325369834,0.4641693665889652,0.33711182337960716,0.1987188100314277,0.7458744776337008,0.19700930842318293,0.057116213943116306
"Tallahassee FL HSA, Tallahassee FL HRR, USA",0.1889986082447512,0.457025181587016,0.2957976803911982,0.24717713802178595,0.7166247693891162,0.20579337041358578,0.07758186019729806
"St Petersburg FL HSA, St Petersburg FL HRR, USA",0.11986461470861681,0.40838531963179925,0.31250932707055334,0.2791053532976474,0.6654709653247497,0.22718873628944464,0.10734029838580549
"Hollywood FL HSA, Miami FL HRR, USA",0.13576120753040594,0.44070625177265615,0.326504338503324,0.23278940972401974,0.7382669493614026,0.19655403822185633,0.06517901241674108
"New Haven CT HSA, New Haven CT HRR, USA",0.1259024081914539,0.343550382213146,0.2787305285983706,0.37771908918848346,0.6109029504517663,0.25467086043261505,0.1344261891156186
"Fort Wayne IN HSA, Fort Wayne IN HRR, USA",0.11990950251233908,0.40056113100744356,0.3421934599348489,0.2572454090577076,0.6913450753423224,0.23427020997850945,0.07438471467916809
"Fort Myers FL HSA, Fort Myers FL HRR, USA",0.1275618209013848,0.4268831989348523,0.30881159061152036,0.26430521045362737,0.6969192950535055,0.2083837555667999,0.09469694937969467
"Denton TX HSA, Dallas TX HRR, USA",0.09044053211139873,0.26287237455695023,0.28593288202439143,0.45119474341865845,0.5723402805340818,0.2783984776935363,0.14926124177238181
"Allentown PA HSA, Allentown PA HRR, USA",0.11347121983159648,0.3529473383712696,0.3101070858636708,0.33694557576505973,0.6557721843339281,0.24358103244423243,0.10064678322183952
"Everett WA HSA, Everett WA HRR, USA",0.08002755450035302,0.24294767642035564,0.3114907625666135,0.4455615610130309,0.5670561114765997,0.2833082095193018,0.1496356790040986
"Reading PA HSA, Reading PA HRR, USA",0.12403645326610267,0.3612092385253248,0.3151447939433678,0.3236459675313075,0.6680196623573564,0.2445459023521174,0.08743443529052614
"Fullerton CA HSA, Orange Co. CA HRR, USA",0.0919402479482211,0.22837879535501468,0.25794677368038227,0.5136744309646031,0.5591713016249135,0.24618038695710204,0.19464831141798458
"Stockton CA HSA, Stockton CA HRR, USA",0.1671546314560301,0.4000938696728043,0.32212143046232106,0.2777846998648747,0.7209112005997134,0.2043225486028661,0.0747662507974205
"Durham NC HSA, Durham NC HRR, USA",0.1288006762437583,0.37340356361607424,0.29326640521899644,0.3333300311649293,0.626873043800375,0.25046071468732817,0.1226662415122968
"Roswell GA HSA, Atlanta GA HRR, USA",0.051436372602218505,0.18424724431402342,0.22656952983192813,0.5891832258540485,0.483915373921912,0.2461748761281872,0.26990974994990086
"Rockville MD HSA, Washington DC HRR, USA",0.0817720931004041,0.19832877026256968,0.24618140090866936,0.555489828828761,0.500323881132019,0.25453063703140705,0.24514548183657398
"Fredericksburg VA HSA, Richmond VA HRR, USA",0.07125543247082453,0.21612997143715118,0.27644036215805345,0.5074296664047954,0.5526868213129641,0.2560701453377444,0.19124303334929144
"Norfolk VA HSA, Norfolk VA HRR, USA",0.13868617350064247,0.39070358082380846,0.3364086420481106,0.272887777128081,0.6816444126843202,0.2382976265520617,0.08005796076361817
"Brandon FL HSA, Tampa FL HRR, USA",0.1043881716175426,0.3219260603247477,0.3281225610770499,0.3499513785982024,0.6420033722657492,0.2533070265939774,0.1046896011402734
"Lexington KY HSA, Lexington KY HRR, USA",0.1528089412739976,0.4065129614247741,0.3017335226451374,0.2917535159300883,0.675202980400414,0.22227899294592493,0.10251802665366108
"Lynwood CA HSA, Los Angeles CA HRR, USA",0.19650961038365566,0.449310833759881,0.325175864899696,0.225513301340423,0.8302703448639283,0.14173156541552479,0.027998089720547025
"Santa Ana CA HSA, Orange Co. CA HRR, USA",0.10263883886711314,0.24363774715493236,0.2736322354116063,0.4827300174334613,0.6388137113546217,0.20483652561504465,0.15634976303033357
"York PA HSA, York PA HRR, USA",0.09080628627629682,0.3383327050955705,0.33794370285147585,0.32372359205295353,0.6485998420952629,0.2644541928839291,0.08694596502080808
"Pensacola FL HSA, Pensacola FL HRR, USA",0.13898510899039246,0.4284099923290498,0.3198704613225479,0.2517195463484022,0.7166796471303143,0.20969349223314238,0.07362686063654329
"Bradenton FL HSA, Bradenton FL HRR, USA",0.10545391136193048,0.39644180934094414,0.30639173074143106,0.2971664599176249,0.6879368414522649,0.21639652992687908,0.09566662862085623
"Alexandria VA HSA, Arlington VA HRR, USA",0.08126077663928795,0.1923219424583719,0.25487289497768323,0.5528051625639451,0.43224278814753925,0.27146248716071686,0.2962947246917438
"New Brunswick NJ HSA, New Brunswick NJ HRR, USA",0.102553785055462,0.25085999245152657,0.26457371042170474,0.4845662971267687,0.5536331744031876,0.26648829956108466,0.17987852603572774
