longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"Boston MA HSA, Boston MA HRR, USA",0.0877314348553922,0.04038160797271885,0.22496993312010916,0.734648458907172
"Nashville TN HSA, Nashville TN HRR, USA",0.0689464484765366,0.12929926575830045,0.11007257315582333,0.7606281610858762
"Tulsa OK HSA, Tulsa OK HRR, USA",0.10636670776354924,0.19109387547524143,0.1180894371783736,0.690816687346385
"Honolulu HI HSA, Honolulu HI HRR, USA",0.07896466243743197,0.0487254442651421,0.14808678896267888,0.803187766772179
"Grand Rapids MI HSA, Grand Rapids MI HRR, USA",0.09161925128715706,0.06540006042158215,0.16379421603990638,0.7708057235385114
"San Francisco CA HSA, San Francisco CA HRR, USA",0.07066040455047456,0.04395613032750185,0.15207392873654443,0.8039699409359536
"Birmingham AL HSA, Birmingham AL HRR, USA",0.11050974161980773,0.1186744937323321,0.14177149956087454,0.7395540067067935
"Milwaukee WI HSA, Milwaukee WI HRR, USA",0.1423517868651471,0.09918740710646859,0.22858687508902611,0.6722257178045051
"Riverside CA HSA, San Bernardino CA HRR, USA",0.06470049274278561,0.1362171185699029,0.244279459920996,0.6195034215091011
"Cleveland OH HSA, Cleveland OH HRR, USA",0.14451402147004372,0.07376609655168499,0.26864579161823715,0.6575881118300779
"Omaha NE HSA, Omaha NE HRR, USA",0.07463610242912064,0.10946145100013523,0.09736332008140049,0.7931752289184644
"Rochester NY HSA, Rochester NY HRR, USA",0.09595421644151968,0.041133596834988385,0.2242353855418647,0.7346310176231469
"Jamaica NY HSA, East Long Island NY HRR, USA",0.10364807356171428,0.10949326951287106,0.2696473271543552,0.6208594033327739
"Buffalo NY HSA, Buffalo NY HRR, USA",0.10992838795774039,0.03966488670058981,0.2512407405797846,0.7090943727196255
"Detroit MI HSA, Detroit MI HRR, USA",0.18439837561933148,0.10299227740475278,0.44457369822747894,0.45243402436776836
"Colorado Springs CO HSA, Colorado Springs CO HRR, USA",0.052533182811422004,0.1044808683529606,0.19545741807116354,0.7000617135758759
"Bakersfield CA HSA, Bakersfield CA HRR, USA",0.10909319077538074,0.1176285280443636,0.3388872283248406,0.5434842436307958
"St Paul MN HSA, St Paul MN HRR, USA",0.0649713405536629,0.05872713653210939,0.18629090739531556,0.7549819560725751
"Des Moines IA HSA, Des Moines IA HRR, USA",0.08563123148619252,0.05833856103430242,0.15515480704614243,0.7865066319195552
"Charleston SC HSA, Charleston SC HRR, USA",0.1097357858516513,0.14945308387409206,0.13036101994481536,0.7201858961810925
"Baton Rouge LA HSA, Baton Rouge LA HRR, USA",0.10137720508251506,0.10634211867579525,0.20987352303478532,0.6837843582894194
"Kansas City MO HSA, Kansas City MO HRR, USA",0.08265484422801192,0.13601714066287834,0.10666842867546127,0.7573144306616605
"Lawrenceville GA HSA, Atlanta GA HRR, USA",0.05385203641716008,0.16552197736751634,0.07350144011371529,0.7609765825187683
"Knoxville TN HSA, Knoxville TN HRR, USA",0.1271323228654478,0.12231348579579396,0.14712592778247255,0.7305605864217335
"Springfield MO HSA, Springfield MO HRR, USA",0.1387855653555769,0.15988777177097632,0.15052189538562064,0.689590332843403
"Ann Arbor MI HSA, Ann Arbor MI HRR, USA",0.04871674863503558,0.04484842993105045,0.12664764533057088,0.8285039247383787
"Falls Church VA HSA, Arlington VA HRR, USA",0.029178877658226243,0.08786105803003061,0.05141293871332761,0.8607260032566417
"Fort Lauderdale FL HSA, Fort Lauderdale FL HRR, USA",0.10328843150272284,0.21707056074098408,0.1383928333388178,0.644536605920198
"Spokane WA HSA, Spokane WA HRR, USA",0.08802541373695344,0.07779992247284608,0.2511606670253856,0.6710394105017684
"Tacoma WA HSA, Tacoma WA HRR, USA",0.06514616217012752,0.09087644472455313,0.2176391355715079,0.6914844197039389
"Marietta GA HSA, Atlanta GA HRR, USA",0.046035506160593355,0.16266222777774436,0.0638875011112739,0.7734502711109817
"Arlington TX HSA, Fort Worth TX HRR, USA",0.0638871335189298,0.21146069250320168,0.08460074972009292,0.7039385577767054
"Mcallen TX HSA, Mcallen TX HRR, USA",0.21597102929085712,0.45931616149520854,0.12008530940336155,0.4205985291014299
"Wichita KS HSA, Wichita KS HRR, USA",0.09618161450897814,0.1436660304180096,0.12227459974776764,0.7340593698342226
"Joliet IL HSA, Joliet IL HRR, USA",0.06629063220556686,0.07385036480040832,0.12228007989331639,0.8038695553062752
"Wilmington DE HSA, Wilmington DE HRR, USA",0.060325661285193954,0.06643016530477446,0.17378597026408976,0.7597838644311359
"Jackson MS HSA, Jackson MS HRR, USA",0.1294554424372575,0.15087747987853142,0.14399591689854294,0.7051266032229256
"Madison WI HSA, Madison WI HRR, USA",0.05294500878602697,0.04961004529459473,0.09243892076113863,0.8579510339442666
"Camden NJ HSA, Camden NJ HRR, USA",0.08685935489121688,0.07185546180347702,0.19378866498884706,0.7343558732076758
"Long Beach CA HSA, Los Angeles CA HRR, USA",0.07982465089334674,0.10901419594968324,0.23252094656401917,0.6584648574862976
"Mckinney TX HSA, Dallas TX HRR, USA",0.04355041572371672,0.1134174640164164,0.040180428798380144,0.8464021071852035
"Anaheim CA HSA, Orange Co. CA HRR, USA",0.06998234870352718,0.12928292880137818,0.22201068309248684,0.6487063881061351
"Mobile AL HSA, Mobile AL HRR, USA",0.15683382872607213,0.15909783600620384,0.17427861868646577,0.6666235453073304
"Hartford CT HSA, Hartford CT HRR, USA",0.09134800951592559,0.06223475215818813,0.20978038233779758,0.7279848655040143
"Syracuse NY HSA, Syracuse NY HRR, USA",0.10537193849883704,0.04412415344063445,0.2274320190724782,0.7284438274868874
"Reno NV HSA, Reno NV HRR, USA",0.09046543444926321,0.12564303086837844,0.14100253842921068,0.7333544307024108
"Boise ID HSA, Boise ID HRR, USA",0.06658799415555425,0.10833259737534028,0.10486827789418537,0.7867991247304743
"Providence RI HSA, Providence RI HRR, USA",0.10556183647495855,0.05919749705740664,0.2316188392672692,0.7091836636753241
"Vancouver WA HSA, Portland OR HRR, USA",0.055495379843134476,0.08885842470280618,0.18039800470156472,0.7307435705956291
"Worcester MA HSA, Worcester MA HRR, USA",0.08486127803043456,0.02806435366720577,0.22166673974198098,0.7502689065908134
"Greenville SC HSA, Greenville SC HRR, USA",0.09737085911624828,0.1459006359194401,0.12514531925408917,0.7289540448264706
"Aurora CO HSA, Denver CO HRR, USA",0.05518837753915083,0.1349944664656264,0.16971725297518328,0.6952882805591902
"Staten Island NY HSA, New York NY HRR, USA",0.11168726582691027,0.05444439193735479,0.21144861666290785,0.7341069913997375
"Columbia SC HSA, Columbia SC HRR, USA",0.11507886652593055,0.12423204363953959,0.13343428019664494,0.7423336761638154
"Lubbock TX HSA, Lubbock TX HRR, USA",0.13366116825354746,0.2123886883824538,0.11662442370716103,0.6709868879103853
"New Orleans LA HSA, New Orleans LA HRR, USA",0.16011497610485595,0.11602020067821142,0.2803785375962822,0.6036012617255064
"Lancaster PA HSA, Lancaster PA HRR, USA",0.12271138294339697,0.11267111110026462,0.15021693899478913,0.7371119499049462
"Winston-Salem NC HSA, Winston-Salem NC HRR, USA",0.12349532859796017,0.14957551153712983,0.1418342072933622,0.708590281169508
"Augusta GA HSA, Augusta GA HRR, USA",0.12962082495386582,0.16364639457075109,0.15980053790201137,0.6765530675272377
"Dayton OH HSA, Dayton OH HRR, USA",0.11614347153243527,0.09441726834608509,0.2490662788041645,0.6565164528497504
"Oakland CA HSA, Alameda Co. CA HRR, USA",0.09019491085820983,0.0810008625582434,0.2194024280860307,0.6995967093557258
"Modesto CA HSA, Modesto CA HRR, USA",0.08981249224307152,0.08245696454022522,0.3043704619525649,0.61317257350721
"Mount Clemens MI HSA, Detroit MI HRR, USA",0.07042071318864346,0.06091728990119201,0.16562050440524803,0.7734622056935601
"Chattanooga TN HSA, Chattanooga TN HRR, USA",0.118028111596192,0.1393210849477923,0.1451066949646941,0.7155722200875135
"La Mesa CA HSA, San Diego CA HRR, USA",0.05636926693806724,0.07947692587893307,0.23257141084111468,0.6879516632799522
"Lancaster CA HSA, Los Angeles CA HRR, USA",0.09873129710384772,0.08413904697867203,0.300225424225238,0.6156355287960901
"Flint MI HSA, Flint MI HRR, USA",0.128679965923455,0.07363585334612832,0.3059498804099389,0.6204142662439328
"Gainesville FL HSA, Gainesville FL HRR, USA",0.11758286291811587,0.13588122396014926,0.15508110140808096,0.7090376746317697
"Oceanside CA HSA, San Diego CA HRR, USA",0.04713668043094967,0.13051178359302476,0.17456916074476356,0.6949190556622117
"Elgin IL HSA, Elgin IL HRR, USA",0.05683181381834552,0.09592358944141513,0.10428024292350396,0.7997961676350809
"Akron OH HSA, Akron OH HRR, USA",0.0961317959448488,0.0795739839295631,0.21634942621418662,0.7040765898562502
"Upland CA HSA, San Bernardino CA HRR, USA",0.057146722978464695,0.0911466677016912,0.20651535946695065,0.7023379728313581
"Huntsville AL HSA, Huntsville AL HRR, USA",0.08578968699427984,0.11425232642407393,0.10879786314153504,0.776949810434391
"Corpus Christi TX HSA, Corpus Christi TX HRR, USA",0.14079892840260735,0.25986247006869434,0.1353015912493631,0.6048359386819425
"West Palm Beach FL HSA, Fort Lauderdale FL HRR, USA",0.10330065458864791,0.20535799968400162,0.12968226655266624,0.664959733763332
"San Bernardino CA HSA, San Bernardino CA HRR, USA",0.09290188537390875,0.1403323892845843,0.3110981664717786,0.5485694442436372
"Greensboro NC HSA, Greensboro NC HRR, USA",0.12400957262797295,0.12400266913725597,0.1409781403596151,0.7350191905031289
"Savannah GA HSA, Savannah GA HRR, USA",0.10541255114020673,0.1840963027539662,0.12307777296234806,0.6928259242836857
"Naples FL HSA, Fort Myers FL HRR, USA",0.06801886972188477,0.19601321207687653,0.09306874054665397,0.7109180473764696
"Glendale CA HSA, Los Angeles CA HRR, USA",0.08625468132465443,0.09355571570186978,0.22033931887748714,0.686104965420643
"Lansing MI HSA, Lansing MI HRR, USA",0.09237727919545166,0.059168616171883216,0.18502656414249302,0.7558048196856237
"Plano TX HSA, Dallas TX HRR, USA",0.026869237890063086,0.12867340923952034,0.04102320397536216,0.8303033867851175
"Torrance CA HSA, Los Angeles CA HRR, USA",0.04576867249249516,0.07677835782016418,0.12584947170850588,0.7973721704713298
"Shreveport LA HSA, Shreveport LA HRR, USA",0.191118458130374,0.11682115264942743,0.29881248293670665,0.5843663644138659
"Chula Vista CA HSA, San Diego CA HRR, USA",0.06999881926389731,0.11388939453410771,0.21595356576261435,0.6701570397032779
"Ocala FL HSA, Ocala FL HRR, USA",0.11069474262364612,0.18776794211252118,0.19055982222320594,0.6216722356642729
"Tallahassee FL HSA, Tallahassee FL HRR, USA",0.11043887444973169,0.12032870452988186,0.13235881997193855,0.7473124754981796
"St Petersburg FL HSA, St Petersburg FL HRR, USA",0.08896702773726815,0.15388600004291014,0.14016549007935303,0.7059485098777368
"Hollywood FL HSA, Miami FL HRR, USA",0.09066281291412719,0.22276765687399705,0.10620955372829245,0.6710227893977107
"New Haven CT HSA, New Haven CT HRR, USA",0.07972906156693708,0.07330007728345019,0.222658857093391,0.7040410656231588
"Fort Wayne IN HSA, Fort Wayne IN HRR, USA",0.09354224923505118,0.10376542082869901,0.16645872122512698,0.7297758579461741
"Fort Myers FL HSA, Fort Myers FL HRR, USA",0.09430756540233574,0.20125169970873544,0.1388055646183229,0.6599427356729417
"Denton TX HSA, Dallas TX HRR, USA",0.04606858690931345,0.14605973168528266,0.052598563773005015,0.8013417045417124
"Allentown PA HSA, Allentown PA HRR, USA",0.10905040941153557,0.08468090779054094,0.18775614008670452,0.7275629521227546
"Everett WA HSA, Everett WA HRR, USA",0.05787588269685272,0.08272530594720325,0.15719892304445174,0.760075771008345
"Reading PA HSA, Reading PA HRR, USA",0.1273229480010463,0.08236138955748475,0.19506600960894913,0.7225726008335661
"Fullerton CA HSA, Orange Co. CA HRR, USA",0.04553616353828647,0.0809301518406769,0.15045216757569957,0.7686176805836236
"Stockton CA HSA, Stockton CA HRR, USA",0.1301453391802492,0.1037029768089409,0.35931882562908796,0.5369781975619711
"Durham NC HSA, Durham NC HRR, USA",0.07522572591412396,0.1478592686658946,0.11101514056118925,0.7411255907729162
"Roswell GA HSA, Atlanta GA HRR, USA",0.02894099520786006,0.10912843879158733,0.04307469753532433,0.8477968636730884
"Rockville MD HSA, Washington DC HRR, USA",0.038707077281175555,0.09626216076618103,0.12300320178681572,0.7807346374470032
"Fredericksburg VA HSA, Richmond VA HRR, USA",0.058091187252931116,0.10474988923050833,0.09716073035558748,0.7980893804139042
"Norfolk VA HSA, Norfolk VA HRR, USA",0.08990508228978601,0.13585297215351536,0.16952482774830668,0.694622200098178
"Brandon FL HSA, Tampa FL HRR, USA",0.05296880588961801,0.15016240711332016,0.1227900120299975,0.7270475808566824
"Lexington KY HSA, Lexington KY HRR, USA",0.06958775649967218,0.08743583683429998,0.18195199318234956,0.7306121699833504
"Lynwood CA HSA, Los Angeles CA HRR, USA",0.13665980600916752,0.19870595756801404,0.3545214324028742,0.44677261002911167
"Santa Ana CA HSA, Orange Co. CA HRR, USA",0.06622816681236857,0.14202162069735172,0.19646616760476998,0.6615122116978783
"York PA HSA, York PA HRR, USA",0.10853308372279148,0.06890084242023564,0.16043097832027484,0.7706681792594895
"Pensacola FL HSA, Pensacola FL HRR, USA",0.10507720648654512,0.16298978109309342,0.1804634089170029,0.6565468099899037
"Bradenton FL HSA, Bradenton FL HRR, USA",0.07730159435681987,0.18778594384736047,0.1297462758411157,0.6824677803115239
"Alexandria VA HSA, Arlington VA HRR, USA",0.04526533160922567,0.11530161446330675,0.06403211149433984,0.8206662740423535
"New Brunswick NJ HSA, New Brunswick NJ HRR, USA",0.06598351118738209,0.09702235558475919,0.11207195682027175,0.790905687594969
"Pontiac MI HSA, Pontiac MI HRR, USA",0.07632157555611982,0.0745285043011158,0.16998005405434297,0.7554914416445413
"Lincoln NE HSA, Lincoln NE HRR, USA",0.07028892742911358,0.08626241261062106,0.08863778532531576,0.8250998020640632
"Burbank CA HSA, Los Angeles CA HRR, USA",0.08842743401688857,0.09628715071088746,0.20957279511427865,0.6941400541748339
"Whittier CA HSA, Los Angeles CA HRR, USA",0.08156282114919394,0.09185613999423607,0.17705970665379728,0.7310841533519666
"Arlington Heights IL HSA, Evanston IL HRR, USA",0.06277398956497153,0.11585539449860376,0.08036035443935807,0.8037842510620381
"Newark NJ HSA, Newark NJ HRR, USA",0.19974461014008862,0.218510398722835,0.310642235164021,0.47084736611314393
"Little Rock AR HSA, Little Rock AR HRR, USA",0.13897065378904067,0.11085727619566663,0.214728343126975,0.6744143806773584
"Hialeah FL HSA, Miami FL HRR, USA",0.14383005439007054,0.2163212739195231,0.13102615102644172,0.6526525750540352
"Fremont CA HSA, Alameda Co. CA HRR, USA",0.04097882917787309,0.030074541933747218,0.14256711145666326,0.8273583466095895
"Mountain View CA HSA, San Jose CA HRR, USA",0.035315919176486466,0.036133052893177114,0.07603228445474429,0.8878346626520786
"Wildomar CA HSA, San Diego CA HRR, USA",0.041869371041826316,0.09392912194468048,0.19999011363863622,0.7060807644166833
"Toledo OH HSA, Toledo OH HRR, USA",0.11718778260724245,0.07870036065955531,0.2624967523790349,0.6588028869614098
"Tyler TX HSA, Tyler TX HRR, USA",0.13485599018117,0.2388487671429734,0.12782816498155847,0.6333230678754681
"Newport News VA HSA, Newport News VA HRR, USA",0.09479770586144988,0.11847017848593369,0.1572398823347091,0.7242899391793571
"Lafayette LA HSA, Lafayette LA HRR, USA",0.12268918107734612,0.11153531566990194,0.23237095661894097,0.6560937277111571
"Bellevue WA HSA, Seattle WA HRR, USA",0.020923550840474394,0.04177667444017279,0.0665946866371296,0.8916286389226977
"Richmond TX HSA, Houston TX HRR, USA",0.06687182571353775,0.14382458098305356,0.06655335286851125,0.7896220661484351
"Carmichael CA HSA, Sacramento CA HRR, USA",0.07307471652246264,0.0876537585483938,0.27081968127367395,0.6415265601779323
"Fayetteville NC HSA, Raleigh NC HRR, USA",0.10231028138473207,0.17964360554930897,0.22711717521640756,0.5932392192342835
"Green Bay WI HSA, Green Bay WI HRR, USA",0.097822524579501,0.06696381066366626,0.14080097984249315,0.7922352094938405
"Montgomery AL HSA, Montgomery AL HRR, USA",0.14115394393726838,0.14734610697179865,0.17834537928584157,0.6743085137423598
"Webster TX HSA, Houston TX HRR, USA",0.04587662846611824,0.14948036882205504,0.06190703407704689,0.7886125971008981
"Salem OR HSA, Salem OR HRR, USA",0.0715499874226622,0.10570377861004304,0.23367086817666965,0.6606253532132874
"Rockford IL HSA, Rockford IL HRR, USA",0.11405885500958801,0.08188166105940789,0.22639971500642495,0.6917186239341672
"Wilmington NC HSA, Wilmington NC HRR, USA",0.08167308576077675,0.13288562215966676,0.1281082028810247,0.7390061749593085
"Royal Oak MI HSA, Royal Oak MI HRR, USA",0.05585380686664789,0.037275257002806005,0.11311173229500505,0.849613010702189
"Trenton NJ HSA, Philadelphia PA HRR, USA",0.1144134919411247,0.09800268831884357,0.18041561651875554,0.7215816951624009
"Victorville CA HSA, San Bernardino CA HRR, USA",0.06428253148742347,0.12406260584852767,0.3681231508239036,0.5078142433275686
"Bridgeport CT HSA, Bridgeport CT HRR, USA",0.09158572758022661,0.10753284931909608,0.23064896184335312,0.6618181888375508
"Downey CA HSA, Los Angeles CA HRR, USA",0.10070043054963763,0.18662940935861766,0.28279666888955696,0.5305739217518254
"Puyallup WA HSA, Tacoma WA HRR, USA",0.05028097256961318,0.07196280994691229,0.14309008853397465,0.7849471015191131
"Leesburg VA HSA, Arlington VA HRR, USA",0.023894926230289503,0.05309316978750144,0.04100794264448845,0.9058988875680101
"Santa Monica CA HSA, Los Angeles CA HRR, USA",0.04345846640243279,0.055359491516409544,0.09672853624534417,0.8479119722382463
"Renton WA HSA, Seattle WA HRR, USA",0.03932425688088551,0.0883792294773761,0.1487747976585921,0.7628459728640317
"Kalamazoo MI HSA, Kalamazoo MI HRR, USA",0.08191651137490408,0.06592778734505902,0.18691861917118882,0.7471535934837522
"Roseville CA HSA, Sacramento CA HRR, USA",0.04732986859316983,0.03877299669332427,0.13309941111898746,0.8281275921876884
"Springfield MA HSA, Springfield MA HRR, USA",0.13098482754843285,0.04003776817275487,0.3621891754296788,0.5977730563975664
"Melbourne FL HSA, Orlando FL HRR, USA",0.08233632452487281,0.14566849565862325,0.14888507174942384,0.7054464325919529
"Virginia Beach VA HSA, Norfolk VA HRR, USA",0.05720274587995397,0.10925018368850009,0.10089506478387769,0.7898547515276222
"Albany NY HSA, Albany NY HRR, USA",0.09361045797907741,0.042042683058882216,0.18682813654879368,0.7711291803923241
"Aurora IL HSA, Aurora IL HRR, USA",0.08348997670289564,0.11104474583003508,0.12693500834210464,0.7620202458278603
"Newport Beach CA HSA, Orange Co. CA HRR, USA",0.03922395498561872,0.08663571695348342,0.10945901979616889,0.8039052632503477
"Kissimmee FL HSA, Orlando FL HRR, USA",0.08607866389319989,0.17717966930493015,0.16991499725716588,0.6529053334379039
"Glen Burnie MD HSA, Baltimore MD HRR, USA",0.05047295593300653,0.05678439069172458,0.12999630104286447,0.813219308265411
"Amarillo TX HSA, Amarillo TX HRR, USA",0.13143812561889778,0.22763567596958467,0.10079218538089127,0.671572138649524
"Parma OH HSA, Cleveland OH HRR, USA",0.08844064773106097,0.06599748046079423,0.14503449133686636,0.7889680282023395
"Santa Rosa CA HSA, Santa Rosa CA HRR, USA",0.05647820573747049,0.08909332000543502,0.1822172334127069,0.7286894465818581
"Sioux Falls SD HSA, Sioux Falls SD HRR, USA",0.0739847955521697,0.09185471736455449,0.08931450305991151,0.818830779575534
"Sun City AZ HSA, Sun City AZ HRR, USA",0.07822876896423252,0.09676185939176025,0.17747788799702086,0.7257602526112188
"Lakeland FL HSA, Lakeland FL HRR, USA",0.131982893545405,0.17892616686542445,0.1860467307941897,0.6350271023403858
"Lowell MA HSA, Boston MA HRR, USA",0.08982161461018251,0.03540668693975705,0.20728143135997612,0.7573118817002668
"Olympia WA HSA, Olympia WA HRR, USA",0.0591617175488821,0.07458591673113403,0.19275488553322137,0.7326591977356446
"Pomona CA HSA, Los Angeles CA HRR, USA",0.06951169406037486,0.11631107005434632,0.22551963609320122,0.6581692938524526
"Walnut Creek CA HSA, Contra Costa Co. CA HRR, USA",0.030676206954987923,0.026369749430583643,0.06967028131944503,0.9039599692499714
"West Covina CA HSA, Los Angeles CA HRR, USA",0.07028041387224591,0.10810825829225286,0.2528201125283658,0.6390716291793814
"Anchorage AK HSA, Anchorage AK HRR, USA",0.06254541497687718,0.14415068018594118,0.17433683413000706,0.6815124856840518
"Provo UT HSA, Provo UT HRR, USA",0.040767524556679605,0.11374172380974834,0.07742742167771015,0.8088308545125414
"Canoga Park CA HSA, Los Angeles CA HRR, USA",0.05167653004011313,0.09171455784962913,0.19485071910817023,0.7134347230422006
"Asheville NC HSA, Asheville NC HRR, USA",0.13946549185218576,0.15886728253362772,0.14062560701243842,0.7005071104539339
"Valencia CA HSA, Los Angeles CA HRR, USA",0.03828808153132799,0.06488225796110154,0.1408258670374898,0.7942918750014087
"Cedar Rapids IA HSA, Cedar Rapids IA HRR, USA",0.08741476415889034,0.05181888588988995,0.15397972005158284,0.7942013940585272
"Winter Haven FL HSA, Orlando FL HRR, USA",0.11444218598195352,0.20370931486559887,0.1726503070703853,0.6236403780640158
"Killeen TX HSA, Temple TX HRR, USA",0.07494458186816126,0.23504239083649991,0.16442192922046264,0.6005356799430374
"Peoria IL HSA, Peoria IL HRR, USA",0.11731602466546977,0.07838010544933101,0.1844104569194922,0.7372094376311769
"Evansville IN HSA, Evansville IN HRR, USA",0.10800529518737363,0.08922633970510517,0.17464277994496616,0.7361308803499287
"Jersey City NJ HSA, Newark NJ HRR, USA",0.08880569171244315,0.12321071689464919,0.17710666514097634,0.6996826179643745
"Spartanburg SC HSA, Spartanburg SC HRR, USA",0.1393265776575868,0.13502892505529118,0.15552347271439265,0.7094476022303162
"Waukegan IL HSA, Milwaukee WI HRR, USA",0.08115768786241723,0.1296639254215349,0.15817435893606535,0.7121617156423998
"Naperville IL HSA, Hinsdale IL HRR, USA",0.031060240028040535,0.05112497111418222,0.07084137851514073,0.878033650370677
"Laredo TX HSA, San Antonio TX HRR, USA",0.21789176265632273,0.39378543592893084,0.10471958192885265,0.5014949821422164
