longname,Mean high temp,Mean high heat index,Mean high dewpt,High temperature Above 90°F %,High temperature Between 40 and 90°F %,High temperature Below 40°F %,Humid days (dewpt > 70°F) %,Non-humid days (50°F < dewpt < 70°F) %,Dry days (dewpt < 50°F) %,Mean sunny hours,Rainfall,Snowfall [rain-equivalent],High windspeed (>10mph) days %,Mean high temperature in summer,Mean high temperature in winter,Mean high temperature in fall,Mean high temperature in spring
"Polson District, Flathead Reservation, USA",53.990359950818245,51.6441163105607,37.335060925783054,0.01742855692090464,0.6898661079971282,0.2927053350819671,0.00015774269758525632,0.15719070691458978,0.8426515503878248,4.783489036776925,0.4492304121450809,0.28139014177952565,0.00047688878491074086,77.28120167985453,34.291381980861765,45.399467549480406,57.826714876120704
"County District 3, Choctaw OTSA, USA",72.11225807569114,73.74446430167067,56.055271519314005,0.1426712123858768,0.822362430247166,0.034966357366957454,0.23946582992648197,0.4330475978768387,0.3274865721966798,5.835380453737502,1.1330341664101404,0.020722946603951912,0.08943258151127347,89.61384447297263,55.15764779753115,65.97738844663641,76.79808679646482
"Nowata Non-Community, Cherokee OTSA, USA",70.49763137129666,71.71844790638984,53.40827715631655,0.15194128448564748,0.783207179060405,0.06485153645394891,0.2069488765566682,0.394151138467247,0.3988999849760853,6.075228546568104,1.0450275904473971,0.0332378296460691,0.21242293178114424,89.78308264273247,51.54994314404082,63.58542276246993,76.07226293538615
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",70.07087590922119,67.18641718094705,32.52033700367552,0.17017793577544785,0.7867447665659277,0.0430772976586247,0.0,0.12613559008441624,0.8738644099155836,8.227140382177389,0.11296795025508742,0.024188886104073545,0.14729991717042704,90.08738230090897,51.5405247902767,61.42030641781283,76.16579839807613
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",68.72045021688325,65.91478061458095,33.81087996243838,0.16765312832377022,0.754372597313198,0.07797427436303137,0.0,0.14724694432481988,0.8527530556751804,8.06396480225582,0.16208827270427367,0.04018492126131568,0.07717333179701681,89.575193958812,48.29976641336238,59.701076768096605,76.16792804233276
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",65.5129407091834,62.72588869696684,31.54594758399205,0.061463336252721934,0.8456750119450458,0.09286165180223208,0.0,0.11148599974893815,0.8885140002510613,7.94203318410437,0.15587816069604557,0.05541698073067763,0.17439020330862728,84.85715470867929,46.64267638219952,57.97541113924651,71.55216095180425
"Ottawa Non-Community, Cherokee OTSA, USA",70.02997167244794,71.2374072189563,53.558322059422665,0.13637776102110724,0.798660173937822,0.06496206504107084,0.20885027926893315,0.4007692670923102,0.39038045363875656,5.897715899122276,1.0752346670925008,0.03638359927857019,0.16582861847312616,89.02305402784748,51.39134395497322,63.259556949370165,75.45579964531066
"Wakpamni District, Pine Ridge Reservation, USA",61.90685602575771,59.94060228150266,39.613246500782864,0.09166646316852228,0.7301692591309381,0.1781642777005394,0.0012748533466267167,0.3117160042864967,0.6870091423668768,6.378606629341348,0.37855128050688824,0.14033253539551527,0.3860456405124377,85.33558684770848,40.864825580680595,53.55377955101484,66.6939763181089
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",66.19430997681961,63.30516382099363,31.083358336450786,0.0949642777290517,0.8106155438343321,0.0944201784366162,0.0,0.10647947726268812,0.8935205227373119,7.839392252690655,0.14136183634761304,0.0680856657905357,0.15947527650897056,86.48875142176526,46.7849343482339,58.01251019698478,72.41267412866614
"Ronan District, Flathead Reservation, USA",53.94993972524449,51.52442793995089,36.639176666768435,0.019409115181819894,0.6824767633302149,0.29811412148796523,0.00014513710255084929,0.13706011406905894,0.8627947488283905,4.857370413567552,0.45517210755740484,0.3031800800153526,0.0001877730958172872,77.59562163098698,34.056211963616946,45.072263773120724,57.89338926798569
"Wagoner Non-Community, Cherokee OTSA, USA",71.74808027262831,73.30782117590402,54.78633471596785,0.16149521443138132,0.7918330556966988,0.04667172987191951,0.23198233862826356,0.4007073777259561,0.36731028364578,6.0649915149621245,1.059080264916139,0.028064489033883443,0.17807972184387488,90.28055223044386,53.66964710823487,65.20907713194478,76.87367918790954
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",62.34567474481696,59.69293307055997,31.914145030741604,0.01700015727211938,0.8497057426415883,0.13329410008629208,0.0,0.1307437400891933,0.8692562599108069,7.464665238037429,0.22633635252500184,0.12511084307519652,0.19180762598093856,80.95342323516002,43.39881538042617,55.60631498079059,68.44461402188955
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",63.043402105618824,60.38699861991742,31.95611154192141,0.02230130371987826,0.8535909322884894,0.12410776399163204,0.0,0.1308032834584758,0.8691967165415243,7.536504159026933,0.21227874062146884,0.11769022361346172,0.21129768277918018,81.70128924718331,44.0779087309343,56.30744031954366,69.10515803220493
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",55.435417448276304,52.9785709999311,36.021521970171364,0.0639537504439598,0.6442642060394277,0.2917820435166124,0.0007807449241386323,0.23647569075628652,0.762743564319575,5.571695759556458,0.3179914532356688,0.0965802302887895,0.32178343019557326,82.06298029982914,29.051074632810625,46.02533740460747,63.213617288788335
"Mission District, Flathead Reservation, USA",53.512429977775525,51.0261040885003,35.98822597290676,0.018338838083767937,0.6726523613099111,0.3090088006063205,0.0001663655521231244,0.12761935923208897,0.8722142752157881,4.815915695533609,0.4365305009938757,0.3228814913091488,0.00017748092738885794,77.38881026849593,33.55878465510176,44.44681894345532,57.461775840015505
"Pablo District, Flathead Reservation, USA",53.814903007566954,51.43309799688674,36.98234515415167,0.01714762276647523,0.6848767809668095,0.297975596266716,0.0001590794871139382,0.1473899325217809,0.8524509879911056,4.827993310824492,0.45705121423481504,0.3044593860190445,0.0002822866772011063,77.23861904204661,34.07459486865644,45.128712133233456,57.64896987404535
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",60.85918175386149,59.386006578540766,41.787339460938625,0.07753433823138642,0.7217141969950344,0.20075146477357914,0.020556769537575393,0.3400868053568536,0.6393564251055707,6.0815573308377795,0.4662215596515436,0.13892373333330496,0.45944195479322286,84.59920183332322,38.591268963740376,52.717758964120364,66.32231840979915
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",53.582025777689054,52.02584255763121,40.237845895788496,0.01868720231401583,0.6472247770956147,0.3340880205903693,0.04527066995656088,0.3213715447448419,0.6333577852985978,5.07999226855815,0.5583424929509473,0.15185841315611417,0.40121946141766235,78.99246527302644,25.629380066399406,45.95081288523466,62.42351863536181
"Park Hill, Cherokee OTSA, USA",71.07236915089932,72.63290897668563,55.04586320916783,0.1434431077694829,0.8076383538415735,0.048918538388943306,0.23435791681620075,0.40569216653258083,0.35994991665121845,5.95279310672325,1.1405945986936676,0.029033333162307946,0.12549080774466448,89.55374044352652,53.16488411001611,64.61224523873193,76.00845262331991
"Shell Creek Segment, Fort Berthold Reservation, USA",52.243861066372965,50.134810358053656,37.45467051731904,0.02181519693338998,0.635878101876152,0.34230670119045764,0.010764551815449044,0.29088659715977855,0.6983488510247723,5.127948920363536,0.3705002090850385,0.11960163962617493,0.41155440565652296,78.75263669197747,24.697498253876887,43.67072307128694,60.475417710976764
"District 3, Gila River Indian Reservation, USA",87.4610267000945,86.28756377377591,44.65313661893803,0.47950997126906436,0.5204900287309356,0.0,0.049072067687434155,0.28278639896618574,0.6681415333463802,8.845175607855628,0.20237953522684385,1.1301618344912248e-05,0.014081106392861715,104.41107282777342,70.91265791615325,80.94942111288938,92.67373984887787
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",63.817653106793465,61.14542007749143,31.510278848984935,0.022192876150158285,0.8709129839717852,0.10689413987805649,0.0,0.1287414919627901,0.8712585080372097,7.622697142523288,0.19777963566946571,0.08173596606916321,0.2488038762569421,81.94862828923068,45.34943254409508,57.00596819969509,70.00460547229063
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",58.11164936728922,56.38255292187615,39.84170382923981,0.07232273539744921,0.6687666582766967,0.2589106063258545,0.019301333073201952,0.3182782582016249,0.6624204087251727,5.815381752473571,0.40619516059827326,0.11911225246732038,0.4315943862966839,84.01019408381583,32.667746383249515,49.33153237656797,65.10488691713826
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",55.46247113611673,53.035903856730755,36.08870290293671,0.06332317490511634,0.642472653842106,0.2942041712527775,0.0013271435662079469,0.24301830932479412,0.7556545471089977,5.528817489888018,0.3184520985470262,0.09943252184696115,0.330265560946755,82.15047523796355,28.870145028044348,46.056371106333245,63.38400966066136
"Arlee District, Flathead Reservation, USA",53.259950982984606,50.71535378516391,35.39849027395768,0.016937495864749682,0.6667415673200672,0.31632093681518325,0.00012903975486769974,0.11986867590498855,0.8800022843401433,4.730276877246325,0.39961770947102454,0.33324792762039085,0.00031576318642604983,77.32331329783344,33.30423555198664,44.03231757992679,57.17741640438572
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",64.51031618113412,61.820925950322035,31.700203378890997,0.03182687516104965,0.869586291442319,0.09858683339663105,0.0,0.13419886190878288,0.8658011380912175,7.722555203692038,0.19756716564127316,0.06614900881339614,0.290837124378252,82.571465047113,46.267946329816674,57.284619478186016,70.9417368242233
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",65.14777111223407,62.349765814784845,31.151332151701933,0.057080726868131385,0.8466681237803698,0.09625114935149874,0.0,0.10909478754353487,0.8909052124564646,7.883316969065985,0.15344991784815892,0.07561866627532392,0.2351470337644925,84.70692738294817,46.33680916283951,57.64439351851872,70.87668891818474
"Birdtown Community, Eastern Cherokee Reservation, USA",62.579737579417234,61.738064959136246,49.4972132797738,0.0002115428749889759,0.9237317282171653,0.07605672890784557,0.018949854232006656,0.5337202954364254,0.447329850331568,4.487774535907859,1.3849884160892632,0.08634478783115068,0.009874303546006004,76.54472543420884,47.705024749393345,57.81354924644333,67.51609681033572
"District 4, Gila River Indian Reservation, USA",87.36758163664639,86.19638731410596,44.74447145480038,0.4779481387255435,0.5220518612744566,0.0,0.04910046093582412,0.2835761372171327,0.6673234018470431,8.844562524985957,0.21237236251966468,4.693096728501403e-06,0.012190403400607756,104.4575078117993,70.71307694791157,80.82533124432513,92.57202226279038
"District 6, Gila River Indian Reservation, USA",87.38644875733863,86.2934256641899,44.90385725386191,0.47640167786435456,0.5235983221356454,0.0,0.05428617185817167,0.2775721220982275,0.6681417060436009,8.885483870345793,0.205572170691458,3.713692077146507e-07,0.010539993604990196,104.75066951633177,70.65052313597414,80.73782214726867,92.49761383177912
"Turley, Cherokee OTSA, USA",71.68708110165757,73.04148139334542,53.94414827849819,0.17105874065824092,0.7747118964935868,0.05422936284817221,0.2101319462118643,0.4025091688628927,0.3873588849252431,6.207071272991517,1.0173426491179136,0.029131883237414904,0.2219404888427227,90.66833628342168,53.157473074917455,64.90580794354626,77.03350272314418
"Fruitland Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",67.25959216056573,64.44843455935674,33.282937748424956,0.1342867621174632,0.7699969413291902,0.09571629655334678,0.0,0.13997575024360884,0.8600242497563915,8.00443702410593,0.18150103803614948,0.04814860501500149,0.09641160842020471,88.159665067142,46.6291298476635,58.49636906195802,74.61983648773919
"Many Farms Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",66.78855130573405,63.95421973828698,31.709747477345942,0.09133321581308626,0.8271580307092353,0.08150875347767808,0.0,0.1126690192420461,0.8873309807579537,7.967315136838461,0.1436656136845592,0.0478636038788972,0.1617453783305575,86.42231003940627,47.78600608474458,58.91138127804692,72.99111079544868
"District 5, Gila River Indian Reservation, USA",87.32015799395772,86.21224563429145,44.83242767990042,0.47700914761893337,0.5229908523810667,0.0,0.05328767793989335,0.28060934691280043,0.6661029751473062,8.84580890166614,0.2074917124100719,9.079248842281016e-07,0.014078710016640692,104.41857794831017,70.68826612725461,80.71494260506596,92.5550808215167
"Medicine Root District, Pine Ridge Reservation, USA",61.71055075379433,59.88305381767077,40.26768149222448,0.09396973157603648,0.7202612633582918,0.18576900506567184,0.003504019437319398,0.32251584948694845,0.6739801310757321,6.315239160971073,0.3959878080702443,0.13955729014848445,0.4120268918677802,85.61111697951257,39.94094853251238,53.34120443631205,66.74353345636476
"Tonalea Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",66.88432821684489,64.01595976200421,31.556670694344735,0.10384369402226888,0.8196048337061781,0.07655147227155269,0.0,0.11116793645015231,0.8888320635498475,8.123929523460843,0.13029261778282583,0.045271156453286866,0.21095435602877624,87.13155566515232,47.894868840426696,58.65487653716481,72.78933799638688
"Tsaile-Wheatfields Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",62.36446352229503,59.6470969695457,31.507407642719073,0.022402910957844604,0.8432966087252316,0.1343004803169238,0.0,0.11624710174998462,0.8837528982500155,7.665947424307665,0.22390581548720598,0.1126757486318329,0.11223141883903771,81.41341572866114,43.44505731523247,55.113127356613205,68.47519234749885
"Sells District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",83.41024185713125,82.30088489194662,44.34890557116109,0.386732868636287,0.613223696578972,4.3434784740923215e-05,0.04873331318149727,0.27612213971181715,0.6751445471066855,8.80571832276155,0.1954552687337724,0.0007278906167472446,0.12341019611485826,97.7260308937142,68.9406490897055,78.48163567291427,87.74399459787557
"Wolftown Community, Eastern Cherokee Reservation, USA",62.2971415960801,61.40145748662223,49.20010333730621,0.00017680108628455348,0.9218292702452865,0.07799392866842886,0.015830890302457185,0.5315888941999527,0.4525802154975901,4.469173775553747,1.3387258367301358,0.0895904958105865,0.010912678252611507,76.20293885330409,47.49846442941487,57.54489964936237,67.20614055599732
"Oljato Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",68.82633459856254,65.89390123753822,32.53847485000268,0.17380275845869209,0.7514100241363213,0.07478721740498671,0.0,0.1189387369543845,0.8810612630456156,8.031498979889045,0.13721309796329229,0.04227308400972543,0.09660416609570142,90.08607343296299,48.642543239744995,59.62455987816068,75.80717572373034
"Fort Yates District, Standing Rock Reservation, USA",55.57418625564201,53.81979989720789,39.43721294786379,0.04450088620953404,0.6580058333164727,0.29749328047399337,0.0244221058461462,0.3142851347093751,0.6612927594444785,5.495699547133509,0.42798314715287256,0.12195704996398296,0.458023453213591,81.74393467028396,28.757829016565427,46.964001292791714,63.47417921076187
"Huerfano Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",66.17464791908006,63.40187369619894,33.050078406278566,0.10219856981011229,0.7925606738905471,0.10524075629934049,0.0,0.13878883082442128,0.8612111691755794,7.884920533837464,0.19941350914287617,0.06396031293970196,0.15619093739198064,86.7140692058962,45.8115491028243,57.69838620731179,73.36441842999557
"Red Lake District, Red Lake Reservation, USA",48.473019554086974,46.35712944858305,37.5173676917139,0.0009124467383742277,0.604935786650059,0.39415176661156687,0.018164315011359188,0.3252266065028153,0.6566090784858257,4.324765624740234,0.5740183131026467,0.14992614675927174,0.27456511925290916,74.03409967390827,21.413330766520012,39.88297015935146,57.21326366489504
"LaCreek District, Pine Ridge Reservation, USA",61.11110368207594,59.33892328565572,40.549453076230705,0.0800000300098948,0.7281095704980618,0.19189039949204362,0.004472117543773678,0.32905185207209176,0.6664760303841344,6.22367008022373,0.4110939515866031,0.14257466973791075,0.47905857980136946,84.59753323683364,39.6599445898997,52.901062220206505,66.10227324016563
"San Xavier District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",82.14477428896929,80.63179111250889,42.99972580669526,0.3580525589112445,0.6418305829894903,0.0001168580992653865,0.019468506474237316,0.2748512761182147,0.7056802174075482,8.682004907864076,0.2225360812916045,0.0015123556786458053,0.04887489674651917,96.04746543563294,67.48617364223304,76.98209072719975,87.314274640494
"Ganado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",64.63529650495828,61.92015608076012,31.764558250799045,0.04039744190346965,0.858405746628001,0.10119681146852964,0.0,0.12079895468660125,0.8792010453133979,7.815064570263458,0.18508449419373377,0.08423787381523054,0.21374273632969254,83.69062936854846,45.847107659348886,57.51679974836572,70.48382618328631
"Alamo Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",65.32484616782548,62.76840924710132,32.23023635019576,0.02439440619202817,0.8998911348015435,0.07571445900642887,0.0,0.15962318961206093,0.8403768103879391,7.59793316852885,0.215791171930977,0.07223563902102728,0.2273384698843861,81.19271113813028,48.460239473652,59.07634183801191,71.70280139667358
"Red Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",61.109271261464606,58.470051272677544,32.02152346820076,0.010806089528430079,0.8382550795423643,0.15093883092920565,0.0,0.13421698985112626,0.8657830101488736,7.324097916084623,0.2724437761008216,0.14140693111216948,0.15269529883781616,79.613067841313,42.24079871132338,54.38062983505708,67.2248607156896
"Red Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",64.29941488107762,61.63855704638102,31.794582368942027,0.02645192038908681,0.8698081296723122,0.1037399499386008,0.0,0.13104181903071446,0.8689581809692856,7.670630210264463,0.19051645093440964,0.09531853494444358,0.23716682119407947,82.60167955167726,45.65968114365731,57.58311808444326,70.38447505209074
"Dilcon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",69.66537990540715,66.92740612556312,33.11642418461118,0.13524282230647938,0.8228794317389825,0.04187774595453811,0.0,0.1433022879303805,0.8566977120696193,8.163648083885612,0.14693672502237853,0.038441911562281314,0.21902307821457462,88.58803013583704,51.799793514633606,61.92046133258918,75.35353556153603
"Twin Lakes Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",64.43875235823819,61.7416239950073,31.608835406179526,0.03181918146583514,0.867711472646363,0.10046934588780189,0.0,0.12868414859561997,0.8713158514043803,7.651559779124375,0.18224375084458921,0.06986346712757324,0.213087647644889,82.81842381558747,45.886077220364356,57.465884285048254,70.61083509842592
"White Clay District, Pine Ridge Reservation, USA",62.783398129279796,60.837004113368224,39.75841198669883,0.1064330339033365,0.7264419641312994,0.16712500196536403,0.0018222695233828586,0.31201136587379164,0.6861663646028254,6.4023173170575465,0.3621160254177218,0.12595379387596398,0.2974261919369017,86.41771330625149,41.53306973752049,54.288798801389895,67.69921523134795
"Grandview, Cherokee OTSA, USA",70.88079382992619,72.39307807013392,54.84728535964066,0.13991672495960975,0.8091474774325345,0.05093579760785579,0.23162489451862756,0.40427865168709076,0.36409645379428174,5.944441608602013,1.1344323313698008,0.030836013509184333,0.13547514040130165,89.40206735858477,52.925395819169886,64.3983151908034,75.84662990789177
