longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Assam, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guizhou Sheng, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chattogram, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jawa Tengah, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chongqing Shi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Punjab, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shanghai Shi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haryāna, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Texas, USA",20850822.0,0.3977356863916444,1313.6731370215507,0.05924150744193982,30.320400764263713,0.524330647491979,0.3198599556410774,0.11338656097107347,0.026590462476731132,0.003302219931665044,0.0005159029221965445,0.012014250565277475,0.6406549630676666,-0.10915596315138876,0.4100177217545859,-0.10940776614368708,0.12518140518975376,-0.02904181057403181,0.5437532815537536,0.09143134679127919,2759.193728607688,-0.010249059197689734,1699.7742546723696,0.030300823705240405,1061.2336735637507,0.10010815515253729,860.2021319799613,0.15411081948358354
"Chhattīsgarh, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jilin Sheng, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nei Mongol Zizhiqu, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gansu Sheng, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xinjiang Uygur Zizhiqu, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āmara, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beijing Shi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Florida, USA",15978449.0,0.3478002151522967,1386.7185787606052,0.07345565169445503,105.9114905848061,0.6543191394859413,0.16787968594448685,0.14170029894641215,0.016376558200360998,0.0026507579052259703,0.00043095547008348555,0.016642604047489216,0.6912724580374254,-0.13827392669613725,0.4099360042406038,-0.10755248910665177,0.11623911261341205,-0.025440819924837113,0.5912088614246107,0.13100862398372143,3153.9481452430086,-0.013978352079214088,1789.6397998025675,0.043367702809880254,1162.7855718841258,0.08172677936001031,972.7154022695224,0.0927500011155394
"Minas Gerais, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delhi, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rajshahi, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New York, USA",18974046.0,0.0646369256193434,8314.864038837144,0.10526917835390744,149.46826677104372,0.6197401439840506,0.15112327650096347,0.1482292179538302,0.054591835605331616,0.00276630508854042,0.0002755869781279122,0.023273633889155744,0.6791434100570284,-0.12135704366390032,0.4348022010144145,-0.10797370364720116,0.15605821845730855,-0.021729550516516927,0.5362237379011575,0.07883017789981503,11861.55424309573,0.045353070892894295,9920.759182789405,0.08350903673287798,6915.600124117408,0.11961168190768963,5811.782663777412,0.13188253550196347
"YeDebub Bihēroch Bihēreseboch na Hizboch, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rangpur, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nordrhein-Westfalen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rio de Janeiro, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khulna, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"México, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tianjin Shi, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gauteng, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahia, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jammu and Kashmīr, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"İstanbul, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ontario, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kano, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumatera Utara, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banten, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gyeonggi-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tehrān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mymensingh, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tôkyô, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bayern, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pennsylvania, USA",12281128.0,0.058757713460848224,1755.174681750104,0.04449896528568436,104.66255257800057,0.8405192910618634,0.03208923479993043,0.09790932884992323,0.01777491448668233,0.0012135693073144422,0.00021911668048732984,0.010274544813798863,0.8468041936045665,-0.1485062993718156,0.4578206448681353,-0.14383528186874356,0.08750551791366226,-2.7128104549981047e-05,0.5590113061448614,0.08690935134803479,2896.6627805881562,0.00332128854847422,2145.661846492729,0.03143307562149532,1445.5717139890387,0.05342884455111603,1166.2564122593205,0.05559074418392932
"National Capital Region, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Illinois, USA",12418014.0,0.03160859699465631,2661.6825138716204,-0.05751850877654805,85.10398525728924,0.678312651282242,0.12322292437421958,0.14946005053626127,0.033801862358989125,0.0014681091517532515,0.0002509257921596803,0.013483476504375015,0.7449411133528208,-0.126383195093701,0.4911538368693606,-0.12396736197444846,0.1461404727992576,-0.016000611791339825,0.531910934141876,0.059032163718119174,4079.036401580366,-0.09775249233245727,3193.5818742307465,-0.06003989945465835,2256.262951766542,-0.06465488273132014,1928.841900887194,-0.0652769680343366
"Moskva, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Île-de-France, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ohio, USA",11350421.0,0.03948893173213575,1105.134610451805,-0.0788058829619219,106.2196423950321,0.8400990588807234,0.019126427116668183,0.11370917431168412,0.011598864923160118,0.0019366682522172526,0.00020571924160346124,0.013324087273943406,0.8401888550065083,-0.1285291293861205,0.4306033644036765,-0.14381052303874364,0.08559297554992054,-0.011824338268209084,0.5644839689612355,0.06958857356497078,2124.6354216292925,-0.10647550541277831,1382.0978341692246,-0.08855732339970104,908.0836554530825,-0.07665336474894968,736.2054131210365,-0.06267962100867858
"Uttarākhand, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Krung Thep Maha Nakhon, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paraná, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rio Grande do Sul, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baden-Württemberg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lagos, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwazulu-Natal, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Georgia, USA",8186390.0,0.30847724088395495,691.1164231867688,0.13236973684786232,53.65637200162735,0.6264788264424246,0.05316458170206892,0.28479757255640153,0.020950993050660914,0.0021584605668676913,0.0004004206982564965,0.012049144983319876,0.7202960301144983,-0.14053354433232845,0.4652970083216538,-0.1207555803223746,0.14874275731930212,-0.026686802561725717,0.5445899282153758,0.08256461618462395,2340.0523384771463,-0.06272937581395152,994.3056716757934,0.04620498625136135,578.060170348412,0.16468520307389203,497.84400914961435,0.18758303772491758
"Hồ Chí Minh, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kinshasa, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Jīzah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina, USA",8048098.0,0.2970004838410268,499.86716996516776,0.2389688708247612,62.6098323968169,0.7015320886997152,0.047086529015924014,0.21412226839186102,0.013966902490501483,0.01184453767834338,0.000393260618844353,0.011054413104810604,0.7286142842097635,-0.14837192217453465,0.4092668746825189,-0.133908626671005,0.1355976202238375,-0.029506888724963806,0.5770780183248836,0.10813204027285285,1668.676282685949,0.0032849560466519457,736.1823258092971,0.13954059378284117,405.04716088849665,0.28302730645358315,334.2101573191898,0.3259248149376395
"Al Qāhirah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luanda, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sylhet, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lombardia, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michigan, USA",9937255.0,0.013955061030435468,1147.490178282231,-0.12634644430691433,65.84851855631959,0.7854845226372876,0.032590992180436144,0.14108916395926238,0.017640384593129593,0.005374723703879995,0.00021585437829662216,0.01760435854770759,0.8177147625739329,-0.11972700869695307,0.4956633011155192,-0.16486581756709545,0.10424323191764713,-0.012652130808517403,0.5740858309155128,0.10193779128379474,1994.3200894267652,-0.10446060732670034,1387.4371039559226,-0.1207188773014739,986.7799666617952,-0.13971579869170367,856.5273601486755,-0.14817352299218542
"Pernambuco, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ar Riyāḑ, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Municipalidad Metropolitana de Lima, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khorāsān-e Raẕavī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seoul-teukbyeolsi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Makkah al Mukarramah, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hainan Sheng, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kanagawa, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ceará, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, USA",8413639.0,0.10397688800292001,2745.5799856246704,0.10781895363714596,418.3023065729688,0.6604175672381475,0.13278214099749228,0.13028452967853743,0.056694968728751016,0.0013474550072804408,0.0002585088330982587,0.018214829516693072,0.6693585275616515,-0.13037382649302964,0.37123040404135743,-0.0723240875119493,0.14540227163769623,-0.011838575348963626,0.5224821467327774,0.07292646783864228,4247.008559093564,0.06342113102966053,3323.00526540434,0.08989072617594655,2226.7425230165422,0.11777518271453291,1881.5444536383645,0.14070522768995553
"Azerbaijan, Azerbaijan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Selatan, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Capital de Bogotá, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fārs, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rivers, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quebec, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaduna, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virginia, USA",7078175.0,0.2193927106916684,1099.354795836082,0.17221644305502004,67.5378378298311,0.7015034242583716,0.04655536208132746,0.19444828645802062,0.03662865074683799,0.002627230889318221,0.00047752422057945726,0.01775952134554458,0.6856564329205819,-0.1426082674633975,0.3261260610991994,-0.08201911290210934,0.10818098527701071,-0.014528824955457986,0.5431974359238455,0.06949192919215387,3042.4579676677145,-0.08012671328953823,1538.9858132149895,0.08395110502667588,899.3662170194392,0.18624692761896788,746.7722938659414,0.18880834807156976
"Katsina, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Veracruz de Ignacio de la Llave, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pará, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lampung, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ôsaka, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moskovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yangon, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balochistan, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oyo, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Catalunya, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ash Sharqīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andalucía, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New South Wales, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalisco, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumatera Selatan, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auvergne-Rhône-Alpes, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barishal, Bangladesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niedersachsen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ciudad de México, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Región Metropolitana de Santiago, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aiti, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Riau, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington, USA",5892396.0,0.3074912141003422,1242.8166003463768,0.2864801480901569,33.6072228666419,0.7893021786044251,0.07492554811319538,0.03133122756854767,0.05420121118811431,0.014489012618975372,0.003865660081230114,0.03188516182551207,0.6995131722793302,-0.1641658415488837,0.17974656166462794,-0.012039569078005324,0.04014143173204401,0.009559751883151453,0.5586007627278701,0.07166420616383555,2493.6082547031747,0.10053701635984395,1565.475363026958,0.23480111362445744,1017.7266326499496,0.2976565918311433,795.4930748914088,0.29914382863025474
"Jakarta Raya, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Himāchal Pradesh, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casablanca-Settat, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hà Nội, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bauchi, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Kharţūm, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nord-Kivu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goiás, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ad Daqahlīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anambra, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maranhão, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Cape, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Comunidad de, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Katanga, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santa Catarina, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Selangor, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saitama, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arizona, USA",5130632.0,0.3938832486913893,1535.4851033757118,0.022510884771423025,17.378224484879787,0.6381782985020169,0.2525258096858243,0.029224664719668066,0.01740818674970257,0.045485624383116936,0.0010990848690765583,0.016078331090594686,0.6572076305243141,-0.11455150857683394,0.34771917265419205,-0.0912808451802613,0.07904562616567337,-0.012803028814719189,0.5797469766996972,0.12862508220725624,2795.655418989665,-0.06361951330367205,1882.00992094934,0.00796042236145042,1299.6360520646542,0.019645148764183117,1115.9176443512274,0.01028325466998542
"Ningxia Zizhiiqu, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Massachusetts, USA",6345504.0,0.10752762901102891,2155.862099124253,0.12848640490085989,299.1919675010907,0.8186791782023933,0.06755633595061952,0.05015771796850179,0.037308147627044284,0.001774799921330126,0.00026885177284578186,0.02425496855726511,0.76936466034695,-0.1670752810952918,0.28155722449647297,-0.0535541146820174,0.07240998936220619,0.013916615317139988,0.5395320945220903,0.0660736237147825,3529.9840466161027,0.06789038374366307,2621.257675137706,0.10728443988315074,1788.2643479541634,0.14634414146382285,1451.9961973467196,0.15667278828184092
"Ashanti, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumalē, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Buḩayrah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tennessee, USA",5689222.0,0.2147254932220961,589.7200473079093,0.07207925137853506,52.14090486064637,0.7920067102320845,0.021767123870363995,0.1631465602853958,0.009856707999793293,0.002429154636609364,0.0003181454335935564,0.010475597542159543,0.8226738440836883,-0.13271605516635177,0.4866685731248463,-0.1523713533703685,0.08741105303902474,-0.008307166065114946,0.5676554819186692,0.08325036448131158,1568.5690257629844,-0.01443323556758138,809.6588864826549,0.03331732404876468,486.26473168550865,0.08210885564391425,396.9980037762689,0.10135297918439681
"Tigray, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indiana, USA",6080683.0,0.11591543252624746,825.4874912063888,-0.01632532187139071,64.87844386208955,0.8583825205161986,0.03528337195015757,0.08312701056772734,0.009608131191841443,0.0022454714379947123,0.00025868804540542565,0.011094806290674912,0.842700581887438,-0.14774076570558525,0.3830669025517881,-0.12219724431963275,0.07175545906690782,-0.004229798832523321,0.5613900225665407,0.0764399039905888,1674.4512913806461,-0.03098412719748734,1069.188303044161,-0.02589906702712419,653.6522162429151,0.003173091812878528,502.6346315857095,0.04174992192458569
"Akwa Ibom, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dar es Salaam, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern Cape, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shan, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vlaamse Gewest, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Victoria, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ogun, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bāgmatī, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delta, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Basnāhira paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guanajuato, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ayeyarwady, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qalyūbīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qinghai Sheng, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puebla, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Iskandariyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borno, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hessen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tiba, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maryland, USA",5296339.0,0.16631998065078538,1696.1774601135462,0.016922759006879954,198.7698675193658,0.6205040878236835,0.04303293274845134,0.2765563155983784,0.03960037301237704,0.002513434279792136,0.00036119289192024906,0.01743166364539732,0.6947878507562322,-0.14980364175550742,0.42932787134681316,-0.10620291668346127,0.13508588544554134,-0.01410252497353924,0.5437705938620742,0.07550313643491897,3667.4890763919916,-0.049781017936989885,2173.5801885571473,-0.0006464024367933015,1428.5878677889116,0.017200265765289043,1218.0270864824213,0.017094055415537334
"Missouri, USA",5595216.0,0.10003277800177866,910.5438644633297,-0.04708603839710266,30.9906837087547,0.8375860735313883,0.021195249656134812,0.11182177774727553,0.010909498400061767,0.004164629211812377,0.0005252701593647144,0.013797501293962556,0.8395049075864065,-0.1310868773530921,0.43721759076701766,-0.15267970230438516,0.06968173470949945,-0.011421996968850393,0.5840796003187506,0.09841941627597812,1799.809258015317,-0.1082176884214026,1139.4074995080105,-0.06669727965853468,768.4316500264217,-0.05077738867126685,624.8038028237794,-0.04847150718103945
"Antioquia, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sagaing, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiapas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kābul, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madhesh, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Occitanie, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nampula, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nouvelle-Aquitaine, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Lomami, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Minyā, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niger, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wisconsin, USA",5363276.0,0.09882523293598912,1100.033144731202,-0.03837178075115749,36.90227667548675,0.8728353715154693,0.03596980651378001,0.05597940512477821,0.016406017516159898,0.00820021196000355,0.00025096601405558844,0.01035822135575346,0.8563742419521234,-0.1237727496856541,0.3841315813087049,-0.10707128975305968,0.05906204957724379,0.004686029202628651,0.5780855483619661,0.0973669076711484,1879.6778112506058,-0.04183980815488638,1364.9007470129393,-0.03916701393054645,877.9238093826683,-0.045353847845948696,670.0254549270148,-0.04224746570974421
"Ankara, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hauts-de-France, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zambézia, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
