longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"Milwaukee School District, Wisconsin, USA",576771.0,594675.0,-0.03010720141253626,597183.0,-0.034180477341116546,3236.4298509901396,3385.5910518737455,-0.04405765451236442,3448.995708790663,-0.06163123290027407,2311.8605896423446,2383.624863499658,2393.677633765193,249.48346910884842,0.10882054164954773
"Columbus City School District, Ohio, USA",571424.0,503122.0,0.13575633742909274,483768.0,0.18119429147855998,2440.527035426916,2205.5923709856957,0.10651771720457406,2328.7396101676704,0.04800340268665623,1606.983662201424,1414.9017788789147,1360.473610306635,355.5879337424004,0.01740045864936284
"Pasco County School District, Florida, USA",561865.0,464687.0,0.2091257125764224,344680.0,0.6301061854473715,925.544063617069,831.8120427011288,0.11268413548277788,838.5744015916698,0.10371132467235468,282.97613903646686,234.0336791229898,173.59368460945137,1985.5561034691798,0.4096024181862459
"Volusia County School District, Florida, USA",553543.0,494593.0,0.11918890886041654,443343.0,0.24856600871108825,832.852469606685,774.1100577894498,0.07588379872621745,787.8075857870742,0.05717751978055375,168.8119756534473,150.83421066541433,135.20468639676824,3279.050540444855,0.29616689044289
"East Side Union High School District, California, USA",547260.0,523475.0,0.045436744830221115,495281.0,0.10494850398056861,3799.310249305802,3707.1346101325794,0.02486438958037348,3823.4595435379256,-0.006316084675968078,1513.2186773501537,1447.4512062381166,1369.4924893773737,361.652950886335,0.24584659677238674
"Greenville County School District, South Carolina, USA",543664.0,466208.0,0.16614043517056765,393457.0,0.3817621747738635,736.5656515122433,669.5188225367386,0.1001418133719842,635.7791660657026,0.15852436007021542,259.41351582276053,222.4547816016833,187.74107480921285,2095.7427691294556,0.2301371600403925
"Guilford County Schools, North Carolina, USA",541328.0,488401.0,0.10836791898460486,421031.0,0.28572005386776744,938.2636526976612,858.6166586329515,0.09276199484822464,844.1326304364918,0.11151212364873901,317.79700903521467,286.7251962023171,247.17434256329892,1703.3766354296183,0.7124615887652397
"Fort Worth Independent School District, Texas, USA",519685.0,466975.0,0.1128754215964452,453863.0,0.14502614224997412,1687.0497033514096,1586.947946339841,0.0630781603406996,1623.9179091517785,0.03887622264884478,954.5525039384323,857.735273341831,833.6512754745831,544.4278841193204,0.10660227973565498
"Portland School District 1J, Oregon, USA",519074.0,459986.0,0.12845608344601792,425814.0,0.2190158144166232,3092.9742737662473,2706.457069273214,0.14281298191691905,2515.799251862184,0.2294201421185894,1373.794030399645,1217.410274580139,1126.969817907648,377.83975509705647,0.20878365076241925
"Long Beach Unified School District, California, USA",514007.0,509741.0,0.008368955999223136,505199.0,0.017434713845435164,5388.885499337584,5561.956759924184,-0.031116973406488405,5775.245061967419,-0.06689924989922694,1455.490192278807,1443.410354532898,1430.548980167704,353.1504387502868,0.1607775646478164
"Mesa Unified District, Arizona, USA",495306.0,453629.0,0.09187463764441868,437358.0,0.132495575706858,2068.8274660313855,1952.452019499573,0.05960476640119449,2048.490015618335,0.009928020277370893,1009.676979626048,924.7187770606141,891.5504848624671,490.5588717922889,0.4178618174813529
"Atlanta City School District, Georgia, USA",492091.0,422914.0,0.16357226291870214,421128.0,0.16850696225375658,2310.8755118949457,1734.829776162828,0.33204741101818114,1661.014513749701,0.3912434194679002,1408.1623997441866,1210.2062283712014,1205.0954296653865,349.4561423379829,0.1763146500172817
"Sweetwater Union High School District, California, USA",491567.0,456076.0,0.0778181706557679,366908.0,0.33975547003608536,3256.3341924633874,3150.187350756229,0.033695405983290745,3154.8287679211794,0.032174622462661645,1202.0586130587023,1115.2703171884214,897.2223961334719,408.93762971273213,0.3567303128291854
"Washoe County School District, Nevada, USA",486492.0,421412.0,0.15443319127125,339474.0,0.43307587620848725,1609.2224611091915,1482.4346340909851,0.0855267572023177,1545.057640697338,0.04152907873578988,28.72002172192287,24.87802840309596,20.040824215049874,16939.1236786094,0.4506550084119963
"Grossmont Union High School District, California, USA",484424.0,453496.0,0.06819905798507594,439245.0,0.10285603706359776,2450.3010415266735,2318.0157631035977,0.057068325646741386,2198.845783780923,0.11435784155511468,394.4228977286988,369.2410087616922,357.63770109004156,1228.1842732497946,0.3723820846912991
"Tucson Unified District, Arizona, USA",481329.0,472694.0,0.018267631914092416,444172.0,0.08365453022702916,1578.4236657191086,1564.8544371688474,0.008671240102568766,1590.6302936724962,-0.007674082407423906,810.6192882730816,796.0768494126803,748.0421718010574,593.7793572928773,0.2964522855544191
"Knox County School District, Tennessee, USA",478960.0,432222.0,0.10813424582737574,382039.0,0.2536939945921751,808.4470018038415,749.3132066707354,0.07891732670219809,730.8657623951228,0.10614977934453648,351.6414355381307,317.3274689977491,280.4842625512608,1362.0692887544062,0.30688437687690145
"Prince William County Public Schools, Virginia, USA",476430.0,396982.0,0.20012998070441482,273895.0,0.7394622026689059,1673.2226847405218,1443.3764555298446,0.15924205243205497,1272.8223721994316,0.3145767400750508,600.5036988855956,500.3655508490261,345.22376971699975,793.3839556428222,0.1699766537155633
"Seminole County School District, Florida, USA",470856.0,422718.0,0.11387733666415908,365196.0,0.2893240889823547,1183.1014638519187,1097.3076394785578,0.07818575328075744,1127.3877490054572,0.04941841429056702,526.4575475479595,472.63511898410206,408.32057048083624,894.3855059027446,0.42438144684944207
"Virginia Beach City Public Schools, Virginia, USA",459494.0,438004.0,0.04906347887233906,425289.0,0.08042766213092745,1719.8514407913572,1646.7277597330965,0.044405446271284475,1665.7157369381748,0.032499965421886184,578.4718541660745,551.4173982949882,535.4100736602342,794.323866737487,0.46381668080440863
"Fort Bend Independent School District, Texas, USA",449757.0,348453.0,0.2907250045199783,234677.0,0.916493733940693,1589.649816101885,1557.44195015368,0.02067997843837907,1421.6690396233778,0.11815744156812195,1023.8797850168963,793.2594328237083,534.2463514929399,439.2673891814145,0.2696168328378004
"Jefferson Parish School District, Louisiana, USA",440780.0,432482.0,0.019186925698641794,455451.0,-0.03221202719941333,2030.4895081521397,1965.6556989722656,0.03298329876069966,2093.4686820273846,-0.030083647496581496,333.549632591804,327.27032125452286,344.65155795083655,1321.4824929500787,0.14552382597263186
"Oakland Unified School District, California, USA",439687.0,390271.0,0.1266197078440366,397404.0,0.10639802317037574,5411.3524722243965,4886.740572186004,0.1073541540192128,5193.6515310795085,0.041916740051221445,3065.304613637808,2720.797969621665,2770.526112161878,143.43990415953903,0.18809208659079446
"Sarasota County School District, Florida, USA",434006.0,379448.0,0.14378254727920559,325973.0,0.33141701920097677,896.8765994841791,853.5757073090176,0.05072882440817331,914.4454615770738,-0.019212586021910005,276.7442299470322,241.95528302590625,207.85691181348628,1568.2567260140063,0.49288429121270005
"North East Independent School District, Texas, USA",433764.0,396382.0,0.09430801600476309,315947.0,0.37290115114243844,1642.1429367504322,1545.0117846758387,0.06286758006507552,1533.9627086722446,0.07052337548141924,1261.957702200483,1153.201551796903,919.1905048301288,343.72308932672087,0.3260339431809056
"Minneapolis Public School District, Minnesota, USA",429954.0,382560.0,0.12388644918444165,382504.0,0.12405099031644114,3703.955481374463,3236.940722813809,0.14427658661437812,3303.3038847440725,0.12128814381285162,2884.4014400793913,2566.452724981677,2566.077041814072,149.0617755301654,0.554799196469296
"Chaffey Joint Union High School District, California, USA",421525.0,397743.0,0.05979237849566177,335567.0,0.25615748866843285,2691.4626468671245,2696.891259792055,-0.0020129150202922623,2585.5143535756356,0.04097764653480564,1004.5820324275197,947.9045639613759,799.7261820191104,419.60236834159474,0.28270179845958476
"Loudoun County Public Schools, Virginia, USA",420936.0,312310.0,0.34781467132016264,169606.0,1.481846161102791,1525.3294131205525,1353.3423667156574,0.12708317616796397,1140.3614856882778,0.33758411895147716,311.8143049266711,231.34805664435603,125.63804711735985,1349.9573090432489,0.44084285258892336
"Granite School District, Utah, USA",410555.0,384218.0,0.06854702278394037,353534.0,0.16128858893345477,2326.0116481727273,2221.8883271733976,0.04686253567558523,2089.7250139681055,0.11307068280526796,464.59125214740254,434.78784016166094,400.06528659175945,883.6907671041162,0.12137833661398953
"Antelope Valley Union Joint High School District, California, USA",408955.0,373525.0,0.09485308881600964,293715.0,0.3923531314369372,1834.8089110182748,1641.2195980516074,0.11795454623896107,1477.2800507209422,0.24201833641688408,113.13372687576373,103.33233566350735,81.25361614191034,3614.7929648696927,0.3701650342859183
"Charleston County School District, South Carolina, USA",408241.0,350208.0,0.1657100922880117,310575.0,0.31446832488126863,970.0779884605961,954.4203043810248,0.016405438995480942,987.1480643537044,-0.017292315620640212,153.96501709730742,132.07830841981533,117.13102110027226,2651.517907746457,0.1385615326481888
"Manatee County School District, Florida, USA",399710.0,322833.0,0.23813240901642646,263974.0,0.5142021562729663,1097.6875389025809,1007.7332126050458,0.08926402858649286,1083.1567133535484,0.01341525687824408,193.98710518315846,156.67718878085262,128.11176128598,2060.4977821726984,0.45724772982824125
"Anaheim Union High School District, California, USA",398442.0,387731.0,0.027624822363958516,376338.0,0.05873443553401463,4267.194692470278,4215.442505813594,0.01227680998740028,4200.413474779787,0.015898724754470024,3764.5385067689626,3663.3394064080508,3555.6966699304235,105.84086184364091,0.3405977134323738
"Fresno Unified School District, California, USA",396100.0,382020.0,0.036856709072823415,364382.0,0.08704601215208216,2556.7608154163663,2496.4882852083138,0.024142925310391854,2440.5371151587883,0.04762218100912436,1994.6684084605347,1923.7647700078098,1834.9438626903977,198.57937204996696,0.2973167482189284
"Alpine School District, Utah, USA",395709.0,284804.0,0.3894081543798542,182761.0,1.1651720005909356,1562.6484217818675,1405.8446968174774,0.1115370177938994,1486.6056879492075,0.05115191906574895,194.01089941107406,139.63564183749054,89.60530588707184,2039.6225222458459,0.133011481587817
"Katy Independent School District, Texas, USA",388836.0,256972.0,0.5131454010553679,139048.0,1.7964156262585582,1745.7839634385816,1543.196733222153,0.13127764325513575,1331.5964686103453,0.31104580448495983,868.9838228183372,574.2897029011557,310.74916570287775,447.4605738216221,0.33284514058333803
"Osceola County School District, Florida, USA",388656.0,268685.0,0.446511714461172,172792.0,1.2492707995740544,1153.3793394016473,973.3475221858401,0.1849614994770941,954.0203056839575,0.20896728563315534,99.65323712986164,68.89210514757748,44.3046862782076,3900.0840433665862,0.39413140559739945
"East Baton Rouge Parish School District, Louisiana, USA",387014.0,376544.0,0.027805515424492225,354741.0,0.09097623336462377,1192.4687487425915,1191.843627030101,0.0005244997735551647,1198.5878648622088,-0.005105271210401196,481.66521482734083,468.63458854704544,441.49927385847985,803.4916952405006,0.10731541098511696
"Mobile County School District, Alabama, USA",385332.0,387127.0,-0.004636721282679844,375403.0,0.02644890957184679,670.2372249560165,708.6191413646296,-0.05416437994420931,788.5193947710317,-0.15000540329050713,121.6436490907167,122.21030420920631,118.50920971941683,3167.7116140492926,0.1230745843739721
"Orleans Parish School District, Louisiana, USA",383997.0,343829.0,0.11682551500891432,484674.0,-0.20772106611866945,2414.3668705607206,2252.5139369122744,0.07185435392702286,3104.930887174012,-0.22240882058467198,425.9630843713047,381.40522279158773,537.6428252162849,901.4795274260819,0.298365894428868
"Lake County School District, Florida, USA",383956.0,297057.0,0.2925330828763503,210528.0,0.8237764097887217,620.2157846830947,482.351902978206,0.285815979689662,402.63769219592746,0.5403818288857359,128.18177497450816,99.17098190574562,70.28371147171356,2995.4024281248903,0.3665705988797726
"Forsyth County Schools, North Carolina, USA",382576.0,350670.0,0.09098582713092081,306067.0,0.24997467874681034,723.3160379780336,675.7696354091721,0.07035889166590414,650.3128070771816,0.11225863939073207,358.2470317490751,328.3700143852415,286.60343112569575,1067.9111509511836,0.5340108140690306
"Marion County School District, Florida, USA",375908.0,331309.0,0.13461451394317692,258906.0,0.4519091871181046,487.7460451957762,427.8161587345944,0.1400832699691474,369.56332018349366,0.31979019171492207,87.2942238658662,76.93734109084208,60.1237492264489,4306.2184799032,0.44197588589194203
"Collier County School District, Florida, USA",375743.0,321515.0,0.16866398146276224,251300.0,0.4951969757262236,831.5168181083312,834.78054147762,-0.0039096783012116405,806.759701097141,0.03068710172003152,68.97225662362968,59.018039160666454,46.129210895527365,5447.741141055716,0.5332394703053158
"Cleveland Municipal School District, Ohio, USA",374275.0,399098.0,-0.0621977559396439,480803.0,-0.2215626774375368,2358.0545039261956,2485.968482834221,-0.05145438479662154,3053.819598472318,-0.22783437990056152,1826.258670172841,1947.3814247508928,2346.0574374326698,204.94084770837958,0.1092756457779052
"Omaha Public Schools, Nebraska, USA",373262.0,346043.0,0.07865785465968102,325110.0,0.14810987050536742,1803.071789310686,1723.5506512422317,0.046137975702158954,1757.4049953794572,0.025985355709864953,1075.765509583647,997.3185704219928,936.9882946046997,346.97338469650646,0.14339684310491957
"Hamilton County School District, Tennessee, USA",366200.0,336463.0,0.08838118901632572,307893.0,0.18937423065805328,672.8844082959233,650.1567289439571,0.034957231603036036,641.7069865714154,0.048585136794420995,245.61599886404773,225.67093344018048,206.50859294988598,1490.9452221909103,0.45051285021963405
"Chesterfield County Public Schools, Virginia, USA",364548.0,316233.0,0.15278291639392474,259903.0,0.4026309815585045,772.6528928954342,730.8798499592137,0.057154459708461766,682.8493945369239,0.13151289153505183,322.11317618154976,279.4222325823212,229.64926656877375,1131.738863717059,0.26170806619375286
"Arlington Independent School District, Texas, USA",363342.0,341377.0,0.06434235464017787,327729.0,0.10866600148293254,2043.5963271938285,1915.341460976924,0.06696188059934118,1904.004094116038,0.07331509081791039,1583.895650756628,1488.144903612424,1428.6499709001957,229.39768779997047,0.3208485718344348
"Davis School District, Utah, USA",362679.0,306473.0,0.18339625350357128,239014.0,0.517396470499636,1466.9976245962146,1333.1631721741633,0.10038865100345518,1213.4194400020808,0.2089781787192225,220.34384507246915,186.19616584057758,145.211781730266,1645.9683722080736,0.389644068316135
"Plano Independent School District, Texas, USA",362158.0,324190.0,0.11711650575279929,285608.0,0.2680247051903308,1876.4341528241757,1771.0013868680514,0.059532853411582085,1716.5564886792422,0.09313859765136367,1450.63505504513,1298.5530583200723,1144.011665630276,249.65479687014255,0.3935205206365965
