longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Mesa AZ HSA, Mesa AZ HRR, USA",2906.514633652066,2831.7603687871874,0.026398513690936046,3092.974139850758,-0.06028485779958349,2259.040630494971,2123.4489401911087,0.06385446230303952,2219.068097399566,0.018013207049503058,1650.6835460847556,1517.149194935156,0.08801662459789063,1651.8181407415175,-0.0006868762539758696,1438.365725633053,1321.3739291535503,0.08853799359765305,1463.074630002082,-0.01688834175806449
"Salt Lake City UT HSA, Salt Lake City UT HRR, USA",2867.5395657371514,2636.6041981670205,0.08758818169624331,2746.2607904253878,0.04416141967820103,2253.7093911049215,2116.364046111268,0.0648968428876968,2122.4440701375406,0.061846303897597855,1738.5600125275066,1617.5013416237186,0.0748430111237274,1615.845277683727,0.07594460715922502,1502.4915840142764,1383.9333569631588,0.08566758395886673,1376.4350593523743,0.09158189033721134
"Memphis TN HSA, Memphis TN HRR, USA",1868.5247353875432,1980.1331472012312,-0.056364094491038685,2240.0490050463536,-0.16585542049385765,1230.3965566239283,1264.7659199506973,-0.027174485637712898,1421.049892834051,-0.13416371738355778,834.7546312182997,850.7502851577736,-0.018801820250354134,951.8962186595985,-0.12306130137406196,710.1382339227662,721.4540793629448,-0.01568477573814628,797.797507707924,-0.10987659517388478
"Cincinnati OH HSA, Cincinnati OH HRR, USA",2572.0321505469014,2658.3096236826996,-0.032455765260433915,3132.3356278916995,-0.17887721620748698,1533.8465378107098,1509.171884470487,0.01634979659648267,1689.5126358514788,-0.0921366876681076,1098.7533658198493,1061.6873079904444,0.034912405517556054,1175.129573586577,-0.06499386066306051,953.2366874246675,929.0927196195807,0.025986607466876435,1027.6000782736373,-0.0723660813396394
"Seattle WA HSA, Seattle WA HRR, USA",5214.292102243072,3947.2644423738675,0.32098879575122147,3891.736505896672,0.3398368811306966,4270.721471373387,3233.7412108795943,0.3206750920589991,3010.6757728169346,0.41852587048172674,3015.7725068599625,2319.636429970576,0.3001056837593367,2114.665007654653,0.42612304830480735,2305.718969130018,1850.9604407292377,0.24568787014249513,1697.0055056560684,0.3586985790235365
"Richmond VA HSA, Richmond VA HRR, USA",2252.102354862995,2149.026773953364,0.04796384212562057,2162.185406578917,0.041586141507794015,1298.0539896265036,1218.0042761891366,0.06572202988303513,1192.7151783573863,0.0883184964697024,846.303765083037,773.5416832142989,0.094063556557663,744.254359942505,0.13711630140590045,733.3437069533938,662.148055993014,0.10752225324230347,629.9581329137283,0.16411499215269926
"Sacramento CA HSA, Sacramento CA HRR, USA",3272.335930940103,3096.2227071063307,0.05688002462793262,3174.4345651310646,0.030840568233604888,2682.1637450179123,2481.1117871947213,0.08103301062888071,2471.633259020115,0.08517869114662369,1990.9500053732645,1797.7124304600047,0.10749081534904528,1806.9092156100744,0.10185392169857943,1698.8337950480136,1516.1783240696416,0.12047096840700001,1504.2368216027887,0.12936591542672027
"Indianapolis IN HSA, Indianapolis IN HRR, USA",2204.5005736573626,2104.2695464634376,0.04763221867767811,2230.729836257152,-0.011758152947735835,1515.982542417091,1424.1840801215214,0.06445687996156839,1510.8254262849803,0.0034134427726648696,1075.1354634542529,997.0930558077234,0.07826993397653241,1061.1919311260706,0.013139500894420009,949.3661237479635,877.6230926302688,0.08174697284078761,925.0343245917576,0.026303671668555812
"Tucson AZ HSA, Tucson AZ HRR, USA",2357.1425791348056,2379.5675043560564,-0.00942395001621072,2957.0119522401883,-0.20286335760358715,1532.196609720319,1518.9232345088787,0.00873867415408388,1660.219546163339,-0.07711205228180379,1007.0070004005842,1006.7831386770838,0.00022235346908423402,1030.139212974863,-0.02245542377469266,839.9194751581538,844.981393070451,-0.005990567311669961,883.4007009378215,-0.0492202753897613
"Jacksonville FL HSA, Jacksonville FL HRR, USA",3304.7879142207566,3326.7699320011097,-0.0066076158645363625,4016.5920753368873,-0.1772159452006161,1509.4580222891357,1449.4013171516538,0.041435525431634514,1646.889918155002,-0.08344935162383549,923.9350198056862,839.8456039768149,0.10012485084245643,882.3228509830651,0.04716206633009419,787.1528100267444,708.7601472139537,0.11060534811521548,725.4683232155063,0.08502712639172563
"Tampa FL HSA, Tampa FL HRR, USA",3637.5958402042424,3116.388275863031,0.16724731265935458,3169.2850358951605,0.1477654420492375,1995.2919224267093,1783.6152988617675,0.11867840767009871,1804.258376057227,0.10587926258485231,1298.2190622503613,1178.3437112136958,0.10173207519662808,1211.8954596214217,0.07123023850250734,1114.7549022246594,1015.9802998327879,0.09722098195026821,1035.5586955075878,0.07647679176529239
"Pittsburgh PA HSA, Pittsburgh PA HRR, USA",2688.7827146227205,2709.3936320817857,-0.007607206725155169,2926.939370062686,-0.08136712973144537,1934.9991827631627,1970.1928680694637,-0.01786306603616236,2133.3067829040483,-0.09295784447416959,1389.6525062866485,1399.7222529536302,-0.00719410343425846,1536.9506391655464,-0.09583790729861703,1240.8140288492743,1251.2800765807901,-0.008364272657577195,1373.2441625303486,-0.09643597059757941
"Flushing NY HSA, East Long Island NY HRR, USA",22840.708888497673,22251.883151411337,0.026461838446648015,22344.090352417887,0.022225945574286782,19865.68881564338,19290.913864380116,0.02979511262680841,19322.28463702041,0.02812318464566245,13897.222009718818,13259.101597087245,0.0481269720998107,13145.62511027128,0.05717467926727058,10745.446220440777,10108.879539214091,0.06297104231555378,9992.864597514335,0.07531190036475047
"San Diego CA HSA, San Diego CA HRR, USA",5768.051234397442,5443.803014805761,0.05956281274502551,6000.482759590119,-0.03873547087877199,4174.571342498894,4048.1729328345345,0.031223569684770254,4162.47864531194,0.002905167381596913,2970.297830810541,2915.846588476171,0.018674248003845335,2932.354959884057,0.012939385390090907,2491.3797695437856,2414.808082090841,0.03170922278289126,2386.159428770907,0.044096106699407195
"Oklahoma City OK HSA, Oklahoma City OK HRR, USA",2202.1295255478162,2090.524554757936,0.05338610854193145,2067.200052528278,0.06527160874174398,1472.134418780949,1436.9730382260911,0.024469060740529847,1435.4596723743646,0.025549130437026883,1027.7485022879919,996.5813766154663,0.03127403983643926,983.6376786745777,0.044844585124933556,858.4130816204338,820.0503605385439,0.04678093313280938,799.5406671517691,0.07363279553795296
"Washington DC HSA, Washington DC HRR, USA",7853.988160168334,6880.10157906869,0.14155119221822188,6893.944558628271,0.1392589675439874,6219.645651936872,5394.385501856981,0.15298501558626107,5096.2754734703785,0.22042964206201343,4363.410587903943,3767.5426080533557,0.15815825906703299,3529.7453482038536,0.23618282835171348,3682.3317948225854,3172.346695218796,0.160759572833705,2988.176154115635,0.23230077642875402
"Fresno CA HSA, Fresno CA HRR, USA",2901.4911339121904,2844.0411582965176,0.020200121031329742,2865.7249179937107,0.01248068706591684,2256.629248642455,2171.8521250350855,0.03903448242637604,2119.9104260534305,0.06449273559333805,1613.0536482387286,1543.2368857686104,0.0452404702829183,1489.283335375799,0.08310729726368553,1346.472787188461,1285.3782338565998,0.047530409122111525,1242.6913178865743,0.08351347418954072
"Louisville KY HSA, Louisville KY HRR, USA",2165.9126322488805,2272.6231966870187,-0.04695479857536371,2264.8639089032545,-0.043689722930103314,1483.338660919424,1499.3334166845293,-0.010667911211153059,1561.9823492551136,-0.05034864086216699,1067.5749862011317,1055.2102698410215,0.011717774848773056,1093.375276730138,-0.023596921457895992,925.5940547213467,911.4073708838425,0.015565689164601007,936.3313807565994,-0.011467442249534016
"Albuquerque NM HSA, Albuquerque NM HRR, USA",2183.549084251523,2361.612815869904,-0.07539920617884648,2205.547962692583,-0.009974336905466119,1680.621756333592,1713.5880827413555,-0.019238186084385468,1567.3161524949323,0.07229275577763561,1216.0443102641793,1209.3519467485012,0.005533842760721092,1099.5516010374017,0.10594565013308098,1011.9078640179844,996.976434832645,0.014976712250822396,915.4345527795507,0.10538526314689563
"El Paso TX HSA, El Paso TX HRR, USA",2766.4398393426445,2944.910234970144,-0.060603000223301784,3064.865564199563,-0.09736992328237955,1974.3296822011123,2099.5003752772895,-0.059619276352663404,2114.89268002493,-0.06646341875946199,1336.560162032664,1391.6690107310221,-0.039599106018327064,1370.9330882494576,-0.02507265052642669,1064.5185031824262,1084.9143991021438,-0.01879954394245004,1042.8958215389232,0.020733309307535683
"Boston MA HSA, Boston MA HRR, USA",9831.40606493642,9131.661155235623,0.07662843570357404,8854.880536410657,0.11028105060371589,8139.199855958571,7366.166667666962,0.10494375475982091,7147.0025557396875,0.13882705266728348,5788.920522607039,5210.99445751178,0.11090513908763888,4929.063711226431,0.1744462765661151,4916.166330456983,4427.107034762219,0.11046927301612698,4174.89749256897,0.17755378166947103
"Nashville TN HSA, Nashville TN HRR, USA",2806.228393997728,2660.416488310302,0.05480792437128312,2906.8369129253088,-0.0346109953675843,1468.3205990518766,1362.7787179140003,0.07744608845919522,1359.3713220790512,0.08014681139969618,972.9709138178439,841.6055042114997,0.15608905710451654,821.0845098598301,0.18498266881681014,831.3367504956994,714.9256081931661,0.16282972797231254,681.060069441709,0.22065114047455175
"Tulsa OK HSA, Tulsa OK HRR, USA",1779.9749182808575,1731.1532476806874,0.0282018190276216,1772.6112717231592,0.004154123735510317,1195.1287671607615,1153.632232648183,0.03597033208522839,1188.6669814131424,0.005436161556315033,809.186809205836,767.1323202938437,0.05482038469697595,785.8968079976036,0.029634935491815142,685.4843286876751,643.5416326526253,0.0651747981900806,652.6965672342791,0.050234309630783076
"Honolulu HI HSA, Honolulu HI HRR, USA",6684.803074311448,6681.790049362295,0.00045093080250862395,6801.9376412567335,-0.017220764600194696,4773.893270482012,4688.494367250353,0.018214568802338602,4406.837106572646,0.0832924283409328,2796.984391844994,2662.5796077653786,0.050479160768611704,2472.9250636901525,0.13104292277715582,1795.1078467024938,1708.1499818187062,0.050907628609521485,1605.0473419511804,0.11841426715816729
"Grand Rapids MI HSA, Grand Rapids MI HRR, USA",2055.3775962842733,1907.0180018556275,0.07779664076809144,2105.419416737066,-0.023768100576533346,1273.5103752954,1201.9320926134128,0.059552684483489854,1332.640752801971,-0.044370830910164805,901.5849037524588,846.0030514719504,0.0656993520103766,925.2505139980512,-0.025577516453713967,773.3308455689595,726.3095782921719,0.06473997959293389,786.8659437263756,-0.0172012758530604
"San Francisco CA HSA, San Francisco CA HRR, USA",13171.026084424006,12242.05408125847,0.07588367091007318,12594.140936490192,0.04580583549469023,11820.642697094461,10988.720985834318,0.07570687365095384,11116.10144038858,0.06338024715625956,8673.613246522766,7890.602582966213,0.09923331650828186,7763.870969560675,0.11717637767665905,6554.945708618442,5962.555059201807,0.09935181202266949,5812.801267678366,0.12767414655421191
"Birmingham AL HSA, Birmingham AL HRR, USA",1688.782771515767,1738.6300867882119,-0.028670454774268994,1876.5981212682836,-0.10008288275679562,898.7497757591069,911.3159114786574,-0.013789000676133601,1004.0139860463806,-0.10484337046118701,565.4986207678518,575.9574984303338,-0.018159113634227775,645.217719517268,-0.12355379639768672,491.41934395721773,496.6254435441143,-0.010482949785544237,556.7903646753819,-0.11740688213287692
"Milwaukee WI HSA, Milwaukee WI HRR, USA",3730.3550359001492,3945.3804053084923,-0.054500541726984646,3996.14415439765,-0.06651139404092987,3053.536526733503,3211.267342881559,-0.04911793360889106,3281.546517312128,-0.06948248009764162,2279.1733129880618,2386.6578014394377,-0.04503556747286939,2445.0096830565494,-0.06782646760775717,1982.0555766682899,2066.7183308259564,-0.04096482471505025,2115.6070585149987,-0.06312678968865429
"Riverside CA HSA, San Bernardino CA HRR, USA",3406.3130083531682,3388.384495213898,0.005291168450509197,3027.764842791248,0.1250256163265779,2475.3719599827464,2439.3857789272624,0.014752148416356319,2162.020211104142,0.1449346991620285,1676.4816242282093,1610.2110096295346,0.041156478376037024,1398.6936174322038,0.19860532952597829,1349.9207650052929,1285.5504391509417,0.05007219000824692,1118.1236274488253,0.20730904156398977
"Cleveland OH HSA, Cleveland OH HRR, USA",2726.7426951185726,2917.9796325645507,-0.06553744766131353,3421.464833797698,-0.20304815990407526,2060.5257354260684,2149.6089475740523,-0.04144158975916015,2622.3751278295267,-0.21425210544476403,1527.980926396591,1622.7390352584216,-0.058393929524681906,2020.7551613350115,-0.24385647720571416,1371.0846317628245,1445.8781230368718,-0.05172876612653467,1762.136861705225,-0.22191932899240197
"Omaha NE HSA, Omaha NE HRR, USA",2180.777101584595,2149.603555903858,0.01450199763352624,2430.620058886359,-0.10278980311560285,1736.089281582668,1688.0519497068585,0.028457259199962132,1810.2709518853478,-0.04097821391069751,1280.2587452972193,1226.5585084728477,0.043781227274051676,1263.1677766831056,0.013530244302931916,1116.4905121052675,1057.2980295722964,0.05598467118766498,1064.3071245407823,0.04903038452082224
"Rochester NY HSA, Rochester NY HRR, USA",2348.3221199453574,2411.8416703580538,-0.02633653410726024,2702.31556381349,-0.1309963383286663,1637.4975848676395,1666.7461196731138,-0.017548284324915998,1784.1740621546162,-0.08220973524850277,1233.1447538191176,1237.1348585144683,-0.0032252786896183583,1308.5136811562027,-0.05759888369718008,1062.1553226535889,1057.485278730965,0.004416178661350327,1115.8393909690158,-0.04811092774633689
"Jamaica NY HSA, East Long Island NY HRR, USA",13892.448097149116,13142.349648261157,0.057074911942188576,13911.910917407104,-0.0013990040889088288,12509.007619522497,11771.435651802647,0.06265777510382946,11747.82516716214,0.0647934780718423,10282.006298645283,9596.088810306142,0.07147885997079031,9482.539669741594,0.08430933660681164,9764.230644642552,9069.010126318582,0.07665891962193484,8922.897108405758,0.0942892791450236
"Buffalo NY HSA, Buffalo NY HRR, USA",2758.4107384579725,2684.1439051706993,0.027668722658351696,3008.5485831148353,-0.08314236507953882,2170.667112438299,2079.3412794823307,0.04392055977396091,2322.8140508741294,-0.06550112712576979,1610.8797913206654,1532.4617815938582,0.05117126617359911,1720.3466362575505,-0.06363069083276132,1377.265755501829,1304.5657909014672,0.055727327136276934,1469.8989767975893,-0.06302012774889915
"Detroit MI HSA, Detroit MI HRR, USA",2833.596894625498,2826.0201839623205,0.0026810532727881103,3518.4685601649758,-0.1946505003038496,2608.6031000876546,2607.012260949586,0.0006102154415986826,3271.3392102104467,-0.20258862427175747,2030.9740629406551,2130.5011632210067,-0.04671534660412064,2748.4707924827335,-0.26105306685611646,1809.4842283076655,1940.827535112677,-0.06767386819735438,2504.7892644872686,-0.277590233253388
"Colorado Springs CO HSA, Colorado Springs CO HRR, USA",2378.0540100611656,2279.92665621544,0.04303969760527829,3169.0989622011625,-0.24961194382852608,1673.2981832695334,1623.1960147342018,0.030866369853388215,1813.9184424138143,-0.07752292267184568,1146.1599929958163,1085.8429103634335,0.05554862683792318,1049.8453247535606,0.09174176992678851,972.81735752747,912.1854482617023,0.06646884071798158,879.5956250474492,0.10598248766300086
"Bakersfield CA HSA, Bakersfield CA HRR, USA",3007.790795644385,3291.8156301276767,-0.08628212099238239,3199.2720643177213,-0.059851511476305665,2350.2742212650055,2313.6266158313056,0.015839896197136435,2155.634700845072,0.09029336943946441,1573.2182777730723,1472.889997473172,0.0681166145958078,1332.5413304944896,0.18061499615120416,1226.680613015186,1129.227180082681,0.08630099828572114,1013.8266031255679,0.20995109936294998
"St Paul MN HSA, St Paul MN HRR, USA",2838.856348788084,2666.437689673324,0.06466254950659796,2816.369716149157,0.007984261622324603,2081.537154366937,1942.2175447509333,0.07173223720099282,2051.4856483109456,0.014648655271234212,1567.6244336263358,1466.5470985453967,0.06892198360434057,1521.7057234581387,0.030175814850617072,1394.328192958714,1288.3239598824252,0.08228072781163125,1321.6358137871116,0.05500182305388983
"Des Moines IA HSA, Des Moines IA HRR, USA",1840.4019647018415,1711.0420776610708,0.07560298412859648,1734.9380223603634,0.060788305393178005,1288.876355255832,1239.2378233507436,0.04005569469375307,1264.8954570289945,0.018958798605510252,862.1234939569347,812.2656215779294,0.06138124162161385,839.8177741883915,0.026560190143748375,690.2555668198485,641.4135000450938,0.0761475503264601,653.3033681632542,0.05656208196275564
"Charleston SC HSA, Charleston SC HRR, USA",2182.6564264785666,2129.5003400416845,0.024961764709481846,2210.5083827862645,-0.012599796736618379,1219.3180959107187,1173.4819324171424,0.03905996524306331,1204.3123391583433,0.012460020764100514,707.6004091443807,658.0894384521602,0.07523441009579393,629.281886934552,0.12445697840016524,550.8926728221709,498.0388343860847,0.10612393007713398,447.40886635109274,0.2312958330822882
"Baton Rouge LA HSA, Baton Rouge LA HRR, USA",2526.6997249763513,2561.0156895811883,-0.01339935742855557,2566.5857272314956,-0.015540490945598881,1201.7002427730963,1201.1680780270474,0.0004430393679151181,1242.993994473151,-0.03322119968693586,712.0200183144678,710.9985149470059,0.0014367165978371752,713.6198695644514,-0.002241881593011126,603.2326555139197,596.752376489456,0.010859242928508385,587.4651388935068,0.026839918790944807
