longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Greensboro-High Point-Winston Salem NC Media Market, USA",1384.6787829828456,1303.9491901056267,0.061911609355483704,1286.394670063218,0.07640276752296994,738.5411023825419,669.3895321219204,0.10330542523038208,658.7976370964514,0.12104394550889334,488.7317880158918,441.374284176234,0.10729556645567657,417.9520158394302,0.16934903887065822,423.84242286667626,383.4820526235364,0.10524709035799798,358.5645247575432,0.18205342024081478
"Louisville KY Media Market, USA",1687.5545875585283,1747.7213187997336,-0.03442581525670548,1723.4377423813637,-0.02082068527364023,1060.6218648397453,1060.9581891761213,-0.00031700055648489555,1091.8324874414145,-0.028585541244342143,709.5321274027629,689.7487873961845,0.028681949672228976,708.4255940370498,0.00156196130550189,597.1622746192626,579.4135162023263,0.03063228233484736,589.4313188442038,0.013115956902694164
"Memphis TN Media Market, USA",1619.1411516469072,1705.1996373918494,-0.05046827588854698,1859.106605857231,-0.12907568261782174,1027.4807765162793,1052.011823909711,-0.023318224031232033,1154.197424006608,-0.1097876713764032,666.2535584158175,671.9459399712063,-0.008471487387263225,734.1258919034473,-0.0924532620851308,551.2248457645458,550.8648736921883,0.000653467101550173,591.5566222148595,-0.06817906339938641
"New Orleans LA Media Market, USA",2355.0389884093215,2222.1421401353305,0.059805736938995956,2918.367584978863,-0.19302866419879777,1635.3093000124372,1564.6680760088225,0.04514773777695228,2051.032336937685,-0.20268965507679293,1087.8080566207723,1020.6159558801197,0.06583485232965029,1374.3198805626325,-0.2084753542418125,882.709810445923,825.6161547658162,0.06915278407591396,1108.1640046315451,-0.203448400456378
"ProvidenceRi-New Bedford MA Media Market, USA",2893.878434117834,2876.2595779490653,0.006125614080121326,3009.1164643104144,-0.03829630111009647,2284.3954761340165,2146.33044248733,0.06432608461103795,2208.1084011287503,0.034548609554797854,1509.6343383455546,1401.5960626155281,0.0770823196580729,1425.059845455742,0.059348028898228565,1190.7302087444245,1110.0766914380258,0.07265580651181658,1117.2177701483085,0.06579956080214994
"Richmond-Petersburg VA Media Market, USA",2082.566831117891,1986.6421914707569,0.04828480944327422,2003.152953350886,0.03964444034798293,1139.1100254178107,1065.8939332173593,0.0686898479471137,1041.7235460170552,0.09348591550330668,712.7531312853096,645.5158790838458,0.10416049299498387,618.3615734386652,0.15264783890392722,609.4487409623869,544.0300749063582,0.1202482529431648,512.8455691844377,0.18836698137330915
"Buffalo NY Media Market, USA",2099.4726042635916,2058.494119943257,0.01990702034235798,2293.534411250513,-0.08461255520518325,1577.5602227885586,1523.455311997616,0.035514603129380935,1683.5732665583976,-0.06296907053326731,1092.3809584766173,1037.906820511544,0.05248461315460378,1147.931192595327,-0.04839160611457709,892.9829942799789,838.3269991992936,0.06519651058941033,929.0089331158941,-0.03877889388542722
"Mobile AL-Pensacola (Ft. Walton Beach) FL Media Market, USA",1735.1254641598657,1638.3574700962993,0.059064029572177934,2080.2977331533098,-0.16592445566444608,813.7012270973777,784.0155530395042,0.03786362903489201,915.8946998001412,-0.11157775312496439,478.358088465084,459.66283928194383,0.040671656669798883,482.364112651279,-0.008304979746889133,386.0933380451726,372.41077331682203,0.03674051802123978,392.18103226245086,-0.0155226635570798
"Wilkes Barre-Scranton PA Media Market, USA",1538.1835463953166,1574.5578191335828,-0.023101262015440962,1652.6217086346885,-0.06924643531030149,1046.2573864392507,1047.4933579056187,-0.001179932509394863,1095.2047597076055,-0.04469244023503205,530.9862397253821,512.9480428871549,0.03516573869099549,532.5803153430359,-0.0029931177922469716,344.8259640185077,334.19837200845654,0.03180025068997715,345.2129381438066,-0.0011209722537620366
"Little Rock-Pine Bluff AR Media Market, USA",1244.4954583352496,1231.9594933348142,0.010175630828982547,1237.9982955555465,0.005248119325388513,657.1849546103858,655.8520891053,0.0020322653952418966,655.8122309616008,0.0020931656714792443,375.3694915283679,370.24754570243255,0.013833841399861354,368.56718962057425,0.018456070153169007,283.30185451713083,272.7518017380732,0.03868004798439051,266.4744530949109,0.06314827266472124
"Honolulu HI Media Market, USA",5128.882231988817,5088.767736896786,0.007882948714906989,5564.05075168828,-0.07821073874414634,3508.012527497259,3434.9392451861277,0.0212735297759747,3360.536391857482,0.04388470126290214,1966.8119529420565,1871.2471841363272,0.05107009358030758,1780.6913856937958,0.104521518295403,1252.363632831304,1190.5001413745692,0.05196428736690964,1143.3282355073563,0.09536666194162753
"Tulsa OK Media Market, USA",1422.8533407236018,1362.4981241065475,0.044297467680281775,1387.5453950029982,0.025446335556125924,926.2200094885219,884.8670698644436,0.04673350498896218,904.3212175417126,0.024215722822846623,596.5184941323956,555.2143083532486,0.07439323006940181,563.9343713810002,0.057779990731193095,484.8470030649976,442.85118888823166,0.09483053276247379,443.41275083139806,0.09344398002969102
"Knoxville TN Media Market, USA",1315.485700609716,1345.6969593071992,-0.02245026897663251,1254.6847661641782,0.04845913179564497,624.7516505329528,594.7610468509561,0.05042462656353521,578.3078880325794,0.08030975101926494,357.82562853287635,324.0551064916531,0.10421228169133365,301.9027697038287,0.1852346663924575,303.71996398211064,273.7390486860645,0.10952370675631855,252.82179506388144,0.2013203367429955
"Albany-Schenectady-Troy NY Media Market, USA",1707.4977625708707,1742.2518769098995,-0.019947812827539907,1831.9140359276755,-0.06791599983227423,1130.4417739015396,1150.2255179203087,-0.01719988272781457,1151.6709585672968,-0.018433376745183156,716.0673921951146,700.920298444654,0.02161029404351978,678.3523768527801,0.055597970360645774,523.0476280537837,505.5117438064744,0.03468937064699051,483.075367074082,0.08274539275684435
"Ft. Myers-Naples FL Media Market, USA",1987.4806858302823,1781.850390296001,0.11540267165759181,1989.2293071306262,-0.0008790446099279987,1018.5666406941037,946.9590323583692,0.0756184860050368,1009.5851682361317,0.00889620087591396,655.5834416340347,584.7751635659407,0.12108632937881166,561.3527613345549,0.16786357312192896,535.914823939002,463.88396825460427,0.15527774317232562,419.3989865455858,0.2778162111289501
"Harlingen-Weslaco-Brownsville-Mcallen TX Media Market, USA",2287.0178732778804,2294.538762334849,-0.0032777345845817645,2104.7523794103686,0.08659711976121971,1380.8700915034942,1397.5360427880516,-0.011925238973664851,1332.6714089535812,0.036166966760214934,893.8431223910445,867.6934852670884,0.03013695223942695,794.2884832746045,0.12533813748124262,730.7313390914642,692.4721566551506,0.055250138317642986,598.6354944983805,0.22066156418568508
"Lexington KY Media Market, USA",1513.0489001787164,1656.6483243120626,-0.08668069259236244,1697.0225171053498,-0.1084096498851656,875.5018925018779,845.6394459012596,0.03531345036629855,824.9327076860151,0.061300981697904065,537.2583820075012,487.16256494335954,0.10283182795452696,467.24252498961107,0.1498490682530381,413.7864387877068,374.44574950980456,0.10506378915878745,351.3882201493313,0.1775762961315488
"Spokane WA Media Market, USA",1617.4449748775585,1474.838848163985,0.09669268401161439,1584.8668462588623,0.020555751226418832,1111.8125215952402,1033.3511484093247,0.07592905210072497,1025.8176401409976,0.08383057386537314,715.3958748913167,646.9525083593421,0.10579349434094551,609.3116118235802,0.1741051064991883,533.2787722349366,475.1568359676649,0.12232158282834209,443.665745710955,0.20198319881644378
"Dayton OH Media Market, USA",1539.395688154462,1585.819053629359,-0.029274062112351833,1794.6078783100802,-0.1422105593317369,1074.9205832563068,1095.6402789823314,-0.018911038708133092,1205.9148351688839,-0.10862645362036018,698.7943725014193,699.8214318453817,-0.001467602015637178,775.8405666974427,-0.09930673582072357,550.0239314140928,548.9409884865905,0.001972785691387115,604.8940272581076,-0.0907102622466494
"Tucson (Sierra Vista) AZ Media Market, USA",2304.004719062555,2330.777379897663,-0.011486579999452212,2910.4894840815837,-0.2083789576757077,1504.9918583185708,1492.1426542943107,0.008611243695286663,1632.7995616775227,-0.0782751945545866,980.7227199502856,977.8747453430284,0.002912412474931237,996.786786533619,-0.01611585025038003,811.1196615431554,812.5862326479403,-0.001804819040566081,843.5169198768857,-0.03840736038639129
